Protein(s)	Protein Description(s)	Sequence Coverage	PSMs	NSAF	Distinct Peptides	Unique Peptides	Protein Group Number
gi|224003771|ref|XP_002291557.1|,gi|220973333|gb|EED91664.1|	3-ketoacyl-coa thiolase, mitochondrial [Thalassiosira pseudonana CCMP1335]	0.162	3	2.22e-4	2	2	354
gi|224004604|ref|XP_002295953.1|,gi|209585985|gb|ACI64670.1|	predicted protein, partial [Thalassiosira pseudonana CCMP1335]	0.141	3	3.36e-4	3	3	355
gi|224005008|ref|XP_002296155.1|,gi|209586187|gb|ACI64872.1|	RL18, ribosomal protein 18, 60S large ribosomal subunit [Thalassiosira pseudonana CCMP1335]	0.089	3	4.58e-4	1	1	356
gi|224006554|ref|XP_002292237.1|,gi|220971879|gb|EED90212.1|	tubulin alpha [Thalassiosira pseudonana CCMP1335]	0.080	3	1.94e-4	2	2	357
gi|224006968|ref|XP_002292444.1|,gi|220972086|gb|EED90419.1|	thioredoxin [Thalassiosira pseudonana CCMP1335]	0.162	3	8.37e-4	3	3	358
gi|224007136|ref|XP_002292528.1|,gi|220972170|gb|EED90503.1|	synthase of ATP synthase [Thalassiosira pseudonana CCMP1335]	0.072	3	4.21e-4	1	1	359
gi|224007569|ref|XP_002292744.1|,gi|220971606|gb|EED89940.1|	RS2, ribosomal protein 2 [Thalassiosira pseudonana CCMP1335]	0.095	3	3.36e-4	2	2	360
gi|224007571|ref|XP_002292745.1|,gi|220971607|gb|EED89941.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.095	3	3.98e-4	1	1	361
gi|224007701|ref|XP_002292810.1|,gi|220971672|gb|EED90006.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.233	3	7.33e-4	3	3	362
gi|224008230|ref|XP_002293074.1|,gi|220971200|gb|EED89535.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.201	3	5.90e-4	1	1	363
gi|224009197|ref|XP_002293557.1|,gi|220970957|gb|EED89293.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.135	3	2.89e-4	3	3	364
gi|224009484|ref|XP_002293700.1|,gi|220970372|gb|EED88709.1|	hypothetical protein THAPSDRAFT_42326 [Thalassiosira pseudonana CCMP1335]	0.030	3	1.45e-4	1	1	365
gi|224009582|ref|XP_002293749.1|,gi|220970421|gb|EED88758.1|	predicted protein, partial [Thalassiosira pseudonana CCMP1335]	0.077	3	3.37e-4	2	2	366
gi|224010639|ref|XP_002294277.1|,gi|220970294|gb|EED88632.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.161	3	3.29e-4	3	3	367
gi|224011062|ref|XP_002294488.1|,gi|220969983|gb|EED88322.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.067	3	3.26e-4	1	1	368
gi|224011591|ref|XP_002295570.1|,gi|209583601|gb|ACI64287.1|	triose-phosphate isomerase [Thalassiosira pseudonana CCMP1335]	0.138	3	3.19e-4	2	2	369
gi|224013082|ref|XP_002295193.1|,gi|220969155|gb|EED87497.1|	n-acetylornithine aminotransferase [Thalassiosira pseudonana CCMP1335]	0.044	3	1.84e-4	1	1	370
gi|224013150|ref|XP_002295227.1|,gi|220969189|gb|EED87531.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.228	3	3.71e-4	3	3	371
gi|224013341|ref|XP_002295322.1|,gi|220969045|gb|EED87388.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.095	3	1.49e-4	2	2	372
gi|224013710|ref|XP_002296519.1|,gi|220968871|gb|EED87215.1|	predicted protein, partial [Thalassiosira pseudonana CCMP1335]	0.098	3	1.44e-4	3	3	373
gi|224014248|ref|XP_002296787.1|,gi|220968642|gb|EED86988.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.038	3	1.88e-4	1	1	374
AAZ28499.1,WP_011042907.1	putative beta-lactamase [Colwellia psychrerythraea 34H],serine hydrolase domain-containing protein [Colwellia psychrerythraea]	0.019	2	1.39e-4	2	2	375
WP_011045519.1,AAZ27712.1	bifunctional aconitate hydratase 2/2-methylisocitrate dehydratase [Colwellia psychrerythraea],aconitate hydratase 2 [Colwellia psychrerythraea 34H]	0.029	2	6.79e-5	2	2	376
gi|2050584455|gb|QWM92996.1|,gi|224015784|ref|XP_002297540.1|,gi|116739871|gb|ABK20741.1|,gi|118411124|ref|YP_874518.1|,gi|220967804|gb|EED86180.1|,gi|125987547|sp|A0T0Q6.1|RK1_THAPS	ribosomal protein L1 (chloroplast) [Thalassiosira pseudonana],RK1, ribosomal protein 1 [Thalassiosira pseudonana CCMP1335],50S ribosomal protein L1 (chloroplast) [Thalassiosira pseudonana],RecName: Full=Large ribosomal subunit protein uL1c; AltName: Full=50S ribosomal protein L1, chloroplastic	0.104	2	2.55e-4	2	2	377
gi|2050584490|gb|QWM93031.1|,gi|118411176|ref|YP_874570.1|,gi|2050584544|gb|QWM93085.1|,gi|116739923|gb|ABK20793.1|,gi|166919135|sp|A0T0V8.1|SECA_THAPS,gi|118411230|ref|YP_874624.1|,gi|116739977|gb|ABK20847.1|	subunit A of preprotein-translocase (chloroplast) [Thalassiosira pseudonana],preprotein translocase subunit SecA (chloroplast) [Thalassiosira pseudonana],preprotein translocase subunit A (chloroplast) [Thalassiosira pseudonana],RecName: Full=Protein translocase subunit SecA	0.025	2	6.68e-5	1	1	378
gi|209583608|gb|ACI64294.1|,gi|224011605|ref|XP_002295577.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.131	2	4.51e-4	2	2	379
gi|209585984|gb|ACI64669.1|,gi|224004602|ref|XP_002295952.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.144	2	3.12e-4	1	1	380
gi|209586002|gb|ACI64687.1|,gi|224004638|ref|XP_002295970.1|	probable adenine phosphoribosyltransferase, partial [Thalassiosira pseudonana CCMP1335]	0.117	2	4.04e-4	1	1	381
gi|209586218|gb|ACI64903.1|,gi|224005070|ref|XP_002296186.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.134	2	2.37e-4	2	2	382
gi|220967825|gb|EED86199.1|,gi|224015700|ref|XP_002297499.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.048	2	1.01e-4	1	1	383
gi|220967856|gb|EED86229.1|,gi|224015681|ref|XP_002297490.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.032	2	1.03e-4	1	1	384
gi|223997116|ref|XP_002288231.1|,gi|220975339|gb|EED93667.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.030	2	9.67e-5	1	1	384
gi|220967963|gb|EED86326.1|,gi|224015417|ref|XP_002297363.1|	predicted protein, partial [Thalassiosira pseudonana CCMP1335]	0.178	2	5.80e-4	1	1	385
gi|220967965|gb|EED86328.1|,gi|224015421|ref|XP_002297365.1|	hypothetical protein THAPSDRAFT_bd1658 [Thalassiosira pseudonana CCMP1335]	0.060	2	1.06e-4	2	2	386
gi|220968192|gb|EED86542.1|,gi|224015112|ref|XP_002297217.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.020	2	6.35e-5	1	1	387
gi|220968570|gb|EED86916.1|,gi|224014104|ref|XP_002296715.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.123	2	2.68e-4	2	2	388
gi|220968841|gb|EED87185.1|,gi|224013650|ref|XP_002296489.1|	precursor of hydrogenase lipoamide dehydrogenase, partial [Thalassiosira pseudonana CCMP1335]	0.096	2	1.25e-4	2	2	389
gi|220969916|gb|EED88255.1|,gi|224010928|ref|XP_002294421.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.199	2	4.16e-4	1	1	390
gi|220969999|gb|EED88338.1|,gi|224011094|ref|XP_002294504.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.045	2	1.47e-4	1	1	391
gi|220970134|gb|EED88472.1|,gi|224010319|ref|XP_002294117.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.103	2	2.89e-4	1	1	392
gi|220970404|gb|EED88741.1|,gi|224009548|ref|XP_002293732.1|	predicted protein, partial [Thalassiosira pseudonana CCMP1335]	0.147	2	4.31e-4	2	2	393
gi|220970447|gb|EED88784.1|,gi|224009634|ref|XP_002293775.1|	RS27, ribosomal protein 27 40S small ribosomal subunit [Thalassiosira pseudonana CCMP1335]	0.366	2	7.15e-4	2	2	394
gi|220970645|gb|EED88982.1|,gi|224010030|ref|XP_002293973.1|	26S proteasome regulatory ATPase subunit, partial [Thalassiosira pseudonana CCMP1335]	0.067	2	1.36e-4	2	2	395
gi|220971069|gb|EED89404.1|,gi|224007968|ref|XP_002292943.1|	RL32, ribosomal protein 32 60S large ribosomal subunit [Thalassiosira pseudonana CCMP1335]	0.132	2	4.31e-4	1	1	396
gi|220971832|gb|EED90165.1|,gi|224006460|ref|XP_002292190.1|	NifU like N terminal domain, iron, partial [Thalassiosira pseudonana CCMP1335]	0.203	2	4.41e-4	2	2	397
gi|220971958|gb|EED90291.1|,gi|224006712|ref|XP_002292316.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.024	2	7.54e-5	2	2	398
gi|220972368|gb|EED90700.1|,gi|224005777|ref|XP_002291849.1|	glyceraldehyde-3-phosphate dehydrogenase [Thalassiosira pseudonana CCMP1335]	0.076	2	1.66e-4	2	2	399
gi|220972414|gb|EED90746.1|,gi|224005869|ref|XP_002291895.1|	peptidyl-prolyl cis-trans isomerase; ppiase [Thalassiosira pseudonana CCMP1335]	0.072	2	3.01e-4	1	1	400
gi|220972595|gb|EED90927.1|,gi|224006231|ref|XP_002292076.1|	luminal binding protein, partial [Thalassiosira pseudonana CCMP1335]	0.069	2	9.13e-5	2	2	401
gi|220972897|gb|EED91228.1|,gi|224002899|ref|XP_002291121.1|	nucleoside diphosphate kinase [Thalassiosira pseudonana CCMP1335]	0.092	2	3.86e-4	1	1	402
gi|220972918|gb|EED91249.1|,gi|224002941|ref|XP_002291142.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.045	2	1.14e-4	1	1	403
gi|220973514|gb|EED91844.1|,gi|224000840|ref|XP_002290092.1|	cold-shock DNA-binding domain-containing protein, partial [Thalassiosira pseudonana CCMP1335]	0.264	2	8.14e-4	1	1	404
gi|220973734|gb|EED92064.1|,gi|224001280|ref|XP_002290312.1|	alanine-trna ligase [Thalassiosira pseudonana CCMP1335]	0.030	2	6.07e-5	2	2	405
gi|220973737|gb|EED92067.1|,gi|224001286|ref|XP_002290315.1|	ypt1-like rab-type small G protein [Thalassiosira pseudonana CCMP1335]	0.174	2	2.92e-4	2	2	406
gi|220973912|gb|EED92242.1|,gi|224001636|ref|XP_002290490.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.035	2	9.45e-5	1	1	407
gi|220973938|gb|EED92268.1|,gi|224001688|ref|XP_002290516.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.036	2	1.31e-4	2	2	408
gi|220974347|gb|EED92676.1|,gi|223998933|ref|XP_002289139.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.011	2	3.93e-5	1	1	409
gi|220974484|gb|EED92813.1|,gi|223999207|ref|XP_002289276.1|	poly-a binding protein [Thalassiosira pseudonana CCMP1335]	0.207	2	4.19e-4	2	2	410
gi|220974636|gb|EED92965.1|,gi|223999511|ref|XP_002289428.1|	predicted protein, partial [Thalassiosira pseudonana CCMP1335]	0.346	2	7.24e-4	1	1	411
gi|220974844|gb|EED93173.1|,gi|223999927|ref|XP_002289636.1|	phosphoglucomutase [Thalassiosira pseudonana CCMP1335]	0.070	2	1.05e-4	2	2	412
gi|220974968|gb|EED93297.1|,gi|224000175|ref|XP_002289760.1|	phosphoglycerate mutase [Thalassiosira pseudonana CCMP1335]	0.069	2	2.02e-4	1	1	413
gi|220975262|gb|EED93590.1|,gi|223996962|ref|XP_002288154.1|	pcna-like protein [Thalassiosira pseudonana CCMP1335]	0.138	2	2.25e-4	2	2	414
gi|220975340|gb|EED93668.1|,gi|223997118|ref|XP_002288232.1|	fucoxanthin chlorophyll a/c light-harvesting protein, major type [Thalassiosira pseudonana CCMP1335]	0.082	2	3.02e-4	1	1	415
gi|2599405845|pdb|8IWH|2,gi|2599405846|pdb|8IWH|8,gi|2599405844|pdb|8IWH|9,gi|2599405847|pdb|8IWH|1	Chain 2, Fucoxanthin chlorophyll a/c light-harvesting protein, major type,Chain 8, Fucoxanthin chlorophyll a/c light-harvesting protein, major type,Chain 9, Fucoxanthin chlorophyll a/c light-harvesting protein, major type,Chain 1, Fucoxanthin chlorophyll a/c light-harvesting protein, major type	0.083	2	3.04e-4	1	1	415
gi|220975475|gb|EED93803.1|,gi|223997388|ref|XP_002288367.1|	RL17, ribosomal protein 17-like 60S large ribosomal subunit, partial [Thalassiosira pseudonana CCMP1335]	0.099	2	3.64e-4	1	1	416
gi|220975801|gb|EED94129.1|,gi|220970680|gb|EED89017.1|,gi|224010100|ref|XP_002294008.1|,gi|223998040|ref|XP_002288693.1|	histone H2A [Thalassiosira pseudonana CCMP1335]	0.242	2	4.73e-4	1	1	417
gi|209585850|gb|ACI64535.1|,gi|224004334|ref|XP_002295818.1|,gi|209586198|gb|ACI64883.1|,gi|224005030|ref|XP_002296166.1|	histone H2A [Thalassiosira pseudonana CCMP1335],predicted protein [Thalassiosira pseudonana CCMP1335]	0.242	2	4.73e-4	1	1	417
gi|220976039|gb|EED94367.1|,gi|223998516|ref|XP_002288931.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.088	2	1.08e-4	2	2	418
gi|220976243|gb|EED94570.1|,gi|223994887|ref|XP_002287127.1|	RS18, ribosomal protein 18 40S small ribosomal subunit [Thalassiosira pseudonana CCMP1335]	0.103	2	4.01e-4	2	2	419
gi|220976328|gb|EED94655.1|,gi|223995057|ref|XP_002287212.1|	hypothetical protein THAPSDRAFT_261275, partial [Thalassiosira pseudonana CCMP1335]	0.132	2	2.76e-4	1	1	420
gi|220976574|gb|EED94901.1|,gi|223995569|ref|XP_002287458.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.105	2	1.86e-4	2	2	421
gi|220976691|gb|EED95018.1|,gi|223995803|ref|XP_002287575.1|	RL17A, ribosomal protein 27A 60S large ribosomal subunit [Thalassiosira pseudonana CCMP1335]	0.265	2	3.99e-4	2	2	422
gi|220977577|gb|EED95903.1|,gi|223993157|ref|XP_002286262.1|	proteasome subunit alpha type 7-1 [Thalassiosira pseudonana CCMP1335]	0.077	2	2.36e-4	1	1	423
gi|220978128|gb|EED96454.1|,gi|223994259|ref|XP_002286813.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.094	2	1.90e-4	2	2	424
gi|220978136|gb|EED96462.1|,gi|223994275|ref|XP_002286821.1|	HSP90 domain-containing protein [Thalassiosira pseudonana CCMP1335]	0.023	2	7.81e-5	2	2	425
gi|220978148|gb|EED96474.1|,gi|223994299|ref|XP_002286833.1|	predicted protein, partial [Thalassiosira pseudonana CCMP1335]	0.143	2	2.21e-4	2	2	426
gi|220978227|gb|EED96553.1|,gi|223994457|ref|XP_002286912.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.043	2	1.19e-4	1	1	427
gi|223992507|ref|XP_002285937.1|,gi|220977252|gb|EED95578.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.032	2	5.54e-5	2	2	428
gi|223993045|ref|XP_002286206.1|,gi|220977521|gb|EED95847.1|	transketolase [Thalassiosira pseudonana CCMP1335]	0.028	2	8.15e-5	1	1	429
gi|223993805|ref|XP_002286586.1|,gi|220977901|gb|EED96227.1|	hypothetical protein THAPSDRAFT_997 [Thalassiosira pseudonana CCMP1335]	0.091	2	1.66e-4	2	2	430
gi|223994305|ref|XP_002286836.1|,gi|220978151|gb|EED96477.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.122	2	2.03e-4	1	1	431
gi|223994655|ref|XP_002287011.1|,gi|220978326|gb|EED96652.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.060	2	2.20e-4	1	1	432
gi|223995245|ref|XP_002287306.1|,gi|220976422|gb|EED94749.1|	n-acetyl-gamma-glutamyl-phosphate reductase, urea cycle [Thalassiosira pseudonana CCMP1335]	0.115	2	1.64e-4	2	2	433
gi|223995577|ref|XP_002287462.1|,gi|220976578|gb|EED94905.1|	thioredoxin f [Thalassiosira pseudonana CCMP1335]	0.104	2	4.07e-4	1	1	434
gi|223995657|ref|XP_002287502.1|,gi|220976618|gb|EED94945.1|	hypothetical protein THAPSDRAFT_39666 [Thalassiosira pseudonana CCMP1335]	0.061	2	1.71e-4	2	2	435
gi|223995701|ref|XP_002287524.1|,gi|220976640|gb|EED94967.1|	hypothetical protein THAPSDRAFT_39696 [Thalassiosira pseudonana CCMP1335]	0.063	2	9.42e-5	2	2	436
gi|223996187|ref|XP_002287767.1|,gi|220976883|gb|EED95210.1|	ran-type small G protein [Thalassiosira pseudonana CCMP1335]	0.065	2	2.71e-4	1	1	437
gi|223999087|ref|XP_002289216.1|,gi|220974424|gb|EED92753.1|	eukaryotic translation initiation factor 3, subunit 10, partial [Thalassiosira pseudonana CCMP1335]	0.032	2	6.47e-5	1	1	438
gi|223999089|ref|XP_002289217.1|,gi|220974425|gb|EED92754.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.020	2	4.10e-5	1	1	439
gi|223999297|ref|XP_002289321.1|,gi|220974529|gb|EED92858.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.076	2	1.77e-4	1	1	440
gi|223999571|ref|XP_002289458.1|,gi|220974666|gb|EED92995.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.091	2	2.12e-4	1	1	441
gi|224000307|ref|XP_002289826.1|,gi|220975034|gb|EED93363.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.044	2	1.35e-4	2	2	442
gi|224000609|ref|XP_002289977.1|,gi|220975185|gb|EED93514.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.032	2	8.25e-5	1	1	443
gi|224000768|ref|XP_002290056.1|,gi|220973478|gb|EED91808.1|	3-oxoacyl-synthase [Thalassiosira pseudonana CCMP1335]	0.065	2	1.26e-4	1	1	444
gi|224000962|ref|XP_002290153.1|,gi|220973575|gb|EED91905.1|	SAR DNA-binding protein [Thalassiosira pseudonana CCMP1335]	0.048	2	1.34e-4	1	1	445
gi|224001160|ref|XP_002290252.1|,gi|220973674|gb|EED92004.1|	replication protein A2, partial [Thalassiosira pseudonana CCMP1335]	0.080	2	2.03e-4	1	1	446
gi|224001278|ref|XP_002290311.1|,gi|220973733|gb|EED92063.1|	enolase [Thalassiosira pseudonana CCMP1335]	0.080	2	1.34e-4	2	2	447
gi|224001310|ref|XP_002290327.1|,gi|220973749|gb|EED92079.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.057	2	2.23e-4	1	1	448
gi|224001646|ref|XP_002290495.1|,gi|220973917|gb|EED92247.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.137	2	1.67e-4	2	2	449
gi|224001930|ref|XP_002290637.1|,gi|220974059|gb|EED92389.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.070	2	1.42e-4	2	2	450
gi|224002106|ref|XP_002290725.1|,gi|220974147|gb|EED92477.1|	heat shock protein Hsp90 [Thalassiosira pseudonana CCMP1335]	0.044	2	8.25e-5	2	2	451
gi|224002675|ref|XP_002291009.1|,gi|220972785|gb|EED91116.1|	RL22, ribosomal protein 22 60S large ribosomal subunit [Thalassiosira pseudonana CCMP1335]	0.172	2	4.80e-4	1	1	452
gi|224002769|ref|XP_002291056.1|,gi|220972832|gb|EED91163.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.099	2	3.64e-4	1	1	453
gi|224004218|ref|XP_002295760.1|,gi|209585792|gb|ACI64477.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.081	2	2.37e-4	2	2	454
gi|224004708|ref|XP_002296005.1|,gi|209586037|gb|ACI64722.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.050	2	1.13e-4	2	2	455
gi|224004984|ref|XP_002296143.1|,gi|209586175|gb|ACI64860.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.092	2	1.85e-4	1	1	456
gi|224005062|ref|XP_002296182.1|,gi|209586214|gb|ACI64899.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.049	2	2.20e-4	1	1	457
gi|224005238|ref|XP_002296270.1|,gi|209586302|gb|ACI64987.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.020	2	4.24e-5	2	2	458
gi|224006480|ref|XP_002292200.1|,gi|220971842|gb|EED90175.1|	hypothetical protein THAPSDRAFT_269412 [Thalassiosira pseudonana CCMP1335]	0.046	2	1.92e-4	2	2	459
gi|224007497|ref|XP_002292708.1|,gi|220971570|gb|EED89904.1|	hypothetical protein THAPSDRAFT_8524 [Thalassiosira pseudonana CCMP1335]	0.035	2	5.47e-5	2	2	460
gi|224007929|ref|XP_002292924.1|,gi|220971786|gb|EED90120.1|	isoleucine-trna synthetase, partial [Thalassiosira pseudonana CCMP1335]	0.051	2	5.55e-5	2	2	461
gi|224008254|ref|XP_002293086.1|,gi|220971212|gb|EED89547.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.051	2	1.10e-4	2	0	462
gi|224008404|ref|XP_002293161.1|,gi|220971287|gb|EED89622.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.064	2	1.44e-4	2	2	463
gi|224008654|ref|XP_002293286.1|,gi|220971412|gb|EED89747.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.109	2	1.36e-4	2	2	464
gi|224008689|ref|XP_002293303.1|,gi|220970703|gb|EED89039.1|	eukaryotic translation initiation factor 6 [Thalassiosira pseudonana CCMP1335]	0.094	2	2.30e-4	1	1	465
gi|224009612|ref|XP_002293764.1|,gi|220970436|gb|EED88773.1|	predicted protein, partial [Thalassiosira pseudonana CCMP1335]	0.091	2	1.30e-4	2	2	466
gi|224009680|ref|XP_002293798.1|,gi|220970470|gb|EED88807.1|	RL8, ribosomal protein 8 [Thalassiosira pseudonana CCMP1335],RL8, ribosomal protein 8, partial [Thalassiosira pseudonana CCMP1335]	0.128	2	2.28e-4	2	2	467
gi|224009944|ref|XP_002293930.1|,gi|220970602|gb|EED88939.1|	cystathionine beta-lyase [Thalassiosira pseudonana CCMP1335]	0.068	2	1.54e-4	1	1	468
gi|224010555|ref|XP_002294235.1|,gi|220970252|gb|EED88590.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.173	2	3.07e-4	2	2	469
gi|224010836|ref|XP_002294375.1|,gi|220969870|gb|EED88209.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.017	2	3.72e-5	2	2	470
gi|224011241|ref|XP_002295395.1|,gi|209583426|gb|ACI64112.1|	RL5, ribosomal protein 5, 60S large ribosomal subunit [Thalassiosira pseudonana CCMP1335]	0.078	2	1.92e-4	2	2	471
gi|224012449|ref|XP_002294877.1|,gi|220969316|gb|EED87657.1|	proteasome subunit alpha type 2 [Thalassiosira pseudonana CCMP1335]	0.139	2	2.47e-4	1	1	472
gi|224012988|ref|XP_002295146.1|,gi|220969108|gb|EED87450.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.069	2	2.38e-4	2	2	473
gi|224013196|ref|XP_002295250.1|,gi|220969212|gb|EED87554.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.049	2	1.80e-4	2	2	474
gi|224013944|ref|XP_002296636.1|,gi|220968988|gb|EED87332.1|,gi|224012637|ref|XP_002294971.1|,gi|220969410|gb|EED87751.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.025	2	4.64e-5	1	1	475
gi|224014413|ref|XP_002296869.1|,gi|220968506|gb|EED86853.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.104	2	3.81e-4	1	1	476
gi|224014925|ref|XP_002297124.1|,gi|220968243|gb|EED86592.1|	THAPSDRAFT_25507 [Thalassiosira pseudonana CCMP1335],Hypothetical protein THAPSDRAFT_25507 [Thalassiosira pseudonana CCMP1335]	0.064	2	1.04e-4	2	2	477
gi|224015147|ref|XP_002297234.1|,gi|220968113|gb|EED86464.1|	predicted protein, partial [Thalassiosira pseudonana CCMP1335]	0.124	2	3.15e-4	1	1	478
gi|224015576|ref|XP_002297439.1|,gi|220967886|gb|EED86256.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.170	2	3.83e-4	1	1	479
gi|226696193|sp|A0T0P2.1|ATPF_THAPS,gi|2050584469|gb|QWM93010.1|,gi|118411110|ref|YP_874504.1|,gi|224015800|ref|XP_002297548.1|,gi|116739857|gb|ABK20727.1|,gi|220967812|gb|EED86188.1|	RecName: Full=ATP synthase subunit b, chloroplastic; AltName: Full=ATP synthase F(0) sector subunit b; AltName: Full=ATPase subunit I,CF0 subunit I of ATP synthase (chloroplast) [Thalassiosira pseudonana],ATP synthase CF0 B subunit (chloroplast) [Thalassiosira pseudonana],plastid thylakoid ATPase subunit, plastid protein [Thalassiosira pseudonana CCMP1335],ATP synthase CF0 B chain subunit I (chloroplast) [Thalassiosira pseudonana]	0.084	2	3.27e-4	1	1	480
gi|2873343181|pdb|8ZEH|A	Chain A, Tp-Lhcr18	0.155	2	3.96e-4	1	1	481
gi|2873343184|pdb|8ZEH|E,gi|2873343221|pdb|8ZET|E	Chain E, Tp-RedCAP	0.070	2	3.17e-4	1	1	482
gi|2843533628|pdb|8XLS|1,gi|2694527766|gb|WWT48828.1|	Chain 1, Fucoxanthin chlorophyll a/c-binding protein RedCAP,early light induced protein, partial [Thalassiosira pseudonana]	0.059	2	2.65e-4	1	1	482
gi|74325195|ref|YP_316615.1|,gi|74100261|gb|AAZ99422.1|	NADH dehydrogenase subunit 11 (mitochondrion) [Thalassiosira pseudonana]	0.021	2	7.82e-5	2	2	483
gi|2050584400|gb|QWM92942.1|	NADH dehydrogenase subunit 11 (mitochondrion) [Thalassiosira pseudonana]	0.023	2	8.40e-5	2	2	483
gi|817091490|gb|AKF18349.1|	PSI P700 apoprotein A2, partial (chloroplast) [Thalassiosira pseudonana]	0.050	2	9.10e-5	2	2	484
gi|2050584482|gb|QWM93023.1|,gi|118411097|ref|YP_874491.1|,gi|220967818|gb|EED86194.1|,gi|125959480|sp|A0T0M9.1|PSAB_THAPS,gi|224015812|ref|XP_002297554.1|,gi|116739844|gb|ABK20714.1|,gi|2843533617|pdb|8XLS|B	P700 apoprotein A2 of photosystem I (chloroplast) [Thalassiosira pseudonana],photosystem I P700 chlorophyll a apoprotein A2 (chloroplast) [Thalassiosira pseudonana],predicted protein [Thalassiosira pseudonana CCMP1335],RecName: Full=Photosystem I P700 chlorophyll a apoprotein A2; AltName: Full=PSI-B; AltName: Full=PsaB,photosystem I p700 chlorophyll A apoprotein B (chloroplast) [Thalassiosira pseudonana],Chain B, Photosystem I P700 chlorophyll a apoprotein A2	0.044	2	8.00e-5	2	2	484
gi|2873343204|pdb|8ZEH|b,gi|2873343207|pdb|8ZET|b	Chain b, Photosystem I P700 chlorophyll a apoprotein A2	0.044	2	8.01e-5	2	2	484
sp|Q48AW2.1|ATPA_COLP3,AAZ26667.1,WP_011040935.1	RecName: Full=ATP synthase subunit alpha; AltName: Full=ATP synthase F1 sector subunit alpha; AltName: Full=F-ATPase subunit alpha,ATP synthase F1, alpha subunit [Colwellia psychrerythraea 34H],MULTISPECIES: F0F1 ATP synthase subunit alpha [Colwellia]	0.025	2	1.14e-4	1	0	485
AAZ24577.1,WP_011042781.1	putative RND efflux system protein [Colwellia psychrerythraea 34H],TolC family protein [Colwellia psychrerythraea]	0.038	1	6.60e-5	1	1	486
AAZ24882.1,WP_011044754.1	choline dehydrogenase [Colwellia psychrerythraea 34H],MULTISPECIES: choline dehydrogenase [Colwellia]	0.020	1	5.22e-5	1	1	487
