Protein(s)	Protein Description(s)	Sequence Coverage	PSMs	NSAF	Distinct Peptides	Unique Peptides	Protein Group Number
gi|220974347|gb|EED92676.1|,gi|223998933|ref|XP_002289139.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.029	2	5.54e-5	2	2	371
gi|220974484|gb|EED92813.1|,gi|223999207|ref|XP_002289276.1|	poly-a binding protein [Thalassiosira pseudonana CCMP1335]	0.207	2	5.90e-4	2	2	372
gi|220974724|gb|EED93053.1|,gi|223999687|ref|XP_002289516.1|	hypothetical protein THAPSDRAFT_268773, partial [Thalassiosira pseudonana CCMP1335],hypothetical protein THAPSDRAFT_268773 [Thalassiosira pseudonana CCMP1335]	0.062	2	1.65e-4	2	2	373
gi|220974968|gb|EED93297.1|,gi|224000175|ref|XP_002289760.1|	phosphoglycerate mutase [Thalassiosira pseudonana CCMP1335]	0.069	2	2.85e-4	1	1	374
gi|220975340|gb|EED93668.1|,gi|223997118|ref|XP_002288232.1|	fucoxanthin chlorophyll a/c light-harvesting protein, major type [Thalassiosira pseudonana CCMP1335]	0.082	2	4.25e-4	1	1	375
gi|2599405845|pdb|8IWH|2,gi|2599405846|pdb|8IWH|8,gi|2599405844|pdb|8IWH|9,gi|2599405847|pdb|8IWH|1	Chain 2, Fucoxanthin chlorophyll a/c light-harvesting protein, major type,Chain 8, Fucoxanthin chlorophyll a/c light-harvesting protein, major type,Chain 9, Fucoxanthin chlorophyll a/c light-harvesting protein, major type,Chain 1, Fucoxanthin chlorophyll a/c light-harvesting protein, major type	0.083	2	4.28e-4	1	1	375
gi|220975807|gb|EED94135.1|,gi|223998052|ref|XP_002288699.1|	glycine decarboxylase p-protein [Thalassiosira pseudonana CCMP1335]	0.020	2	8.48e-5	1	1	376
gi|220976145|gb|EED94473.1|,gi|223998728|ref|XP_002289037.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.114	2	2.25e-4	2	2	377
gi|220976430|gb|EED94757.1|,gi|223995261|ref|XP_002287314.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.086	2	2.36e-4	1	1	378
gi|220976583|gb|EED94910.1|,gi|223995587|ref|XP_002287467.1|	2-dehydro-3-deoxyphosphoheptonate aldolase-like protein [Thalassiosira pseudonana CCMP1335]	0.041	2	1.71e-4	1	1	379
gi|220976792|gb|EED95119.1|,gi|223996005|ref|XP_002287676.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.039	2	1.29e-4	1	1	380
gi|220976821|gb|EED95148.1|,gi|223996063|ref|XP_002287705.1|	RL12, ribosomal protein 11 60S large ribosomal subunit [Thalassiosira pseudonana CCMP1335]	0.091	2	5.03e-4	1	1	381
gi|220976862|gb|EED95189.1|,gi|223996145|ref|XP_002287746.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.093	2	3.64e-4	2	2	382
gi|220976869|gb|EED95196.1|,gi|223996159|ref|XP_002287753.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.072	2	1.74e-4	2	2	383
gi|220977196|gb|EED95523.1|,gi|223996813|ref|XP_002288080.1|	RS4, ribosomal protein 4 [Thalassiosira pseudonana CCMP1335]	0.073	2	3.16e-4	1	1	384
gi|220977410|gb|EED95736.1|,gi|223992823|ref|XP_002286095.1|	guanine nucleotide binding protein beta subunit-like protein [Thalassiosira pseudonana CCMP1335]	0.071	2	2.53e-4	1	1	385
gi|220977514|gb|EED95840.1|,gi|223993031|ref|XP_002286199.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.038	2	2.23e-4	2	2	386
gi|220977613|gb|EED95939.1|,gi|223993229|ref|XP_002286298.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.088	2	3.15e-4	1	1	387
gi|220978136|gb|EED96462.1|,gi|223994275|ref|XP_002286821.1|	HSP90 domain-containing protein [Thalassiosira pseudonana CCMP1335]	0.023	2	1.10e-4	1	1	388
gi|223992765|ref|XP_002286066.1|,gi|220977381|gb|EED95707.1|	chelatase of mg-protoporphyrin IX chelatase [Thalassiosira pseudonana CCMP1335]	0.025	2	6.16e-5	2	2	389
gi|223993165|ref|XP_002286266.1|,gi|220977581|gb|EED95907.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.090	2	1.72e-4	2	2	390
gi|223993205|ref|XP_002286286.1|,gi|220977601|gb|EED95927.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.060	2	1.83e-4	2	2	391
gi|223993513|ref|XP_002286440.1|,gi|220977755|gb|EED96081.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.037	2	1.27e-4	1	1	392
gi|223993785|ref|XP_002286576.1|,gi|220977891|gb|EED96217.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.034	2	1.90e-4	1	1	393
gi|223993801|ref|XP_002286584.1|,gi|220977899|gb|EED96225.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.083	2	1.71e-4	2	2	394
gi|223993843|ref|XP_002286605.1|,gi|220977920|gb|EED96246.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.037	2	8.79e-5	2	2	395
gi|223994089|ref|XP_002286728.1|,gi|220978043|gb|EED96369.1|	aldose-1-epimerase, partial [Thalassiosira pseudonana CCMP1335]	0.147	2	2.96e-4	2	2	396
gi|223994305|ref|XP_002286836.1|,gi|220978151|gb|EED96477.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.122	2	2.87e-4	1	1	397
gi|223994655|ref|XP_002287011.1|,gi|220978326|gb|EED96652.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.060	2	3.09e-4	1	1	398
gi|223994985|ref|XP_002287176.1|,gi|220976292|gb|EED94619.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.066	2	2.11e-4	1	1	399
gi|223995529|ref|XP_002287438.1|,gi|220976554|gb|EED94881.1|	coatomer protein subunit delta [Thalassiosira pseudonana CCMP1335]	0.029	2	1.61e-4	1	1	400
gi|223995669|ref|XP_002287508.1|,gi|220976624|gb|EED94951.1|	atp-dependent RNA DEAD/DEAH box helicase [Thalassiosira pseudonana CCMP1335]	0.060	2	1.98e-4	2	2	401
gi|223997214|ref|XP_002288280.1|,gi|220975388|gb|EED93716.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.055	2	2.07e-4	2	2	402
gi|223997386|ref|XP_002288366.1|,gi|220975474|gb|EED93802.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.033	2	2.24e-4	1	0	403
gi|223997680|ref|XP_002288513.1|,gi|220975621|gb|EED93949.1|	ubiquitin activating enzyme 1 [Thalassiosira pseudonana CCMP1335]	0.030	2	8.13e-5	1	1	404
gi|223997840|ref|XP_002288593.1|,gi|220975701|gb|EED94029.1|	ABC transporter [Thalassiosira pseudonana CCMP1335]	0.026	2	5.65e-5	2	2	405
gi|223998332|ref|XP_002288839.1|,gi|220975947|gb|EED94275.1|	RT15, ribosomal protein 15 mitochondrial small ribosomal subunit, partial [Thalassiosira pseudonana CCMP1335]	0.211	2	9.17e-4	1	1	406
gi|223998614|ref|XP_002288980.1|,gi|220976088|gb|EED94416.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.094	2	1.48e-4	2	2	407
gi|223999571|ref|XP_002289458.1|,gi|220974666|gb|EED92995.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.091	2	2.99e-4	1	1	408
gi|224000037|ref|XP_002289691.1|,gi|220974899|gb|EED93228.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.109	2	1.80e-4	2	2	409
gi|224000295|ref|XP_002289820.1|,gi|220975028|gb|EED93357.1|	6-phosphogluconate dehydrogenase [Thalassiosira pseudonana CCMP1335]	0.073	2	1.68e-4	2	2	410
gi|224001160|ref|XP_002290252.1|,gi|220973674|gb|EED92004.1|	replication protein A2, partial [Thalassiosira pseudonana CCMP1335]	0.122	2	2.87e-4	2	2	411
gi|224001310|ref|XP_002290327.1|,gi|220973749|gb|EED92079.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.057	2	3.14e-4	1	1	412
gi|224001660|ref|XP_002290502.1|,gi|220973924|gb|EED92254.1|	gdp-d-mannose 4,6-dehydratase [Thalassiosira pseudonana CCMP1335]	0.058	2	2.29e-4	1	1	413
gi|224001684|ref|XP_002290514.1|,gi|220973936|gb|EED92266.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.152	2	2.93e-4	2	2	414
gi|224001730|ref|XP_002290537.1|,gi|220973959|gb|EED92289.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.065	2	1.92e-4	2	2	415
gi|224001858|ref|XP_002290601.1|,gi|220974023|gb|EED92353.1|	malonyl coa-acyl carrier protein transacylase [Thalassiosira pseudonana CCMP1335]	0.062	2	2.32e-4	2	2	416
gi|224001992|ref|XP_002290668.1|,gi|220974090|gb|EED92420.1|	v-type h-atpase [Thalassiosira pseudonana CCMP1335]	0.038	2	1.02e-4	2	2	417
gi|224002132|ref|XP_002290738.1|,gi|220974160|gb|EED92490.1|	pyruvate phosphate dikinase [Thalassiosira pseudonana CCMP1335]	0.048	2	8.85e-5	2	2	418
gi|224002473|ref|XP_002290908.1|,gi|220972684|gb|EED91015.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.007	2	2.06e-5	1	1	419
gi|224003359|ref|XP_002291351.1|,gi|220973127|gb|EED91458.1|	hypothetical protein THAPSDRAFT_508 [Thalassiosira pseudonana CCMP1335]	0.037	2	1.80e-4	1	1	420
gi|224003463|ref|XP_002291403.1|,gi|220973179|gb|EED91510.1|	L7Ae, ribosomal protein 7Ae 60S large ribosomal subunit [Thalassiosira pseudonana CCMP1335]	0.179	2	6.71e-4	2	2	421
gi|224003773|ref|XP_002291558.1|,gi|220973334|gb|EED91665.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.273	2	8.34e-4	1	1	422
gi|224003851|ref|XP_002291597.1|,gi|292630745|sp|B8C4D7.1|DRE2_THAPS,gi|220973373|gb|EED91704.1|	predicted protein [Thalassiosira pseudonana CCMP1335],RecName: Full=Anamorsin homolog; AltName: Full=Fe-S cluster assembly protein DRE2 homolog	0.124	2	3.00e-4	2	2	423
gi|224003905|ref|XP_002291624.1|,gi|220973400|gb|EED91731.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.027	2	6.65e-5	2	2	424
gi|224004454|ref|XP_002295878.1|,gi|209585910|gb|ACI64595.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.026	2	1.01e-4	1	1	425
gi|224004708|ref|XP_002296005.1|,gi|209586037|gb|ACI64722.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.050	2	1.59e-4	2	2	426
gi|224004900|ref|XP_002296101.1|,gi|209586133|gb|ACI64818.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.193	2	4.69e-4	2	2	427
gi|224005697|ref|XP_002291809.1|,gi|220972328|gb|EED90660.1|	NADH dehydrogenase [Thalassiosira pseudonana CCMP1335]	0.057	2	3.16e-4	1	1	428
gi|224006027|ref|XP_002291974.1|,gi|220972493|gb|EED90825.1|	hypothetical protein THAPSDRAFT_35934 [Thalassiosira pseudonana CCMP1335]	0.308	2	6.21e-4	2	2	429
gi|224006442|ref|XP_002292181.1|,gi|220971823|gb|EED90156.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.061	2	2.31e-4	1	1	430
gi|224007537|ref|XP_002292728.1|,gi|220971590|gb|EED89924.1|	heat shock protein, partial [Thalassiosira pseudonana CCMP1335]	0.029	2	9.51e-5	2	2	431
gi|224008911|ref|XP_002293414.1|,gi|220970814|gb|EED89150.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.078	2	1.29e-4	2	2	432
gi|224008987|ref|XP_002293452.1|,gi|220970852|gb|EED89188.1|	synaptobrevin [Thalassiosira pseudonana CCMP1335]	0.169	2	4.51e-4	2	2	433
gi|224009243|ref|XP_002293580.1|,gi|220970980|gb|EED89316.1|	hypothetical protein THAPSDRAFT_29850 [Thalassiosira pseudonana CCMP1335]	0.074	2	1.65e-4	2	2	434
gi|224009371|ref|XP_002293644.1|,gi|220971044|gb|EED89380.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.045	2	2.49e-4	1	1	435
gi|224009612|ref|XP_002293764.1|,gi|220970436|gb|EED88773.1|	predicted protein, partial [Thalassiosira pseudonana CCMP1335]	0.033	2	1.83e-4	2	2	436
gi|224009668|ref|XP_002293792.1|,gi|220970464|gb|EED88801.1|	RS6, ribosomal protein 6 [Thalassiosira pseudonana CCMP1335]	0.082	2	3.40e-4	1	1	437
gi|224010633|ref|XP_002294274.1|,gi|220970291|gb|EED88629.1|	hypothetical protein THAPSDRAFT_10233 [Thalassiosira pseudonana CCMP1335]	0.040	2	1.19e-4	1	1	438
gi|224010639|ref|XP_002294277.1|,gi|220970294|gb|EED88632.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.082	2	3.09e-4	2	2	439
gi|224010752|ref|XP_002294333.1|,gi|220969828|gb|EED88167.1|	glutamine fructose 6 phosphate transaminase [Thalassiosira pseudonana CCMP1335]	0.028	2	1.17e-4	1	1	440
gi|224011211|ref|XP_002295380.1|,gi|209583411|gb|ACI64097.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.102	2	3.82e-4	2	2	441
gi|224012523|ref|XP_002294914.1|,gi|220969353|gb|EED87694.1|	polyadenlyte binding protein, partial [Thalassiosira pseudonana CCMP1335]	0.041	2	1.35e-4	1	1	442
gi|224013148|ref|XP_002295226.1|,gi|220969188|gb|EED87530.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.064	2	2.02e-4	1	1	443
gi|224014470|ref|XP_002296897.1|,gi|220968277|gb|EED86625.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.011	2	6.68e-5	1	1	444
gi|224014656|ref|XP_002296990.1|,gi|220968370|gb|EED86718.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.011	2	6.39e-5	1	1	444
gi|224014953|ref|XP_002297138.1|,gi|220968257|gb|EED86606.1|	predicted protein, partial [Thalassiosira pseudonana CCMP1335]	0.180	2	5.13e-4	2	2	445
gi|224015527|ref|XP_002297415.1|,gi|220967916|gb|EED86285.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.077	2	1.82e-4	2	2	446
gi|589908234|dbj|BAO52741.1|	phosphoenolpyruvate carboxylase 1 [Thalassiosira pseudonana]	0.043	2	8.92e-5	2	1	447
AAZ27295.1,sp|Q486F9.1|DNAK1_COLP3,WP_011042150.1	chaperone protein DnaK [Colwellia psychrerythraea 34H],RecName: Full=Chaperone protein DnaK 1; AltName: Full=HSP70 1; AltName: Full=Heat shock 70 kDa protein 1; AltName: Full=Heat shock protein 70 1,molecular chaperone DnaK [Colwellia psychrerythraea]	0.022	1	6.52e-5	1	0	448
AAZ28354.1,WP_011041310.1	transcriptional regulator, GntR family [Colwellia psychrerythraea 34H],MULTISPECIES: GntR family transcriptional regulator [Colwellia]	0.244	1	3.47e-4	1	1	449
WP_011042682.1,AAZ27419.1	TonB-dependent receptor domain-containing protein [Colwellia psychrerythraea],heme transport protein HugA [Colwellia psychrerythraea 34H]	0.041	1	6.04e-5	1	1	450
gi|116739911|gb|ABK20781.1|,gi|118411164|ref|YP_874558.1|,gi|220967790|gb|EED86166.1|,gi|224015756|ref|XP_002297526.1|,gi|2050584415|gb|QWM92956.1|	Rubisco expression protein (chloroplast) [Thalassiosira pseudonana],CbbX (chloroplast) [Thalassiosira pseudonana],rubisco expression protein, plastid protein [Thalassiosira pseudonana CCMP1335],rubisco expression protein (chloroplast) [Thalassiosira pseudonana]	0.056	1	1.44e-4	1	1	451
gi|116739938|gb|ABK20808.1|,gi|118411191|ref|YP_874585.1|,gi|125987630|sp|A0T0X3.1|RK4_THAPS,gi|2050584529|gb|QWM93070.1|	50S ribosomal protein L4 (chloroplast) [Thalassiosira pseudonana],ribosomal protein L4 (chloroplast) [Thalassiosira pseudonana],RecName: Full=Large ribosomal subunit protein uL4c; AltName: Full=50S ribosomal protein L4, chloroplastic	0.088	1	1.92e-4	1	1	452
gi|125987679|sp|A0T0Z2.1|RR13_THAPS,gi|2050584510|gb|QWM93051.1|,gi|116739957|gb|ABK20827.1|,gi|118411210|ref|YP_874604.1|	RecName: Full=Small ribosomal subunit protein uS13c; AltName: Full=30S ribosomal protein S13, chloroplastic,ribosomal protein S13 (chloroplast) [Thalassiosira pseudonana],30S ribosomal protein S13 (chloroplast) [Thalassiosira pseudonana]	0.122	1	3.36e-4	1	1	453
gi|1693116229|gb|QDF45210.1|	ribulose-1,5-bisphosphate carboxylase/oxygenase large subunit, partial (chloroplast) [Thalassiosira pseudonana]	0.092	1	2.37e-4	1	0	454
gi|2050584500|gb|QWM93041.1|,gi|116739967|gb|ABK20837.1|,gi|118411220|ref|YP_874614.1|	ATP-binding subunit of Clp protease (chloroplast) [Thalassiosira pseudonana],ATP-dependent clp protease ATP-binding subunit (chloroplast) [Thalassiosira pseudonana],Clp protease ATP binding subunit (chloroplast) [Thalassiosira pseudonana]	0.022	1	4.57e-5	1	1	455
gi|2050584514|gb|QWM93055.1|	ribosomal protein L18 (chloroplast) [Thalassiosira pseudonana]	0.119	1	3.06e-4	1	1	456
gi|116739953|gb|ABK20823.1|,gi|125987543|sp|A0T0Y8.1|RK18_THAPS,gi|118411206|ref|YP_874600.1|	50S ribosomal protein L18 (chloroplast) [Thalassiosira pseudonana],RecName: Full=Large ribosomal subunit protein uL18c; AltName: Full=50S ribosomal protein L18, chloroplastic,ribosomal protein L18 (chloroplast) [Thalassiosira pseudonana]	0.119	1	3.06e-4	1	1	456
gi|209583509|gb|ACI64195.1|,gi|224011407|ref|XP_002295478.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.048	1	1.24e-4	1	1	457
gi|209585843|gb|ACI64528.1|,gi|224004320|ref|XP_002295811.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.200	1	2.85e-4	1	1	458
gi|209586015|gb|ACI64700.1|,gi|224004664|ref|XP_002295983.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.045	1	1.44e-4	1	1	459
gi|209586172|gb|ACI64857.1|,gi|224004978|ref|XP_002296140.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.072	1	1.11e-4	1	1	460
gi|209586173|gb|ACI64858.1|,gi|224004980|ref|XP_002296141.1|	RL3, ribosomal protein 3, 60S large ribosomal subunit [Thalassiosira pseudonana CCMP1335]	0.041	1	1.04e-4	1	1	461
gi|209586218|gb|ACI64903.1|,gi|224005070|ref|XP_002296186.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.134	1	1.67e-4	1	1	462
gi|209586277|gb|ACI64962.1|,gi|224005188|ref|XP_002296245.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.018	1	3.02e-5	1	1	463
gi|209586378|gb|ACI65063.1|,gi|224005390|ref|XP_002296346.1|	predicted protein, partial [Thalassiosira pseudonana CCMP1335]	0.063	1	2.16e-4	1	1	464
gi|224004686|ref|XP_002295994.1|,gi|209586026|gb|ACI64711.1|	predicted protein, partial [Thalassiosira pseudonana CCMP1335]	0.051	1	1.75e-4	1	1	464
gi|209586392|gb|ACI65077.1|,gi|224005418|ref|XP_002296360.1|	acyl-CoA dehydrogenase-like protein [Thalassiosira pseudonana CCMP1335]	0.016	1	5.12e-5	1	1	465
gi|220967825|gb|EED86199.1|,gi|224015700|ref|XP_002297499.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.048	1	7.08e-5	1	1	466
gi|220968035|gb|EED86393.1|,gi|224015330|ref|XP_002297322.1|	hypothetical protein THAPSDRAFT_bd1160, partial [Thalassiosira pseudonana CCMP1335]	0.099	1	3.15e-4	1	1	467
gi|2873343181|pdb|8ZEH|A	Chain A, Tp-Lhcr18	0.088	1	2.79e-4	1	1	467
gi|220968192|gb|EED86542.1|,gi|224015112|ref|XP_002297217.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.020	1	4.47e-5	1	1	468
gi|220968219|gb|EED86568.1|,gi|224014877|ref|XP_002297100.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.034	1	8.14e-5	1	1	469
gi|220969287|gb|EED87628.1|,gi|224012391|ref|XP_002294848.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.034	1	1.01e-4	1	1	470
gi|220969428|gb|EED87769.1|,gi|224012673|ref|XP_002294989.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.063	1	1.61e-4	1	1	471
gi|220969561|gb|EED87901.1|,gi|224011776|ref|XP_002294541.1|	glutathione reductase, gro-2 [Thalassiosira pseudonana CCMP1335]	0.025	1	7.79e-5	1	1	472
gi|220969577|gb|EED87917.1|,gi|224011808|ref|XP_002294557.1|	predicted protein, partial [Thalassiosira pseudonana CCMP1335],predicted protein [Thalassiosira pseudonana CCMP1335]	0.054	1	1.24e-4	1	1	473
gi|220969827|gb|EED88166.1|,gi|224010750|ref|XP_002294332.1|	predicted protein, partial [Thalassiosira pseudonana CCMP1335]	0.096	1	1.32e-4	1	1	474
gi|224010978|ref|XP_002294446.1|,gi|220969941|gb|EED88280.1|	WD40-repeat protein [Thalassiosira pseudonana CCMP1335]	0.072	1	9.97e-5	1	1	474
gi|220969904|gb|EED88243.1|,gi|224010904|ref|XP_002294409.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.046	1	9.40e-5	1	1	475
gi|220969936|gb|EED88275.1|,gi|224010968|ref|XP_002294441.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.084	1	1.33e-4	1	1	476
gi|220970059|gb|EED88397.1|,gi|224010169|ref|XP_002294042.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.042	1	1.17e-4	1	1	477
gi|220970120|gb|EED88458.1|,gi|224010291|ref|XP_002294103.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.030	1	5.96e-5	1	1	478
gi|220970155|gb|EED88493.1|,gi|224010361|ref|XP_002294138.1|	predicted protein, partial [Thalassiosira pseudonana CCMP1335]	0.122	1	3.59e-4	1	1	479
gi|220970245|gb|EED88583.1|,gi|224010541|ref|XP_002294228.1|	predicted protein, partial [Thalassiosira pseudonana CCMP1335]	0.099	1	2.04e-4	1	1	480
gi|220970316|gb|EED88654.1|,gi|224010683|ref|XP_002294299.1|	v-type H+ transporting ATPase, partial [Thalassiosira pseudonana CCMP1335]	0.214	1	3.68e-4	1	1	481
gi|220970584|gb|EED88921.1|,gi|224009908|ref|XP_002293912.1|	aspartate-ammonia ligase [Thalassiosira pseudonana CCMP1335]	0.039	1	1.16e-4	1	1	482
gi|220970589|gb|EED88926.1|,gi|224009918|ref|XP_002293917.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.117	1	2.01e-4	1	1	483
gi|220970645|gb|EED88982.1|,gi|224010030|ref|XP_002293973.1|	26S proteasome regulatory ATPase subunit, partial [Thalassiosira pseudonana CCMP1335]	0.067	1	9.57e-5	1	1	484
gi|220970754|gb|EED89090.1|,gi|224008791|ref|XP_002293354.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.013	1	4.20e-5	1	1	485
gi|220970758|gb|EED89094.1|,gi|224008799|ref|XP_002293358.1|	predicted protein, partial [Thalassiosira pseudonana CCMP1335]	0.059	1	1.53e-4	1	1	486
gi|220970944|gb|EED89280.1|,gi|224009171|ref|XP_002293544.1|	RS8, ribosomal protein 8 [Thalassiosira pseudonana CCMP1335]	0.070	1	2.06e-4	1	1	487
gi|220971016|gb|EED89352.1|,gi|224009315|ref|XP_002293616.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.068	1	1.57e-4	1	1	488
gi|220971049|gb|EED89385.1|,gi|224009381|ref|XP_002293649.1|	RNA helicase [Thalassiosira pseudonana CCMP1335]	0.031	1	5.73e-5	1	1	489
gi|220971112|gb|EED89447.1|,gi|224008054|ref|XP_002292986.1|	porphobilinogen deaminase [Thalassiosira pseudonana CCMP1335]	0.058	1	1.25e-4	1	1	490
gi|220971127|gb|EED89462.1|,gi|224008084|ref|XP_002293001.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.027	1	5.39e-5	1	1	491
gi|220971254|gb|EED89589.1|,gi|224008338|ref|XP_002293128.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.010	1	1.55e-5	1	1	492
gi|220971585|gb|EED89919.1|,gi|224007527|ref|XP_002292723.1|	hypothetical protein THAPSDRAFT_29506 [Thalassiosira pseudonana CCMP1335]	0.086	1	3.93e-4	1	1	493
gi|220971768|gb|EED90102.1|,gi|224007893|ref|XP_002292906.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.013	1	3.37e-5	1	1	494
gi|220971794|gb|EED90128.1|,gi|224007945|ref|XP_002292932.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.023	1	3.98e-5	1	1	495
gi|220971849|gb|EED90182.1|,gi|224006494|ref|XP_002292207.1|	beta subunit of tetrameric clathrin adaptor complex AP1 [Thalassiosira pseudonana CCMP1335]	0.016	1	4.49e-5	1	1	496
gi|220971935|gb|EED90268.1|,gi|224006666|ref|XP_002292293.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.062	1	1.06e-4	1	1	497
gi|220972022|gb|EED90355.1|,gi|224006840|ref|XP_002292380.1|	hypothetical protein THAPSDRAFT_23902 [Thalassiosira pseudonana CCMP1335]	0.021	1	5.11e-5	1	1	498
gi|220972099|gb|EED90432.1|,gi|224006994|ref|XP_002292457.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.077	1	1.59e-4	1	1	499
gi|220972414|gb|EED90746.1|,gi|224005869|ref|XP_002291895.1|	peptidyl-prolyl cis-trans isomerase; ppiase [Thalassiosira pseudonana CCMP1335]	0.072	1	2.12e-4	1	1	500
gi|220972549|gb|EED90881.1|,gi|224006139|ref|XP_002292030.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.020	1	3.16e-5	1	1	501
gi|220972688|gb|EED91019.1|,gi|224002481|ref|XP_002290912.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.033	1	6.24e-5	1	1	502
gi|220972963|gb|EED91294.1|,gi|224003031|ref|XP_002291187.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.077	1	1.98e-4	1	1	503
gi|220973163|gb|EED91494.1|,gi|224003431|ref|XP_002291387.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.040	1	1.38e-4	1	1	504
gi|220973177|gb|EED91508.1|,gi|224003459|ref|XP_002291401.1|	t-complex protein 1 ETA subunit, partial [Thalassiosira pseudonana CCMP1335]	0.034	1	7.79e-5	1	1	505
gi|220973208|gb|EED91539.1|,gi|224003521|ref|XP_002291432.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.070	1	1.92e-4	1	1	506
gi|220973250|gb|EED91581.1|,gi|224003605|ref|XP_002291474.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.104	1	1.39e-4	1	1	507
gi|220973408|gb|EED91739.1|,gi|224003921|ref|XP_002291632.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.024	1	6.65e-5	1	1	508
gi|220973546|gb|EED91876.1|,gi|224000904|ref|XP_002290124.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.034	1	9.49e-5	1	1	509
gi|220973568|gb|EED91898.1|,gi|224000948|ref|XP_002290146.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.098	1	1.35e-4	1	1	510
gi|220973737|gb|EED92067.1|,gi|224001286|ref|XP_002290315.1|	ypt1-like rab-type small G protein [Thalassiosira pseudonana CCMP1335]	0.085	1	2.05e-4	1	1	511
