Protein(s)	Protein Description(s)	Sequence Coverage	PSMs	NSAF	Distinct Peptides	Unique Peptides	Protein Group Number
gi|224015308|ref|XP_002297311.1|,gi|220968024|gb|EED86382.1|	photosystem I light harvesting protein, partial [Thalassiosira pseudonana CCMP1335]	0.359	5	8.71e-4	3	0	348
gi|2599405823|pdb|8IWH|u,gi|2599405822|pdb|8IWH|U,gi|223996703|ref|XP_002288025.1|,gi|220977141|gb|EED95468.1|	Chain u, PS II complex 12 kDa extrinsic protein,Chain U, PS II complex 12 kDa extrinsic protein,predicted protein [Thalassiosira pseudonana CCMP1335]	0.135	5	8.54e-4	2	2	349
gi|27769301|gb|AAH42437.1|	(CONTAMINANT) Keratin 14 [Homo sapiens]	0.131	5	2.68e-4	3	2	350
gi|17512236|gb|AAH19097.1|	(CONTAMINANT) Keratin 14 [Homo sapiens]	0.131	5	2.68e-4	3	2	350
gi|589908238|dbj|BAO52743.1|	phosphoenolpyruvate carboxykinase [Thalassiosira pseudonana]	0.110	5	1.98e-4	4	1	351
gi|74325171|ref|YP_316591.1|,gi|2050584378|gb|QWM92920.1|,gi|74100237|gb|AAZ99398.1|	cytochrome oxidase subunit II (mitochondrion) [Thalassiosira pseudonana],cytochrome c oxidase subunit II (mitochondrion) [Thalassiosira pseudonana]	0.079	5	4.99e-4	1	1	352
gi|116739931|gb|ABK20801.1|,gi|118411184|ref|YP_874578.1|,gi|2050584536|gb|QWM93077.1|,gi|125987691|sp|A0T0W6.1|RR16_THAPS	30S ribosomal protein S16 (chloroplast) [Thalassiosira pseudonana],ribosomal protein S16 (chloroplast) [Thalassiosira pseudonana],RecName: Full=Small ribosomal subunit protein bS16c; AltName: Full=30S ribosomal protein S16, chloroplastic	0.481	4	0.001	4	4	353
gi|118411161|ref|YP_874555.1|,gi|224015716|ref|XP_002297506.1|,gi|220967770|gb|EED86146.1|,gi|125991260|sp|A0T0U3.1|YCF4_THAPS,gi|116739908|gb|ABK20778.1|,gi|2050584418|gb|QWM92959.1|	photosystem I assembly protein Ycf4 (chloroplast) [Thalassiosira pseudonana],predicted protein [Thalassiosira pseudonana CCMP1335],RecName: Full=Photosystem I assembly protein Ycf4,photosystem I assembly protein ycf4 (chloroplast) [Thalassiosira pseudonana],hypothetical protein RF4 (chloroplast) [Thalassiosira pseudonana]	0.133	4	5.58e-4	2	2	354
gi|118411190|ref|YP_874584.1|,gi|116739937|gb|ABK20807.1|,gi|125987628|sp|A0T0X2.1|RK3_THAPS	ribosomal protein L3 (chloroplast) [Thalassiosira pseudonana],50S ribosomal protein L3 (chloroplast) [Thalassiosira pseudonana],RecName: Full=Large ribosomal subunit protein uL3c; AltName: Full=50S ribosomal protein L3, chloroplastic	0.193	4	4.88e-4	2	2	355
gi|2050584530|gb|QWM93071.1|	ribosomal protein L3 (chloroplast) [Thalassiosira pseudonana]	0.184	4	4.66e-4	2	2	355
gi|125964509|sp|A0T0W4.1|PSAC_THAPS,gi|220967767|gb|EED86144.1|,gi|2050584496|gb|QWM93037.1|,gi|118411224|ref|YP_874618.1|,gi|116739971|gb|ABK20841.1|,gi|2843533618|pdb|8XLS|C,gi|116739929|gb|ABK20799.1|,gi|2050584538|gb|QWM93079.1|,gi|118411182|ref|YP_874576.1|,gi|224015823|ref|XP_002297559.1|	RecName: Full=Photosystem I iron-sulfur center; AltName: Full=9 kDa polypeptide; AltName: Full=PSI-C; AltName: Full=Photosystem I subunit VII; AltName: Full=PsaC,predicted protein [Thalassiosira pseudonana CCMP1335],subunit VII of photosystem I (Fe-Spolypeptide) (chloroplast) [Thalassiosira pseudonana],photosystem I subunit VII (chloroplast) [Thalassiosira pseudonana],photosystem I iron-sulfur center (chloroplast) [Thalassiosira pseudonana],Chain C, Photosystem I iron-sulfur center	0.210	4	0.001	2	2	356
gi|2873343205|pdb|8ZEH|c,gi|2873343208|pdb|8ZET|c	Chain c, Photosystem I iron-sulfur center	0.212	4	0.001	2	2	356
gi|2050584546|gb|QWM93087.1|,gi|2050584488|gb|QWM93029.1|	ribosomal protein L21 (chloroplast) [Thalassiosira pseudonana]	0.324	4	9.63e-4	2	1	357
gi|209583455|gb|ACI64141.1|,gi|224011299|ref|XP_002295424.1|	predicted protein, partial [Thalassiosira pseudonana CCMP1335]	0.030	4	1.17e-4	1	1	358
gi|209583499|gb|ACI64185.1|,gi|224011387|ref|XP_002295468.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.072	4	3.84e-4	1	1	359
gi|220967864|gb|EED86236.1|,gi|224015620|ref|XP_002297460.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.020	4	1.11e-4	2	2	360
gi|220967965|gb|EED86328.1|,gi|224015421|ref|XP_002297365.1|	hypothetical protein THAPSDRAFT_bd1658 [Thalassiosira pseudonana CCMP1335]	0.103	4	1.83e-4	3	3	361
gi|220968734|gb|EED87078.1|,gi|224013436|ref|XP_002296382.1|	predicted protein, partial [Thalassiosira pseudonana CCMP1335]	0.058	4	2.67e-4	1	1	362
gi|220970134|gb|EED88472.1|,gi|224010319|ref|XP_002294117.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.103	4	4.98e-4	1	1	363
gi|220970404|gb|EED88741.1|,gi|224009548|ref|XP_002293732.1|	predicted protein, partial [Thalassiosira pseudonana CCMP1335]	0.154	4	7.43e-4	2	2	364
gi|220971307|gb|EED89642.1|,gi|224008444|ref|XP_002293181.1|	translation factor elongation factor ef-tu [Thalassiosira pseudonana CCMP1335]	0.074	4	2.35e-4	3	3	365
gi|220971321|gb|EED89656.1|,gi|224008472|ref|XP_002293195.1|	predicted protein, partial [Thalassiosira pseudonana CCMP1335]	0.494	4	0.001	3	3	366
gi|220972595|gb|EED90927.1|,gi|224006231|ref|XP_002292076.1|	luminal binding protein, partial [Thalassiosira pseudonana CCMP1335]	0.051	4	1.57e-4	2	1	367
gi|220972615|gb|EED90947.1|,gi|224006271|ref|XP_002292096.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.173	4	9.19e-4	2	2	368
gi|220972918|gb|EED91249.1|,gi|224002941|ref|XP_002291142.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.096	4	1.97e-4	2	2	369
gi|220973152|gb|EED91483.1|,gi|224003409|ref|XP_002291376.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.190	4	8.71e-4	2	2	370
gi|220973163|gb|EED91494.1|,gi|224003431|ref|XP_002291387.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.203	4	3.37e-4	2	2	371
gi|220973806|gb|EED92136.1|,gi|224001424|ref|XP_002290384.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.342	4	6.65e-4	4	4	372
gi|220974484|gb|EED92813.1|,gi|223999207|ref|XP_002289276.1|	poly-a binding protein [Thalassiosira pseudonana CCMP1335]	0.207	4	7.22e-4	2	2	373
gi|220974613|gb|EED92942.1|,gi|223999465|ref|XP_002289405.1|	pyruvate kinase [Thalassiosira pseudonana CCMP1335]	0.106	4	1.89e-4	3	3	374
gi|220974968|gb|EED93297.1|,gi|224000175|ref|XP_002289760.1|	phosphoglycerate mutase [Thalassiosira pseudonana CCMP1335]	0.124	4	3.49e-4	3	3	375
gi|220975818|gb|EED94146.1|,gi|223998074|ref|XP_002288710.1|	hypothetical protein THAPSDRAFT_21646 [Thalassiosira pseudonana CCMP1335]	0.276	4	1.63e-4	4	4	376
gi|220976148|gb|EED94476.1|,gi|223998734|ref|XP_002289040.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.130	4	2.98e-4	3	3	377
gi|220976371|gb|EED94698.1|,gi|223995143|ref|XP_002287255.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.176	4	2.54e-4	3	3	378
gi|220976570|gb|EED94897.1|,gi|223995561|ref|XP_002287454.1|	transaldolase [Thalassiosira pseudonana CCMP1335]	0.050	4	3.19e-4	2	2	379
gi|220976574|gb|EED94901.1|,gi|223995569|ref|XP_002287458.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.105	4	3.21e-4	2	2	380
gi|220976586|gb|EED94913.1|,gi|223995593|ref|XP_002287470.1|	predicted protein, partial [Thalassiosira pseudonana CCMP1335]	0.025	4	4.49e-5	2	2	381
gi|220976737|gb|EED95064.1|,gi|223995895|ref|XP_002287621.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.339	4	8.57e-4	3	3	382
gi|220977545|gb|EED95871.1|,gi|223993093|ref|XP_002286230.1|	ornithine cyclodeaminase, partial [Thalassiosira pseudonana CCMP1335],ornithine cyclodeaminase [Thalassiosira pseudonana CCMP1335]	0.176	4	2.83e-4	4	4	383
gi|220977985|gb|EED96311.1|,gi|223993973|ref|XP_002286670.1|	predicted protein, partial [Thalassiosira pseudonana CCMP1335]	0.377	4	7.32e-4	4	4	384
gi|220978271|gb|EED96597.1|,gi|223994545|ref|XP_002286956.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.188	4	3.89e-4	3	1	385
gi|223992765|ref|XP_002286066.1|,gi|220977381|gb|EED95707.1|	chelatase of mg-protoporphyrin IX chelatase [Thalassiosira pseudonana CCMP1335]	0.056	4	7.54e-5	3	3	386
gi|223994789|ref|XP_002287078.1|,gi|220978393|gb|EED96719.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.273	4	5.41e-4	3	3	387
gi|223995233|ref|XP_002287300.1|,gi|220976416|gb|EED94743.1|	vacuolar membrane proton pump, inorganic pyrophosphatase [Thalassiosira pseudonana CCMP1335]	0.064	4	1.51e-4	4	4	388
gi|223995245|ref|XP_002287306.1|,gi|220976422|gb|EED94749.1|	n-acetyl-gamma-glutamyl-phosphate reductase, urea cycle [Thalassiosira pseudonana CCMP1335]	0.162	4	2.83e-4	3	3	389
gi|223997764|ref|XP_002288555.1|,gi|220975663|gb|EED93991.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.043	4	2.74e-4	1	1	390
gi|224009464|ref|XP_002293690.1|,gi|220970362|gb|EED88699.1|	eukaryotic translation initiation factor 4A [Thalassiosira pseudonana CCMP1335]	0.043	4	2.74e-4	1	1	390
gi|223998266|ref|XP_002288806.1|,gi|220975914|gb|EED94242.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.065	4	1.57e-4	2	2	391
gi|224000209|ref|XP_002289777.1|,gi|220974985|gb|EED93314.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.096	4	1.01e-4	4	4	392
gi|224000946|ref|XP_002290145.1|,gi|220973567|gb|EED91897.1|	phosphoenolpyruvate carboxykinase [Thalassiosira pseudonana CCMP1335]	0.086	4	1.64e-4	3	0	393
gi|224001716|ref|XP_002290530.1|,gi|220973952|gb|EED92282.1|	heat shock protein, HSP70, hsc70 [Thalassiosira pseudonana CCMP1335]	0.096	4	1.62e-4	4	4	394
gi|224001992|ref|XP_002290668.1|,gi|220974090|gb|EED92420.1|	v-type h-atpase [Thalassiosira pseudonana CCMP1335]	0.047	4	1.24e-4	2	2	395
gi|224002106|ref|XP_002290725.1|,gi|220974147|gb|EED92477.1|	heat shock protein Hsp90 [Thalassiosira pseudonana CCMP1335]	0.044	4	1.42e-4	4	4	396
gi|224003801|ref|XP_002291572.1|,gi|220973348|gb|EED91679.1|	dihydrolipamide s-acetyltransferase [Thalassiosira pseudonana CCMP1335]	0.045	4	2.37e-4	2	2	397
gi|224004218|ref|XP_002295760.1|,gi|209585792|gb|ACI64477.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.081	4	4.09e-4	4	4	398
gi|224004708|ref|XP_002296005.1|,gi|209586037|gb|ACI64722.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.050	4	1.95e-4	2	2	399
gi|224005202|ref|XP_002296252.1|,gi|209586284|gb|ACI64969.1|	rab-type small GTPase [Thalassiosira pseudonana CCMP1335]	0.293	4	4.70e-4	3	3	400
gi|224005991|ref|XP_002291956.1|,gi|220972475|gb|EED90807.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.199	4	5.74e-4	4	4	401
gi|224006295|ref|XP_002292108.1|,gi|220972627|gb|EED90959.1|	gcpe-like protein [Thalassiosira pseudonana CCMP1335]	0.133	4	1.47e-4	4	4	402
gi|224007935|ref|XP_002292927.1|,gi|220971789|gb|EED90123.1|	triose-phosphate isomerase, partial [Thalassiosira pseudonana CCMP1335]	0.195	4	5.18e-4	3	3	403
gi|224008654|ref|XP_002293286.1|,gi|220971412|gb|EED89747.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.100	4	2.35e-4	2	2	404
gi|224009544|ref|XP_002293730.1|,gi|220970402|gb|EED88739.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.067	4	2.19e-4	2	2	405
gi|224010555|ref|XP_002294235.1|,gi|220970252|gb|EED88590.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.183	4	5.29e-4	2	2	406
gi|224010639|ref|XP_002294277.1|,gi|220970294|gb|EED88632.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.082	4	3.79e-4	2	2	407
gi|224013265|ref|XP_002295284.1|,gi|220969007|gb|EED87350.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.187	4	5.10e-4	3	1	408
gi|224013341|ref|XP_002295322.1|,gi|220969045|gb|EED87388.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.124	4	1.72e-4	3	3	409
gi|224014248|ref|XP_002296787.1|,gi|220968642|gb|EED86988.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.113	4	2.16e-4	4	3	410
gi|224014925|ref|XP_002297124.1|,gi|220968243|gb|EED86592.1|	THAPSDRAFT_25507 [Thalassiosira pseudonana CCMP1335],Hypothetical protein THAPSDRAFT_25507 [Thalassiosira pseudonana CCMP1335]	0.073	4	1.79e-4	2	2	411
gi|2873343181|pdb|8ZEH|A	Chain A, Tp-Lhcr18	0.230	4	6.83e-4	2	1	412
gi|74325195|ref|YP_316615.1|,gi|74100261|gb|AAZ99422.1|	NADH dehydrogenase subunit 11 (mitochondrion) [Thalassiosira pseudonana]	0.104	4	1.35e-4	4	4	413
gi|2050584400|gb|QWM92942.1|	NADH dehydrogenase subunit 11 (mitochondrion) [Thalassiosira pseudonana]	0.112	4	1.45e-4	4	4	413
sp|Q48AW2.1|ATPA_COLP3,AAZ26667.1,WP_011040935.1	RecName: Full=ATP synthase subunit alpha; AltName: Full=ATP synthase F1 sector subunit alpha; AltName: Full=F-ATPase subunit alpha,ATP synthase F1, alpha subunit [Colwellia psychrerythraea 34H],MULTISPECIES: F0F1 ATP synthase subunit alpha [Colwellia]	0.035	4	1.97e-4	2	0	414
gi|118411135|ref|YP_874529.1|,gi|125987726|sp|A0T0R7.1|ATPE_THAPS,gi|116739882|gb|ABK20752.1|,gi|2050584444|gb|QWM92985.1|	ATP synthase CF1 epsilon subunit (chloroplast) [Thalassiosira pseudonana],RecName: Full=ATP synthase epsilon chain, chloroplastic; AltName: Full=ATP synthase F1 sector epsilon subunit; AltName: Full=F-ATPase epsilon subunit,ATP synthase CF1 epsilon chain (chloroplast) [Thalassiosira pseudonana],CF1 epsilon subunit of ATP synthase (chloroplast) [Thalassiosira pseudonana]	0.391	3	5.70e-4	3	3	415
gi|118411174|ref|YP_874568.1|,gi|116739979|gb|ABK20849.1|,gi|125987554|sp|A0T0V6.1|RK21_THAPS,gi|118411232|ref|YP_874626.1|,gi|116739921|gb|ABK20791.1|	ribosomal protein L21 (chloroplast) [Thalassiosira pseudonana],50S ribosomal protein L21 (chloroplast) [Thalassiosira pseudonana],RecName: Full=Large ribosomal subunit protein bL21c; AltName: Full=50S ribosomal protein L21, chloroplastic	0.200	3	7.22e-4	1	0	416
gi|2050584455|gb|QWM92996.1|,gi|224015784|ref|XP_002297540.1|,gi|116739871|gb|ABK20741.1|,gi|118411124|ref|YP_874518.1|,gi|220967804|gb|EED86180.1|,gi|125987547|sp|A0T0Q6.1|RK1_THAPS	ribosomal protein L1 (chloroplast) [Thalassiosira pseudonana],RK1, ribosomal protein 1 [Thalassiosira pseudonana CCMP1335],50S ribosomal protein L1 (chloroplast) [Thalassiosira pseudonana],RecName: Full=Large ribosomal subunit protein uL1c; AltName: Full=50S ribosomal protein L1, chloroplastic	0.204	3	3.30e-4	3	3	417
gi|2050584505|gb|QWM93046.1|	ribosomal protein L31 (chloroplast) [Thalassiosira pseudonana]	0.198	3	7.51e-4	2	2	418
gi|116739962|gb|ABK20832.1|,gi|118411215|ref|YP_874609.1|,gi|125987577|sp|A0T0Z7.1|RK31_THAPS	50S ribosomal protein L31 (chloroplast) [Thalassiosira pseudonana],ribosomal protein L31 (chloroplast) [Thalassiosira pseudonana],RecName: Full=Large ribosomal subunit protein bL31c; AltName: Full=50S ribosomal protein L31, chloroplastic	0.278	3	0.001	2	2	418
gi|209583608|gb|ACI64294.1|,gi|224011605|ref|XP_002295577.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.331	3	5.83e-4	3	3	419
gi|209585731|gb|ACI64416.1|,gi|224004096|ref|XP_002295699.1|	F-type H-ATPase delta subunit, partial [Thalassiosira pseudonana CCMP1335]	0.307	3	5.53e-4	2	2	420
gi|209585769|gb|ACI64454.1|,gi|224004172|ref|XP_002295737.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.105	3	4.41e-4	1	1	421
gi|209585984|gb|ACI64669.1|,gi|224004602|ref|XP_002295952.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.234	3	4.03e-4	2	2	422
gi|209586387|gb|ACI65072.1|,gi|224005408|ref|XP_002296355.1|	translation initiation factor eIF-2, gamma subunit [Thalassiosira pseudonana CCMP1335]	0.068	3	1.57e-4	3	3	423
gi|209586392|gb|ACI65077.1|,gi|224005418|ref|XP_002296360.1|	acyl-CoA dehydrogenase-like protein [Thalassiosira pseudonana CCMP1335]	0.096	3	9.41e-5	3	3	424
gi|220967856|gb|EED86229.1|,gi|224015681|ref|XP_002297490.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.060	3	1.33e-4	3	2	425
gi|220967993|gb|EED86354.1|,gi|224015377|ref|XP_002297344.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.077	3	1.03e-4	3	3	426
gi|220968219|gb|EED86568.1|,gi|224014877|ref|XP_002297100.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.034	3	1.50e-4	1	1	427
gi|220968389|gb|EED86737.1|,gi|224014694|ref|XP_002297009.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.058	3	2.46e-4	2	2	428
gi|604722624|dbj|BAO57458.1|	delta carbonic anhydrase like protein [Thalassiosira pseudonana]	0.048	3	2.03e-4	2	2	428
gi|220968792|gb|EED87136.1|,gi|224013552|ref|XP_002296440.1|	pyruvate dehydrogenase [Thalassiosira pseudonana CCMP1335]	0.092	3	2.26e-4	2	2	429
gi|220969325|gb|EED87666.1|,gi|224012467|ref|XP_002294886.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.104	3	3.16e-4	1	1	430
gi|220969726|gb|EED88066.1|,gi|224012106|ref|XP_002294706.1|	tryptophane synthase [Thalassiosira pseudonana CCMP1335]	0.045	3	1.11e-4	3	3	431
gi|220969871|gb|EED88210.1|,gi|224010838|ref|XP_002294376.1|	oligopeptidase [Thalassiosira pseudonana CCMP1335]	0.056	3	1.06e-4	2	2	432
gi|220969916|gb|EED88255.1|,gi|224010928|ref|XP_002294421.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.199	3	5.38e-4	2	2	433
gi|220970133|gb|EED88471.1|,gi|224010317|ref|XP_002294116.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.037	3	1.11e-4	2	2	434
gi|220970725|gb|EED89061.1|,gi|224008733|ref|XP_002293325.1|	coatomer protein subunit gamma [Thalassiosira pseudonana CCMP1335]	0.019	3	8.35e-5	1	1	435
gi|220971069|gb|EED89404.1|,gi|224007968|ref|XP_002292943.1|	RL32, ribosomal protein 32 60S large ribosomal subunit [Thalassiosira pseudonana CCMP1335]	0.132	3	5.57e-4	1	1	436
gi|220971112|gb|EED89447.1|,gi|224008054|ref|XP_002292986.1|	porphobilinogen deaminase [Thalassiosira pseudonana CCMP1335]	0.055	3	2.30e-4	3	3	437
gi|220971224|gb|EED89559.1|,gi|224008278|ref|XP_002293098.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.059	3	1.33e-4	3	3	438
gi|220971561|gb|EED89895.1|,gi|224007479|ref|XP_002292699.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.075	3	1.36e-4	2	2	439
gi|220971624|gb|EED89958.1|,gi|224007605|ref|XP_002292762.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.075	3	3.58e-4	1	1	440
gi|220972022|gb|EED90355.1|,gi|224006840|ref|XP_002292380.1|	hypothetical protein THAPSDRAFT_23902 [Thalassiosira pseudonana CCMP1335]	0.069	3	9.38e-5	3	3	441
gi|220972312|gb|EED90644.1|,gi|224005665|ref|XP_002291793.1|	dual function enzyme: UDP-glucose 4-epimerase [Thalassiosira pseudonana CCMP1335]	0.154	3	2.09e-4	3	3	442
gi|220972368|gb|EED90700.1|,gi|224005777|ref|XP_002291849.1|	glyceraldehyde-3-phosphate dehydrogenase [Thalassiosira pseudonana CCMP1335]	0.198	3	2.15e-4	3	3	443
gi|220972572|gb|EED90904.1|,gi|224006185|ref|XP_002292053.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.043	3	1.48e-4	2	2	444
gi|220973313|gb|EED91644.1|,gi|224003731|ref|XP_002291537.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.087	3	1.47e-4	2	2	445
gi|220973471|gb|EED91801.1|,gi|224000754|ref|XP_002290049.1|	RS11, ribosomal protein 11 40S small ribosomal subunit [Thalassiosira pseudonana CCMP1335]	0.085	3	4.59e-4	2	2	446
gi|220973514|gb|EED91844.1|,gi|224000840|ref|XP_002290092.1|	cold-shock DNA-binding domain-containing protein, partial [Thalassiosira pseudonana CCMP1335]	0.569	3	0.001	2	2	447
gi|220973734|gb|EED92064.1|,gi|224001280|ref|XP_002290312.1|	alanine-trna ligase [Thalassiosira pseudonana CCMP1335]	0.042	3	7.85e-5	3	3	448
gi|220974347|gb|EED92676.1|,gi|223998933|ref|XP_002289139.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.021	3	5.08e-5	2	2	449
gi|220974636|gb|EED92965.1|,gi|223999511|ref|XP_002289428.1|	predicted protein, partial [Thalassiosira pseudonana CCMP1335]	0.346	3	9.36e-4	1	1	450
gi|220974654|gb|EED92983.1|,gi|223999547|ref|XP_002289446.1|	precursor of synthetase [Thalassiosira pseudonana CCMP1335]	0.077	3	2.54e-4	1	1	451
gi|220974722|gb|EED93051.1|,gi|223999683|ref|XP_002289514.1|	20S proteasome subunit PAC1 [Thalassiosira pseudonana CCMP1335]	0.141	3	2.81e-4	3	3	452
gi|220975177|gb|EED93506.1|,gi|224000593|ref|XP_002289969.1|	the actin binding protein cofilin-like protein [Thalassiosira pseudonana CCMP1335]	0.113	3	5.34e-4	1	1	453
gi|220975262|gb|EED93590.1|,gi|223996962|ref|XP_002288154.1|	pcna-like protein [Thalassiosira pseudonana CCMP1335]	0.192	3	2.90e-4	3	3	454
gi|220976243|gb|EED94570.1|,gi|223994887|ref|XP_002287127.1|	RS18, ribosomal protein 18 40S small ribosomal subunit [Thalassiosira pseudonana CCMP1335]	0.137	3	5.19e-4	1	1	455
gi|220976276|gb|EED94603.1|,gi|223994953|ref|XP_002287160.1|	26S proteasome ATPase regulatory subunit 6 [Thalassiosira pseudonana CCMP1335]	0.094	3	1.88e-4	2	2	456
gi|220976884|gb|EED95211.1|,gi|223996189|ref|XP_002287768.1|	fucoxanthin chlorophyll a/c protein [Thalassiosira pseudonana CCMP1335]	0.098	3	2.98e-4	3	3	457
gi|220977744|gb|EED96070.1|,gi|223993491|ref|XP_002286429.1|	RL15, ribosomal protein 15 60S large ribosomal subunit [Thalassiosira pseudonana CCMP1335]	0.068	3	3.70e-4	3	3	458
gi|220978363|gb|EED96689.1|,gi|223994729|ref|XP_002287048.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.101	3	4.24e-4	1	1	459
gi|223992525|ref|XP_002285946.1|,gi|220977261|gb|EED95587.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.121	3	1.67e-4	3	3	460
gi|223992547|ref|XP_002285957.1|,gi|220977272|gb|EED95598.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.059	3	2.24e-4	1	1	461
gi|223992685|ref|XP_002286026.1|,gi|220977341|gb|EED95667.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.079	3	1.87e-4	3	3	462
gi|223993855|ref|XP_002286611.1|,gi|220977926|gb|EED96252.1|	oxidoreductase [Thalassiosira pseudonana CCMP1335]	0.072	3	1.71e-4	3	3	462
gi|223993013|ref|XP_002286190.1|,gi|220977505|gb|EED95831.1|	aspartate aminotransferase [Thalassiosira pseudonana CCMP1335]	0.101	3	1.82e-4	3	3	463
gi|223993205|ref|XP_002286286.1|,gi|220977601|gb|EED95927.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.040	3	1.68e-4	2	2	464
gi|223993781|ref|XP_002286574.1|,gi|220977889|gb|EED96215.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.139	3	4.38e-4	2	2	465
gi|223993801|ref|XP_002286584.1|,gi|220977899|gb|EED96225.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.072	3	1.57e-4	2	2	466
gi|223995359|ref|XP_002287363.1|,gi|220976479|gb|EED94806.1|	predicted protein, partial [Thalassiosira pseudonana CCMP1335]	0.173	3	4.38e-4	2	2	467
gi|223995479|ref|XP_002287413.1|,gi|220976529|gb|EED94856.1|	hypothetical protein THAPSDRAFT_2669 [Thalassiosira pseudonana CCMP1335]	0.062	3	2.47e-4	1	1	468
gi|223995491|ref|XP_002287419.1|,gi|220976535|gb|EED94862.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.102	3	4.08e-4	1	1	469
gi|223995669|ref|XP_002287508.1|,gi|220976624|gb|EED94951.1|	atp-dependent RNA DEAD/DEAH box helicase [Thalassiosira pseudonana CCMP1335]	0.082	3	1.82e-4	3	3	470
gi|223995693|ref|XP_002287520.1|,gi|220976636|gb|EED94963.1|	RL19, ribosomal protein 19 60S large ribosomal subunit [Thalassiosira pseudonana CCMP1335]	0.098	3	4.12e-4	2	2	471
gi|223995699|ref|XP_002287523.1|,gi|220976639|gb|EED94966.1|	pyruvate dehydrogenase [Thalassiosira pseudonana CCMP1335]	0.104	3	2.02e-4	3	3	472
gi|223995701|ref|XP_002287524.1|,gi|220976640|gb|EED94967.1|	hypothetical protein THAPSDRAFT_39696 [Thalassiosira pseudonana CCMP1335]	0.092	3	1.22e-4	3	3	473
gi|223996555|ref|XP_002287951.1|,gi|220977067|gb|EED95394.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.067	3	1.11e-4	2	2	474
gi|223997094|ref|XP_002288220.1|,gi|220975328|gb|EED93656.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.264	3	5.88e-4	1	1	475
gi|223997212|ref|XP_002288279.1|,gi|220975387|gb|EED93715.1|	l-lactate dehydrogenase [Thalassiosira pseudonana CCMP1335]	0.104	3	1.76e-4	2	2	476
gi|223997910|ref|XP_002288628.1|,gi|220975736|gb|EED94064.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.050	3	1.82e-4	1	1	477
