Protein(s)	Protein Description(s)	Sequence Coverage	PSMs	NSAF	Distinct Peptides	Unique Peptides	Protein Group Number
gi|209586218|gb|ACI64903.1|,gi|224005070|ref|XP_002296186.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.134	3	3.85e-4	1	1	373
gi|220967963|gb|EED86326.1|,gi|224015417|ref|XP_002297363.1|	predicted protein, partial [Thalassiosira pseudonana CCMP1335]	0.178	3	9.41e-4	1	1	374
gi|220967993|gb|EED86354.1|,gi|224015377|ref|XP_002297344.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.043	3	1.29e-4	2	2	375
gi|220968081|gb|EED86437.1|,gi|224015258|ref|XP_002297287.1|	predicted protein, partial [Thalassiosira pseudonana CCMP1335]	0.059	3	2.94e-4	1	1	376
gi|220968219|gb|EED86568.1|,gi|224014877|ref|XP_002297100.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.067	3	1.87e-4	3	3	377
gi|220968629|gb|EED86975.1|,gi|224014222|ref|XP_002296774.1|	predicted protein, partial [Thalassiosira pseudonana CCMP1335]	0.187	3	7.72e-4	3	3	378
gi|220968841|gb|EED87185.1|,gi|224013650|ref|XP_002296489.1|	precursor of hydrogenase lipoamide dehydrogenase, partial [Thalassiosira pseudonana CCMP1335]	0.087	3	2.02e-4	2	2	379
gi|220970584|gb|EED88921.1|,gi|224009908|ref|XP_002293912.1|	aspartate-ammonia ligase [Thalassiosira pseudonana CCMP1335]	0.053	3	2.67e-4	3	3	380
gi|220970763|gb|EED89099.1|,gi|224008809|ref|XP_002293363.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.084	3	2.49e-4	1	1	381
gi|220971301|gb|EED89636.1|,gi|224008432|ref|XP_002293175.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.106	3	6.69e-4	2	2	382
gi|220971585|gb|EED89919.1|,gi|224007527|ref|XP_002292723.1|	hypothetical protein THAPSDRAFT_29506 [Thalassiosira pseudonana CCMP1335]	0.200	3	9.05e-4	2	2	383
gi|220971624|gb|EED89958.1|,gi|224007605|ref|XP_002292762.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.146	3	4.48e-4	2	2	384
gi|220971788|gb|EED90122.1|,gi|224007933|ref|XP_002292926.1|	hypothetical protein THAPSDRAFT_24250 [Thalassiosira pseudonana CCMP1335]	0.032	3	1.33e-4	1	1	385
gi|220971797|gb|EED90131.1|,gi|224007951|ref|XP_002292935.1|	synaptobrevin, partial [Thalassiosira pseudonana CCMP1335]	0.138	3	5.97e-4	1	1	386
gi|220973546|gb|EED91876.1|,gi|224000904|ref|XP_002290124.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.101	3	2.18e-4	2	2	387
gi|220974387|gb|EED92716.1|,gi|223999013|ref|XP_002289179.1|	casein kinase-like protein [Thalassiosira pseudonana CCMP1335]	0.067	3	2.90e-4	2	2	388
gi|220974560|gb|EED92889.1|,gi|223999359|ref|XP_002289352.1|	cell division cycle protein 48 [Thalassiosira pseudonana CCMP1335]	0.068	3	1.40e-4	3	3	389
gi|220974636|gb|EED92965.1|,gi|223999511|ref|XP_002289428.1|	predicted protein, partial [Thalassiosira pseudonana CCMP1335]	0.346	3	0.001	1	1	390
gi|220974844|gb|EED93173.1|,gi|223999927|ref|XP_002289636.1|	phosphoglucomutase [Thalassiosira pseudonana CCMP1335]	0.070	3	1.71e-4	2	2	391
gi|220975807|gb|EED94135.1|,gi|223998052|ref|XP_002288699.1|	glycine decarboxylase p-protein [Thalassiosira pseudonana CCMP1335]	0.040	3	9.76e-5	2	2	392
gi|220976302|gb|EED94629.1|,gi|223995005|ref|XP_002287186.1|	hypothetical protein THAPSDRAFT_21161 [Thalassiosira pseudonana CCMP1335]	0.030	3	8.50e-5	3	3	393
gi|220976677|gb|EED95004.1|,gi|223995775|ref|XP_002287561.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.044	3	2.10e-4	3	3	394
gi|220976720|gb|EED95047.1|,gi|223995861|ref|XP_002287604.1|	carbamate kinase [Thalassiosira pseudonana CCMP1335]	0.062	3	2.57e-4	3	3	395
gi|220977111|gb|EED95438.1|,gi|223996643|ref|XP_002287995.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.049	3	2.10e-4	2	2	396
gi|220978227|gb|EED96553.1|,gi|223994457|ref|XP_002286912.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.057	3	1.93e-4	3	3	397
gi|223993513|ref|XP_002286440.1|,gi|220977755|gb|EED96081.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.037	3	1.46e-4	2	2	398
gi|223995037|ref|XP_002287202.1|,gi|220976318|gb|EED94645.1|	dihydrolipoamide s-acetyltransferase [Thalassiosira pseudonana CCMP1335]	0.140	3	2.90e-4	2	2	399
gi|223995153|ref|XP_002287260.1|,gi|220976376|gb|EED94703.1|	predicted protein, partial [Thalassiosira pseudonana CCMP1335]	0.084	3	1.43e-4	3	3	400
gi|223995577|ref|XP_002287462.1|,gi|220976578|gb|EED94905.1|	thioredoxin f [Thalassiosira pseudonana CCMP1335]	0.139	3	6.60e-4	2	2	401
gi|223995669|ref|XP_002287508.1|,gi|220976624|gb|EED94951.1|	atp-dependent RNA DEAD/DEAH box helicase [Thalassiosira pseudonana CCMP1335]	0.060	3	2.28e-4	2	2	402
gi|223996365|ref|XP_002287856.1|,gi|220976972|gb|EED95299.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.051	3	2.87e-4	2	2	403
gi|223997516|ref|XP_002288431.1|,gi|220975539|gb|EED93867.1|	aspartate-semialdehyde dehydrogenase [Thalassiosira pseudonana CCMP1335]	0.139	3	2.75e-4	2	2	404
gi|223997680|ref|XP_002288513.1|,gi|220975621|gb|EED93949.1|	ubiquitin activating enzyme 1 [Thalassiosira pseudonana CCMP1335]	0.030	3	9.36e-5	2	2	405
gi|223997764|ref|XP_002288555.1|,gi|220975663|gb|EED93991.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.043	3	2.57e-4	1	1	406
gi|224009464|ref|XP_002293690.1|,gi|220970362|gb|EED88699.1|	eukaryotic translation initiation factor 4A [Thalassiosira pseudonana CCMP1335]	0.043	3	2.57e-4	1	1	406
gi|223998258|ref|XP_002288802.1|,gi|220975910|gb|EED94238.1|	nitrate transporter [Thalassiosira pseudonana CCMP1335]	0.027	3	1.97e-4	2	2	407
gi|223998328|ref|XP_002288837.1|,gi|220975945|gb|EED94273.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.093	3	3.86e-4	2	2	408
gi|223999185|ref|XP_002289265.1|,gi|220974473|gb|EED92802.1|	nitrite reductase-ferredoxin dependent, partial [Thalassiosira pseudonana CCMP1335]	0.084	3	1.74e-4	3	3	409
gi|223999607|ref|XP_002289476.1|,gi|220974684|gb|EED93013.1|	coatomer protein subunit beta 1 [Thalassiosira pseudonana CCMP1335]	0.045	3	1.12e-4	2	2	410
gi|224000037|ref|XP_002289691.1|,gi|220974899|gb|EED93228.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.109	3	2.07e-4	2	2	411
gi|224000295|ref|XP_002289820.1|,gi|220975028|gb|EED93357.1|	6-phosphogluconate dehydrogenase [Thalassiosira pseudonana CCMP1335]	0.073	3	1.94e-4	3	3	412
gi|224000463|ref|XP_002289904.1|,gi|220975112|gb|EED93441.1|	alanine aminotransferase [Thalassiosira pseudonana CCMP1335]	0.126	3	2.14e-4	3	3	413
gi|224001160|ref|XP_002290252.1|,gi|220973674|gb|EED92004.1|	replication protein A2, partial [Thalassiosira pseudonana CCMP1335]	0.135	3	3.30e-4	2	2	414
gi|224001232|ref|XP_002290288.1|,gi|220973710|gb|EED92040.1|	glyceraldehyde-3-phosphate dehydrogenase [Thalassiosira pseudonana CCMP1335]	0.142	3	2.76e-4	3	3	415
gi|224001660|ref|XP_002290502.1|,gi|220973924|gb|EED92254.1|	gdp-d-mannose 4,6-dehydratase [Thalassiosira pseudonana CCMP1335]	0.111	3	2.63e-4	2	2	416
gi|224001930|ref|XP_002290637.1|,gi|220974059|gb|EED92389.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.065	3	2.29e-4	3	3	417
gi|224002386|ref|XP_002290865.1|,gi|220974287|gb|EED92617.1|	hypothetical protein THAPSDRAFT_268958 [Thalassiosira pseudonana CCMP1335]	0.135	3	2.25e-4	2	2	418
gi|224002473|ref|XP_002290908.1|,gi|220972684|gb|EED91015.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.007	3	2.37e-5	1	1	419
gi|224003407|ref|XP_002291375.1|,gi|220973151|gb|EED91482.1|	GTP binding protein [Thalassiosira pseudonana CCMP1335]	0.157	3	2.62e-4	3	3	420
gi|224004454|ref|XP_002295878.1|,gi|209585910|gb|ACI64595.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.026	3	1.16e-4	1	1	421
gi|224005058|ref|XP_002296180.1|,gi|209586212|gb|ACI64897.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.046	3	1.29e-4	3	3	422
gi|224005697|ref|XP_002291809.1|,gi|220972328|gb|EED90660.1|	NADH dehydrogenase [Thalassiosira pseudonana CCMP1335]	0.057	3	3.64e-4	1	1	423
gi|224006297|ref|XP_002292109.1|,gi|220972628|gb|EED90960.1|	lysyl-trna synthetase [Thalassiosira pseudonana CCMP1335]	0.030	3	1.56e-4	2	2	424
gi|224006530|ref|XP_002292225.1|,gi|220971867|gb|EED90200.1|	glycine decarboxylase t-protein [Thalassiosira pseudonana CCMP1335]	0.100	3	2.27e-4	3	3	425
gi|224007497|ref|XP_002292708.1|,gi|220971570|gb|EED89904.1|	hypothetical protein THAPSDRAFT_8524 [Thalassiosira pseudonana CCMP1335]	0.048	3	8.87e-5	3	3	426
gi|224007537|ref|XP_002292728.1|,gi|220971590|gb|EED89924.1|	heat shock protein, partial [Thalassiosira pseudonana CCMP1335]	0.029	3	1.09e-4	2	2	427
gi|224007929|ref|XP_002292924.1|,gi|220971786|gb|EED90120.1|	isoleucine-trna synthetase, partial [Thalassiosira pseudonana CCMP1335]	0.051	3	9.00e-5	2	2	428
gi|224008404|ref|XP_002293161.1|,gi|220971287|gb|EED89622.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.110	3	2.33e-4	2	2	429
gi|224009075|ref|XP_002293496.1|,gi|220970896|gb|EED89232.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.119	3	2.70e-4	2	2	430
gi|224009243|ref|XP_002293580.1|,gi|220970980|gb|EED89316.1|	hypothetical protein THAPSDRAFT_29850 [Thalassiosira pseudonana CCMP1335]	0.088	3	1.90e-4	2	2	431
gi|224009582|ref|XP_002293749.1|,gi|220970421|gb|EED88758.1|	predicted protein, partial [Thalassiosira pseudonana CCMP1335]	0.077	3	3.64e-4	2	2	432
gi|224009612|ref|XP_002293764.1|,gi|220970436|gb|EED88773.1|	predicted protein, partial [Thalassiosira pseudonana CCMP1335]	0.076	3	2.11e-4	3	3	433
gi|224013710|ref|XP_002296519.1|,gi|220968871|gb|EED87215.1|	predicted protein, partial [Thalassiosira pseudonana CCMP1335]	0.062	3	1.56e-4	2	2	434
gi|224014248|ref|XP_002296787.1|,gi|220968642|gb|EED86988.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.064	3	2.03e-4	2	1	435
gi|224014437|ref|XP_002296881.1|,gi|220968518|gb|EED86865.1|	hypothetical protein THAPSDRAFT_42612 [Thalassiosira pseudonana CCMP1335]	0.054	3	2.84e-4	2	2	436
gi|224015399|ref|XP_002297354.1|,gi|220967954|gb|EED86317.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.102	3	2.26e-4	2	2	437
gi|75905845|gb|ABA29338.1|	copper expressed protein 15 [Thalassiosira pseudonana]	0.177	3	3.91e-4	2	2	437
gi|2873343190|pdb|8ZEH|K	Chain K, Fucoxanthin chlorophyll a/c light-harvesting protein	0.227	3	5.40e-4	3	0	438
gi|3069680535|gb|YAV07916.1|,gi|223997332|ref|XP_002288339.1|,gi|220975447|gb|EED93775.1|	Sequence 46 from patent US 12123042 B2,geranylgeranyl pyrophosphate synthetase [Thalassiosira pseudonana CCMP1335]	0.174	3	2.80e-4	3	3	439
gi|817091490|gb|AKF18349.1|	PSI P700 apoprotein A2, partial (chloroplast) [Thalassiosira pseudonana]	0.042	3	1.48e-4	2	2	440
gi|2050584482|gb|QWM93023.1|,gi|118411097|ref|YP_874491.1|,gi|220967818|gb|EED86194.1|,gi|125959480|sp|A0T0M9.1|PSAB_THAPS,gi|224015812|ref|XP_002297554.1|,gi|116739844|gb|ABK20714.1|,gi|2843533617|pdb|8XLS|B	P700 apoprotein A2 of photosystem I (chloroplast) [Thalassiosira pseudonana],photosystem I P700 chlorophyll a apoprotein A2 (chloroplast) [Thalassiosira pseudonana],predicted protein [Thalassiosira pseudonana CCMP1335],RecName: Full=Photosystem I P700 chlorophyll a apoprotein A2; AltName: Full=PSI-B; AltName: Full=PsaB,photosystem I p700 chlorophyll A apoprotein B (chloroplast) [Thalassiosira pseudonana],Chain B, Photosystem I P700 chlorophyll a apoprotein A2	0.037	3	1.30e-4	2	2	440
gi|2873343204|pdb|8ZEH|b,gi|2873343207|pdb|8ZET|b	Chain b, Photosystem I P700 chlorophyll a apoprotein A2	0.037	3	1.30e-4	2	2	440
AAZ27295.1,sp|Q486F9.1|DNAK1_COLP3,WP_011042150.1	chaperone protein DnaK [Colwellia psychrerythraea 34H],RecName: Full=Chaperone protein DnaK 1; AltName: Full=HSP70 1; AltName: Full=Heat shock 70 kDa protein 1; AltName: Full=Heat shock protein 70 1,molecular chaperone DnaK [Colwellia psychrerythraea]	0.025	2	1.00e-4	2	2	441
WP_011042659.1,AAZ27366.1	S1 family peptidase [Colwellia psychrerythraea],serine protease, trypsin family [Colwellia psychrerythraea 34H]	0.012	2	9.60e-5	1	1	442
WP_011044570.1,sp|Q47XI6.1|DNAK2_COLP3,AAZ27124.1	MULTISPECIES: molecular chaperone DnaK [Colwellia],RecName: Full=Chaperone protein DnaK 2; AltName: Full=HSP70 2; AltName: Full=Heat shock 70 kDa protein 2; AltName: Full=Heat shock protein 70 2,chaperone protein DnaK [Colwellia psychrerythraea 34H]	0.025	2	9.93e-5	1	0	443
WP_011045748.1,AAZ24470.1	XrtA/PEP-CTERM system-associated ATPase [Colwellia psychrerythraea],putative general secretion pathway protein A [Colwellia psychrerythraea 34H]	0.020	2	1.83e-4	2	2	444
gi|118411135|ref|YP_874529.1|,gi|125987726|sp|A0T0R7.1|ATPE_THAPS,gi|116739882|gb|ABK20752.1|,gi|2050584444|gb|QWM92985.1|	ATP synthase CF1 epsilon subunit (chloroplast) [Thalassiosira pseudonana],RecName: Full=ATP synthase epsilon chain, chloroplastic; AltName: Full=ATP synthase F1 sector epsilon subunit; AltName: Full=F-ATPase epsilon subunit,ATP synthase CF1 epsilon chain (chloroplast) [Thalassiosira pseudonana],CF1 epsilon subunit of ATP synthase (chloroplast) [Thalassiosira pseudonana]	0.120	2	4.76e-4	2	2	445
gi|125964920|sp|A0T0U2.1|PSBE_THAPS,gi|2050584419|gb|QWM92960.1|,gi|118411160|ref|YP_874554.1|,gi|2599405799|pdb|8IWH|e,gi|2599405798|pdb|8IWH|E,gi|224015718|ref|XP_002297507.1|,gi|220967771|gb|EED86147.1|,gi|116739907|gb|ABK20777.1|	RecName: Full=Cytochrome b559 subunit alpha; AltName: Full=PSII reaction center subunit V,cytochrome b559 alpha subunit of photosystem II (chloroplast) [Thalassiosira pseudonana],photosystem II protein V (chloroplast) [Thalassiosira pseudonana],Chain e, Cytochrome b559 subunit alpha,Chain E, Cytochrome b559 subunit alpha,predicted protein [Thalassiosira pseudonana CCMP1335],cytochrome b559 alpha chain (chloroplast) [Thalassiosira pseudonana]	0.143	2	7.54e-4	1	1	446
gi|2050584528|gb|QWM93069.1|	ribosomal protein L23 (chloroplast) [Thalassiosira pseudonana]	0.141	2	6.40e-4	1	1	447
gi|116739939|gb|ABK20809.1|,gi|118411192|ref|YP_874586.1|,gi|125987566|sp|A0T0X4.1|RK23_THAPS	50S ribosomal protein L23 (chloroplast) [Thalassiosira pseudonana],ribosomal protein L23 (chloroplast) [Thalassiosira pseudonana],RecName: Full=Large ribosomal subunit protein uL23c; AltName: Full=50S ribosomal protein L23, chloroplastic	0.143	2	6.46e-4	1	1	447
gi|220967836|gb|EED86209.1|,gi|224015641|ref|XP_002297470.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.027	2	1.07e-4	1	1	448
gi|220967965|gb|EED86328.1|,gi|224015421|ref|XP_002297365.1|	hypothetical protein THAPSDRAFT_bd1658 [Thalassiosira pseudonana CCMP1335]	0.029	2	1.15e-4	1	1	449
gi|220968192|gb|EED86542.1|,gi|224015112|ref|XP_002297217.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.020	2	6.86e-5	2	2	450
gi|220968544|gb|EED86890.1|,gi|224014052|ref|XP_002296689.1|	phosphoglycerate kinase [Thalassiosira pseudonana CCMP1335]	0.041	2	1.45e-4	2	2	451
gi|220968734|gb|EED87078.1|,gi|224013436|ref|XP_002296382.1|	predicted protein, partial [Thalassiosira pseudonana CCMP1335]	0.058	2	1.68e-4	1	1	452
gi|220969014|gb|EED87357.1|,gi|224013279|ref|XP_002295291.1|	hypothetical protein THAPSDRAFT_264946, partial [Thalassiosira pseudonana CCMP1335]	0.099	2	1.84e-4	2	2	453
gi|220969042|gb|EED87385.1|,gi|224013335|ref|XP_002295319.1|	predicted protein, partial [Thalassiosira pseudonana CCMP1335]	0.027	2	1.21e-4	2	2	454
gi|220969069|gb|EED87412.1|,gi|224013389|ref|XP_002295346.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.092	2	1.19e-4	2	2	455
gi|220969175|gb|EED87517.1|,gi|224013122|ref|XP_002295213.1|	importin alpha 1 subunit-like protein [Thalassiosira pseudonana CCMP1335]	0.037	2	1.13e-4	1	1	456
gi|220969428|gb|EED87769.1|,gi|224012673|ref|XP_002294989.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.063	2	2.47e-4	1	1	457
gi|220969534|gb|EED87875.1|,gi|224012885|ref|XP_002295095.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.104	2	1.94e-4	2	2	458
gi|220969726|gb|EED88066.1|,gi|224012106|ref|XP_002294706.1|	tryptophane synthase [Thalassiosira pseudonana CCMP1335]	0.050	2	9.26e-5	2	2	459
gi|220969819|gb|EED88158.1|,gi|224010734|ref|XP_002294324.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.010	2	7.65e-5	1	1	460
gi|220969916|gb|EED88255.1|,gi|224010928|ref|XP_002294421.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.199	2	4.49e-4	1	1	461
gi|220970059|gb|EED88397.1|,gi|224010169|ref|XP_002294042.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.042	2	1.79e-4	1	1	462
gi|220970645|gb|EED88982.1|,gi|224010030|ref|XP_002293973.1|	26S proteasome regulatory ATPase subunit, partial [Thalassiosira pseudonana CCMP1335]	0.067	2	1.47e-4	1	1	463
gi|220970944|gb|EED89280.1|,gi|224009171|ref|XP_002293544.1|	RS8, ribosomal protein 8 [Thalassiosira pseudonana CCMP1335]	0.070	2	3.17e-4	2	2	464
gi|220971107|gb|EED89442.1|,gi|224008044|ref|XP_002292981.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.032	2	8.33e-5	1	1	465
gi|220971112|gb|EED89447.1|,gi|224008054|ref|XP_002292986.1|	porphobilinogen deaminase [Thalassiosira pseudonana CCMP1335]	0.106	2	1.92e-4	2	2	466
gi|220971645|gb|EED89979.1|,gi|224007647|ref|XP_002292783.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.091	2	2.40e-4	1	1	467
gi|220971902|gb|EED90235.1|,gi|224006600|ref|XP_002292260.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.128	2	2.79e-4	2	2	468
gi|220971958|gb|EED90291.1|,gi|224006712|ref|XP_002292316.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.024	2	8.15e-5	1	1	469
gi|220973177|gb|EED91508.1|,gi|224003459|ref|XP_002291401.1|	t-complex protein 1 ETA subunit, partial [Thalassiosira pseudonana CCMP1335]	0.068	2	1.19e-4	2	2	470
gi|220973385|gb|EED91716.1|,gi|224003875|ref|XP_002291609.1|	calreticulin-like protein, partial [Thalassiosira pseudonana CCMP1335]	0.059	2	1.68e-4	1	1	471
gi|220973522|gb|EED91852.1|,gi|224000856|ref|XP_002290100.1|	RS23, ribosomal protein 23 40S small ribosomal subunit [Thalassiosira pseudonana CCMP1335]	0.140	2	4.43e-4	2	2	472
gi|220973737|gb|EED92067.1|,gi|224001286|ref|XP_002290315.1|	ypt1-like rab-type small G protein [Thalassiosira pseudonana CCMP1335]	0.085	2	3.15e-4	1	1	473
gi|220973938|gb|EED92268.1|,gi|224001688|ref|XP_002290516.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.072	2	1.42e-4	2	2	474
gi|220974118|gb|EED92448.1|,gi|224002048|ref|XP_002290696.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.068	2	1.23e-4	2	2	475
gi|220974251|gb|EED92581.1|,gi|224002314|ref|XP_002290829.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.129	2	4.09e-4	1	1	476
gi|220974347|gb|EED92676.1|,gi|223998933|ref|XP_002289139.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.011	2	4.25e-5	1	1	477
gi|220974484|gb|EED92813.1|,gi|223999207|ref|XP_002289276.1|	poly-a binding protein [Thalassiosira pseudonana CCMP1335]	0.207	2	4.52e-4	1	1	478
gi|220974619|gb|EED92948.1|,gi|223999477|ref|XP_002289411.1|	RS21, ribosomal protein 21 40S small ribosomal subunit [Thalassiosira pseudonana CCMP1335]	0.179	2	7.54e-4	1	1	479
gi|220974654|gb|EED92983.1|,gi|223999547|ref|XP_002289446.1|	precursor of synthetase [Thalassiosira pseudonana CCMP1335]	0.114	2	2.12e-4	2	2	480
gi|220974717|gb|EED93046.1|,gi|223999673|ref|XP_002289509.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.029	2	1.55e-4	1	1	481
gi|220974722|gb|EED93051.1|,gi|223999683|ref|XP_002289514.1|	20S proteasome subunit PAC1 [Thalassiosira pseudonana CCMP1335]	0.104	2	2.35e-4	2	2	482
gi|220974746|gb|EED93075.1|,gi|223999731|ref|XP_002289538.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.050	2	1.03e-4	2	2	483
gi|220974843|gb|EED93172.1|,gi|223999925|ref|XP_002289635.1|	RS20, ribosomal protein 20 40S small ribosomal subunit, partial [Thalassiosira pseudonana CCMP1335],RS20, ribosomal protein 20 40S small ribosomal subunit [Thalassiosira pseudonana CCMP1335]	0.097	2	5.11e-4	2	2	484
gi|220974968|gb|EED93297.1|,gi|224000175|ref|XP_002289760.1|	phosphoglycerate mutase [Thalassiosira pseudonana CCMP1335]	0.069	2	2.18e-4	2	2	485
gi|220975317|gb|EED93645.1|,gi|223997072|ref|XP_002288209.1|	predicted protein, partial [Thalassiosira pseudonana CCMP1335]	0.272	2	7.82e-4	1	1	486
gi|220975340|gb|EED93668.1|,gi|223997118|ref|XP_002288232.1|	fucoxanthin chlorophyll a/c light-harvesting protein, major type [Thalassiosira pseudonana CCMP1335]	0.082	2	3.26e-4	1	1	487
gi|2599405845|pdb|8IWH|2,gi|2599405846|pdb|8IWH|8,gi|2599405844|pdb|8IWH|9,gi|2599405847|pdb|8IWH|1	Chain 2, Fucoxanthin chlorophyll a/c light-harvesting protein, major type,Chain 8, Fucoxanthin chlorophyll a/c light-harvesting protein, major type,Chain 9, Fucoxanthin chlorophyll a/c light-harvesting protein, major type,Chain 1, Fucoxanthin chlorophyll a/c light-harvesting protein, major type	0.083	2	3.28e-4	1	1	487
gi|220975518|gb|EED93846.1|,gi|223997474|ref|XP_002288410.1|	formate-tetrahydrofolate ligase [Thalassiosira pseudonana CCMP1335]	0.037	2	9.70e-5	1	1	488
gi|220976099|gb|EED94427.1|,gi|223998636|ref|XP_002288991.1|	ubiquinol-cytochrome-c reductase-like protein, partial [Thalassiosira pseudonana CCMP1335],ubiquinol-cytochrome-c reductase-like protein [Thalassiosira pseudonana CCMP1335]	0.097	2	4.73e-4	2	2	489
gi|220976243|gb|EED94570.1|,gi|223994887|ref|XP_002287127.1|	RS18, ribosomal protein 18 40S small ribosomal subunit [Thalassiosira pseudonana CCMP1335]	0.103	2	4.34e-4	2	2	490
gi|220976310|gb|EED94637.1|,gi|223995021|ref|XP_002287194.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.163	2	3.96e-4	1	1	491
gi|220976386|gb|EED94713.1|,gi|223995173|ref|XP_002287270.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.122	2	1.88e-4	2	2	492
gi|220976430|gb|EED94757.1|,gi|223995261|ref|XP_002287314.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.086	2	1.81e-4	2	2	493
gi|220976570|gb|EED94897.1|,gi|223995561|ref|XP_002287454.1|	transaldolase [Thalassiosira pseudonana CCMP1335]	0.050	2	2.00e-4	1	1	494
gi|220976582|gb|EED94909.1|,gi|223995585|ref|XP_002287466.1|	glutamate dehydrogenase [Thalassiosira pseudonana CCMP1335]	0.041	2	1.08e-4	1	1	495
gi|220976638|gb|EED94965.1|,gi|223995697|ref|XP_002287522.1|	predicted protein, partial [Thalassiosira pseudonana CCMP1335]	0.076	2	1.30e-4	2	2	496
gi|220976821|gb|EED95148.1|,gi|223996063|ref|XP_002287705.1|	RL12, ribosomal protein 11 60S large ribosomal subunit [Thalassiosira pseudonana CCMP1335]	0.091	2	3.86e-4	1	1	497
gi|220976862|gb|EED95189.1|,gi|223996145|ref|XP_002287746.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.145	2	2.79e-4	2	2	498
gi|220976885|gb|EED95212.1|,gi|223996191|ref|XP_002287769.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.110	2	2.32e-4	2	2	499
gi|220977000|gb|EED95327.1|,gi|223996421|ref|XP_002287884.1|	methionine aminopeptidase [Thalassiosira pseudonana CCMP1335]	0.058	2	1.85e-4	2	2	500
gi|220977080|gb|EED95407.1|,gi|223996581|ref|XP_002287964.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.042	2	1.17e-4	2	2	501
gi|220977308|gb|EED95634.1|,gi|223992619|ref|XP_002285993.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.092	2	2.65e-4	1	1	502
gi|220977324|gb|EED95650.1|,gi|223992651|ref|XP_002286009.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.038	2	1.28e-4	1	1	503
gi|220977613|gb|EED95939.1|,gi|223993229|ref|XP_002286298.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.088	2	2.42e-4	1	1	504
gi|220977632|gb|EED95958.1|,gi|223993267|ref|XP_002286317.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.078	2	3.07e-4	1	1	505
gi|220977985|gb|EED96311.1|,gi|223993973|ref|XP_002286670.1|	predicted protein, partial [Thalassiosira pseudonana CCMP1335]	0.152	2	4.59e-4	2	2	506
gi|220978148|gb|EED96474.1|,gi|223994299|ref|XP_002286833.1|	predicted protein, partial [Thalassiosira pseudonana CCMP1335]	0.125	2	2.39e-4	2	2	507
gi|220978165|gb|EED96491.1|,gi|223994333|ref|XP_002286850.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.046	2	2.63e-4	2	2	508
