Protein(s)	Protein Description(s)	Sequence Coverage	PSMs	NSAF	Distinct Peptides	Unique Peptides	Protein Group Number
gi|125987756|sp|A0T0Y9.1|RR5_THAPS,gi|118411207|ref|YP_874601.1|,gi|2050584513|gb|QWM93054.1|,gi|116739954|gb|ABK20824.1|	RecName: Full=Small ribosomal subunit protein uS5c; AltName: Full=30S ribosomal protein S5, chloroplastic,ribosomal protein S5 (chloroplast) [Thalassiosira pseudonana],30S ribosomal protein S5 (chloroplast) [Thalassiosira pseudonana]	0.095	3	4.96e-4	2	2	342
gi|125987763|sp|A0T0Z9.1|RR7_THAPS,gi|2050584503|gb|QWM93044.1|,gi|118411217|ref|YP_874611.1|,gi|116739964|gb|ABK20834.1|	RecName: Full=Small ribosomal subunit protein uS7c; AltName: Full=30S ribosomal protein S7, chloroplastic,ribosomal protein S7 (chloroplast) [Thalassiosira pseudonana],30S ribosomal protein S7 (chloroplast) [Thalassiosira pseudonana]	0.244	3	5.69e-4	3	3	343
gi|152003262|gb|ABS19631.1|	p100 precursor [Thalassiosira pseudonana]	0.042	3	1.49e-4	2	0	344
gi|2050584454|gb|QWM92995.1|,gi|125987531|sp|A0T0Q7.1|RK12_THAPS,gi|118411125|ref|YP_874519.1|,gi|116739872|gb|ABK20742.1|	ribosomal protein L12 (chloroplast) [Thalassiosira pseudonana],RecName: Full=Large ribosomal subunit protein bL12c; AltName: Full=50S ribosomal protein L12, chloroplastic,50S ribosomal protein L12 (chloroplast) [Thalassiosira pseudonana]	0.117	3	6.93e-4	3	3	345
gi|2050584455|gb|QWM92996.1|,gi|224015784|ref|XP_002297540.1|,gi|116739871|gb|ABK20741.1|,gi|118411124|ref|YP_874518.1|,gi|220967804|gb|EED86180.1|,gi|125987547|sp|A0T0Q6.1|RK1_THAPS	ribosomal protein L1 (chloroplast) [Thalassiosira pseudonana],RK1, ribosomal protein 1 [Thalassiosira pseudonana CCMP1335],50S ribosomal protein L1 (chloroplast) [Thalassiosira pseudonana],RecName: Full=Large ribosomal subunit protein uL1c; AltName: Full=50S ribosomal protein L1, chloroplastic	0.074	3	3.86e-4	2	2	346
gi|209583455|gb|ACI64141.1|,gi|224011299|ref|XP_002295424.1|	predicted protein, partial [Thalassiosira pseudonana CCMP1335]	0.066	3	1.03e-4	2	2	347
gi|220967801|gb|EED86177.1|,gi|171473021|sp|A0T0R5.1|YCF3_THAPS,gi|2050584446|gb|QWM92987.1|,gi|224015778|ref|XP_002297537.1|,gi|118411133|ref|YP_874527.1|,gi|116739880|gb|ABK20750.1|	photosystem I assembly protein ycf3, hypothetical, plastid-encoded [Thalassiosira pseudonana CCMP1335],RecName: Full=Photosystem I assembly protein Ycf3,hypothetical protein RF3 (chloroplast) [Thalassiosira pseudonana],photosystem I assembly protein Ycf3 (chloroplast) [Thalassiosira pseudonana],photosystem I assembly protein ycf3 (chloroplast) [Thalassiosira pseudonana]	0.168	3	4.82e-4	3	3	348
gi|220969226|gb|EED87568.1|,gi|224013224|ref|XP_002295264.1|	predicted protein, partial [Thalassiosira pseudonana CCMP1335]	0.293	3	5.65e-4	3	3	349
gi|220969916|gb|EED88255.1|,gi|224010928|ref|XP_002294421.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.199	3	6.29e-4	3	3	350
gi|220970645|gb|EED88982.1|,gi|224010030|ref|XP_002293973.1|	26S proteasome regulatory ATPase subunit, partial [Thalassiosira pseudonana CCMP1335]	0.100	3	2.06e-4	3	3	351
gi|220970707|gb|EED89043.1|,gi|224008697|ref|XP_002293307.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.159	3	6.72e-4	3	3	352
gi|220971069|gb|EED89404.1|,gi|224007968|ref|XP_002292943.1|	RL32, ribosomal protein 32 60S large ribosomal subunit [Thalassiosira pseudonana CCMP1335]	0.132	3	6.52e-4	1	1	353
gi|220971307|gb|EED89642.1|,gi|224008444|ref|XP_002293181.1|	translation factor elongation factor ef-tu [Thalassiosira pseudonana CCMP1335]	0.114	3	2.06e-4	3	3	354
gi|220971445|gb|EED89779.1|,gi|224007247|ref|XP_002292583.1|	catalytic subunit of clp protease [Thalassiosira pseudonana CCMP1335]	0.104	3	4.41e-4	2	2	355
gi|220971645|gb|EED89979.1|,gi|224007647|ref|XP_002292783.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.159	3	3.36e-4	2	2	356
gi|220972022|gb|EED90355.1|,gi|224006840|ref|XP_002292380.1|	hypothetical protein THAPSDRAFT_23902 [Thalassiosira pseudonana CCMP1335]	0.045	3	1.10e-4	2	2	357
gi|220972312|gb|EED90644.1|,gi|224005665|ref|XP_002291793.1|	dual function enzyme: UDP-glucose 4-epimerase [Thalassiosira pseudonana CCMP1335]	0.091	3	2.44e-4	3	3	358
gi|220972595|gb|EED90927.1|,gi|224006231|ref|XP_002292076.1|	luminal binding protein, partial [Thalassiosira pseudonana CCMP1335]	0.072	3	1.38e-4	3	3	359
gi|220973286|gb|EED91617.1|,gi|224003677|ref|XP_002291510.1|	heat shock protein, partial [Thalassiosira pseudonana CCMP1335]	0.137	3	9.34e-4	3	0	360
gi|220973313|gb|EED91644.1|,gi|224003731|ref|XP_002291537.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.115	3	1.72e-4	2	2	361
gi|220973734|gb|EED92064.1|,gi|224001280|ref|XP_002290312.1|	alanine-trna ligase [Thalassiosira pseudonana CCMP1335]	0.049	3	9.18e-5	3	3	362
gi|220973866|gb|EED92196.1|,gi|224001544|ref|XP_002290444.1|	DNA-binding protein, partial [Thalassiosira pseudonana CCMP1335]	0.086	3	2.64e-4	2	2	363
gi|220975110|gb|EED93439.1|,gi|224000459|ref|XP_002289902.1|	probable dihydroxyacid dehydratase [Thalassiosira pseudonana CCMP1335]	0.052	3	1.39e-4	2	2	364
gi|220975177|gb|EED93506.1|,gi|224000593|ref|XP_002289969.1|	the actin binding protein cofilin-like protein [Thalassiosira pseudonana CCMP1335]	0.113	3	6.25e-4	1	1	365
gi|220975317|gb|EED93645.1|,gi|223997072|ref|XP_002288209.1|	predicted protein, partial [Thalassiosira pseudonana CCMP1335]	0.272	3	0.001	1	1	366
gi|220975923|gb|EED94251.1|,gi|223998284|ref|XP_002288815.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.067	3	2.84e-4	1	1	367
gi|220976099|gb|EED94427.1|,gi|223998636|ref|XP_002288991.1|	ubiquinol-cytochrome-c reductase-like protein, partial [Thalassiosira pseudonana CCMP1335],ubiquinol-cytochrome-c reductase-like protein [Thalassiosira pseudonana CCMP1335]	0.201	3	6.62e-4	2	2	368
gi|220976302|gb|EED94629.1|,gi|223995005|ref|XP_002287186.1|	hypothetical protein THAPSDRAFT_21161 [Thalassiosira pseudonana CCMP1335]	0.029	3	7.94e-5	3	3	369
gi|220976328|gb|EED94655.1|,gi|223995057|ref|XP_002287212.1|	hypothetical protein THAPSDRAFT_261275, partial [Thalassiosira pseudonana CCMP1335]	0.236	3	4.18e-4	3	3	370
gi|220976371|gb|EED94698.1|,gi|223995143|ref|XP_002287255.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.133	3	2.23e-4	3	3	371
gi|220976890|gb|EED95217.1|,gi|223996201|ref|XP_002287774.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.139	3	4.57e-4	2	2	372
gi|220976984|gb|EED95311.1|,gi|223996389|ref|XP_002287868.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.155	3	7.65e-4	2	2	373
gi|220977308|gb|EED95634.1|,gi|223992619|ref|XP_002285993.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.092	3	3.71e-4	1	1	374
gi|220977545|gb|EED95871.1|,gi|223993093|ref|XP_002286230.1|	ornithine cyclodeaminase, partial [Thalassiosira pseudonana CCMP1335],ornithine cyclodeaminase [Thalassiosira pseudonana CCMP1335]	0.176	3	2.49e-4	3	3	375
gi|220977744|gb|EED96070.1|,gi|223993491|ref|XP_002286429.1|	RL15, ribosomal protein 15 60S large ribosomal subunit [Thalassiosira pseudonana CCMP1335]	0.068	3	4.33e-4	2	2	376
gi|220977758|gb|EED96084.1|,gi|223993519|ref|XP_002286443.1|	adp-ribosylation factor [Thalassiosira pseudonana CCMP1335]	0.098	3	4.85e-4	2	2	377
gi|220978363|gb|EED96689.1|,gi|223994729|ref|XP_002287048.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.207	3	4.96e-4	2	2	378
gi|223993205|ref|XP_002286286.1|,gi|220977601|gb|EED95927.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.086	3	1.96e-4	3	3	379
gi|223993693|ref|XP_002286530.1|,gi|220977845|gb|EED96171.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.140	3	4.13e-4	1	1	380
gi|223994031|ref|XP_002286699.1|,gi|220978014|gb|EED96340.1|	hypothetical protein THAPSDRAFT_260862, partial [Thalassiosira pseudonana CCMP1335]	0.178	3	5.25e-4	2	2	381
gi|223994697|ref|XP_002287032.1|,gi|220978347|gb|EED96673.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.065	3	7.36e-5	3	3	382
gi|223994771|ref|XP_002287069.1|,gi|220978384|gb|EED96710.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.074	3	3.15e-4	2	2	383
gi|223995245|ref|XP_002287306.1|,gi|220976422|gb|EED94749.1|	n-acetyl-gamma-glutamyl-phosphate reductase, urea cycle [Thalassiosira pseudonana CCMP1335]	0.115	3	2.49e-4	2	2	384
gi|223995359|ref|XP_002287363.1|,gi|220976479|gb|EED94806.1|	predicted protein, partial [Thalassiosira pseudonana CCMP1335]	0.173	3	5.13e-4	3	3	385
gi|223995691|ref|XP_002287519.1|,gi|220976635|gb|EED94962.1|,gi|313471265|sp|B8BVM7.1|EFTS1_THAPS	predicted protein [Thalassiosira pseudonana CCMP1335],RecName: Full=Elongation factor Ts 1, mitochondrial; Short=EF-Ts 1; Short=EF-TsMt 1	0.195	3	2.47e-4	3	3	386
gi|223995731|ref|XP_002287539.1|,gi|220976655|gb|EED94982.1|	cyclophilin-type peptidyl-prolyl cis-trans isomerase [Thalassiosira pseudonana CCMP1335]	0.104	3	5.13e-4	3	3	387
gi|223995745|ref|XP_002287546.1|,gi|220976662|gb|EED94989.1|	phosphate transport protein [Thalassiosira pseudonana CCMP1335]	0.146	3	2.95e-4	3	3	388
gi|223996531|ref|XP_002287939.1|,gi|220977055|gb|EED95382.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.022	3	1.50e-4	1	1	389
gi|223998666|ref|XP_002289006.1|,gi|220976114|gb|EED94442.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.048	3	2.01e-4	1	1	390
gi|223999185|ref|XP_002289265.1|,gi|220974473|gb|EED92802.1|	nitrite reductase-ferredoxin dependent, partial [Thalassiosira pseudonana CCMP1335]	0.075	3	1.62e-4	3	3	391
gi|223999607|ref|XP_002289476.1|,gi|220974684|gb|EED93013.1|	coatomer protein subunit beta 1 [Thalassiosira pseudonana CCMP1335]	0.066	3	1.05e-4	3	3	392
gi|224000247|ref|XP_002289796.1|,gi|220975004|gb|EED93333.1|	RS16, ribosomal protein 16 40S small ribosomal subunit [Thalassiosira pseudonana CCMP1335]	0.133	3	6.20e-4	1	1	393
gi|224000283|ref|XP_002289814.1|,gi|220975022|gb|EED93351.1|	RL18a, ribosomal protein 18a 60S large ribosomal subunit [Thalassiosira pseudonana CCMP1335]	0.175	3	4.85e-4	2	2	394
gi|224000768|ref|XP_002290056.1|,gi|220973478|gb|EED91808.1|	3-oxoacyl-synthase [Thalassiosira pseudonana CCMP1335]	0.065	3	1.91e-4	3	3	395
gi|224001546|ref|XP_002290445.1|,gi|220973867|gb|EED92197.1|	D-3-phosphoglycerate dehydrogenase [Thalassiosira pseudonana CCMP1335]	0.129	3	1.85e-4	3	2	396
gi|224002016|ref|XP_002290680.1|,gi|220974102|gb|EED92432.1|	THAPSDRAFT_262506 [Thalassiosira pseudonana CCMP1335],Hypothetical protein THAPSDRAFT_262506, partial [Thalassiosira pseudonana CCMP1335]	0.111	3	1.98e-4	3	3	397
gi|224002156|ref|XP_002290750.1|,gi|220974172|gb|EED92502.1|	phosphoglycerate mutase [Thalassiosira pseudonana CCMP1335]	0.143	3	3.03e-4	3	3	398
gi|224003395|ref|XP_002291369.1|,gi|220973145|gb|EED91476.1|	glycine decarboxylase h-protein [Thalassiosira pseudonana CCMP1335]	0.392	3	7.10e-4	2	2	399
gi|224003851|ref|XP_002291597.1|,gi|292630745|sp|B8C4D7.1|DRE2_THAPS,gi|220973373|gb|EED91704.1|	predicted protein [Thalassiosira pseudonana CCMP1335],RecName: Full=Anamorsin homolog; AltName: Full=Fe-S cluster assembly protein DRE2 homolog	0.124	3	3.23e-4	2	2	400
gi|224005008|ref|XP_002296155.1|,gi|209586187|gb|ACI64872.1|	RL18, ribosomal protein 18, 60S large ribosomal subunit [Thalassiosira pseudonana CCMP1335]	0.089	3	4.62e-4	1	1	401
gi|224005062|ref|XP_002296182.1|,gi|209586214|gb|ACI64899.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.053	3	3.34e-4	2	2	402
gi|224005162|ref|XP_002296232.1|,gi|209586264|gb|ACI64949.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.029	3	1.38e-4	1	1	403
gi|224005202|ref|XP_002296252.1|,gi|209586284|gb|ACI64969.1|	rab-type small GTPase [Thalassiosira pseudonana CCMP1335]	0.293	3	4.13e-4	3	3	404
gi|224007571|ref|XP_002292745.1|,gi|220971607|gb|EED89941.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.095	3	4.01e-4	1	1	405
gi|224008230|ref|XP_002293074.1|,gi|220971200|gb|EED89535.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.201	3	5.95e-4	1	1	406
gi|224008753|ref|XP_002293335.1|,gi|220970735|gb|EED89071.1|	predicted protein, partial [Thalassiosira pseudonana CCMP1335]	0.061	3	1.33e-4	2	2	407
gi|224009371|ref|XP_002293644.1|,gi|220971044|gb|EED89380.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.088	3	2.68e-4	2	2	408
gi|224009944|ref|XP_002293930.1|,gi|220970602|gb|EED88939.1|	cystathionine beta-lyase [Thalassiosira pseudonana CCMP1335]	0.068	3	2.33e-4	1	1	409
gi|224010555|ref|XP_002294235.1|,gi|220970252|gb|EED88590.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.105	3	4.65e-4	2	2	410
gi|224010579|ref|XP_002294247.1|,gi|220970264|gb|EED88602.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.074	3	1.56e-4	3	3	411
gi|220970285|gb|EED88623.1|,gi|224010621|ref|XP_002294268.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.074	3	1.56e-4	3	3	411
gi|224010752|ref|XP_002294333.1|,gi|220969828|gb|EED88167.1|	glutamine fructose 6 phosphate transaminase [Thalassiosira pseudonana CCMP1335]	0.055	3	1.26e-4	3	3	412
gi|224011062|ref|XP_002294488.1|,gi|220969983|gb|EED88322.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.133	3	3.29e-4	2	2	413
gi|224013341|ref|XP_002295322.1|,gi|220969045|gb|EED87388.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.046	3	1.51e-4	1	1	414
gi|224013944|ref|XP_002296636.1|,gi|220968988|gb|EED87332.1|,gi|224012637|ref|XP_002294971.1|,gi|220969410|gb|EED87751.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.025	3	7.03e-5	3	3	415
gi|224014413|ref|XP_002296869.1|,gi|220968506|gb|EED86853.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.104	3	5.76e-4	1	1	416
gi|224015308|ref|XP_002297311.1|,gi|220968024|gb|EED86382.1|	photosystem I light harvesting protein, partial [Thalassiosira pseudonana CCMP1335]	0.248	3	6.12e-4	2	2	417
gi|2873343185|pdb|8ZEH|F	Chain F, Tp-Lhcr20	0.212	3	5.22e-4	2	2	417
gi|2599405854|pdb|8J0D|3,gi|2599405832|pdb|8IWH|3	Chain 3, Fucoxanthin chl a/c protein, lhca clade	0.127	3	4.03e-4	1	1	418
gi|223995387|ref|XP_002287377.1|,gi|220976493|gb|EED94820.1|	fucoxanthin chl a/c protein, lhca clade [Thalassiosira pseudonana CCMP1335]	0.112	3	3.55e-4	1	1	418
gi|589908234|dbj|BAO52741.1|	phosphoenolpyruvate carboxylase 1 [Thalassiosira pseudonana]	0.071	3	9.59e-5	3	1	419
gi|116739938|gb|ABK20808.1|,gi|118411191|ref|YP_874585.1|,gi|125987630|sp|A0T0X3.1|RK4_THAPS,gi|2050584529|gb|QWM93070.1|	50S ribosomal protein L4 (chloroplast) [Thalassiosira pseudonana],ribosomal protein L4 (chloroplast) [Thalassiosira pseudonana],RecName: Full=Large ribosomal subunit protein uL4c; AltName: Full=50S ribosomal protein L4, chloroplastic	0.088	2	2.75e-4	1	1	420
gi|116739948|gb|ABK20818.1|,gi|125987536|sp|A0T0Y3.1|RK14_THAPS,gi|118411201|ref|YP_874595.1|,gi|2050584519|gb|QWM93060.1|	50S ribosomal protein L14 (chloroplast) [Thalassiosira pseudonana],RecName: Full=Large ribosomal subunit protein uL14c; AltName: Full=50S ribosomal protein L14, chloroplastic,ribosomal protein L14 (chloroplast) [Thalassiosira pseudonana]	0.132	2	4.89e-4	2	2	421
gi|118411161|ref|YP_874555.1|,gi|224015716|ref|XP_002297506.1|,gi|220967770|gb|EED86146.1|,gi|125991260|sp|A0T0U3.1|YCF4_THAPS,gi|116739908|gb|ABK20778.1|,gi|2050584418|gb|QWM92959.1|	photosystem I assembly protein Ycf4 (chloroplast) [Thalassiosira pseudonana],predicted protein [Thalassiosira pseudonana CCMP1335],RecName: Full=Photosystem I assembly protein Ycf4,photosystem I assembly protein ycf4 (chloroplast) [Thalassiosira pseudonana],hypothetical protein RF4 (chloroplast) [Thalassiosira pseudonana]	0.133	2	3.27e-4	1	1	422
gi|125987528|sp|A0T0Q5.1|RK11_THAPS,gi|116739870|gb|ABK20740.1|,gi|118411123|ref|YP_874517.1|,gi|2050584456|gb|QWM92997.1|	RecName: Full=Large ribosomal subunit protein uL11c; AltName: Full=50S ribosomal protein L11, chloroplastic,50S ribosomal protein L11 (chloroplast) [Thalassiosira pseudonana],ribosomal protein L11 (chloroplast) [Thalassiosira pseudonana]	0.170	2	4.19e-4	1	1	423
gi|15559584|gb|AAH14152.1|	(CONTAMINANT) Keratin 6A [Homo sapiens]	0.059	2	1.05e-4	2	2	424
gi|21961227|gb|AAH34535.1|	(CONTAMINANT) Keratin 6B [Homo sapiens]	0.059	2	1.05e-4	2	2	424
gi|46812692|gb|AAH69269.1|	(CONTAMINANT) Keratin 6A [Homo sapiens]	0.059	2	1.05e-4	2	2	424
gi|2050584528|gb|QWM93069.1|	ribosomal protein L23 (chloroplast) [Thalassiosira pseudonana]	0.141	2	5.97e-4	1	1	425
gi|116739939|gb|ABK20809.1|,gi|118411192|ref|YP_874586.1|,gi|125987566|sp|A0T0X4.1|RK23_THAPS	50S ribosomal protein L23 (chloroplast) [Thalassiosira pseudonana],ribosomal protein L23 (chloroplast) [Thalassiosira pseudonana],RecName: Full=Large ribosomal subunit protein uL23c; AltName: Full=50S ribosomal protein L23, chloroplastic	0.143	2	6.04e-4	1	1	425
gi|209585787|gb|ACI64472.1|,gi|224004208|ref|XP_002295755.1|	calmodulin [Thalassiosira pseudonana CCMP1335]	0.201	2	3.97e-4	2	2	426
gi|209586169|gb|ACI64854.1|,gi|224004972|ref|XP_002296137.1|	EF containing protein [Thalassiosira pseudonana CCMP1335]	0.035	2	1.36e-4	1	1	427
gi|220967775|gb|EED86151.1|,gi|116739885|gb|ABK20755.1|,gi|2050584441|gb|QWM92982.1|,gi|118411138|ref|YP_874532.1|,gi|224015726|ref|XP_002297511.1|	mg-protoporphyrin IX chelatase [Thalassiosira pseudonana CCMP1335],magnesium-chelatase subunit I (chloroplast) [Thalassiosira pseudonana],magnesium chelatase subunit of protochlorophyllide reductase (chloroplast) [Thalassiosira pseudonana],Mg-protoporyphyrin IX chelatase (chloroplast) [Thalassiosira pseudonana]	0.037	2	1.68e-4	1	1	428
gi|220968219|gb|EED86568.1|,gi|224014877|ref|XP_002297100.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.034	2	1.17e-4	1	1	429
gi|220968258|gb|EED86607.1|,gi|224014955|ref|XP_002297139.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.015	2	5.03e-5	2	2	430
gi|220968734|gb|EED87078.1|,gi|224013436|ref|XP_002296382.1|	predicted protein, partial [Thalassiosira pseudonana CCMP1335]	0.058	2	1.56e-4	1	1	431
gi|220968754|gb|EED87098.1|,gi|224013476|ref|XP_002296402.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.035	2	7.46e-5	2	2	432
gi|220968792|gb|EED87136.1|,gi|224013552|ref|XP_002296440.1|	pyruvate dehydrogenase [Thalassiosira pseudonana CCMP1335]	0.167	2	1.76e-4	2	2	433
gi|220969871|gb|EED88210.1|,gi|224010838|ref|XP_002294376.1|	oligopeptidase [Thalassiosira pseudonana CCMP1335]	0.022	2	8.26e-5	1	1	434
gi|220970134|gb|EED88472.1|,gi|224010319|ref|XP_002294117.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.103	2	2.91e-4	1	1	435
gi|220970480|gb|EED88817.1|,gi|224009700|ref|XP_002293808.1|	proteasome subunit alpha type 5 [Thalassiosira pseudonana CCMP1335]	0.143	2	2.42e-4	2	2	436
gi|220970725|gb|EED89061.1|,gi|224008733|ref|XP_002293325.1|	coatomer protein subunit gamma [Thalassiosira pseudonana CCMP1335]	0.034	2	6.51e-5	2	2	437
gi|220971079|gb|EED89414.1|,gi|224007988|ref|XP_002292953.1|	protein 23 of the large ribosomal subunit [Thalassiosira pseudonana CCMP1335]	0.138	2	4.08e-4	1	1	438
gi|220971301|gb|EED89636.1|,gi|224008432|ref|XP_002293175.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.246	2	4.17e-4	1	1	439
gi|220971624|gb|EED89958.1|,gi|224007605|ref|XP_002292762.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.075	2	2.79e-4	1	1	440
gi|220971973|gb|EED90306.1|,gi|224006742|ref|XP_002292331.1|	RS1, ribosomal protein 1, partial [Thalassiosira pseudonana CCMP1335]	0.105	2	2.06e-4	2	2	441
gi|220972446|gb|EED90778.1|,gi|224005933|ref|XP_002291927.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.052	2	1.93e-4	1	1	442
gi|220972572|gb|EED90904.1|,gi|224006185|ref|XP_002292053.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.043	2	1.15e-4	2	2	443
gi|220973152|gb|EED91483.1|,gi|224003409|ref|XP_002291376.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.190	2	5.10e-4	1	1	444
gi|220973163|gb|EED91494.1|,gi|224003431|ref|XP_002291387.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.093	2	1.97e-4	1	1	445
gi|220973471|gb|EED91801.1|,gi|224000754|ref|XP_002290049.1|	RS11, ribosomal protein 11 40S small ribosomal subunit [Thalassiosira pseudonana CCMP1335]	0.079	2	3.58e-4	1	1	446
gi|220973485|gb|EED91815.1|,gi|224000782|ref|XP_002290063.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.106	2	2.97e-4	2	2	447
gi|220973522|gb|EED91852.1|,gi|224000856|ref|XP_002290100.1|	RS23, ribosomal protein 23 40S small ribosomal subunit [Thalassiosira pseudonana CCMP1335]	0.140	2	4.14e-4	1	1	448
gi|220973546|gb|EED91876.1|,gi|224000904|ref|XP_002290124.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.037	2	1.36e-4	1	1	449
gi|220974132|gb|EED92462.1|,gi|224002076|ref|XP_002290710.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.017	2	1.28e-4	2	2	450
gi|220974298|gb|EED92628.1|,gi|224002408|ref|XP_002290876.1|	aconitase hydratase 2 [Thalassiosira pseudonana CCMP1335]	0.029	2	6.77e-5	2	2	451
gi|220974347|gb|EED92676.1|,gi|223998933|ref|XP_002289139.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.011	2	3.97e-5	1	1	452
gi|220974484|gb|EED92813.1|,gi|223999207|ref|XP_002289276.1|	poly-a binding protein [Thalassiosira pseudonana CCMP1335]	0.207	2	4.22e-4	2	2	453
gi|220974714|gb|EED93043.1|,gi|223999667|ref|XP_002289506.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.070	2	2.19e-4	2	2	454
gi|220975262|gb|EED93590.1|,gi|223996962|ref|XP_002288154.1|	pcna-like protein [Thalassiosira pseudonana CCMP1335]	0.065	2	2.27e-4	2	2	455
gi|220975266|gb|EED93594.1|,gi|223996970|ref|XP_002288158.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.211	2	3.46e-4	2	2	456
gi|220975281|gb|EED93609.1|,gi|223997000|ref|XP_002288173.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.040	2	6.18e-5	2	2	457
gi|220976293|gb|EED94620.1|,gi|223994987|ref|XP_002287177.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.034	2	1.27e-4	2	2	458
gi|220976386|gb|EED94713.1|,gi|223995173|ref|XP_002287270.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.039	2	1.76e-4	2	2	459
gi|220976574|gb|EED94901.1|,gi|223995569|ref|XP_002287458.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.060	2	1.88e-4	2	2	460
gi|220976792|gb|EED95119.1|,gi|223996005|ref|XP_002287676.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.064	2	9.23e-5	2	2	461
gi|220976885|gb|EED95212.1|,gi|223996191|ref|XP_002287769.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.110	2	2.17e-4	2	2	462
gi|220977613|gb|EED95939.1|,gi|223993229|ref|XP_002286298.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.088	2	2.26e-4	1	1	463
gi|220977803|gb|EED96129.1|,gi|223993609|ref|XP_002286488.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.170	2	2.71e-4	2	2	464
gi|220978136|gb|EED96462.1|,gi|223994275|ref|XP_002286821.1|	HSP90 domain-containing protein [Thalassiosira pseudonana CCMP1335]	0.023	2	7.89e-5	2	2	465
gi|220978227|gb|EED96553.1|,gi|223994457|ref|XP_002286912.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.043	2	1.20e-4	1	1	466
gi|223992685|ref|XP_002286026.1|,gi|220977341|gb|EED95667.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.037	2	1.46e-4	1	1	467
gi|223993855|ref|XP_002286611.1|,gi|220977926|gb|EED96252.1|	oxidoreductase [Thalassiosira pseudonana CCMP1335]	0.034	2	1.34e-4	1	1	467
gi|223992765|ref|XP_002286066.1|,gi|220977381|gb|EED95707.1|	chelatase of mg-protoporphyrin IX chelatase [Thalassiosira pseudonana CCMP1335]	0.038	2	4.41e-5	2	2	468
gi|223993165|ref|XP_002286266.1|,gi|220977581|gb|EED95907.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.031	2	1.23e-4	2	2	469
gi|223993513|ref|XP_002286440.1|,gi|220977755|gb|EED96081.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.032	2	9.09e-5	1	1	470
