Protein(s)	Protein Description(s)	Sequence Coverage	PSMs	NSAF	Distinct Peptides	Unique Peptides	Protein Group Number
WP_011043118.1,AAZ25768.1	MULTISPECIES: PilZ domain-containing protein [Colwellia],putative type IV pilus biogenesis protein pilZ [Colwellia psychrerythraea 34H]	0.083	2	8.49e-5	1	1	1460
WP_011043138.1,AAZ26789.1	nitric oxide reductase activation protein NorD [Colwellia psychrerythraea],von Willebrand factor type A domain protein [Colwellia psychrerythraea 34H]	0.034	2	1.48e-5	2	2	1461
WP_011043152.1,AAZ23980.1	MULTISPECIES: lipopolysaccharide assembly protein LapB [Colwellia],TPR domain protein [Colwellia psychrerythraea 34H]	0.033	2	2.36e-5	1	1	1462
WP_011043183.1,AAZ26954.1	LacI family DNA-binding transcriptional regulator [Colwellia psychrerythraea],transcription regulator, LacI family [Colwellia psychrerythraea 34H]	0.077	2	2.72e-5	2	2	1463
WP_011043223.1,AAZ24532.1	DUF1186 domain-containing protein [Colwellia psychrerythraea],SEC-C motif domain protein [Colwellia psychrerythraea 34H]	0.069	2	2.87e-5	2	2	1464
WP_011043327.1,AAZ26143.1	GFA family protein [Colwellia psychrerythraea],hypothetical protein CPS_2517 [Colwellia psychrerythraea 34H]	0.065	2	6.64e-5	1	1	1465
WP_011043475.1,AAZ25153.1	efflux RND transporter permease subunit [Colwellia psychrerythraea],AcrB/AcrD/AcrF family protein [Colwellia psychrerythraea 34H]	0.008	2	8.86e-6	1	1	1466
WP_011043486.1,AAZ24100.1	MULTISPECIES: GTP cyclohydrolase I FolE [Colwellia],GTP cyclohydrolase I [Colwellia psychrerythraea 34H]	0.128	2	5.09e-5	2	2	1467
WP_011044283.1,AAZ27197.1	MULTISPECIES: aminodeoxychorismate/anthranilate synthase component II [Colwellia],glutamine amido-transferase [Colwellia psychrerythraea 34H]	0.110	2	4.39e-5	1	1	1468
WP_011044328.1,sp|Q47Y78.1|YBEY_COLP3,AAZ27110.1	rRNA maturation RNase YbeY [Colwellia psychrerythraea],RecName: Full=Endoribonuclease YbeY,conserved hypothetical protein TIGR00043 [Colwellia psychrerythraea 34H]	0.077	2	5.92e-5	1	1	1469
WP_011044333.1,AAZ27451.1	MULTISPECIES: thiol peroxidase [Colwellia],antioxidant, AhpC/TSA family [Colwellia psychrerythraea 34H]	0.167	2	4.02e-5	2	2	1470
WP_011044381.1,AAZ26669.1	D-hexose-6-phosphate mutarotase [Colwellia psychrerythraea],epimerase family protein [Colwellia psychrerythraea 34H]	0.033	2	2.99e-5	1	1	1471
WP_011044409.1,AAZ28125.1	cobyric acid synthase [Colwellia psychrerythraea],cobyric acid synthase CobQ [Colwellia psychrerythraea 34H]	0.060	2	1.71e-5	2	2	1472
WP_011044463.1,AAZ28073.1,sp|Q47XU3.1|GLK_COLP3	MULTISPECIES: glucokinase [Colwellia],glucokinase [Colwellia psychrerythraea 34H],RecName: Full=Glucokinase; AltName: Full=Glucose kinase	0.112	2	2.78e-5	2	2	1473
WP_011044497.1,AAZ28151.1	DNA polymerase III subunit gamma/tau [Colwellia psychrerythraea],DNA polymerase III, gamma/tau subunit [Colwellia psychrerythraea 34H]	0.041	2	1.28e-5	2	2	1474
WP_011044669.1,AAZ26992.1	methyl-accepting chemotaxis protein [Colwellia psychrerythraea],methyl-accepting chemotaxis protein [Colwellia psychrerythraea 34H]	0.028	2	1.36e-5	1	0	1475
WP_011044834.1,AAZ24769.1	porin [Colwellia psychrerythraea],hypothetical protein CPS_4098 [Colwellia psychrerythraea 34H]	0.073	2	2.24e-5	2	2	1476
WP_011044851.1,AAZ25070.1	GTP diphosphokinase [Colwellia psychrerythraea],GTP pyrophosphokinase [Colwellia psychrerythraea 34H]	0.043	2	1.24e-5	2	2	1477
WP_011044852.1,AAZ24507.1,sp|Q47WQ1.1|RLMD_COLP3	23S rRNA (uracil(1939)-C(5))-methyltransferase RlmD [Colwellia psychrerythraea],23S rRNA (Uracil-5-)-methyltransferase [Colwellia psychrerythraea 34H],RecName: Full=23S rRNA (uracil(1939)-C(5))-methyltransferase RlmD; AltName: Full=23S rRNA(m5U1939)-methyltransferase	0.064	2	1.95e-5	2	2	1478
WP_011044896.1,AAZ24510.1	MULTISPECIES: HlyD family secretion protein [Colwellia],secretion protein, HlyD family [Colwellia psychrerythraea 34H]	0.078	2	2.46e-5	2	2	1479
WP_011044916.1,AAZ26152.1	TcpQ domain-containing protein [Colwellia psychrerythraea],hypothetical protein CPS_4184 [Colwellia psychrerythraea 34H]	0.034	2	3.95e-5	1	1	1480
WP_011044924.1,AAZ25603.1	hypothetical protein [Colwellia psychrerythraea],hypothetical protein CPS_4192 [Colwellia psychrerythraea 34H]	0.103	2	4.30e-5	1	1	1481
WP_011044952.1,AAZ28702.1	MULTISPECIES: bacteriohemerythrin [Colwellia],hemerythrin family protein [Colwellia psychrerythraea 34H]	0.133	2	4.88e-5	2	2	1482
WP_011044960.1,AAZ24674.1	nitrite reductase [Colwellia psychrerythraea],heme-binding protein NirN [Colwellia psychrerythraea 34H]	0.042	2	1.69e-5	2	2	1483
WP_011045015.1,AAZ24372.1	D-2-hydroxyacid dehydrogenase [Colwellia psychrerythraea],D-isomer specific 2-hydroxyacid dehydrogenase family protein [Colwellia psychrerythraea 34H]	0.044	2	2.89e-5	1	1	1484
WP_011045042.1,AAZ24404.1	2-amino-4-hydroxy-6-hydroxymethyldihydropteridine diphosphokinase [Colwellia psychrerythraea],2-amino-4-hydroxy-6-hydroxymethyldihydropteridine pyrophosphokinase [Colwellia psychrerythraea 34H]	0.102	2	5.52e-5	1	1	1485
WP_011045124.1,AAZ28751.1	S1 family peptidase [Colwellia psychrerythraea],serine protease [Colwellia psychrerythraea 34H]	0.079	2	3.61e-5	1	1	1486
WP_011045137.1,AAZ24484.1	HDOD domain-containing protein [Colwellia psychrerythraea],hypothetical protein CPS_4407 [Colwellia psychrerythraea 34H]	0.075	2	3.27e-5	1	1	1487
WP_011045198.1,AAZ26136.1	UDP-N-acetylmuramoyl-tripeptide--D-alanyl-D-alanine ligase [Colwellia psychrerythraea],UDP-N-acetylmuramoyl-tripeptide--D-alanyl-D-alanine ligase [Colwellia psychrerythraea 34H]	0.027	2	1.79e-5	1	1	1488
WP_011045203.1,sp|Q47VQ0.1|MRAZ_COLP3,AAZ25820.1	MULTISPECIES: division/cell wall cluster transcriptional repressor MraZ [Colwellia],RecName: Full=Transcriptional regulator MraZ,mraZ protein [Colwellia psychrerythraea 34H]	0.072	2	6.03e-5	1	1	1489
WP_011045231.1,AAZ28105.1	MULTISPECIES: FAD-dependent oxidoreductase [Colwellia],glutamate synthase, small subunit [Colwellia psychrerythraea 34H]	0.069	2	1.93e-5	2	2	1490
WP_011045392.1,AAZ26163.1	MULTISPECIES: acyl-CoA dehydrogenase [Colwellia],glutaryl-CoA dehydrogenase [Colwellia psychrerythraea 34H]	0.099	2	2.33e-5	2	2	1491
WP_011045436.1,AAZ25697.1	MULTISPECIES: methyl-accepting chemotaxis protein [Colwellia],methyl-accepting chemotaxis protein [Colwellia psychrerythraea 34H]	0.025	2	1.45e-5	1	0	1492
WP_011042761.1,AAZ27657.1	methyl-accepting chemotaxis protein [Colwellia psychrerythraea],methyl-accepting chemotaxis protein [Colwellia psychrerythraea 34H]	0.024	2	1.39e-5	1	0	1492
AAZ28146.1	methyl-accepting chemotaxis protein [Colwellia psychrerythraea 34H]	0.033	2	1.89e-5	1	0	1492
WP_187148271.1	methyl-accepting chemotaxis protein [Colwellia psychrerythraea]	0.034	2	1.92e-5	1	0	1492
AAZ25666.1,WP_011042872.1	methyl-accepting chemotaxis protein [Colwellia psychrerythraea 34H],methyl-accepting chemotaxis protein [Colwellia psychrerythraea]	0.023	2	1.30e-5	1	0	1492
WP_011045451.1,AAZ24961.1	OapA family protein [Colwellia psychrerythraea],peptidase, M23/M37 family [Colwellia psychrerythraea 34H]	0.068	2	1.84e-5	2	2	1493
WP_011045529.1,AAZ26031.1	MULTISPECIES: beta-lactamase regulator AmpE [Colwellia],putative inner membrane protein AmpE [Colwellia psychrerythraea 34H]	0.029	2	2.95e-5	1	1	1494
WP_011045657.1,AAZ27414.1	PEP-CTERM sorting domain-containing protein [Colwellia psychrerythraea],hypothetical protein CPS_4938 [Colwellia psychrerythraea 34H]	0.107	2	4.08e-5	1	1	1495
WP_011045662.1,AAZ26961.1	MULTISPECIES: DeoR/GlpR family DNA-binding transcription regulator [Colwellia],transcriptional regulator, DeoR family [Colwellia psychrerythraea 34H]	0.051	2	3.61e-5	1	1	1496
WP_011045699.1,AAZ28156.1	DUF4399 domain-containing protein [Colwellia psychrerythraea],hypothetical protein CPS_4980 [Colwellia psychrerythraea 34H]	0.082	2	6.28e-5	2	2	1497
WP_011045736.1,AAZ25942.1	polysaccharide deacetylase family protein [Colwellia psychrerythraea],polysaccharide deacetylase family protein [Colwellia psychrerythraea 34H]	0.085	2	4.35e-5	1	1	1498
WP_041736601.1	MULTISPECIES: HDOD domain-containing protein [Colwellia]	0.037	2	2.41e-5	1	1	1499
WP_041736999.1	MULTISPECIES: DUF4826 family protein [Colwellia]	0.096	2	6.79e-5	1	1	1500
AAZ25874.1	hypothetical protein CPS_2903 [Colwellia psychrerythraea 34H]	0.101	2	7.11e-5	1	1	1500
WP_041737118.1	MULTISPECIES: porin [Colwellia]	0.059	2	2.25e-5	2	2	1501
AAZ28783.1	hypothetical protein CPS_3938 [Colwellia psychrerythraea 34H]	0.060	2	2.30e-5	2	2	1501
WP_041737174.1	MULTISPECIES: TIGR04219 family outer membrane beta-barrel protein [Colwellia]	0.076	2	3.65e-5	1	1	1502
AAZ26579.1	hypothetical protein CPS_4757 [Colwellia psychrerythraea 34H]	0.080	2	3.85e-5	1	1	1502
WP_041737192.1	hypothetical protein [Colwellia psychrerythraea]	0.098	2	8.99e-5	1	1	1503
AAZ24892.1	hypothetical protein CPS_5035 [Colwellia psychrerythraea 34H]	0.102	2	9.36e-5	1	1	1503
WP_041737662.1	peroxiredoxin family protein [Colwellia psychrerythraea]	0.172	2	5.27e-5	2	2	1504
AAZ28126.1	antioxidant, AhpC/Tsa family [Colwellia psychrerythraea 34H]	0.161	2	4.93e-5	2	2	1504
WP_232769265.1	MULTISPECIES: methyltransferase [Colwellia]	0.037	2	2.60e-5	1	1	1505
AAZ28742.1,sp|Q47VN0.1|RSMC_COLP3	ribosomal RNA small subunit methyltransferase C [Colwellia psychrerythraea 34H],RecName: Full=Ribosomal RNA small subunit methyltransferase C; AltName: Full=16S rRNA m2G1207 methyltransferase; AltName: Full=rRNA (guanine-N(2)-)-methyltransferase RsmC	0.036	2	2.57e-5	1	1	1505
WP_238383547.1	DUF2066 domain-containing protein [Colwellia psychrerythraea]	0.066	2	1.96e-5	2	2	1506
AAZ24809.1	hypothetical protein CPS_3195 [Colwellia psychrerythraea 34H]	0.065	2	1.92e-5	2	2	1506
WP_337998949.1	SUI1 family translation initiation factor [Colwellia psychrerythraea]	0.182	2	6.95e-5	1	1	1507
WP_420794791.1	MULTISPECIES: class I SAM-dependent methyltransferase [Colwellia]	0.146	2	3.53e-5	2	2	1508
sp|Q48AK7.1|RSMJ_COLP3,AAZ26823.1	RecName: Full=Ribosomal RNA small subunit methyltransferase J; AltName: Full=16S rRNA m2G1516 methyltransferase; AltName: Full=rRNA (guanine-N(2)-)-methyltransferase,hypothetical protein CPS_0138 [Colwellia psychrerythraea 34H]	0.140	2	3.37e-5	2	2	1508
gi|116739935|gb|ABK20805.1|,gi|118411188|ref|YP_874582.1|,gi|2050584532|gb|QWM93073.1|,gi|125863543|sp|A0T0X0.1|CH60_THAPS	60 kDa chaperonin (chloroplast) [Thalassiosira pseudonana],chaperonin GroEL (chloroplast) [Thalassiosira pseudonana],60 KDa chaperonin (chloroplast) [Thalassiosira pseudonana],RecName: Full=Chaperonin GroEL, chloroplastic; AltName: Full=60 kDa chaperonin; AltName: Full=Chaperonin-60; Short=Cpn60	0.030	2	1.73e-5	1	1	1509
gi|220969530|gb|EED87871.1|,gi|224012877|ref|XP_002295091.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.016	2	2.08e-5	1	1	1510
gi|220970627|gb|EED88964.1|,gi|224009994|ref|XP_002293955.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.044	2	1.04e-5	2	2	1511
gi|220971055|gb|EED89391.1|,gi|224009393|ref|XP_002293655.1|	ATP sulfurylase, partial [Thalassiosira pseudonana CCMP1335],ATP sulfurylase [Thalassiosira pseudonana CCMP1335]	0.007	2	9.47e-6	1	1	1512
gi|220971794|gb|EED90128.1|,gi|224007945|ref|XP_002292932.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.021	2	8.83e-6	2	2	1513
gi|220973866|gb|EED92196.1|,gi|224001544|ref|XP_002290444.1|	DNA-binding protein, partial [Thalassiosira pseudonana CCMP1335]	0.024	2	2.73e-5	1	1	1514
gi|220974351|gb|EED92680.1|,gi|223998941|ref|XP_002289143.1|	amino acid/polyamine transporter, partial [Thalassiosira pseudonana CCMP1335]	0.107	2	2.39e-5	1	1	1515
gi|220975043|gb|EED93372.1|,gi|224000325|ref|XP_002289835.1|	hypothetical protein THAPSDRAFT_262201, partial [Thalassiosira pseudonana CCMP1335]	0.094	2	3.21e-5	2	2	1516
gi|220976351|gb|EED94678.1|,gi|223995103|ref|XP_002287235.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.026	2	1.70e-5	2	2	1517
gi|220976386|gb|EED94713.1|,gi|223995173|ref|XP_002287270.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.048	2	2.73e-5	1	1	1518
gi|220976586|gb|EED94913.1|,gi|223995593|ref|XP_002287470.1|	predicted protein, partial [Thalassiosira pseudonana CCMP1335]	0.003	2	4.07e-6	1	0	1519
gi|220977214|gb|EED95541.1|,gi|223996849|ref|XP_002288098.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.015	2	1.36e-5	1	1	1520
gi|220977409|gb|EED95735.1|,gi|223992821|ref|XP_002286094.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.018	2	1.24e-5	1	1	1521
gi|220977987|gb|EED96313.1|,gi|223993977|ref|XP_002286672.1|	hypothetical protein THAPSDRAFT_31316, partial [Thalassiosira pseudonana CCMP1335]	0.008	2	7.69e-6	1	1	1522
gi|220978030|gb|EED96356.1|,gi|223994063|ref|XP_002286715.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.007	2	7.30e-6	1	1	1523
gi|223993143|ref|XP_002286255.1|,gi|220977570|gb|EED95896.1|	adenine nucleotide translocator; ATP/ADP translocase [Thalassiosira pseudonana CCMP1335]	0.083	2	3.04e-5	1	1	1524
gi|223994301|ref|XP_002286834.1|,gi|220978149|gb|EED96475.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.035	2	6.82e-6	2	2	1525
gi|223996569|ref|XP_002287958.1|,gi|220977074|gb|EED95401.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.038	2	9.84e-6	1	1	1526
gi|223999671|ref|XP_002289508.1|,gi|220974716|gb|EED93045.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.017	2	1.02e-5	1	1	1527
gi|224000029|ref|XP_002289687.1|,gi|220974895|gb|EED93224.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.011	2	1.44e-5	1	1	1528
gi|224004270|ref|XP_002295786.1|,gi|209585818|gb|ACI64503.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.045	2	3.73e-5	1	1	1529
gi|224007381|ref|XP_002292650.1|,gi|220971512|gb|EED89846.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.016	2	1.62e-5	1	1	1530
gi|224008414|ref|XP_002293166.1|,gi|220971292|gb|EED89627.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.037	2	2.39e-5	1	1	1531
gi|224011417|ref|XP_002295483.1|,gi|209583514|gb|ACI64200.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.032	2	4.21e-5	1	1	1532
gi|224011888|ref|XP_002294597.1|,gi|220969617|gb|EED87957.1|	hypothetical protein THAPSDRAFT_25629 [Thalassiosira pseudonana CCMP1335]	0.011	2	1.16e-5	1	0	1533
gi|224011984|ref|XP_002294645.1|,gi|220969665|gb|EED88005.1|	predicted protein, partial [Thalassiosira pseudonana CCMP1335]	0.063	2	7.28e-5	1	1	1534
gi|224014712|ref|XP_002297018.1|,gi|220968398|gb|EED86746.1|	hypothetical protein THAPSDRAFT_25463 [Thalassiosira pseudonana CCMP1335]	0.035	2	3.58e-5	1	1	1535
gi|224014748|ref|XP_002297036.1|,gi|220968416|gb|EED86764.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.015	2	2.32e-5	1	1	1536
gi|224014921|ref|XP_002297122.1|,gi|220968241|gb|EED86590.1|	fucoxanthin chl a/c light-harvesting protein [Thalassiosira pseudonana CCMP1335]	0.063	2	4.13e-5	1	1	1537
sp|Q47UY2.1|MURB_COLP3,AAZ27959.1	RecName: Full=UDP-N-acetylenolpyruvoylglucosamine reductase; AltName: Full=UDP-N-acetylmuramate dehydrogenase,UDP-N-acetylenolpyruvoylglucosamine reductase [Colwellia psychrerythraea 34H]	0.101	2	2.49e-5	2	2	1538
WP_238383570.1	UDP-N-acetylmuramate dehydrogenase [Colwellia psychrerythraea]	0.098	2	2.43e-5	2	2	1538
sp|Q47Y68.1|Y3584_COLP3,WP_011044338.1,AAZ24375.1	RecName: Full=UPF0178 protein CPS_3584,MULTISPECIES: YaiI/YqxD family protein [Colwellia],hypothetical protein CPS_3584 [Colwellia psychrerythraea 34H]	0.113	2	6.07e-5	1	1	1539
sp|Q484R1.1|RLMH_COLP3,AAZ27828.1,WP_011042548.1	RecName: Full=Ribosomal RNA large subunit methyltransferase H; AltName: Full=23S rRNA (pseudouridine1915-N3)-methyltransferase; AltName: Full=23S rRNA m3Psi1915 methyltransferase; AltName: Full=rRNA (pseudouridine-N3-)-methyltransferase RlmH,conserved hypothetical protein TIGR00246 [Colwellia psychrerythraea 34H],MULTISPECIES: 23S rRNA (pseudouridine(1915)-N(3))-methyltransferase RlmH [Colwellia]	0.128	2	5.88e-5	2	2	1540
sp|Q48AM0.2|UBIC_COLP3,WP_041736524.1	RecName: Full=Probable chorismate pyruvate-lyase; Short=CL; Short=CPL,chorismate--pyruvate lyase family protein [Colwellia psychrerythraea]	0.063	2	4.45e-5	1	1	1541
AAZ28672.1	putative chorismate--pyruvate lyase [Colwellia psychrerythraea 34H]	0.068	2	4.80e-5	1	1	1541
sp|Q48AW7.1|CYAY_COLP3,WP_011040950.1,AAZ24018.1	RecName: Full=Iron-sulfur cluster assembly protein CyaY,MULTISPECIES: iron donor protein CyaY [Colwellia],cyaY protein [Colwellia psychrerythraea 34H]	0.113	2	8.65e-5	1	1	1542
AAZ23965.1,WP_011044591.1	DNA-binding protein [Colwellia psychrerythraea 34H],MULTISPECIES: helix-turn-helix domain-containing protein [Colwellia]	0.081	1	2.19e-5	1	1	1543
AAZ23967.1,WP_011041769.1	CDP-diacylglycerol--serine O-phosphatidyltransferase [Colwellia psychrerythraea 34H],CDP-diacylglycerol--serine O-phosphatidyltransferase [Colwellia psychrerythraea]	0.025	1	1.04e-5	1	1	1544
AAZ24002.1,WP_011044732.1	TonB-dependent receptor [Colwellia psychrerythraea 34H],TonB-dependent receptor [Colwellia psychrerythraea]	0.020	1	4.85e-6	1	1	1545
AAZ24072.1,WP_011043573.1	exodeoxyribonuclease V, alpha subunit [Colwellia psychrerythraea 34H],exodeoxyribonuclease V subunit alpha [Colwellia psychrerythraea]	0.029	1	5.96e-6	1	1	1546
AAZ24102.1,WP_011044138.1	putative lipoprotein [Colwellia psychrerythraea 34H],DUF1254 domain-containing protein [Colwellia psychrerythraea]	0.047	1	1.13e-5	1	1	1547
AAZ24127.1,WP_011043124.1	ABC transporter, permease protein [Colwellia psychrerythraea 34H],ABC transporter permease [Colwellia psychrerythraea]	0.018	1	5.48e-6	1	1	1548
AAZ24216.1,WP_011042786.1	efflux transporter, RND family, MFP subunit [Colwellia psychrerythraea 34H],efflux RND transporter periplasmic adaptor subunit [Colwellia psychrerythraea]	0.025	1	1.17e-5	1	1	1549
AAZ24275.1,WP_011041263.1	hypothetical protein CPS_0402 [Colwellia psychrerythraea 34H],DUF481 domain-containing protein [Colwellia psychrerythraea]	0.032	1	1.23e-5	1	1	1550
AAZ24292.1,WP_011042937.1,sp|Q483C4.1|RUVB_COLP3	Holliday junction DNA helicase RuvB [Colwellia psychrerythraea 34H],MULTISPECIES: Holliday junction branch migration DNA helicase RuvB [Colwellia],RecName: Full=Holliday junction branch migration complex subunit RuvB	0.047	1	1.36e-5	1	1	1551
AAZ24356.1,WP_011044826.1	polyhydroxyalkanoate depolymerase, intracellular [Colwellia psychrerythraea 34H],MULTISPECIES: polyhydroxyalkanoate depolymerase [Colwellia]	0.027	1	1.13e-5	1	1	1552
AAZ24407.1,WP_011042174.1	transcriptional regulator, MarR family [Colwellia psychrerythraea 34H],MULTISPECIES: MarR family winged helix-turn-helix transcriptional regulator [Colwellia]	0.146	1	2.90e-5	1	1	1553
AAZ24439.1,WP_011042819.1	cytochrome c oxidase, cbb3-type, subunit I [Colwellia psychrerythraea 34H],MULTISPECIES: cytochrome-c oxidase, cbb3-type subunit I [Colwellia]	0.021	1	9.67e-6	1	1	1554
AAZ24471.1	site-specific recombinase, phage integrase family [Colwellia psychrerythraea 34H]	0.017	1	1.10e-5	1	1	1555
WP_041736950.1	MULTISPECIES: tyrosine-type recombinase/integrase [Colwellia]	0.017	1	1.11e-5	1	1	1555
AAZ24545.1,WP_011044419.1	YGGT family protein [Colwellia psychrerythraea 34H],MULTISPECIES: YggT family protein [Colwellia]	0.061	1	2.53e-5	1	1	1556
AAZ24654.1,WP_011041444.1	polysaccharide biosynthesis protein [Colwellia psychrerythraea 34H],polysaccharide biosynthesis protein [Colwellia psychrerythraea]	0.022	1	7.10e-6	1	1	1557
AAZ24797.1,WP_011045551.1	glutamate 5-kinase [Colwellia psychrerythraea 34H],MULTISPECIES: glutamate 5-kinase [Colwellia]	0.058	1	1.26e-5	1	1	1558
AAZ24816.1,WP_011044835.1	aquaporin Z [Colwellia psychrerythraea 34H],aquaporin Z [Colwellia psychrerythraea]	0.043	1	1.98e-5	1	1	1559
AAZ24870.1,WP_011043079.1	acyl-coenzyme A dehydrogenase [Colwellia psychrerythraea 34H],acyl-CoA dehydrogenase FadE [Colwellia psychrerythraea]	0.014	1	5.67e-6	1	1	1560
AAZ24927.1,WP_011044774.1	oxidoreductase, FAD/NAD-binding/iron-sulfur cluster binding protein [Colwellia psychrerythraea 34H],MULTISPECIES: FAD-binding oxidoreductase [Colwellia]	0.025	1	1.26e-5	1	1	1561
AAZ24947.1,WP_011041173.1	ATP-dependent DNA helicase Rep [Colwellia psychrerythraea 34H],MULTISPECIES: DNA helicase Rep [Colwellia]	0.009	1	6.77e-6	1	0	1562
AAZ25057.1,WP_011045725.1	hypothetical protein CPS_5006 [Colwellia psychrerythraea 34H],prenyltransferase/squalene oxidase repeat-containing protein [Colwellia psychrerythraea]	0.021	1	1.18e-5	1	1	1563
AAZ25088.1,WP_011041188.1	hypothetical protein CPS_0315 [Colwellia psychrerythraea 34H],MULTISPECIES: 2-thiouracil desulfurase family protein [Colwellia]	0.101	1	2.88e-5	1	1	1564
AAZ25230.1,WP_011043717.1	hypothetical protein CPS_2925 [Colwellia psychrerythraea 34H],SLOG cluster 4 domain-containing protein [Colwellia psychrerythraea]	0.049	1	2.52e-5	1	1	1565
AAZ25269.1,WP_011042973.1	hydrolase, alpha/beta hydrolase fold family [Colwellia psychrerythraea 34H],alpha/beta fold hydrolase [Colwellia psychrerythraea]	0.042	1	1.49e-5	1	1	1566
AAZ25284.1,WP_011045758.1	ABC transporter, ATP-binding protein [Colwellia psychrerythraea 34H],ABC transporter ATP-binding protein [Colwellia psychrerythraea]	0.049	1	1.86e-5	1	1	1567
AAZ25285.1	hypothetical protein CPS_4363 [Colwellia psychrerythraea 34H]	0.088	1	2.52e-5	1	1	1568
WP_138140321.1	hypothetical protein [Colwellia psychrerythraea]	0.084	1	2.40e-5	1	1	1568
AAZ25322.1,WP_011041762.1	hypothetical protein CPS_0919 [Colwellia psychrerythraea 34H],GNAT family N-acetyltransferase [Colwellia psychrerythraea]	0.039	1	2.53e-5	1	1	1569
AAZ25331.1,WP_011043010.1	lactoylglutathione lyase [Colwellia psychrerythraea 34H],MULTISPECIES: VOC family protein [Colwellia]	0.058	1	3.30e-5	1	1	1570
AAZ25466.1,WP_011044223.1	proline/sodium symporter [Colwellia psychrerythraea 34H],MULTISPECIES: sodium/proline symporter PutP [Colwellia]	0.026	1	9.26e-6	1	1	1571
AAZ25651.1,WP_011041342.1	FHA domain protein [Colwellia psychrerythraea 34H],FHA domain-containing protein [Colwellia psychrerythraea]	0.051	1	1.29e-5	1	1	1572
AAZ25705.1,WP_011041135.1,sp|Q48A85.1|GPH_COLP3	phosphoglycolate phosphatase [Colwellia psychrerythraea 34H],phosphoglycolate phosphatase [Colwellia psychrerythraea],RecName: Full=Phosphoglycolate phosphatase; Short=PGP; Short=PGPase	0.044	1	2.03e-5	1	1	1573
AAZ25714.1,WP_011042177.1	hypothetical protein CPS_1340 [Colwellia psychrerythraea 34H],hypothetical protein [Colwellia psychrerythraea]	0.098	1	3.00e-5	1	1	1574
AAZ25722.1,WP_011042195.1	transcriptional regulator, TetR family [Colwellia psychrerythraea 34H],MULTISPECIES: TetR/AcrR family transcriptional regulator [Colwellia]	0.074	1	2.27e-5	1	1	1575
AAZ25825.1,WP_011042928.1,sp|Q483D3.1|G6PI2_COLP3	glucose-6-phosphate isomerase [Colwellia psychrerythraea 34H],glucose-6-phosphate isomerase [Colwellia psychrerythraea],RecName: Full=Glucose-6-phosphate isomerase 2; Short=GPI 2; AltName: Full=Phosphoglucose isomerase 2; Short=PGI 2; AltName: Full=Phosphohexose isomerase 2; Short=PHI 2	0.042	1	8.32e-6	1	1	1576
AAZ25847.1,WP_011044717.1	biopolymer transport exbD protein [Colwellia psychrerythraea 34H],MULTISPECIES: ExbD/TolR family protein [Colwellia]	0.125	1	3.37e-5	1	1	1577
AAZ25859.1,WP_011043014.1	electron transport complex, RnfABCDGE type, G subunit [Colwellia psychrerythraea 34H],electron transport complex subunit RsxG [Colwellia psychrerythraea]	0.031	1	1.77e-5	1	1	1578
AAZ25884.1,WP_011041772.1	thioesterase family protein [Colwellia psychrerythraea 34H],acyl-CoA thioesterase [Colwellia psychrerythraea]	0.137	1	3.50e-5	1	1	1579
AAZ25895.1,WP_011045296.1	MSHA pilin protein MshD [Colwellia psychrerythraea 34H],prepilin-type N-terminal cleavage/methylation domain-containing protein [Colwellia psychrerythraea]	0.077	1	2.35e-5	1	1	1580
AAZ25904.1,WP_011043299.1	acetyltransferase, GNAT family [Colwellia psychrerythraea 34H],GNAT family N-acetyltransferase [Colwellia psychrerythraea]	0.121	1	3.25e-5	1	1	1581
AAZ25918.1,WP_011045313.1	general secretion pathway protein J [Colwellia psychrerythraea 34H],type II secretion system minor pseudopilin GspJ [Colwellia psychrerythraea]	0.059	1	2.09e-5	1	1	1582
AAZ25968.1,WP_011042555.1	hypothetical protein CPS_1723 [Colwellia psychrerythraea 34H],zinc ribbon-containing protein [Colwellia psychrerythraea]	0.068	1	2.85e-5	1	1	1583
AAZ26071.1	hypothetical protein CPS_0727 [Colwellia psychrerythraea 34H]	0.198	1	5.66e-5	1	1	1584
AAZ26137.1,WP_011044472.1	sensor histidine kinase [Colwellia psychrerythraea 34H],sensor histidine kinase [Colwellia psychrerythraea]	0.020	1	1.17e-5	1	1	1585
