Protein(s)	Protein Description(s)	Sequence Coverage	PSMs	NSAF	Distinct Peptides	Unique Peptides	Protein Group Number
WP_011043663.1,AAZ28058.1	TIR domain-containing protein [Colwellia psychrerythraea],hypothetical protein CPS_2866 [Colwellia psychrerythraea 34H]	0.125	3	4.58e-5	2	2	1382
WP_011043697.1,AAZ25656.1	MULTISPECIES: Leu/Phe/Val dehydrogenase [Colwellia],Glu/Leu/Phe/Val dehydrogenase [Colwellia psychrerythraea 34H]	0.023	3	3.71e-5	1	1	1383
WP_011043890.1,AAZ25224.1	PfaB family protein [Colwellia psychrerythraea],polyunsaturated fatty acid synthase PfaB [Colwellia psychrerythraea 34H]	0.060	3	1.42e-5	3	3	1384
WP_011043900.1,AAZ25467.1	GNAT family N-acetyltransferase [Colwellia psychrerythraea],acetyltransferase, GNAT family [Colwellia psychrerythraea 34H]	0.250	3	7.63e-5	3	3	1385
WP_011044275.1,AAZ26542.1	MULTISPECIES: YcgN family cysteine cluster protein [Colwellia],hypothetical protein CPS_3515 [Colwellia psychrerythraea 34H]	0.168	3	7.41e-5	2	2	1386
WP_011044276.1,AAZ28456.1	lytic murein transglycosylase [Colwellia psychrerythraea],putative transglycosylase [Colwellia psychrerythraea 34H]	0.063	3	3.69e-5	2	2	1387
WP_011044283.1,AAZ27197.1	MULTISPECIES: aminodeoxychorismate/anthranilate synthase component II [Colwellia],glutamine amido-transferase [Colwellia psychrerythraea 34H]	0.110	3	6.13e-5	1	1	1388
WP_011044311.1,AAZ24225.1	peptide chain release factor N(5)-glutamine methyltransferase [Colwellia psychrerythraea],modification methylase, HemK family [Colwellia psychrerythraea 34H]	0.056	3	4.50e-5	2	2	1389
WP_011044409.1,AAZ28125.1	cobyric acid synthase [Colwellia psychrerythraea],cobyric acid synthase CobQ [Colwellia psychrerythraea 34H]	0.060	3	2.39e-5	2	2	1390
WP_011044415.1,AAZ28696.1	PilT/PilU family type 4a pilus ATPase [Colwellia psychrerythraea],twitching motility protein PilU [Colwellia psychrerythraea 34H]	0.125	3	3.42e-5	3	3	1391
WP_011044558.1,AAZ28437.1	type IV pili methyl-accepting chemotaxis transducer N-terminal domain-containing protein [Colwellia psychrerythraea],hypothetical protein CPS_3809 [Colwellia psychrerythraea 34H]	0.043	3	4.64e-5	1	1	1392
WP_011044568.1,AAZ24118.1	MULTISPECIES: Lrp/AsnC family transcriptional regulator [Colwellia],transcriptional regulator, AsnC family [Colwellia psychrerythraea 34H]	0.219	3	8.27e-5	3	3	1393
WP_011044575.1,AAZ28800.1	outer membrane protein assembly factor BamE [Colwellia psychrerythraea],SmpA/OmlA family protein [Colwellia psychrerythraea 34H]	0.153	3	8.90e-5	1	1	1394
WP_011044670.1,AAZ27563.1	efflux RND transporter permease subunit [Colwellia psychrerythraea],AcrB/AcrD/AcrF family protein [Colwellia psychrerythraea 34H]	0.051	3	1.25e-5	3	3	1395
WP_011044863.1,AAZ26292.1	MucB/RseB C-terminal domain-containing protein [Colwellia psychrerythraea],sigma-E factor regulatory protein RseB [Colwellia psychrerythraea 34H]	0.030	3	3.80e-5	1	1	1396
WP_011044937.1,AAZ26302.1	CDP-glycerol--glycerophosphate glycerophosphotransferase [Colwellia psychrerythraea],CDP-Glycerol:Poly(glycerophosphate) glycerophosphotransferase family protein [Colwellia psychrerythraea 34H]	0.086	3	3.69e-5	2	2	1397
WP_011044952.1,AAZ28702.1	MULTISPECIES: bacteriohemerythrin [Colwellia],hemerythrin family protein [Colwellia psychrerythraea 34H]	0.234	3	6.82e-5	3	3	1398
WP_011045198.1,AAZ26136.1	UDP-N-acetylmuramoyl-tripeptide--D-alanyl-D-alanine ligase [Colwellia psychrerythraea],UDP-N-acetylmuramoyl-tripeptide--D-alanyl-D-alanine ligase [Colwellia psychrerythraea 34H]	0.027	3	2.50e-5	1	1	1399
WP_011045199.1,AAZ24506.1	UDP-N-acetylmuramoyl-L-alanyl-D-glutamate--2,6-diaminopimelate ligase [Colwellia psychrerythraea],UDP-N-acetylmuramoylalanyl-D-glutamate--2,6-diaminopimelate ligase [Colwellia psychrerythraea 34H]	0.070	3	2.42e-5	2	2	1400
WP_011045414.1,AAZ28502.1	MULTISPECIES: (Fe-S)-binding protein [Colwellia],cysteine-rich domain protein [Colwellia psychrerythraea 34H]	0.084	3	4.91e-5	2	2	1401
WP_011045451.1,AAZ24961.1	OapA family protein [Colwellia psychrerythraea],peptidase, M23/M37 family [Colwellia psychrerythraea 34H]	0.082	3	2.57e-5	3	3	1402
WP_011045528.1,AAZ27384.1	MULTISPECIES: pyruvate dehydrogenase complex transcriptional repressor PdhR [Colwellia],pyruvate dehydrogenase complex repressor [Colwellia psychrerythraea 34H]	0.034	3	4.87e-5	1	1	1403
WP_011045529.1,AAZ26031.1	MULTISPECIES: beta-lactamase regulator AmpE [Colwellia],putative inner membrane protein AmpE [Colwellia psychrerythraea 34H]	0.029	3	4.12e-5	1	1	1404
WP_011045699.1,AAZ28156.1	DUF4399 domain-containing protein [Colwellia psychrerythraea],hypothetical protein CPS_4980 [Colwellia psychrerythraea 34H]	0.075	3	8.78e-5	1	1	1405
WP_041736821.1	DUF748 domain-containing protein [Colwellia psychrerythraea]	0.026	3	1.26e-5	2	2	1406
AAZ26998.1	hypothetical protein CPS_1874 [Colwellia psychrerythraea 34H]	0.026	3	1.27e-5	2	2	1406
WP_041737103.1	DNA recombination protein RmuC [Colwellia psychrerythraea]	0.064	3	2.84e-5	2	2	1407
AAZ28102.1	hypothetical protein CPS_3589 [Colwellia psychrerythraea 34H]	0.063	3	2.80e-5	2	2	1407
WP_041737127.1	DUF4172 domain-containing protein [Colwellia psychrerythraea]	0.113	3	1.32e-4	1	1	1408
WP_041737174.1	MULTISPECIES: TIGR04219 family outer membrane beta-barrel protein [Colwellia]	0.076	3	5.10e-5	1	1	1409
AAZ26579.1	hypothetical protein CPS_4757 [Colwellia psychrerythraea 34H]	0.080	3	5.38e-5	1	1	1409
WP_049757950.1	enoyl-CoA hydratase-related protein [Colwellia psychrerythraea]	0.171	3	5.23e-5	2	2	1410
AAZ25815.1	enoyl-CoA hydratase/isomerase family protein [Colwellia psychrerythraea 34H]	0.174	3	5.29e-5	2	2	1410
WP_101153738.1	MULTISPECIES: Lon protease family protein [Colwellia]	0.056	3	1.59e-5	3	3	1411
AAZ25463.1	putative ATP-dependent protease LA [Colwellia psychrerythraea 34H]	0.056	3	1.60e-5	3	3	1411
WP_232769085.1	MULTISPECIES: DUF484 family protein [Colwellia]	0.080	3	5.41e-5	2	2	1412
AAZ26863.1	hypothetical protein CPS_0078 [Colwellia psychrerythraea 34H]	0.083	3	5.57e-5	2	2	1412
gi|220968224|gb|EED86573.1|,gi|224014887|ref|XP_002297105.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.006	3	1.15e-5	1	1	1413
gi|220968684|gb|EED87030.1|,gi|224014332|ref|XP_002296829.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.010	3	1.45e-5	1	0	1414
gi|223999483|ref|XP_002289414.1|,gi|220974622|gb|EED92951.1|	atp-dependent RNA helicase [Thalassiosira pseudonana CCMP1335]	0.018	3	2.59e-5	1	0	1414
gi|224007100|ref|XP_002292510.1|,gi|220972152|gb|EED90485.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.025	3	3.51e-5	1	0	1414
gi|220970348|gb|EED88685.1|,gi|224009436|ref|XP_002293676.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.021	3	3.85e-5	1	1	1415
gi|220972485|gb|EED90817.1|,gi|224006011|ref|XP_002291966.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.012	3	5.31e-6	2	2	1416
gi|220972892|gb|EED91223.1|,gi|224002889|ref|XP_002291116.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.014	3	2.99e-5	1	1	1417
gi|220973735|gb|EED92065.1|,gi|224001282|ref|XP_002290313.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.012	3	1.89e-5	1	1	1418
gi|220975560|gb|EED93888.1|,gi|223997558|ref|XP_002288452.1|,gi|317411656|sp|B8BYH3.1|GUF1_THAPS	predicted protein [Thalassiosira pseudonana CCMP1335],RecName: Full=Translation factor GUF1 homolog, mitochondrial; AltName: Full=Elongation factor 4 homolog; Short=EF-4; AltName: Full=GTPase GUF1 homolog; AltName: Full=Ribosomal back-translocase	0.017	3	1.81e-5	1	0	1419
gi|220976586|gb|EED94913.1|,gi|223995593|ref|XP_002287470.1|	predicted protein, partial [Thalassiosira pseudonana CCMP1335]	0.003	3	5.69e-6	1	0	1420
gi|220977638|gb|EED95964.1|,gi|223993279|ref|XP_002286323.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.018	3	1.95e-5	1	0	1421
gi|220977987|gb|EED96313.1|,gi|223993977|ref|XP_002286672.1|	hypothetical protein THAPSDRAFT_31316, partial [Thalassiosira pseudonana CCMP1335]	0.023	3	1.07e-5	2	2	1422
gi|224000914|ref|XP_002290129.1|,gi|220973551|gb|EED91881.1|	glyceraldehyde 3-phosphate dehydrogenase [Thalassiosira pseudonana CCMP1335]	0.021	3	3.81e-5	1	0	1423
gi|224001804|ref|XP_002290574.1|,gi|220973996|gb|EED92326.1|	triosephosphate isomerase/glyceraldehyde-3-phosphate dehydrogenase precursor [Thalassiosira pseudonana CCMP1335]	0.011	3	2.08e-5	1	0	1423
gi|223993043|ref|XP_002286205.1|,gi|220977520|gb|EED95846.1|	glyceraldehyde-3-phosphate dehydrogenase precursor, partial [Thalassiosira pseudonana CCMP1335]	0.019	3	3.42e-5	1	0	1423
gi|224002795|ref|XP_002291069.1|,gi|220972845|gb|EED91176.1|	ctp-synthetase [Thalassiosira pseudonana CCMP1335]	0.024	3	2.01e-5	2	0	1424
gi|224011888|ref|XP_002294597.1|,gi|220969617|gb|EED87957.1|	hypothetical protein THAPSDRAFT_25629 [Thalassiosira pseudonana CCMP1335]	0.011	3	1.62e-5	1	0	1425
gi|224012980|ref|XP_002295142.1|,gi|220969104|gb|EED87446.1|	ABC transporter, partial [Thalassiosira pseudonana CCMP1335]	0.007	3	1.03e-5	1	1	1426
gi|224015533|ref|XP_002297418.1|,gi|220967919|gb|EED86288.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.013	3	2.85e-5	1	0	1427
gi|340772255|gb|ADV58933.2|	diacylglycerol acyltransferase [Thalassiosira pseudonana]	0.011	3	1.77e-5	1	1	1428
sp|Q47Y92.1|HEM1_COLP3,WP_011044314.1,AAZ26562.1	RecName: Full=Glutamyl-tRNA reductase; Short=GluTR,MULTISPECIES: glutamyl-tRNA reductase [Colwellia],glutamyl-tRNA reductase [Colwellia psychrerythraea 34H]	0.050	3	3.04e-5	2	2	1429
sp|Q47YC9.1|Y3517_COLP3,WP_011044277.1,AAZ25145.1	RecName: Full=YcgL domain-containing protein CPS_3517,MULTISPECIES: YcgL domain-containing protein [Colwellia],hypothetical protein CPS_3517 [Colwellia psychrerythraea 34H]	0.289	3	1.32e-4	2	2	1430
sp|Q486M0.2|Y1252_COLP3,WP_041737367.1	RecName: Full=UPF0301 protein CPS_1252,MULTISPECIES: YqgE/AlgH family protein [Colwellia]	0.171	3	6.10e-5	2	2	1431
AAZ25144.1	hypothetical protein CPS_1252 [Colwellia psychrerythraea 34H]	0.154	3	5.48e-5	2	2	1431
sp|Q48A96.1|THIC_COLP3,WP_011041124.1,AAZ28309.1	RecName: Full=Phosphomethylpyrimidine synthase; AltName: Full=Hydroxymethylpyrimidine phosphate synthase; Short=HMP-P synthase; Short=HMP-phosphate synthase; Short=HMPP synthase; AltName: Full=Thiamine biosynthesis protein ThiC,MULTISPECIES: phosphomethylpyrimidine synthase ThiC [Colwellia],thiamine biosynthesis protein ThiC [Colwellia psychrerythraea 34H]	0.059	3	1.95e-5	2	2	1432
AAZ23965.1,WP_011044591.1	DNA-binding protein [Colwellia psychrerythraea 34H],MULTISPECIES: helix-turn-helix domain-containing protein [Colwellia]	0.081	2	4.09e-5	1	1	1433
AAZ23967.1,WP_011041769.1	CDP-diacylglycerol--serine O-phosphatidyltransferase [Colwellia psychrerythraea 34H],CDP-diacylglycerol--serine O-phosphatidyltransferase [Colwellia psychrerythraea]	0.025	2	1.93e-5	1	1	1434
AAZ23986.1,WP_011043609.1	putative membrane protein [Colwellia psychrerythraea 34H],MULTISPECIES: efflux RND transporter permease subunit [Colwellia]	0.021	2	1.11e-5	1	1	1435
AAZ24275.1,WP_011041263.1	hypothetical protein CPS_0402 [Colwellia psychrerythraea 34H],DUF481 domain-containing protein [Colwellia psychrerythraea]	0.032	2	2.30e-5	1	1	1436
AAZ24292.1,WP_011042937.1,sp|Q483C4.1|RUVB_COLP3	Holliday junction DNA helicase RuvB [Colwellia psychrerythraea 34H],MULTISPECIES: Holliday junction branch migration DNA helicase RuvB [Colwellia],RecName: Full=Holliday junction branch migration complex subunit RuvB	0.092	2	2.53e-5	2	2	1437
AAZ24358.1	acetolactate synthase II, small subunit [Colwellia psychrerythraea 34H]	0.326	2	9.60e-5	2	2	1438
WP_049757955.1	MULTISPECIES: acetolactate synthase 2 small subunit [Colwellia]	0.315	2	9.28e-5	2	2	1438
AAZ24772.1,WP_011042926.1	glycosyl transferase, group 2 family protein [Colwellia psychrerythraea 34H],glycosyltransferase [Colwellia psychrerythraea]	0.075	2	3.36e-5	1	1	1439
AAZ24882.1,WP_011044754.1	choline dehydrogenase [Colwellia psychrerythraea 34H],MULTISPECIES: choline dehydrogenase [Colwellia]	0.077	2	1.52e-5	2	0	1440
AAZ24890.1,WP_011043062.1	ATP-dependent helicase HrpA [Colwellia psychrerythraea 34H],ATP-dependent RNA helicase HrpA [Colwellia psychrerythraea]	0.016	2	6.21e-6	2	2	1441
AAZ24910.1,WP_011044763.1	peptidase, M19 family [Colwellia psychrerythraea 34H],MULTISPECIES: dipeptidase [Colwellia]	0.085	2	2.60e-5	2	2	1442
AAZ24921.1,sp|Q485G0.1|LPXD_COLP3	UDP-3-O-[3-hydroxymyristoyl] glucosamine N-acyltransferase [Colwellia psychrerythraea 34H],RecName: Full=UDP-3-O-acylglucosamine N-acyltransferase	0.072	2	2.45e-5	1	1	1443
WP_187148307.1	UDP-3-O-(3-hydroxymyristoyl)glucosamine N-acyltransferase [Colwellia psychrerythraea]	0.071	2	2.43e-5	1	1	1443
AAZ24923.1,WP_011041398.1	siroheme synthase, N-terminal component [Colwellia psychrerythraea 34H],NAD(P)-dependent oxidoreductase [Colwellia psychrerythraea]	0.075	2	2.66e-5	1	1	1444
AAZ25247.1,sp|Q486M1.1|YQGF_COLP3,WP_011042088.1	conserved hypothetical protein TIGR00250 [Colwellia psychrerythraea 34H],RecName: Full=Putative pre-16S rRNA nuclease,MULTISPECIES: Holliday junction resolvase RuvX [Colwellia]	0.149	2	5.77e-5	2	2	1445
AAZ25282.1,WP_011041214.1	TIM-barrel protein, yjbN family [Colwellia psychrerythraea 34H],tRNA dihydrouridine(20/20a) synthase DusA [Colwellia psychrerythraea]	0.057	2	2.55e-5	1	1	1446
AAZ25284.1,WP_011045758.1	ABC transporter, ATP-binding protein [Colwellia psychrerythraea 34H],ABC transporter ATP-binding protein [Colwellia psychrerythraea]	0.049	2	3.47e-5	1	1	1447
AAZ25441.1,sp|Q482J5.1|KTHY_COLP3,WP_011043116.1	thymidylate kinase [Colwellia psychrerythraea 34H],RecName: Full=Thymidylate kinase; AltName: Full=dTMP kinase,MULTISPECIES: dTMP kinase [Colwellia]	0.132	2	4.03e-5	2	2	1448
AAZ25470.1,WP_011040967.1	hypothetical protein CPS_0092 [Colwellia psychrerythraea 34H],anaerobic ribonucleoside-triphosphate reductase [Colwellia psychrerythraea]	0.042	2	1.44e-5	2	2	1449
AAZ25491.1,WP_011045742.1	bacterial sugar transferase domain protein [Colwellia psychrerythraea 34H],TIGR03013 family XrtA/PEP-CTERM system glycosyltransferase [Colwellia psychrerythraea]	0.026	2	1.83e-5	1	1	1450
AAZ25496.1,WP_011042046.1	phosphate regulon sensor protein PhoR [Colwellia psychrerythraea 34H],MULTISPECIES: phosphate regulon sensor histidine kinase PhoR [Colwellia]	0.055	2	1.97e-5	2	2	1451
AAZ25600.1,sp|Q487V5.1|HUTI_COLP3,WP_011041754.1	imidazolonepropionase [Colwellia psychrerythraea 34H],RecName: Full=Imidazolonepropionase; AltName: Full=Imidazolone-5-propionate hydrolase,imidazolonepropionase [Colwellia psychrerythraea]	0.065	2	2.04e-5	2	2	1452
AAZ25728.1,WP_011044957.1	putative heme biosynthesis protein [Colwellia psychrerythraea 34H],MULTISPECIES: siroheme decarboxylase subunit beta [Colwellia]	0.060	2	4.67e-5	1	1	1453
AAZ25859.1,WP_011043014.1	electron transport complex, RnfABCDGE type, G subunit [Colwellia psychrerythraea 34H],electron transport complex subunit RsxG [Colwellia psychrerythraea]	0.073	2	3.30e-5	2	2	1454
AAZ25869.1,WP_011045142.1	putative lipoprotein [Colwellia psychrerythraea 34H],hypothetical protein [Colwellia psychrerythraea]	0.100	2	8.54e-5	2	2	1455
AAZ25884.1,WP_011041772.1	thioesterase family protein [Colwellia psychrerythraea 34H],acyl-CoA thioesterase [Colwellia psychrerythraea]	0.137	2	6.52e-5	1	1	1456
AAZ25904.1,WP_011043299.1	acetyltransferase, GNAT family [Colwellia psychrerythraea 34H],GNAT family N-acetyltransferase [Colwellia psychrerythraea]	0.220	2	6.06e-5	2	2	1457
AAZ25931.1,WP_011041817.1	putative sugar-binding protein [Colwellia psychrerythraea 34H],LacI family DNA-binding transcriptional regulator [Colwellia psychrerythraea]	0.076	2	2.51e-5	2	2	1458
AAZ25964.1,WP_011042479.1	hypothetical protein CPS_1647 [Colwellia psychrerythraea 34H],hypothetical protein [Colwellia psychrerythraea]	0.396	2	8.90e-5	2	2	1459
AAZ26043.1,WP_011040907.1	Trk system potassium uptake protein TrkA [Colwellia psychrerythraea 34H],MULTISPECIES: Trk system potassium transporter TrkA [Colwellia]	0.072	2	1.86e-5	2	2	1460
AAZ26052.1,WP_011044061.1	hypothetical protein CPS_3298 [Colwellia psychrerythraea 34H],AAA family ATPase [Colwellia psychrerythraea]	0.046	2	3.04e-5	1	1	1461
AAZ26125.1,CBG19942.1,CBV33297.1,WP_011044915.1	lipid A biosynthesis lauroyl acyltransferase [Colwellia psychrerythraea 34H],unnamed protein product [Colwellia psychrerythraea 34H],MULTISPECIES: LpxL/LpxP family Kdo(2)-lipid IV(A) lauroyl/palmitoleoyl acyltransferase [Colwellia]	0.032	2	2.74e-5	1	1	1462
AAZ26166.1,WP_011042138.1	hypothetical protein CPS_1301 [Colwellia psychrerythraea 34H],MULTISPECIES: DUF5610 domain-containing protein [Colwellia]	0.141	2	4.17e-5	2	2	1463
AAZ26187.1,WP_011044965.1	hypothetical protein CPS_4234 [Colwellia psychrerythraea 34H],DUF885 domain-containing protein [Colwellia psychrerythraea]	0.023	2	1.40e-5	1	1	1464
AAZ26211.1,WP_011043872.1	amidohydrolase family protein [Colwellia psychrerythraea 34H],amidohydrolase family protein [Colwellia psychrerythraea]	0.049	2	1.23e-5	2	2	1465
AAZ26250.1,WP_011042312.1	chemotaxis protein methyltransferase CheR [Colwellia psychrerythraea 34H],MULTISPECIES: CheR family methyltransferase [Colwellia]	0.069	2	3.09e-5	2	2	1466
AAZ26283.1,WP_011041285.1	ADP compounds hydrolase nudE [Colwellia psychrerythraea 34H],MULTISPECIES: ADP compounds hydrolase NudE [Colwellia]	0.087	2	4.67e-5	2	2	1467
AAZ26303.1,WP_011042739.1	transcriptional regulator, MerR family [Colwellia psychrerythraea 34H],Cu(I)-responsive transcriptional regulator [Colwellia psychrerythraea]	0.103	2	6.28e-5	1	1	1468
AAZ26325.1,WP_011044438.1	hypothetical protein CPS_3684 [Colwellia psychrerythraea 34H],DUF342 domain-containing protein [Colwellia psychrerythraea]	0.036	2	1.52e-5	2	2	1469
AAZ26341.1,WP_011041258.1	nitrogen regulation protein NR(I) [Colwellia psychrerythraea 34H],MULTISPECIES: nitrogen regulation protein NR(I) [Colwellia]	0.052	2	1.83e-5	2	2	1470
AAZ26376.1,WP_011044955.1	putative heme biosynthesis protein [Colwellia psychrerythraea 34H],siroheme decarboxylase subunit beta [Colwellia psychrerythraea]	0.094	2	2.30e-5	2	2	1471
AAZ26436.1,WP_011043092.1	LytTr DNA-binding response regulator [Colwellia psychrerythraea 34H],MULTISPECIES: LytR/AlgR family response regulator transcription factor [Colwellia]	0.043	2	3.05e-5	1	1	1472
AAZ26516.1,WP_011045589.1	hypothetical protein CPS_4870 [Colwellia psychrerythraea 34H],MULTISPECIES: hydroxyisourate hydrolase [Colwellia]	0.133	2	7.56e-5	1	1	1473
AAZ26681.1,WP_011042590.1	putative lipoprotein [Colwellia psychrerythraea 34H],MULTISPECIES: DUF4810 domain-containing protein [Colwellia]	0.069	2	7.36e-5	1	1	1474
AAZ26725.1,WP_011041448.1	putative lipoprotein [Colwellia psychrerythraea 34H],COG3014 family protein [Colwellia psychrerythraea]	0.021	2	1.77e-5	1	1	1475
AAZ26854.1	Na+/H+ antiporter NhaD [Colwellia psychrerythraea 34H]	0.047	2	1.91e-5	1	1	1476
WP_041737099.1	MULTISPECIES: sodium:proton antiporter NhaD [Colwellia]	0.045	2	1.83e-5	1	1	1476
AAZ26908.1	hypothetical protein CPS_0898 [Colwellia psychrerythraea 34H]	0.088	2	3.78e-5	2	2	1477
WP_041736653.1	hypothetical protein [Colwellia psychrerythraea]	0.094	2	4.01e-5	2	2	1477
AAZ26985.1,WP_011043633.1	putative lipoprotein [Colwellia psychrerythraea 34H],MULTISPECIES: GFA family protein [Colwellia]	0.058	2	6.14e-5	1	1	1478
AAZ27123.1,WP_011041941.1	ribosomal subunit interface protein [Colwellia psychrerythraea 34H],MULTISPECIES: ribosome hibernation-promoting factor, HPF/YfiA family [Colwellia]	0.144	2	7.70e-5	1	1	1479
AAZ27177.1,WP_011042366.1	vacJ lipoprotein [Colwellia psychrerythraea 34H],MlaA family lipoprotein [Colwellia psychrerythraea]	0.090	2	3.21e-5	1	1	1480
AAZ27291.1,WP_011042951.1	peptidase, U32 family [Colwellia psychrerythraea 34H],ubiquinone anaerobic biosynthesis protein UbiU [Colwellia psychrerythraea]	0.033	2	2.58e-5	1	1	1481
AAZ27316.1,WP_011044435.1	hypothetical protein CPS_3681 [Colwellia psychrerythraea 34H],MULTISPECIES: hypothetical protein [Colwellia]	0.062	2	6.62e-5	1	1	1482
AAZ27492.1,WP_011040942.1	TonB-dependent receptor [Colwellia psychrerythraea 34H],TonB-dependent receptor [Colwellia psychrerythraea]	0.054	2	1.18e-5	2	2	1483
AAZ27516.1,WP_011041440.1	putative polysaccharide biosynthesis glycosyltransferase [Colwellia psychrerythraea 34H],sugar transferase [Colwellia psychrerythraea]	0.149	2	4.54e-5	1	1	1484
AAZ27526.1,WP_011042250.1	hypothetical protein CPS_1413 [Colwellia psychrerythraea 34H],DsbA family protein [Colwellia psychrerythraea]	0.182	2	4.09e-5	2	2	1485
AAZ27531.1,WP_011042980.1	hypothetical protein CPS_2161 [Colwellia psychrerythraea 34H],hypothetical protein [Colwellia psychrerythraea]	0.128	2	9.09e-5	1	1	1486
AAZ27627.1,WP_011045576.1	cation efflux system protein CusB [Colwellia psychrerythraea 34H],efflux RND transporter periplasmic adaptor subunit [Colwellia psychrerythraea]	0.023	2	1.61e-5	1	1	1487
AAZ27718.1,WP_011042050.1	type IV pilus modification protein PilV [Colwellia psychrerythraea 34H],type IV pilus modification protein PilV [Colwellia psychrerythraea]	0.067	2	4.43e-5	1	1	1488
AAZ27753.1,WP_011045575.1	putative cation efflux protein [Colwellia psychrerythraea 34H],TolC family protein [Colwellia psychrerythraea]	0.040	2	1.72e-5	1	1	1489
AAZ27789.1,WP_011044244.1	4-hydroxyphenylpyruvate dioxygenase [Colwellia psychrerythraea 34H],4-hydroxyphenylpyruvate dioxygenase [Colwellia psychrerythraea]	0.085	2	2.43e-5	2	2	1490
AAZ27967.1,WP_011041481.1	OsmC family protein [Colwellia psychrerythraea 34H],MULTISPECIES: OsmC family protein [Colwellia]	0.231	2	6.37e-5	2	2	1491
AAZ27968.1,WP_011041985.1	cob(I)alamin adenosyltransferase [Colwellia psychrerythraea 34H],MULTISPECIES: cob(I)yrinic acid a,c-diamide adenosyltransferase [Colwellia]	0.084	2	3.97e-5	1	1	1492
AAZ28044.1,WP_011044432.1	hypothetical protein CPS_3678 [Colwellia psychrerythraea 34H],ribonuclease E inhibitor RraB [Colwellia psychrerythraea]	0.099	2	7.70e-5	1	1	1493
AAZ28086.1,WP_011042338.1	flagellar M-ring protein FliF [Colwellia psychrerythraea 34H],flagellar basal-body MS-ring/collar protein FliF [Colwellia psychrerythraea]	0.023	2	1.52e-5	1	1	1494
AAZ28101.1,WP_011045549.1	acyltransferase family protein [Colwellia psychrerythraea 34H],MULTISPECIES: acyltransferase [Colwellia]	0.030	2	2.82e-5	1	1	1495
AAZ28239.1,WP_011042547.1	penicillin-binding protein [Colwellia psychrerythraea 34H],MULTISPECIES: penicillin-binding protein 2 [Colwellia]	0.018	2	1.31e-5	1	1	1496
AAZ28293.1,WP_011040914.1	topoisomerase DNA-binding C4 zinc finger domain protein [Colwellia psychrerythraea 34H],MULTISPECIES: DNA topoisomerase family protein [Colwellia]	0.059	2	4.59e-5	1	1	1497
AAZ28520.1	hypothetical protein CPS_0783 [Colwellia psychrerythraea 34H]	0.119	2	3.52e-5	2	2	1498
WP_049757732.1	PEP-CTERM sorting domain-containing protein [Colwellia psychrerythraea]	0.121	2	3.56e-5	2	2	1498
AAZ28814.1,WP_011042008.1	putative membrane protein [Colwellia psychrerythraea 34H],MULTISPECIES: threonine/serine exporter family protein [Colwellia]	0.032	2	2.09e-5	1	1	1499
AAZ28835.1,WP_011044961.1	hypothetical protein CPS_4230 [Colwellia psychrerythraea 34H],hypothetical protein [Colwellia psychrerythraea]	0.045	2	2.99e-5	1	1	1500
AAZ28860.1,WP_011042484.1	hypothetical protein CPS_1652 [Colwellia psychrerythraea 34H],efflux RND transporter permease subunit [Colwellia psychrerythraea]	0.039	2	1.10e-5	2	2	1501
CBV34674.1,CBG21416.1,CBV35340.1,CBG22179.1,WP_011043592.1,AAZ25220.1	unnamed protein product [Colwellia psychrerythraea 34H],response regulator [Colwellia psychrerythraea],response regulator [Colwellia psychrerythraea 34H]	0.082	2	3.52e-5	1	1	1502
WP_011040958.1,AAZ28429.1	DNA helicase RecQ [Colwellia psychrerythraea],ATP-dependent DNA helicase RecQ [Colwellia psychrerythraea 34H]	0.015	2	1.39e-5	1	1	1503
WP_011040981.1,sp|Q48AN9.1|Y106_COLP3,AAZ26005.1	YceH family protein [Colwellia psychrerythraea],RecName: Full=UPF0502 protein CPS_0106,hypothetical protein CPS_0106 [Colwellia psychrerythraea 34H]	0.122	2	3.86e-5	1	1	1504
WP_011041011.1,AAZ25730.1	hypothetical protein [Colwellia psychrerythraea],hypothetical protein CPS_0136 [Colwellia psychrerythraea 34H]	0.014	2	1.19e-5	1	1	1505
WP_011041014.1,AAZ27122.1	methyl-accepting chemotaxis protein [Colwellia psychrerythraea],methyl-accepting chemotaxis protein [Colwellia psychrerythraea 34H]	0.046	2	1.31e-5	2	1	1506
WP_011041028.1,AAZ27667.1	YjaG family protein [Colwellia psychrerythraea],hypothetical protein CPS_0153 [Colwellia psychrerythraea 34H]	0.118	2	4.05e-5	2	2	1507
WP_011041036.1,AAZ26576.1	MULTISPECIES: RNA polymerase sigma factor RpoH [Colwellia],RNA polymerase sigma-32 factor [Colwellia psychrerythraea 34H]	0.067	2	3.00e-5	1	1	1508
