Protein(s)	Protein Description(s)	Sequence Coverage	PSMs	NSAF	Distinct Peptides	Unique Peptides	Protein Group Number
WP_011044971.1,AAZ27992.1	RidA family protein [Colwellia psychrerythraea],endoribonuclease, L-PSP family [Colwellia psychrerythraea 34H]	0.217	2	6.71e-5	2	2	1716
WP_011044999.1,AAZ26967.1	MULTISPECIES: hypothetical protein [Colwellia],hypothetical protein CPS_4268 [Colwellia psychrerythraea 34H]	0.074	2	6.33e-5	1	1	1717
WP_011045024.1,AAZ27389.1	MULTISPECIES: GGDEF domain-containing protein [Colwellia],GGDEF domain protein [Colwellia psychrerythraea 34H]	0.066	2	2.31e-5	2	2	1718
WP_011045030.1,AAZ28277.1	MULTISPECIES: DUF3718 domain-containing protein [Colwellia],hypothetical protein CPS_4299 [Colwellia psychrerythraea 34H]	0.061	2	6.77e-5	1	1	1719
WP_011045042.1,AAZ24404.1	2-amino-4-hydroxy-6-hydroxymethyldihydropteridine diphosphokinase [Colwellia psychrerythraea],2-amino-4-hydroxy-6-hydroxymethyldihydropteridine pyrophosphokinase [Colwellia psychrerythraea 34H]	0.217	2	4.65e-5	2	2	1720
WP_011045065.1,AAZ28083.1	MULTISPECIES: DNA primase [Colwellia],DNA primase [Colwellia psychrerythraea 34H]	0.036	2	1.32e-5	2	2	1721
WP_011045082.1,AAZ26651.1	formimidoylglutamate deiminase [Colwellia psychrerythraea],amidohydrolase family protein [Colwellia psychrerythraea 34H]	0.067	2	1.66e-5	2	2	1722
WP_011045128.1,AAZ26568.1	MULTISPECIES: HDOD domain-containing protein [Colwellia],hypothetical protein CPS_4398 [Colwellia psychrerythraea 34H]	0.099	2	2.73e-5	2	2	1723
WP_011045138.1,AAZ24305.1	winged helix-turn-helix transcriptional regulator [Colwellia psychrerythraea],proline-responsive regulatory protein [Colwellia psychrerythraea 34H]	0.215	2	4.88e-5	2	2	1724
WP_011045283.1,AAZ27207.1	carbon-nitrogen hydrolase family protein [Colwellia psychrerythraea],hydrolase, carbon-nitrogen family [Colwellia psychrerythraea 34H]	0.088	2	2.83e-5	1	1	1725
WP_011045303.1,AAZ25814.1	tetratricopeptide repeat protein [Colwellia psychrerythraea],putative MSHA biogenesis protein MshN [Colwellia psychrerythraea 34H]	0.030	2	1.92e-5	1	1	1726
WP_011045310.1,AAZ26004.1	MULTISPECIES: type II secretion system protein GspM [Colwellia],general secretion pathway protein M [Colwellia psychrerythraea 34H]	0.192	2	4.95e-5	2	2	1727
WP_011045328.1,AAZ27166.1	PepSY domain-containing protein [Colwellia psychrerythraea],hypothetical protein CPS_4600 [Colwellia psychrerythraea 34H]	0.039	2	2.98e-5	1	1	1728
WP_011045522.1,AAZ27553.1	MULTISPECIES: hypothetical protein [Colwellia],putative lipoprotein [Colwellia psychrerythraea 34H]	0.056	2	6.17e-5	1	1	1729
WP_011045539.1,AAZ27547.1	DUF3083 family protein [Colwellia psychrerythraea],hypothetical protein CPS_4820 [Colwellia psychrerythraea 34H]	0.030	2	2.09e-5	1	1	1730
WP_011045543.1,AAZ25302.1	MULTISPECIES: DUF2489 domain-containing protein [Colwellia],hypothetical protein CPS_4824 [Colwellia psychrerythraea 34H]	0.185	2	4.76e-5	2	2	1731
WP_011045557.1,AAZ28661.1,sp|Q47UP5.1|PPNP_COLP3	pyrimidine/purine nucleoside phosphorylase [Colwellia psychrerythraea],hypothetical protein CPS_4838 [Colwellia psychrerythraea 34H],RecName: Full=Pyrimidine/purine nucleoside phosphorylase; AltName: Full=Adenosine phosphorylase; AltName: Full=Cytidine phosphorylase; AltName: Full=Guanosine phosphorylase; AltName: Full=Inosine phosphorylase; AltName: Full=Thymidine phosphorylase; AltName: Full=Uridine phosphorylase; AltName: Full=Xanthosine phosphorylase	0.096	2	7.42e-5	1	1	1732
WP_011045720.1,AAZ27775.1	glycosyltransferase [Colwellia psychrerythraea],glycosyl transferase, group 1 family protein [Colwellia psychrerythraea 34H]	0.033	2	2.11e-5	1	1	1733
WP_011045739.1,AAZ28397.1	glycosyltransferase family 2 protein [Colwellia psychrerythraea],glycosyl transferase, group 2 family protein [Colwellia psychrerythraea 34H]	0.062	2	1.98e-5	1	1	1734
WP_011045766.1,AAZ28480.1	flavodoxin domain-containing protein [Colwellia psychrerythraea],mioC protein [Colwellia psychrerythraea 34H]	0.091	2	4.68e-5	1	1	1735
WP_011045770.1,AAZ26827.1	ribonuclease P protein component [Colwellia psychrerythraea],ribonuclease P protein component [Colwellia psychrerythraea 34H]	0.133	2	6.03e-5	2	2	1736
WP_041737142.1	MULTISPECIES: response regulator [Colwellia]	0.074	2	6.38e-5	1	1	1737
AAZ27033.1	putative chemotaxis response regulator CheY [Colwellia psychrerythraea 34H]	0.077	2	6.60e-5	1	1	1737
WP_041737192.1	hypothetical protein [Colwellia psychrerythraea]	0.098	2	7.57e-5	1	1	1738
AAZ24892.1	hypothetical protein CPS_5035 [Colwellia psychrerythraea 34H]	0.102	2	7.88e-5	1	1	1738
WP_049757725.1	bifunctional diaminohydroxyphosphoribosylaminopyrimidine deaminase/5-amino-6-(5-phosphoribosylamino)uracil reductase RibD [Colwellia psychrerythraea]	0.077	2	1.87e-5	2	2	1739
AAZ28555.1,CAY32679.1	riboflavin biosynthesis protein RibD [Colwellia psychrerythraea 34H],unnamed protein product [Colwellia psychrerythraea 34H]	0.082	2	1.98e-5	2	2	1739
WP_081428680.1	glucokinase [Colwellia psychrerythraea]	0.093	2	2.24e-5	2	2	1740
AAZ25574.1	glucokinase [Colwellia psychrerythraea 34H]	0.100	2	2.40e-5	2	2	1740
WP_138140300.1	MBL fold metallo-hydrolase [Colwellia psychrerythraea]	0.060	2	2.45e-5	1	1	1741
AAZ24639.1	metallo-beta-lactamase family protein [Colwellia psychrerythraea 34H]	0.056	2	2.26e-5	1	1	1741
WP_187148275.1	carbohydrate-binding family V/XII [Colwellia psychrerythraea]	0.029	2	1.05e-5	2	2	1742
AAZ26777.1	hypothetical protein CPS_3226 [Colwellia psychrerythraea 34H]	0.029	2	1.06e-5	2	2	1742
WP_202944319.1	peptide-methionine (S)-S-oxide reductase MsrA [Colwellia psychrerythraea]	0.024	2	1.88e-5	1	0	1743
AAZ27263.1	peptide methionine sulfoxide reductase MsrA/MsrB [Colwellia psychrerythraea 34H]	0.022	2	1.69e-5	1	0	1743
gi|209583602|gb|ACI64288.1|,gi|224011593|ref|XP_002295571.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.023	2	1.45e-5	1	1	1744
gi|220968265|gb|EED86613.1|,gi|224014446|ref|XP_002296885.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.057	2	1.51e-5	1	1	1745
gi|224015216|ref|XP_002297266.1|,gi|220968060|gb|EED86416.1|	hypothetical protein THAPSDRAFT_bd686, partial [Thalassiosira pseudonana CCMP1335]	0.072	2	1.91e-5	1	1	1745
gi|220969271|gb|EED87612.1|,gi|224012359|ref|XP_002294832.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.042	2	1.70e-5	1	1	1746
gi|220970041|gb|EED88379.1|,gi|224010133|ref|XP_002294024.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.018	2	1.95e-5	1	1	1747
gi|220971124|gb|EED89459.1|,gi|224008078|ref|XP_002292998.1|	predicted protein, partial [Thalassiosira pseudonana CCMP1335]	0.040	2	3.10e-5	1	1	1748
gi|220971279|gb|EED89614.1|,gi|224008388|ref|XP_002293153.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.004	2	3.20e-6	1	1	1749
gi|220972136|gb|EED90469.1|,gi|224007068|ref|XP_002292494.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.004	2	5.02e-6	1	0	1750
gi|220972549|gb|EED90881.1|,gi|224006139|ref|XP_002292030.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.009	2	5.92e-6	1	1	1751
gi|220973735|gb|EED92065.1|,gi|224001282|ref|XP_002290313.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.012	2	1.14e-5	1	1	1752
gi|220974691|gb|EED93020.1|,gi|223999621|ref|XP_002289483.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.014	2	1.38e-5	1	1	1753
gi|220975292|gb|EED93620.1|,gi|223997022|ref|XP_002288184.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.005	2	3.40e-6	1	1	1754
gi|220975987|gb|EED94315.1|,gi|223998412|ref|XP_002288879.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.011	2	9.23e-6	1	1	1755
gi|220976300|gb|EED94627.1|,gi|223995001|ref|XP_002287184.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.004	2	3.05e-6	1	1	1756
gi|220976586|gb|EED94913.1|,gi|223995593|ref|XP_002287470.1|	predicted protein, partial [Thalassiosira pseudonana CCMP1335]	0.003	2	3.43e-6	1	0	1757
gi|223993713|ref|XP_002286540.1|,gi|220977855|gb|EED96181.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.076	2	2.56e-5	1	1	1758
gi|223997326|ref|XP_002288336.1|,gi|220975444|gb|EED93772.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.022	2	2.38e-5	1	0	1759
gi|224000914|ref|XP_002290129.1|,gi|220973551|gb|EED91881.1|	glyceraldehyde 3-phosphate dehydrogenase [Thalassiosira pseudonana CCMP1335]	0.021	2	2.30e-5	1	0	1760
gi|224001804|ref|XP_002290574.1|,gi|220973996|gb|EED92326.1|	triosephosphate isomerase/glyceraldehyde-3-phosphate dehydrogenase precursor [Thalassiosira pseudonana CCMP1335]	0.011	2	1.26e-5	1	0	1760
gi|223993043|ref|XP_002286205.1|,gi|220977520|gb|EED95846.1|	glyceraldehyde-3-phosphate dehydrogenase precursor, partial [Thalassiosira pseudonana CCMP1335]	0.019	2	2.06e-5	1	0	1760
gi|224000942|ref|XP_002290143.1|,gi|220973565|gb|EED91895.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.085	2	5.04e-5	1	1	1761
gi|224001536|ref|XP_002290440.1|,gi|220973862|gb|EED92192.1|	predicted protein, partial [Thalassiosira pseudonana CCMP1335]	0.011	2	2.96e-6	2	2	1762
gi|224002781|ref|XP_002291062.1|,gi|220972838|gb|EED91169.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.015	2	1.27e-5	1	1	1763
gi|224003637|ref|XP_002291490.1|,gi|220973266|gb|EED91597.1|	helicase, partial [Thalassiosira pseudonana CCMP1335]	0.012	2	8.15e-6	1	1	1764
gi|224004476|ref|XP_002295889.1|,gi|209585921|gb|ACI64606.1|	cytoplasmic dynein heavy chain-like protein [Thalassiosira pseudonana CCMP1335]	0.003	2	1.92e-6	1	1	1765
gi|224004862|ref|XP_002296082.1|,gi|209586114|gb|ACI64799.1|	predicted protein [Thalassiosira pseudonana CCMP1335],predicted protein, partial [Thalassiosira pseudonana CCMP1335]	0.012	2	1.33e-5	1	1	1766
gi|224007964|ref|XP_002292941.1|,gi|220971067|gb|EED89402.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.010	2	7.32e-6	1	1	1767
gi|224008638|ref|XP_002293278.1|,gi|220971404|gb|EED89739.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.004	2	4.33e-6	1	1	1768
gi|224008923|ref|XP_002293420.1|,gi|220970820|gb|EED89156.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.007	2	7.19e-6	1	1	1769
gi|224011888|ref|XP_002294597.1|,gi|220969617|gb|EED87957.1|	hypothetical protein THAPSDRAFT_25629 [Thalassiosira pseudonana CCMP1335]	0.034	2	9.77e-6	2	0	1770
sp|Q47VQ7.1|MURD_COLP3,AAZ24030.1,WP_011045196.1	RecName: Full=UDP-N-acetylmuramoylalanine--D-glutamate ligase; AltName: Full=D-glutamic acid-adding enzyme; AltName: Full=UDP-N-acetylmuramoyl-L-alanyl-D-glutamate synthetase,UDP-N-acetylmuramoylalanine--D-glutamate ligase [Colwellia psychrerythraea 34H],UDP-N-acetylmuramoyl-L-alanine--D-glutamate ligase [Colwellia psychrerythraea]	0.072	2	1.64e-5	2	2	1771
sp|Q484R1.1|RLMH_COLP3,AAZ27828.1,WP_011042548.1	RecName: Full=Ribosomal RNA large subunit methyltransferase H; AltName: Full=23S rRNA (pseudouridine1915-N3)-methyltransferase; AltName: Full=23S rRNA m3Psi1915 methyltransferase; AltName: Full=rRNA (pseudouridine-N3-)-methyltransferase RlmH,conserved hypothetical protein TIGR00246 [Colwellia psychrerythraea 34H],MULTISPECIES: 23S rRNA (pseudouridine(1915)-N(3))-methyltransferase RlmH [Colwellia]	0.147	2	4.95e-5	2	2	1772
sp|Q487R8.1|AROQ_COLP3,AAZ27589.1,WP_011041791.1	RecName: Full=3-dehydroquinate dehydratase; Short=3-dehydroquinase; AltName: Full=Type II DHQase,3-dehydroquinate dehydratase, type II [Colwellia psychrerythraea 34H],MULTISPECIES: type II 3-dehydroquinate dehydratase [Colwellia]	0.157	2	5.04e-5	1	1	1773
sp|Q48AL9.1|UBIA_COLP3,AAZ27577.1,WP_011041001.1	RecName: Full=4-hydroxybenzoate octaprenyltransferase; AltName: Full=4-HB polyprenyltransferase,4-hydroxybenzoate polyprenyl transferase [Colwellia psychrerythraea 34H],4-hydroxybenzoate octaprenyltransferase [Colwellia psychrerythraea]	0.028	2	2.69e-5	1	1	1774
sp|Q48AM0.2|UBIC_COLP3,WP_041736524.1	RecName: Full=Probable chorismate pyruvate-lyase; Short=CL; Short=CPL,chorismate--pyruvate lyase family protein [Colwellia psychrerythraea]	0.063	2	3.75e-5	1	1	1775
AAZ28672.1	putative chorismate--pyruvate lyase [Colwellia psychrerythraea 34H]	0.068	2	4.04e-5	1	1	1775
AAZ24002.1,WP_011044732.1	TonB-dependent receptor [Colwellia psychrerythraea 34H],TonB-dependent receptor [Colwellia psychrerythraea]	0.021	1	4.08e-6	1	1	1776
AAZ24079.1,WP_011040994.1	transcriptional regulator, AsnC family [Colwellia psychrerythraea 34H],MULTISPECIES: Lrp/AsnC family transcriptional regulator [Colwellia]	0.092	1	2.72e-5	1	1	1777
AAZ24162.1,sp|Q480H7.1|DCD_COLP3,WP_011043636.1	deoxycytidine triphosphate deaminase [Colwellia psychrerythraea 34H],RecName: Full=dCTP deaminase; AltName: Full=Deoxycytidine triphosphate deaminase,MULTISPECIES: dCTP deaminase [Colwellia]	0.081	1	1.95e-5	1	1	1778
AAZ24167.1,WP_011041593.1	putative permease [Colwellia psychrerythraea 34H],LPS export ABC transporter permease LptG [Colwellia psychrerythraea]	0.042	1	1.09e-5	1	1	1779
AAZ24174.1	DJ-1/PfpI family protein [Colwellia psychrerythraea 34H]	0.070	1	1.80e-5	1	1	1780
WP_041736932.1	type 1 glutamine amidotransferase domain-containing protein [Colwellia psychrerythraea]	0.060	1	1.54e-5	1	1	1780
AAZ24204.1,WP_011044769.1	formate dehydrogenase accessory protein FdhD [Colwellia psychrerythraea 34H],formate dehydrogenase accessory sulfurtransferase FdhD [Colwellia psychrerythraea]	0.039	1	1.36e-5	1	1	1781
AAZ24259.1,WP_011043433.1	acetoacetyl-CoA reductase [Colwellia psychrerythraea 34H],MULTISPECIES: SDR family oxidoreductase [Colwellia]	0.048	1	1.56e-5	1	1	1782
AAZ24324.1,WP_011044559.1	hypothetical protein CPS_3810 [Colwellia psychrerythraea 34H],YfcL family protein [Colwellia psychrerythraea]	0.286	1	3.94e-5	1	1	1783
AAZ24361.1,WP_011041630.1	TPR domain protein [Colwellia psychrerythraea 34H],XrtA/PEP-CTERM system TPR-repeat protein PrsT [Colwellia psychrerythraea]	0.016	1	4.18e-6	1	1	1784
AAZ24444.1	hypothetical protein CPS_2836 [Colwellia psychrerythraea 34H]	0.072	1	1.27e-5	1	1	1785
WP_238383535.1	gluconeogenesis factor YvcK family protein [Colwellia psychrerythraea]	0.071	1	1.24e-5	1	1	1785
AAZ24457.1,WP_011043314.1	acetyltransferase, GNAT family [Colwellia psychrerythraea 34H],GNAT family N-acetyltransferase [Colwellia psychrerythraea]	0.095	1	2.82e-5	1	1	1786
AAZ24762.1,WP_011042024.1	putative lipase [Colwellia psychrerythraea 34H],alpha/beta fold hydrolase [Colwellia psychrerythraea]	0.032	1	1.25e-5	1	1	1787
AAZ24763.1,WP_011041937.1	hypothetical protein CPS_1099 [Colwellia psychrerythraea 34H],MipA/OmpV family protein [Colwellia psychrerythraea]	0.047	1	1.52e-5	1	1	1788
AAZ24780.1,WP_011045447.1	asparaginase [Colwellia psychrerythraea 34H],isoaspartyl peptidase/L-asparaginase family protein [Colwellia psychrerythraea]	0.050	1	1.13e-5	1	1	1789
AAZ24910.1,WP_011044763.1	peptidase, M19 family [Colwellia psychrerythraea 34H],MULTISPECIES: dipeptidase [Colwellia]	0.046	1	1.18e-5	1	1	1790
AAZ24947.1,WP_011041173.1	ATP-dependent DNA helicase Rep [Colwellia psychrerythraea 34H],MULTISPECIES: DNA helicase Rep [Colwellia]	0.009	1	5.70e-6	1	0	1791
AAZ24982.1,WP_011043372.1	AcrB/AcrD/AcrF family protein [Colwellia psychrerythraea 34H],efflux RND transporter permease subunit [Colwellia psychrerythraea]	0.007	1	3.79e-6	1	1	1792
AAZ25028.1,WP_011041785.1	putative lipoprotein [Colwellia psychrerythraea 34H],LEA/WHy family protein [Colwellia psychrerythraea]	0.087	1	2.41e-5	1	1	1793
AAZ25030.1	primosomal replication protein N [Colwellia psychrerythraea 34H]	0.096	1	3.71e-5	1	1	1794
WP_101153977.1	MULTISPECIES: primosomal replication protein N [Colwellia]	0.105	1	4.06e-5	1	1	1794
AAZ25122.1,WP_011042154.1	transcriptional regulator, LysR family [Colwellia psychrerythraea 34H],LysR family transcriptional regulator [Colwellia psychrerythraea]	0.028	1	1.21e-5	1	1	1795
AAZ25238.1,WP_011043445.1	hypothetical protein CPS_2637 [Colwellia psychrerythraea 34H],TonB-dependent receptor plug domain-containing protein [Colwellia psychrerythraea]	0.029	1	6.12e-6	1	1	1796
AAZ25291.1,WP_011044181.1	DNA-binding response regulator, LuxR family [Colwellia psychrerythraea 34H],MULTISPECIES: response regulator transcription factor [Colwellia]	0.051	1	1.79e-5	1	0	1797
AAZ25307.1,WP_011045476.1	phage shock protein A [Colwellia psychrerythraea 34H],phage shock protein PspA [Colwellia psychrerythraea]	0.064	1	1.75e-5	1	1	1798
AAZ25381.1,WP_011042120.1	putative membrane protein [Colwellia psychrerythraea 34H],MULTISPECIES: DUF3360 family protein [Colwellia]	0.030	1	7.61e-6	1	1	1799
AAZ25390.1,WP_011044170.1	isochorismatase family protein [Colwellia psychrerythraea 34H],hydrolase [Colwellia psychrerythraea]	0.098	1	2.11e-5	1	1	1800
AAZ25419.1,WP_011043071.1	putative lipoprotein [Colwellia psychrerythraea 34H],MULTISPECIES: META domain-containing protein [Colwellia]	0.145	1	2.80e-5	1	1	1801
AAZ25420.1,WP_011043948.1	RNA polymerase sigma-70 factor, ECF subfamily [Colwellia psychrerythraea 34H],MULTISPECIES: sigma-70 family RNA polymerase sigma factor [Colwellia]	0.082	1	2.26e-5	1	1	1802
AAZ25432.1,WP_011042525.1	TonB-dependent receptor [Colwellia psychrerythraea 34H],TonB-dependent receptor [Colwellia psychrerythraea]	0.027	1	3.83e-6	1	1	1803
AAZ25521.1,WP_011043507.1	dsbA-like thioredoxin domain protein [Colwellia psychrerythraea 34H],DsbA family protein [Colwellia psychrerythraea]	0.094	1	1.81e-5	1	1	1804
AAZ25530.1,WP_011043244.1	hypothetical protein CPS_2434 [Colwellia psychrerythraea 34H],hypothetical protein [Colwellia psychrerythraea]	0.155	1	3.75e-5	1	1	1805
AAZ25536.1,WP_011045602.1	putative membrane protein [Colwellia psychrerythraea 34H],PepSY-associated TM helix domain-containing protein [Colwellia psychrerythraea]	0.077	1	1.02e-5	1	1	1806
AAZ25541.1,WP_011045638.1	transcriptional regulator, AsnC family [Colwellia psychrerythraea 34H],MULTISPECIES: Lrp/AsnC family transcriptional regulator [Colwellia]	0.085	1	2.34e-5	1	1	1807
AAZ25600.1,sp|Q487V5.1|HUTI_COLP3,WP_011041754.1	imidazolonepropionase [Colwellia psychrerythraea 34H],RecName: Full=Imidazolonepropionase; AltName: Full=Imidazolone-5-propionate hydrolase,imidazolonepropionase [Colwellia psychrerythraea]	0.029	1	9.23e-6	1	1	1808
AAZ25623.1,WP_011044773.1	iron-sulfur cluster-binding protein, Rieske family [Colwellia psychrerythraea 34H],MULTISPECIES: aromatic ring-hydroxylating oxygenase subunit alpha [Colwellia]	0.026	1	9.04e-6	1	1	1809
AAZ25651.1,WP_011041342.1	FHA domain protein [Colwellia psychrerythraea 34H],FHA domain-containing protein [Colwellia psychrerythraea]	0.034	1	1.08e-5	1	1	1810
AAZ25749.1,WP_011043373.1	hypothetical protein CPS_2564 [Colwellia psychrerythraea 34H],MULTISPECIES: hypothetical protein [Colwellia]	0.202	1	3.54e-5	1	1	1811
AAZ25770.1,WP_011043852.1	DNA-binding response regulator [Colwellia psychrerythraea 34H],response regulator transcription factor [Colwellia psychrerythraea]	0.034	1	1.63e-5	1	1	1812
AAZ25785.1,WP_011044574.1	DNA repair protein RecN [Colwellia psychrerythraea 34H],DNA repair protein RecN [Colwellia psychrerythraea]	0.025	1	6.88e-6	1	1	1813
AAZ25786.1,WP_011041915.1	membrane protein, DedA family [Colwellia psychrerythraea 34H],MULTISPECIES: YqaA family protein [Colwellia]	0.057	1	2.01e-5	1	1	1814
AAZ25806.1,WP_011041944.1	hypothetical protein CPS_1106 [Colwellia psychrerythraea 34H],PilZ domain-containing protein [Colwellia psychrerythraea]	0.010	1	4.69e-6	1	1	1815
AAZ25834.1,WP_011041061.1	hypothetical protein CPS_0186 [Colwellia psychrerythraea 34H],gamma-mobile-trio protein GmtX [Colwellia psychrerythraea]	0.043	1	1.67e-5	1	1	1816
AAZ25847.1,WP_011044717.1	biopolymer transport exbD protein [Colwellia psychrerythraea 34H],MULTISPECIES: ExbD/TolR family protein [Colwellia]	0.125	1	2.84e-5	1	1	1817
AAZ25904.1,WP_011043299.1	acetyltransferase, GNAT family [Colwellia psychrerythraea 34H],GNAT family N-acetyltransferase [Colwellia psychrerythraea]	0.106	1	2.74e-5	1	1	1818
AAZ25912.1,WP_011044837.1	putative membrane protein [Colwellia psychrerythraea 34H],MULTISPECIES: DUF2062 domain-containing protein [Colwellia]	0.090	1	2.18e-5	1	1	1819
AAZ25921.1,WP_011043460.1	transcriptional regulator, LacI family [Colwellia psychrerythraea 34H],MULTISPECIES: LacI family DNA-binding transcriptional regulator [Colwellia]	0.039	1	1.15e-5	1	1	1820
AAZ26022.1	putative voltage-gated potassium channel [Colwellia psychrerythraea 34H]	0.084	1	2.51e-5	1	1	1821
WP_101157898.1	MULTISPECIES: potassium channel family protein [Colwellia]	0.081	1	2.40e-5	1	1	1821
AAZ26094.1,WP_011042823.1	metallo-beta-lactamase family protein [Colwellia psychrerythraea 34H],hydroxyacylglutathione hydrolase [Colwellia psychrerythraea]	0.053	1	1.46e-5	1	1	1822
AAZ26173.1,WP_011044571.1	putative thioredoxin [Colwellia psychrerythraea 34H],MULTISPECIES: TlpA disulfide reductase family protein [Colwellia]	0.079	1	2.35e-5	1	1	1823
AAZ26197.1,WP_011044778.1	putative glutathione-independent formaldehyde dehydrogenase [Colwellia psychrerythraea 34H],MULTISPECIES: formaldehyde dehydrogenase, glutathione-independent [Colwellia]	0.025	1	9.70e-6	1	1	1824
AAZ26223.1,WP_011043827.1	phospholipase D domain protein [Colwellia psychrerythraea 34H],phospholipase D family protein [Colwellia psychrerythraea]	0.020	1	7.57e-6	1	1	1825
AAZ26233.1,WP_011041297.1	hypothetical protein CPS_0436 [Colwellia psychrerythraea 34H],WD40 repeat domain-containing protein [Colwellia psychrerythraea]	0.037	1	1.18e-5	1	1	1826
AAZ26318.1,WP_011042879.1	formate dehydrogenase, beta subunit [Colwellia psychrerythraea 34H],formate dehydrogenase beta subunit [Colwellia psychrerythraea]	0.041	1	7.23e-6	1	0	1827
AAZ26332.1,WP_011043530.1	FhuE receptor [Colwellia psychrerythraea 34H],TonB-dependent siderophore receptor [Colwellia psychrerythraea]	0.028	1	5.46e-6	1	1	1828
AAZ26436.1,WP_011043092.1	LytTr DNA-binding response regulator [Colwellia psychrerythraea 34H],MULTISPECIES: LytR/AlgR family response regulator transcription factor [Colwellia]	0.043	1	1.38e-5	1	1	1829
AAZ26563.1,WP_011041853.1	hypothetical protein CPS_1010 [Colwellia psychrerythraea 34H],MULTISPECIES: YcxB family protein [Colwellia]	0.105	1	2.26e-5	1	1	1830
AAZ26602.1	hypothetical protein CPS_0493 [Colwellia psychrerythraea 34H]	0.019	1	7.25e-6	1	1	1831
WP_049757717.1	AAA family ATPase [Colwellia psychrerythraea]	0.019	1	7.21e-6	1	1	1831
AAZ26616.1,WP_011045135.1	hypothetical protein CPS_4405 [Colwellia psychrerythraea 34H],class I SAM-dependent methyltransferase [Colwellia psychrerythraea]	0.037	1	1.29e-5	1	1	1832
AAZ26643.1,WP_011041633.1	RNA methyltransferase, TrmH family [Colwellia psychrerythraea 34H],TrmH family RNA methyltransferase [Colwellia psychrerythraea]	0.050	1	2.14e-5	1	1	1833
AAZ26752.1,WP_011044072.1	putative phosphonate ABC transporter, periplasmic phosphonate-binding protein [Colwellia psychrerythraea 34H],putative selenate ABC transporter substrate-binding protein [Colwellia psychrerythraea]	0.066	1	1.34e-5	1	1	1834
AAZ26753.1,sp|Q480P4.1|LFTR_COLP3	leucyl/phenylalanyl-tRNA--protein transferase [Colwellia psychrerythraea 34H],RecName: Full=Leucyl/phenylalanyl-tRNA--protein transferase; AltName: Full=L/F-transferase; AltName: Full=Leucyltransferase; AltName: Full=Phenyalanyltransferase	0.037	1	1.60e-5	1	1	1835
WP_187148312.1	leucyl/phenylalanyl-tRNA--protein transferase [Colwellia psychrerythraea]	0.038	1	1.62e-5	1	1	1835
AAZ26806.1,WP_011041435.1	putative membrane protein [Colwellia psychrerythraea 34H],hypothetical protein [Colwellia psychrerythraea]	0.034	1	1.01e-5	1	1	1836
AAZ26821.1	glucose/galactose transporter family protein [Colwellia psychrerythraea 34H]	0.023	1	8.91e-6	1	1	1837
WP_420794789.1	N-acetylglucosamine MFS transporter NagP [Colwellia psychrerythraea]	0.023	1	8.87e-6	1	1	1837
AAZ26831.1,WP_011042483.1	transcriptional regulator, TetR family [Colwellia psychrerythraea 34H],TetR/AcrR family transcriptional regulator [Colwellia psychrerythraea]	0.067	1	1.51e-5	1	1	1838
AAZ26862.1,WP_011044528.1	peptide ABC transporter, periplasmic peptide-binding protein [Colwellia psychrerythraea 34H],ABC transporter substrate-binding protein [Colwellia psychrerythraea]	0.023	1	6.94e-6	1	1	1839
AAZ26879.1,WP_011042268.1	alcohol dehydrogenase, iron-containing [Colwellia psychrerythraea 34H],MULTISPECIES: iron-containing alcohol dehydrogenase [Colwellia]	0.044	1	1.00e-5	1	1	1840
AAZ26892.1,WP_011044092.1	organic hydroperoxide resistance protein [Colwellia psychrerythraea 34H],organic hydroperoxide reductase Ohr [Colwellia psychrerythraea]	0.136	1	2.76e-5	1	1	1841
AAZ26894.1,WP_011042004.1	bacterioferritin, subunit 1 [Colwellia psychrerythraea 34H],MULTISPECIES: bacterioferritin [Colwellia]	0.087	1	2.40e-5	1	1	1842
AAZ26919.1,WP_011044991.1	sensor histidine kinase/response regulator [Colwellia psychrerythraea 34H],MULTISPECIES: cache domain-containing protein [Colwellia]	0.018	1	5.77e-6	1	1	1843
AAZ26975.1,WP_011044322.1	2-octaprenyl-3-methyl-6-methoxy-1,4-benzoquinol hydroxylase [Colwellia psychrerythraea 34H],FAD-dependent oxidoreductase [Colwellia psychrerythraea]	0.055	1	9.62e-6	1	1	1844
