Protein(s)	Protein Description(s)	Sequence Coverage	PSMs	NSAF	Distinct Peptides	Unique Peptides	Protein Group Number
AAZ28645.1,WP_011043764.1	putative bax protein [Colwellia psychrerythraea 34H],glucosaminidase domain-containing protein [Colwellia psychrerythraea]	0.099	2	3.20e-5	2	2	1358
AAZ28687.1,WP_011042045.1	phosphate regulon response regulator PhoB [Colwellia psychrerythraea 34H],MULTISPECIES: phosphate regulon transcriptional regulator PhoB [Colwellia]	0.176	2	4.03e-5	2	2	1359
AAZ28853.1,WP_011041343.1	serine protease [Colwellia psychrerythraea 34H],S1 family peptidase [Colwellia psychrerythraea]	0.087	2	2.22e-5	2	2	1360
WP_011040956.1,AAZ24911.1	diguanylate cyclase [Colwellia psychrerythraea],response regulator/GGDEF domain protein [Colwellia psychrerythraea 34H]	0.057	2	2.24e-5	2	2	1361
WP_011040981.1,sp|Q48AN9.1|Y106_COLP3,AAZ26005.1	YceH family protein [Colwellia psychrerythraea],RecName: Full=UPF0502 protein CPS_0106,hypothetical protein CPS_0106 [Colwellia psychrerythraea 34H]	0.122	2	4.25e-5	1	1	1362
WP_011041041.1,AAZ25915.1	hypothetical protein [Colwellia psychrerythraea],hypothetical protein CPS_0166 [Colwellia psychrerythraea 34H]	0.160	2	5.76e-5	2	2	1363
WP_011041056.1,AAZ27936.1,sp|Q48AG4.1|SLMA_COLP3	MULTISPECIES: nucleoid occlusion factor SlmA [Colwellia],transcriptional regulator, TetR family [Colwellia psychrerythraea 34H],RecName: Full=Nucleoid occlusion factor SlmA	0.066	2	4.74e-5	1	1	1364
WP_011041113.1,AAZ28359.1	MULTISPECIES: tryptophan halogenase family protein [Colwellia],putative tryptophan halogenase [Colwellia psychrerythraea 34H]	0.065	2	1.75e-5	2	2	1365
WP_011041174.1,AAZ26724.1	MULTISPECIES: ubiquinone biosynthesis accessory factor UbiK [Colwellia],hypothetical protein CPS_0301 [Colwellia psychrerythraea 34H]	0.217	2	1.13e-4	2	2	1366
WP_011041183.1,AAZ25078.1	XrtA/PEP-CTERM system TPR-repeat protein PrsT [Colwellia psychrerythraea],TPR domain protein [Colwellia psychrerythraea 34H]	0.044	2	1.05e-5	2	2	1367
WP_011041301.1,AAZ24999.1	MULTISPECIES: acyl-CoA thioesterase [Colwellia],thioesterase family protein [Colwellia psychrerythraea 34H]	0.082	2	5.94e-5	1	1	1368
WP_011041323.1,AAZ25094.1	ornithine carbamoyltransferase [Colwellia psychrerythraea],ornithine carbamoyltransferase [Colwellia psychrerythraea 34H]	0.038	2	3.00e-5	1	1	1369
WP_011041411.1,AAZ27963.1	tRNA dihydrouridine synthase DusB [Colwellia psychrerythraea],NifR3/Smm1 family protein [Colwellia psychrerythraea 34H]	0.095	2	2.78e-5	2	2	1370
WP_011041439.1,AAZ28046.1	UDP-glucose 4-epimerase family protein [Colwellia psychrerythraea],sugar epimerase family protein [Colwellia psychrerythraea 34H]	0.087	2	2.92e-5	2	2	1371
WP_011041781.1,AAZ24373.1	DUF4382 domain-containing protein [Colwellia psychrerythraea],putative lipoprotein [Colwellia psychrerythraea 34H]	0.034	2	2.92e-5	1	1	1372
WP_011041911.1,sp|Q487E8.1|ISPF_COLP3,AAZ27818.1	2-C-methyl-D-erythritol 2,4-cyclodiphosphate synthase [Colwellia psychrerythraea],RecName: Full=2-C-methyl-D-erythritol 2,4-cyclodiphosphate synthase; Short=MECDP-synthase; Short=MECPP-synthase; Short=MECPS,2C-methyl-D-erythritol 2,4-cyclodiphosphate synthase [Colwellia psychrerythraea 34H]	0.100	2	5.52e-5	1	1	1373
WP_011041927.1,AAZ24962.1	MULTISPECIES: (2E,6E)-farnesyl diphosphate synthase [Colwellia],geranyltranstransferase [Colwellia psychrerythraea 34H]	0.047	2	3.13e-5	1	1	1374
WP_011041938.1,AAZ28084.1	MULTISPECIES: homoserine O-succinyltransferase [Colwellia],homoserine O-succinyltransferase [Colwellia psychrerythraea 34H]	0.038	2	2.98e-5	1	1	1375
WP_011041994.1,AAZ26134.1	NUDIX hydrolase [Colwellia psychrerythraea],MutT/NUDIX family protein [Colwellia psychrerythraea 34H]	0.083	2	5.21e-5	1	1	1376
WP_011041998.1,AAZ27510.1	hypothetical protein [Colwellia psychrerythraea],putative lipoprotein [Colwellia psychrerythraea 34H]	0.031	2	2.08e-5	1	1	1377
WP_011042110.1,AAZ24274.1	UbiH/UbiF/VisC/COQ6 family ubiquinone biosynthesis hydroxylase [Colwellia psychrerythraea],monooxygenase family protein [Colwellia psychrerythraea 34H]	0.111	2	2.12e-5	2	2	1378
WP_011042149.1,sp|Q486G0.1|ARGJ_COLP3,AAZ27308.1	bifunctional glutamate N-acetyltransferase/amino-acid acetyltransferase ArgJ [Colwellia psychrerythraea],RecName: Full=Arginine biosynthesis bifunctional protein ArgJ; Includes: RecName: Full=Glutamate N-acetyltransferase; AltName: Full=Ornithine acetyltransferase; Short=OATase; AltName: Full=Ornithine transacetylase; Includes: RecName: Full=Amino-acid acetyltransferase; AltName: Full=N-acetylglutamate synthase; Short=AGSase; Contains: RecName: Full=Arginine biosynthesis bifunctional protein ArgJ alpha chain; Contains: RecName: Full=Arginine biosynthesis bifunctional protein ArgJ beta chain,arginine biosynthesis bifunctional protein ArgJ [Colwellia psychrerythraea 34H]	0.040	2	2.21e-5	2	2	1379
WP_011042270.1,AAZ25638.1	MULTISPECIES: IclR family transcriptional regulator [Colwellia],transcriptional regulator, IclR family [Colwellia psychrerythraea 34H]	0.051	2	3.68e-5	1	1	1380
WP_011042369.1,AAZ24247.1	MULTISPECIES: thiamine-phosphate kinase [Colwellia],thiamine-monophosphate kinase [Colwellia psychrerythraea 34H]	0.063	2	2.93e-5	2	2	1381
WP_011042498.1,AAZ27425.1,CAY08573.1	alkyl/aryl-sulfatase [Colwellia psychrerythraea],metallo-beta-lactamase family protein [Colwellia psychrerythraea 34H],unnamed protein product [Colwellia psychrerythraea 34H]	0.037	2	1.38e-5	2	2	1382
WP_011042709.1,AAZ26980.1	MULTISPECIES: acetaldehyde dehydrogenase ExaC [Colwellia],aldehyde dehydrogenase family protein [Colwellia psychrerythraea 34H]	0.055	2	1.85e-5	2	2	1383
WP_011042837.1,AAZ25990.1	sigma-54-dependent transcriptional regulator [Colwellia psychrerythraea],C4-dicarboxylate transport transcriptional regulatory protein [Colwellia psychrerythraea 34H]	0.026	2	2.07e-5	1	1	1384
WP_011042957.1,AAZ28468.1	CsiV family protein [Colwellia psychrerythraea],putative lipoprotein [Colwellia psychrerythraea 34H]	0.046	2	1.66e-5	2	2	1385
WP_011043063.1,AAZ24812.1	MULTISPECIES: PilZ domain-containing protein [Colwellia],hypothetical protein CPS_2244 [Colwellia psychrerythraea 34H]	0.414	2	9.48e-5	2	2	1386
WP_011043118.1,AAZ25768.1	MULTISPECIES: PilZ domain-containing protein [Colwellia],putative type IV pilus biogenesis protein pilZ [Colwellia psychrerythraea 34H]	0.083	2	8.69e-5	1	1	1387
WP_011043183.1,AAZ26954.1	LacI family DNA-binding transcriptional regulator [Colwellia psychrerythraea],transcription regulator, LacI family [Colwellia psychrerythraea 34H]	0.077	2	2.78e-5	2	2	1388
WP_011043223.1,AAZ24532.1	DUF1186 domain-containing protein [Colwellia psychrerythraea],SEC-C motif domain protein [Colwellia psychrerythraea 34H]	0.069	2	2.94e-5	2	2	1389
WP_011043327.1,AAZ26143.1	GFA family protein [Colwellia psychrerythraea],hypothetical protein CPS_2517 [Colwellia psychrerythraea 34H]	0.145	2	6.80e-5	2	2	1390
WP_011043347.1,AAZ24323.1	MULTISPECIES: tautomerase family protein [Colwellia],hypothetical protein CPS_2538 [Colwellia psychrerythraea 34H]	0.076	2	7.89e-5	1	1	1391
WP_011043486.1,AAZ24100.1	MULTISPECIES: GTP cyclohydrolase I FolE [Colwellia],GTP cyclohydrolase I [Colwellia psychrerythraea 34H]	0.050	2	5.21e-5	1	1	1392
WP_011043574.1,AAZ25962.1	exodeoxyribonuclease V subunit beta [Colwellia psychrerythraea],exodeoxyribonuclease V, beta subunit [Colwellia psychrerythraea 34H]	0.017	2	7.30e-6	2	2	1393
WP_011043621.1,AAZ24983.1	YccT family protein [Colwellia psychrerythraea],hypothetical protein CPS_2815 [Colwellia psychrerythraea 34H]	0.172	2	4.25e-5	2	2	1394
WP_011043630.1,AAZ24831.1	DUF924 family protein [Colwellia psychrerythraea],hypothetical protein CPS_2824 [Colwellia psychrerythraea 34H]	0.128	2	5.24e-5	2	2	1395
WP_011043647.1,AAZ25382.1	AAA family ATPase [Colwellia psychrerythraea],exonuclease SbcC [Colwellia psychrerythraea 34H]	0.020	2	7.17e-6	2	2	1396
WP_011043680.1,AAZ27071.1	7-carboxy-7-deazaguanine synthase QueE [Colwellia psychrerythraea],radical SAM domain protein [Colwellia psychrerythraea 34H]	0.117	2	4.23e-5	2	1	1397
WP_011043738.1,AAZ24667.1	protein DpdE [Colwellia psychrerythraea],SNF2 family protein [Colwellia psychrerythraea 34H]	0.011	2	9.16e-6	1	1	1398
WP_011043803.1,AAZ27653.1	MULTISPECIES: low molecular weight protein-tyrosine-phosphatase [Colwellia],phosphotyrosine protein phosphatase [Colwellia psychrerythraea 34H]	0.077	2	6.05e-5	1	1	1399
WP_011043893.1,AAZ28413.1	4'-phosphopantetheinyl transferase family protein [Colwellia psychrerythraea],4-phosphopantetheinyl transferase [Colwellia psychrerythraea 34H]	0.096	2	3.33e-5	2	2	1400
WP_011044211.1,AAZ26743.1	dihydropteroate synthase [Colwellia psychrerythraea],dihydropteroate synthase [Colwellia psychrerythraea 34H]	0.038	2	3.28e-5	1	1	1401
WP_011044238.1,AAZ26079.1,sp|Q47YG8.1|LOLD_COLP3	lipoprotein-releasing ABC transporter ATP-binding protein LolD [Colwellia psychrerythraea],lipoprotein releasing system ATP-binding protein LolD [Colwellia psychrerythraea 34H],RecName: Full=Lipoprotein-releasing system ATP-binding protein LolD	0.182	2	3.64e-5	2	2	1402
WP_011044276.1,AAZ28456.1	lytic murein transglycosylase [Colwellia psychrerythraea],putative transglycosylase [Colwellia psychrerythraea 34H]	0.066	2	2.70e-5	2	2	1403
WP_011044282.1,AAZ25399.1	anthranilate synthase component 1 [Colwellia psychrerythraea],anthranilate synthase component I [Colwellia psychrerythraea 34H]	0.016	2	1.72e-5	1	1	1404
WP_011044283.1,AAZ27197.1	MULTISPECIES: aminodeoxychorismate/anthranilate synthase component II [Colwellia],glutamine amido-transferase [Colwellia psychrerythraea 34H]	0.110	2	4.49e-5	1	1	1405
WP_011044292.1,AAZ24786.1,sp|Q47YB4.1|SYDP_COLP3	SecY-interacting protein [Colwellia psychrerythraea],putative syd protein [Colwellia psychrerythraea 34H],RecName: Full=Protein Syd	0.130	2	4.69e-5	2	2	1406
WP_011044368.1,AAZ27246.1	aminodeoxychorismate synthase component I [Colwellia psychrerythraea],para-aminobenzoate synthase, component I [Colwellia psychrerythraea 34H]	0.018	2	1.89e-5	1	1	1407
WP_011044408.1,AAZ28764.1	MULTISPECIES: putative zinc-binding protein [Colwellia],hypothetical protein CPS_3654 [Colwellia psychrerythraea 34H]	0.297	2	6.80e-5	2	2	1408
WP_011044625.1,AAZ24524.1	DUF481 domain-containing protein [Colwellia psychrerythraea],hypothetical protein CPS_3877 [Colwellia psychrerythraea 34H]	0.109	2	3.19e-5	2	2	1409
WP_011044670.1,AAZ27563.1	efflux RND transporter permease subunit [Colwellia psychrerythraea],AcrB/AcrD/AcrF family protein [Colwellia psychrerythraea 34H]	0.039	2	9.12e-6	2	2	1410
WP_011044728.1,AAZ26664.1	sortase-associated OmpA-like protein PdsO [Colwellia psychrerythraea],ompA family protein [Colwellia psychrerythraea 34H]	0.043	2	3.38e-5	1	1	1411
WP_011044830.1,AAZ27994.1	MULTISPECIES: single-stranded-DNA-specific exonuclease RecJ [Colwellia],single-stranded-DNA-specific exonuclease RecJ [Colwellia psychrerythraea 34H]	0.034	2	1.61e-5	2	2	1412
WP_011044863.1,AAZ26292.1	MucB/RseB C-terminal domain-containing protein [Colwellia psychrerythraea],sigma-E factor regulatory protein RseB [Colwellia psychrerythraea 34H]	0.053	2	2.78e-5	2	2	1413
WP_011044914.1,AAZ24061.1	glycosyltransferase family 4 protein [Colwellia psychrerythraea],putative lipopolysaccharide core biosynthesis mannosyltransferase [Colwellia psychrerythraea 34H]	0.077	2	2.58e-5	2	2	1414
WP_011044916.1,AAZ26152.1	TcpQ domain-containing protein [Colwellia psychrerythraea],hypothetical protein CPS_4184 [Colwellia psychrerythraea 34H]	0.034	2	4.04e-5	1	1	1415
WP_011044917.1,AAZ27260.1	bifunctional [glutamate--ammonia ligase]-adenylyl-L-tyrosine phosphorylase/[glutamate--ammonia-ligase] adenylyltransferase [Colwellia psychrerythraea],glutamate-ammonia-ligase adenylyltransferase [Colwellia psychrerythraea 34H]	0.038	2	9.86e-6	2	2	1416
WP_011044924.1,AAZ25603.1	hypothetical protein [Colwellia psychrerythraea],hypothetical protein CPS_4192 [Colwellia psychrerythraea 34H]	0.103	2	4.41e-5	1	1	1417
WP_011044937.1,AAZ26302.1	CDP-glycerol--glycerophosphate glycerophosphotransferase [Colwellia psychrerythraea],CDP-Glycerol:Poly(glycerophosphate) glycerophosphotransferase family protein [Colwellia psychrerythraea 34H]	0.086	2	2.70e-5	2	2	1418
WP_011044952.1,AAZ28702.1	MULTISPECIES: bacteriohemerythrin [Colwellia],hemerythrin family protein [Colwellia psychrerythraea 34H]	0.133	2	4.99e-5	2	2	1419
WP_011044971.1,AAZ27992.1	RidA family protein [Colwellia psychrerythraea],endoribonuclease, L-PSP family [Colwellia psychrerythraea 34H]	0.209	2	8.16e-5	1	1	1420
WP_011045203.1,sp|Q47VQ0.1|MRAZ_COLP3,AAZ25820.1	MULTISPECIES: division/cell wall cluster transcriptional repressor MraZ [Colwellia],RecName: Full=Transcriptional regulator MraZ,mraZ protein [Colwellia psychrerythraea 34H]	0.138	2	6.17e-5	2	2	1421
WP_011045261.1,AAZ25427.1	STAS domain-containing protein [Colwellia psychrerythraea],STAS domain protein [Colwellia psychrerythraea 34H]	0.160	2	9.38e-5	1	1	1422
WP_011045269.1,AAZ24742.1	MULTISPECIES: LPS export ABC transporter periplasmic protein LptC [Colwellia],hypothetical protein CPS_4540 [Colwellia psychrerythraea 34H]	0.085	2	4.97e-5	1	1	1423
WP_011045392.1,AAZ26163.1	MULTISPECIES: acyl-CoA dehydrogenase [Colwellia],glutaryl-CoA dehydrogenase [Colwellia psychrerythraea 34H]	0.091	2	2.38e-5	2	2	1424
WP_011045662.1,AAZ26961.1	MULTISPECIES: DeoR/GlpR family DNA-binding transcription regulator [Colwellia],transcriptional regulator, DeoR family [Colwellia psychrerythraea 34H]	0.130	2	3.69e-5	2	2	1425
WP_011045699.1,AAZ28156.1	DUF4399 domain-containing protein [Colwellia psychrerythraea],hypothetical protein CPS_4980 [Colwellia psychrerythraea 34H]	0.075	2	6.43e-5	2	2	1426
WP_041737040.1	transcriptional regulator [Colwellia psychrerythraea]	0.057	2	3.33e-5	1	1	1427
AAZ28695.1	hypothetical protein CPS_3105 [Colwellia psychrerythraea 34H]	0.055	2	3.24e-5	1	1	1427
WP_041737094.1	hypothetical protein [Colwellia psychrerythraea]	0.054	2	6.34e-5	1	1	1428
AAZ24065.1	hypothetical protein CPS_3469 [Colwellia psychrerythraea 34H]	0.060	2	7.00e-5	1	1	1428
WP_041737108.1	TonB-dependent receptor [Colwellia psychrerythraea]	0.008	2	9.44e-6	1	0	1429
AAZ25995.1	TonB-dependent receptor [Colwellia psychrerythraea 34H]	0.008	2	9.77e-6	1	0	1429
WP_041737130.1	MULTISPECIES: HlyC/CorC family transporter [Colwellia]	0.068	2	2.19e-5	2	2	1430
AAZ28504.1	putative magnesium and cobalt efflux protein CorB [Colwellia psychrerythraea 34H]	0.069	2	2.23e-5	2	2	1430
WP_232769085.1	MULTISPECIES: DUF484 family protein [Colwellia]	0.042	2	3.96e-5	1	1	1431
AAZ26863.1	hypothetical protein CPS_0078 [Colwellia psychrerythraea 34H]	0.043	2	4.08e-5	1	1	1431
WP_337998949.1	SUI1 family translation initiation factor [Colwellia psychrerythraea]	0.182	2	7.11e-5	1	1	1432
gi|209585854|gb|ACI64539.1|,gi|224004342|ref|XP_002295822.1|	3-hydroxyacyl-CoA dehydrogenase type II, partial [Thalassiosira pseudonana CCMP1335]	0.031	2	3.68e-5	1	0	1433
gi|209585988|gb|ACI64673.1|,gi|224004610|ref|XP_002295956.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.020	2	1.69e-5	1	1	1434
gi|2194089|pdb|1BEB|B	Chain B, Bovine Beta-Lactoglobulin, Lattice X	0.247	2	5.79e-5	2	2	1435
gi|220968224|gb|EED86573.1|,gi|224014887|ref|XP_002297105.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.006	2	8.45e-6	1	1	1436
gi|220968576|gb|EED86922.1|,gi|224014116|ref|XP_002296721.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.007	2	8.72e-6	1	1	1437
gi|220969638|gb|EED87978.1|,gi|224011930|ref|XP_002294618.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.053	2	3.80e-5	1	1	1438
gi|220971027|gb|EED89363.1|,gi|224009337|ref|XP_002293627.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.018	2	1.90e-5	1	1	1439
gi|220973735|gb|EED92065.1|,gi|224001282|ref|XP_002290313.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.012	2	1.38e-5	1	1	1440
gi|220973866|gb|EED92196.1|,gi|224001544|ref|XP_002290444.1|	DNA-binding protein, partial [Thalassiosira pseudonana CCMP1335]	0.024	2	2.79e-5	1	1	1441
gi|220973942|gb|EED92272.1|,gi|224001696|ref|XP_002290520.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.008	2	5.87e-6	1	1	1442
gi|220973978|gb|EED92308.1|,gi|224001768|ref|XP_002290556.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.031	2	1.52e-5	1	1	1443
gi|220974272|gb|EED92602.1|,gi|224002356|ref|XP_002290850.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.006	2	5.88e-6	1	1	1444
gi|220975192|gb|EED93521.1|,gi|224000623|ref|XP_002289984.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.031	2	1.84e-5	1	1	1445
gi|220975560|gb|EED93888.1|,gi|223997558|ref|XP_002288452.1|,gi|317411656|sp|B8BYH3.1|GUF1_THAPS	predicted protein [Thalassiosira pseudonana CCMP1335],RecName: Full=Translation factor GUF1 homolog, mitochondrial; AltName: Full=Elongation factor 4 homolog; Short=EF-4; AltName: Full=GTPase GUF1 homolog; AltName: Full=Ribosomal back-translocase	0.017	2	1.33e-5	1	0	1446
gi|220976468|gb|EED94795.1|,gi|223995337|ref|XP_002287352.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.020	2	2.66e-5	1	1	1447
gi|220976510|gb|EED94837.1|,gi|223995441|ref|XP_002287394.1|	D-Amino acid dehydrogenase, partial [Thalassiosira pseudonana CCMP1335],D-Amino acid dehydrogenase [Thalassiosira pseudonana CCMP1335]	0.044	2	3.16e-5	1	1	1448
gi|220977409|gb|EED95735.1|,gi|223992821|ref|XP_002286094.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.018	2	1.27e-5	1	1	1449
gi|220977547|gb|EED95873.1|,gi|223993097|ref|XP_002286232.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.021	2	1.77e-5	1	1	1450
gi|220977922|gb|EED96248.1|,gi|223993847|ref|XP_002286607.1|	mcm6-like protein [Thalassiosira pseudonana CCMP1335]	0.027	2	1.25e-5	2	1	1451
gi|223994587|ref|XP_002286977.1|,gi|220978292|gb|EED96618.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.009	2	5.45e-6	1	1	1452
gi|223994971|ref|XP_002287169.1|,gi|220976285|gb|EED94612.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.028	2	2.61e-5	1	1	1453
gi|223997224|ref|XP_002288285.1|,gi|220975393|gb|EED93721.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.027	2	1.12e-5	2	2	1454
gi|223997568|ref|XP_002288457.1|,gi|220975565|gb|EED93893.1|	predicted protein, partial [Thalassiosira pseudonana CCMP1335]	0.011	2	1.26e-5	1	1	1455
gi|224003823|ref|XP_002291583.1|,gi|220973359|gb|EED91690.1|	hypothetical protein THAPSDRAFT_269160 [Thalassiosira pseudonana CCMP1335]	0.022	2	2.03e-5	1	0	1456
gi|224007078|ref|XP_002292499.1|,gi|220972141|gb|EED90474.1|	hypothetical protein THAPSDRAFT_269439 [Thalassiosira pseudonana CCMP1335],hypothetical protein THAPSDRAFT_269439, partial [Thalassiosira pseudonana CCMP1335]	0.045	2	2.10e-5	1	1	1457
gi|224010417|ref|XP_002294166.1|,gi|220970183|gb|EED88521.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.009	2	7.64e-6	1	1	1458
gi|224010647|ref|XP_002294281.1|,gi|220970298|gb|EED88636.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.017	2	1.77e-5	1	1	1459
gi|224011888|ref|XP_002294597.1|,gi|220969617|gb|EED87957.1|	hypothetical protein THAPSDRAFT_25629 [Thalassiosira pseudonana CCMP1335]	0.011	2	1.19e-5	1	0	1460
gi|224011984|ref|XP_002294645.1|,gi|220969665|gb|EED88005.1|	predicted protein, partial [Thalassiosira pseudonana CCMP1335]	0.063	2	7.45e-5	1	1	1461
gi|224012980|ref|XP_002295142.1|,gi|220969104|gb|EED87446.1|	ABC transporter, partial [Thalassiosira pseudonana CCMP1335]	0.007	2	7.57e-6	1	1	1462
gi|224014606|ref|XP_002296965.1|,gi|220968345|gb|EED86693.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.012	2	4.61e-6	1	1	1463
gi|224014921|ref|XP_002297122.1|,gi|220968241|gb|EED86590.1|	fucoxanthin chl a/c light-harvesting protein [Thalassiosira pseudonana CCMP1335]	0.063	2	4.23e-5	1	1	1464
sp|Q47XG2.1|GCSP2_COLP3,AAZ27773.1,WP_011044594.1	RecName: Full=Glycine dehydrogenase (decarboxylating) 2; AltName: Full=Glycine cleavage system P-protein 2; AltName: Full=Glycine decarboxylase 2; AltName: Full=Glycine dehydrogenase (aminomethyl-transferring) 2,glycine dehydrogenase [Colwellia psychrerythraea 34H],aminomethyl-transferring glycine dehydrogenase [Colwellia psychrerythraea]	0.033	2	9.82e-6	2	2	1465
sp|Q47Y68.1|Y3584_COLP3,WP_011044338.1,AAZ24375.1	RecName: Full=UPF0178 protein CPS_3584,MULTISPECIES: YaiI/YqxD family protein [Colwellia],hypothetical protein CPS_3584 [Colwellia psychrerythraea 34H]	0.113	2	6.21e-5	1	1	1466
sp|Q47YJ3.1|RLME_COLP3,AAZ25977.1,WP_011044213.1	RecName: Full=Ribosomal RNA large subunit methyltransferase E; AltName: Full=23S rRNA Um2552 methyltransferase; AltName: Full=rRNA (uridine-2'-O-)-methyltransferase,ribosomal RNA large subunit methyltransferase J [Colwellia psychrerythraea 34H],MULTISPECIES: 23S rRNA (uridine(2552)-2'-O)-methyltransferase RlmE [Colwellia]	0.081	2	4.49e-5	1	1	1467
sp|Q487A4.1|ACEK_COLP3,WP_011041955.1,AAZ27754.1	RecName: Full=Isocitrate dehydrogenase kinase/phosphatase; Short=IDH kinase/phosphatase; Short=IDHK/P,MULTISPECIES: bifunctional isocitrate dehydrogenase kinase/phosphatase [Colwellia],isocitrate dehydrogenase kinase/phosphatase [Colwellia psychrerythraea 34H]	0.037	2	1.59e-5	2	2	1468
sp|Q487I2.1|CCMA_COLP3,WP_011041877.1,AAZ25480.1	RecName: Full=Cytochrome c biogenesis ATP-binding export protein CcmA; AltName: Full=Heme exporter protein A,cytochrome c biogenesis heme-transporting ATPase CcmA [Colwellia psychrerythraea],heme exporter protein CcmA [Colwellia psychrerythraea 34H]	0.128	2	4.29e-5	2	2	1469
sp|Q48AS9.1|FMT_COLP3,AAZ25053.1,WP_011040909.1	RecName: Full=Methionyl-tRNA formyltransferase,methionyl-tRNA formyltransferase [Colwellia psychrerythraea 34H],MULTISPECIES: methionyl-tRNA formyltransferase [Colwellia]	0.159	2	2.87e-5	2	2	1470
AAZ23965.1,WP_011044591.1	DNA-binding protein [Colwellia psychrerythraea 34H],MULTISPECIES: helix-turn-helix domain-containing protein [Colwellia]	0.081	1	2.25e-5	1	1	1471
AAZ24093.1,WP_011044148.1	hypothetical protein CPS_3386 [Colwellia psychrerythraea 34H],hypothetical protein [Colwellia psychrerythraea]	0.098	1	3.07e-5	1	1	1472
AAZ24162.1,sp|Q480H7.1|DCD_COLP3,WP_011043636.1	deoxycytidine triphosphate deaminase [Colwellia psychrerythraea 34H],RecName: Full=dCTP deaminase; AltName: Full=Deoxycytidine triphosphate deaminase,MULTISPECIES: dCTP deaminase [Colwellia]	0.045	1	2.37e-5	1	1	1473
AAZ24292.1,WP_011042937.1,sp|Q483C4.1|RUVB_COLP3	Holliday junction DNA helicase RuvB [Colwellia psychrerythraea 34H],MULTISPECIES: Holliday junction branch migration DNA helicase RuvB [Colwellia],RecName: Full=Holliday junction branch migration complex subunit RuvB	0.036	1	1.39e-5	1	1	1474
AAZ24358.1	acetolactate synthase II, small subunit [Colwellia psychrerythraea 34H]	0.146	1	5.27e-5	1	1	1475
WP_049757955.1	MULTISPECIES: acetolactate synthase 2 small subunit [Colwellia]	0.141	1	5.10e-5	1	1	1475
AAZ24370.1,WP_011042533.1	ribonuclease HI [Colwellia psychrerythraea 34H],MULTISPECIES: ribonuclease H family protein [Colwellia]	0.048	1	1.73e-5	1	1	1476
AAZ24398.1,WP_011045278.1	magnesium transporter [Colwellia psychrerythraea 34H],MULTISPECIES: magnesium transporter [Colwellia]	0.040	1	1.04e-5	1	1	1477
AAZ24407.1,WP_011042174.1	transcriptional regulator, MarR family [Colwellia psychrerythraea 34H],MULTISPECIES: MarR family winged helix-turn-helix transcriptional regulator [Colwellia]	0.146	1	2.97e-5	1	1	1478
AAZ24496.1	glycosyl transferase, group 1 family protein [Colwellia psychrerythraea 34H]	0.019	1	1.24e-5	1	1	1479
WP_041737190.1	glycosyltransferase family 4 protein [Colwellia psychrerythraea]	0.018	1	1.18e-5	1	1	1479
AAZ24504.1,WP_011045404.1	putative transcriptional regulator [Colwellia psychrerythraea 34H],HTH-type transcriptional regulator PuuR [Colwellia psychrerythraea]	0.039	1	2.61e-5	1	1	1480
AAZ24529.1,WP_011043393.1	L-asparaginase I [Colwellia psychrerythraea 34H],MULTISPECIES: asparaginase [Colwellia]	0.033	1	1.39e-5	1	1	1481
AAZ24797.1,WP_011045551.1	glutamate 5-kinase [Colwellia psychrerythraea 34H],MULTISPECIES: glutamate 5-kinase [Colwellia]	0.058	1	1.29e-5	1	1	1482
AAZ24870.1,WP_011043079.1	acyl-coenzyme A dehydrogenase [Colwellia psychrerythraea 34H],acyl-CoA dehydrogenase FadE [Colwellia psychrerythraea]	0.016	1	5.80e-6	1	1	1483
AAZ24882.1,WP_011044754.1	choline dehydrogenase [Colwellia psychrerythraea 34H],MULTISPECIES: choline dehydrogenase [Colwellia]	0.045	1	8.36e-6	1	0	1484
AAZ24910.1,WP_011044763.1	peptidase, M19 family [Colwellia psychrerythraea 34H],MULTISPECIES: dipeptidase [Colwellia]	0.040	1	1.43e-5	1	1	1485
AAZ25014.1,WP_011045612.1	putative glcG protein [Colwellia psychrerythraea 34H],MULTISPECIES: GlcG/HbpS family heme-binding protein [Colwellia]	0.091	1	3.28e-5	1	1	1486
