Protein(s)	Protein Description(s)	Sequence Coverage	PSMs	NSAF	Distinct Peptides	Unique Peptides	Protein Group Number
AAZ25521.1,WP_011043507.1	dsbA-like thioredoxin domain protein [Colwellia psychrerythraea 34H],DsbA family protein [Colwellia psychrerythraea]	0.113	3	5.67e-5	2	2	1456
AAZ25623.1,WP_011044773.1	iron-sulfur cluster-binding protein, Rieske family [Colwellia psychrerythraea 34H],MULTISPECIES: aromatic ring-hydroxylating oxygenase subunit alpha [Colwellia]	0.052	3	2.83e-5	2	2	1457
AAZ25785.1,WP_011044574.1	DNA repair protein RecN [Colwellia psychrerythraea 34H],DNA repair protein RecN [Colwellia psychrerythraea]	0.041	3	2.15e-5	2	2	1458
AAZ25859.1,WP_011043014.1	electron transport complex, RnfABCDGE type, G subunit [Colwellia psychrerythraea 34H],electron transport complex subunit RsxG [Colwellia psychrerythraea]	0.077	3	4.66e-5	1	1	1459
AAZ25869.1,WP_011045142.1	putative lipoprotein [Colwellia psychrerythraea 34H],hypothetical protein [Colwellia psychrerythraea]	0.090	3	1.21e-4	1	1	1460
AAZ25884.1,WP_011041772.1	thioesterase family protein [Colwellia psychrerythraea 34H],acyl-CoA thioesterase [Colwellia psychrerythraea]	0.137	3	9.22e-5	1	1	1461
AAZ25917.1,WP_011044527.1	sigma-54 depedent transcriptional activator PspF [Colwellia psychrerythraea 34H],phage shock protein operon transcriptional activator [Colwellia psychrerythraea]	0.156	3	3.25e-5	3	3	1462
AAZ26169.1	hypothetical protein CPS_4432 [Colwellia psychrerythraea 34H]	0.087	3	1.67e-5	3	3	1463
WP_081428755.1	penicillin-binding protein activator [Colwellia psychrerythraea]	0.093	3	1.78e-5	3	3	1463
AAZ26323.1,WP_011041031.1	putative methyltransferase [Colwellia psychrerythraea 34H],MULTISPECIES: 16S rRNA (guanine(966)-N(2))-methyltransferase RsmD [Colwellia]	0.127	3	5.70e-5	2	2	1464
AAZ26341.1,WP_011041258.1	nitrogen regulation protein NR(I) [Colwellia psychrerythraea 34H],MULTISPECIES: nitrogen regulation protein NR(I) [Colwellia]	0.052	3	2.59e-5	2	2	1465
AAZ26376.1,WP_011044955.1	putative heme biosynthesis protein [Colwellia psychrerythraea 34H],siroheme decarboxylase subunit beta [Colwellia psychrerythraea]	0.134	3	3.25e-5	2	2	1466
AAZ26512.1,WP_011045047.1	hypothetical protein CPS_4316 [Colwellia psychrerythraea 34H],YtoQ family protein [Colwellia psychrerythraea]	0.151	3	8.27e-5	2	2	1467
AAZ26813.1,WP_011044672.1	hypothetical protein CPS_3928 [Colwellia psychrerythraea 34H],MULTISPECIES: hypothetical protein [Colwellia]	0.117	3	4.28e-5	2	2	1468
AAZ26975.1,WP_011044322.1	2-octaprenyl-3-methyl-6-methoxy-1,4-benzoquinol hydroxylase [Colwellia psychrerythraea 34H],FAD-dependent oxidoreductase [Colwellia psychrerythraea]	0.130	3	3.01e-5	3	3	1469
AAZ27063.1,WP_011042234.1,CBD26728.1,CBC09853.1,CAW44393.1	oxidoreductase, FAD/FMN-binding [Colwellia psychrerythraea 34H],alkene reductase [Colwellia psychrerythraea],unnamed protein product [Colwellia psychrerythraea 34H]	0.071	3	3.44e-5	2	2	1470
AAZ27076.1,WP_011043056.1	microbial collagenase [Colwellia psychrerythraea 34H],collagenase [Colwellia psychrerythraea]	0.039	3	1.81e-5	2	1	1471
AAZ27163.1,WP_011045306.1	hypothetical protein CPS_4577 [Colwellia psychrerythraea 34H],hypothetical protein [Colwellia psychrerythraea]	0.282	3	9.74e-5	2	2	1472
AAZ27206.1,WP_011044817.1	sodium-dependent symporter family protein [Colwellia psychrerythraea 34H],sodium-dependent transporter [Colwellia psychrerythraea]	0.027	3	2.70e-5	1	1	1473
AAZ27220.1,WP_011042923.1	glycosyl transferase, group 2 family protein [Colwellia psychrerythraea 34H],glycosyltransferase family 2 protein [Colwellia psychrerythraea]	0.085	3	4.44e-5	2	2	1474
AAZ27321.1,WP_011045595.1	transcriptional regulator, TetR family [Colwellia psychrerythraea 34H],MULTISPECIES: TetR/AcrR family transcriptional regulator [Colwellia]	0.115	3	5.81e-5	2	2	1475
AAZ27763.1,WP_011045194.1,sp|Q47VQ9.1|MURG_COLP3	UDP-N-acetylglucosamine--N-acetylmuramyl-(pentapeptide) pyrophosphoryl-undecaprenol N-acetylglucosamine transferase [Colwellia psychrerythraea 34H],undecaprenyldiphospho-muramoylpentapeptide beta-N-acetylglucosaminyltransferase [Colwellia psychrerythraea],RecName: Full=UDP-N-acetylglucosamine--N-acetylmuramyl-(pentapeptide) pyrophosphoryl-undecaprenol N-acetylglucosamine transferase; AltName: Full=Undecaprenyl-PP-MurNAc-pentapeptide-UDPGlcNAc GlcNAc transferase	0.078	3	3.12e-5	2	2	1476
AAZ27795.1,WP_011041898.1	napE protein [Colwellia psychrerythraea 34H],MULTISPECIES: periplasmic nitrate reductase, NapE protein [Colwellia]	0.208	3	2.28e-4	1	1	1477
AAZ27800.1,WP_011044376.1	prolipoprotein diacylglyceryl transferase [Colwellia psychrerythraea 34H],prolipoprotein diacylglyceryl transferase [Colwellia psychrerythraea]	0.107	3	4.16e-5	2	2	1478
AAZ27853.1,WP_011045307.1	hypothetical protein CPS_4578 [Colwellia psychrerythraea 34H],hypothetical protein [Colwellia psychrerythraea]	0.187	3	5.25e-5	3	3	1479
AAZ28022.1,WP_011044417.1	conserved hypothetical protein TIGR00044 [Colwellia psychrerythraea 34H],YggS family pyridoxal phosphate-dependent enzyme [Colwellia psychrerythraea]	0.050	3	5.05e-5	1	1	1480
AAZ28027.1,WP_011043596.1	putative electron transfer protein [Colwellia psychrerythraea 34H],TlpA disulfide reductase family protein [Colwellia psychrerythraea]	0.098	3	6.56e-5	2	2	1481
AAZ28050.1,WP_011043977.1	hypothetical protein CPS_3194 [Colwellia psychrerythraea 34H],MULTISPECIES: DnaA regulatory inactivator Hda [Colwellia]	0.183	3	5.14e-5	2	2	1482
AAZ28085.1	hypothetical protein CPS_2162 [Colwellia psychrerythraea 34H]	0.256	3	7.36e-5	3	3	1483
AAZ28280.1,WP_011043739.1	hypothetical protein CPS_2947 [Colwellia psychrerythraea 34H],7-carboxy-7-deazaguanine synthase QueE [Colwellia psychrerythraea]	0.164	3	5.34e-5	2	0	1484
AAZ28383.1,WP_011041779.1	TonB-dependent receptor [Colwellia psychrerythraea 34H],TonB-dependent receptor [Colwellia psychrerythraea]	0.047	3	1.61e-5	3	3	1485
AAZ28479.1,WP_011041150.1	hypothetical protein CPS_0276 [Colwellia psychrerythraea 34H],MULTISPECIES: methylenetetrahydrofolate reductase [Colwellia]	0.058	3	3.72e-5	1	1	1486
AAZ28777.1,WP_011042404.1,sp|Q485F5.1|LPXB_COLP3	lipid-A-disaccharide synthase [Colwellia psychrerythraea 34H],lipid-A-disaccharide synthase [Colwellia psychrerythraea],RecName: Full=Lipid-A-disaccharide synthase	0.102	3	3.07e-5	3	3	1487
CAR80579.1,AAZ25629.1,CBX84050.1,WP_011042393.1	unnamed protein product [Colwellia psychrerythraea 34H],undecaprenyl diphosphate synthase [Colwellia psychrerythraea 34H],polyprenyl diphosphate synthase [Colwellia psychrerythraea]	0.150	3	4.75e-5	3	3	1488
CAV23450.1,AAZ26457.1,WP_011041315.1	unnamed protein product [Colwellia psychrerythraea 34H],met repressor [Colwellia psychrerythraea 34H],MULTISPECIES: met regulon transcriptional regulator MetJ [Colwellia]	0.339	3	1.11e-4	2	2	1489
CAY36210.1,WP_011045321.1,AAZ27572.1	unnamed protein product [Colwellia psychrerythraea 34H],S4 domain-containing protein [Colwellia psychrerythraea],heat shock protein 15 [Colwellia psychrerythraea 34H]	0.172	3	9.01e-5	2	2	1490
WP_011040920.1,AAZ27050.1,sp|Q48AV5.1|AROE_COLP3	shikimate dehydrogenase [Colwellia psychrerythraea],shikimate 5-dehydrogenase [Colwellia psychrerythraea 34H],RecName: Full=Shikimate dehydrogenase (NADP(+)); Short=SDH	0.120	3	4.39e-5	2	2	1491
WP_011041270.1,AAZ28016.1	MULTISPECIES: chemotaxis protein CheX [Colwellia],cheC-like family protein [Colwellia psychrerythraea 34H]	0.188	3	7.84e-5	2	2	1492
WP_011041360.1,AAZ24264.1	DUF6575 domain-containing protein [Colwellia psychrerythraea],hypothetical protein CPS_0499 [Colwellia psychrerythraea 34H]	0.117	3	2.76e-5	3	3	1493
WP_011041560.1,AAZ27824.1	MULTISPECIES: YajG family lipoprotein [Colwellia],putative lipoprotein [Colwellia psychrerythraea 34H]	0.143	3	6.39e-5	2	2	1494
WP_011041844.1,AAZ23997.1	hypothetical protein [Colwellia psychrerythraea],hypothetical protein CPS_1001 [Colwellia psychrerythraea 34H]	0.197	3	9.15e-5	2	2	1495
WP_011041911.1,sp|Q487E8.1|ISPF_COLP3,AAZ27818.1	2-C-methyl-D-erythritol 2,4-cyclodiphosphate synthase [Colwellia psychrerythraea],RecName: Full=2-C-methyl-D-erythritol 2,4-cyclodiphosphate synthase; Short=MECDP-synthase; Short=MECPP-synthase; Short=MECPS,2C-methyl-D-erythritol 2,4-cyclodiphosphate synthase [Colwellia psychrerythraea 34H]	0.153	3	7.10e-5	2	2	1496
WP_011042176.1,AAZ26392.1	MULTISPECIES: DnaJ domain-containing protein [Colwellia],DnaJ domain protein [Colwellia psychrerythraea 34H]	0.256	3	1.40e-4	2	2	1497
WP_011042307.1,AAZ26014.1	flagellar export chaperone FlgN [Colwellia psychrerythraea],putative flagellar protein FlgN [Colwellia psychrerythraea 34H]	0.250	3	8.16e-5	2	2	1498
WP_011042344.1,AAZ27459.1	flagellar basal body-associated protein FliL [Colwellia psychrerythraea],flagellar protein FliL [Colwellia psychrerythraea 34H]	0.223	3	6.56e-5	2	2	1499
WP_011042395.1,AAZ26435.1,sp|Q485G4.1|DXR_COLP3	1-deoxy-D-xylulose-5-phosphate reductoisomerase [Colwellia psychrerythraea],1-deoxy-D-xylulose 5-phosphate reductoisomerase [Colwellia psychrerythraea 34H],RecName: Full=1-deoxy-D-xylulose 5-phosphate reductoisomerase; Short=DXP reductoisomerase; AltName: Full=1-deoxyxylulose-5-phosphate reductoisomerase; AltName: Full=2-C-methyl-D-erythritol 4-phosphate synthase	0.136	3	2.94e-5	3	3	1500
WP_011042613.1,AAZ27468.1	MULTISPECIES: MaoC family dehydratase [Colwellia],MaoC domain protein [Colwellia psychrerythraea 34H]	0.114	3	5.30e-5	2	2	1501
WP_011042957.1,AAZ28468.1	CsiV family protein [Colwellia psychrerythraea],putative lipoprotein [Colwellia psychrerythraea 34H]	0.034	3	2.14e-5	2	2	1502
WP_011043031.1,AAZ27991.1	tRNA cyclic N6-threonylcarbamoyladenosine(37) synthase TcdA [Colwellia psychrerythraea],thiF family protein [Colwellia psychrerythraea 34H]	0.195	3	4.44e-5	3	3	1503
WP_011043063.1,AAZ24812.1	MULTISPECIES: PilZ domain-containing protein [Colwellia],hypothetical protein CPS_2244 [Colwellia psychrerythraea 34H]	0.384	3	1.22e-4	2	2	1504
WP_011043074.1,AAZ27480.1	MULTISPECIES: DNA polymerase III subunit epsilon [Colwellia],DNA polymerase III, epsilon subunit [Colwellia psychrerythraea 34H]	0.113	3	4.72e-5	2	2	1505
WP_011043395.1,AAZ27275.1	MULTISPECIES: HvfX family Cu-binding RiPP maturation protein [Colwellia],DoxD-like family protein [Colwellia psychrerythraea 34H]	0.108	3	5.21e-5	2	2	1506
WP_011043486.1,AAZ24100.1	MULTISPECIES: GTP cyclohydrolase I FolE [Colwellia],GTP cyclohydrolase I [Colwellia psychrerythraea 34H]	0.128	3	6.71e-5	2	2	1507
WP_011043663.1,AAZ28058.1	TIR domain-containing protein [Colwellia psychrerythraea],hypothetical protein CPS_2866 [Colwellia psychrerythraea 34H]	0.118	3	4.31e-5	2	2	1508
WP_011043890.1,AAZ25224.1	PfaB family protein [Colwellia psychrerythraea],polyunsaturated fatty acid synthase PfaB [Colwellia psychrerythraea 34H]	0.028	3	1.34e-5	2	2	1509
WP_011043944.1,AAZ28251.1	DUF58 domain-containing protein [Colwellia psychrerythraea],hypothetical protein CPS_3160 [Colwellia psychrerythraea 34H]	0.026	3	3.44e-5	1	1	1510
WP_011044145.1,AAZ27452.1	MULTISPECIES: TetR/AcrR family transcriptional regulator [Colwellia],transcriptional regulator, TetR family [Colwellia psychrerythraea 34H]	0.051	3	6.13e-5	1	1	1511
WP_011044282.1,AAZ25399.1	anthranilate synthase component 1 [Colwellia psychrerythraea],anthranilate synthase component I [Colwellia psychrerythraea 34H]	0.069	3	2.21e-5	3	3	1512
WP_011044291.1,AAZ27433.1	MULTISPECIES: hypothetical protein [Colwellia],hypothetical protein CPS_3531 [Colwellia psychrerythraea 34H]	0.306	3	9.98e-5	2	2	1513
WP_011044292.1,AAZ24786.1,sp|Q47YB4.1|SYDP_COLP3	SecY-interacting protein [Colwellia psychrerythraea],putative syd protein [Colwellia psychrerythraea 34H],RecName: Full=Protein Syd	0.075	3	6.04e-5	1	1	1514
WP_011044329.1,AAZ26497.1	MULTISPECIES: HlyC/CorC family transporter [Colwellia],magnesium and cobalt efflux protein CorC [Colwellia psychrerythraea 34H]	0.062	3	4.14e-5	1	1	1515
WP_011044413.1,AAZ24800.1	nicotinate-nucleotide--dimethylbenzimidazole phosphoribosyltransferase [Colwellia psychrerythraea],putative nicotinate-nucleotide--dimethylbenzimidazole phosphoribosyltransferase [Colwellia psychrerythraea 34H]	0.092	3	3.08e-5	3	3	1516
WP_011044709.1,AAZ25750.1	DUF2237 family protein [Colwellia psychrerythraea],hypothetical protein CPS_3965 [Colwellia psychrerythraea 34H]	0.168	3	9.66e-5	2	2	1517
WP_011044850.1,AAZ27948.1	nucleoside triphosphate pyrophosphohydrolase [Colwellia psychrerythraea],MazG family protein [Colwellia psychrerythraea 34H]	0.110	3	4.28e-5	2	2	1518
WP_011044883.1,AAZ28205.1	A/G-specific adenine glycosylase [Colwellia psychrerythraea],A/G-specific adenine glycosylase [Colwellia psychrerythraea 34H]	0.102	3	3.34e-5	3	3	1519
WP_011044924.1,AAZ25603.1	hypothetical protein [Colwellia psychrerythraea],hypothetical protein CPS_4192 [Colwellia psychrerythraea 34H]	0.235	3	5.67e-5	2	2	1520
WP_011045104.1,sp|Q47VZ9.1|RRAA_COLP3,AAZ25880.1,CAV23361.1	ribonuclease E activity regulator RraA [Colwellia psychrerythraea],RecName: Full=Regulator of ribonuclease activity A,hypothetical protein CPS_4374 [Colwellia psychrerythraea 34H],unnamed protein product [Colwellia psychrerythraea 34H]	0.182	3	7.32e-5	2	2	1521
WP_011045261.1,AAZ25427.1	STAS domain-containing protein [Colwellia psychrerythraea],STAS domain protein [Colwellia psychrerythraea 34H]	0.160	3	1.21e-4	1	1	1522
WP_011045267.1,AAZ26760.1	MULTISPECIES: KpsF/GutQ family sugar-phosphate isomerase [Colwellia],KpsF/GutQ family protein [Colwellia psychrerythraea 34H]	0.100	3	3.76e-5	2	2	1523
WP_011045288.1,AAZ26829.1	rod shape-determining protein MreC [Colwellia psychrerythraea],rod shape-determining protein MreC [Colwellia psychrerythraea 34H]	0.086	3	4.15e-5	2	2	1524
WP_011045303.1,AAZ25814.1	tetratricopeptide repeat protein [Colwellia psychrerythraea],putative MSHA biogenesis protein MshN [Colwellia psychrerythraea 34H]	0.065	3	3.00e-5	2	2	1525
WP_011045377.1,AAZ26257.1	outer membrane beta-barrel protein [Colwellia psychrerythraea],putative outer membrane protein [Colwellia psychrerythraea 34H]	0.051	3	6.90e-5	1	1	1526
WP_011045451.1,AAZ24961.1	OapA family protein [Colwellia psychrerythraea],peptidase, M23/M37 family [Colwellia psychrerythraea 34H]	0.078	3	2.42e-5	3	3	1527
WP_011045503.1,AAZ24996.1	MULTISPECIES: preprotein translocase subunit SecE [Colwellia],preprotein translocase, SecE subunit [Colwellia psychrerythraea 34H]	0.190	3	9.58e-5	2	2	1528
WP_011045539.1,AAZ27547.1	DUF3083 family protein [Colwellia psychrerythraea],hypothetical protein CPS_4820 [Colwellia psychrerythraea 34H]	0.030	3	3.26e-5	1	1	1529
WP_011045610.1,AAZ27684.1	MULTISPECIES: IclR family transcriptional regulator [Colwellia],transcriptional regulator, IclR family [Colwellia psychrerythraea 34H]	0.141	3	4.61e-5	3	3	1530
WP_011045735.1,AAZ25604.1	glycosyltransferase [Colwellia psychrerythraea],glycosyl transferase, group 1 family protein [Colwellia psychrerythraea 34H]	0.090	3	3.19e-5	3	3	1531
WP_041736968.1	NAD-glutamate dehydrogenase [Colwellia psychrerythraea]	0.005	3	7.64e-6	1	0	1532
AAZ28706.1	NAD-glutamate dehydrogenase family protein [Colwellia psychrerythraea 34H]	0.005	3	7.79e-6	1	0	1532
WP_041737103.1	DNA recombination protein RmuC [Colwellia psychrerythraea]	0.022	3	2.68e-5	1	1	1533
AAZ28102.1	hypothetical protein CPS_3589 [Colwellia psychrerythraea 34H]	0.022	3	2.64e-5	1	1	1533
WP_041737192.1	hypothetical protein [Colwellia psychrerythraea]	0.098	3	1.18e-4	1	1	1534
AAZ24892.1	hypothetical protein CPS_5035 [Colwellia psychrerythraea 34H]	0.102	3	1.23e-4	1	1	1534
WP_138140300.1	MBL fold metallo-hydrolase [Colwellia psychrerythraea]	0.086	3	3.83e-5	2	2	1535
AAZ24639.1	metallo-beta-lactamase family protein [Colwellia psychrerythraea 34H]	0.079	3	3.53e-5	2	2	1535
WP_232769085.1	MULTISPECIES: DUF484 family protein [Colwellia]	0.139	3	5.10e-5	2	2	1536
AAZ26863.1	hypothetical protein CPS_0078 [Colwellia psychrerythraea 34H]	0.143	3	5.25e-5	2	2	1536
gi|220970348|gb|EED88685.1|,gi|224009436|ref|XP_002293676.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.021	3	3.63e-5	1	1	1537
gi|220975560|gb|EED93888.1|,gi|223997558|ref|XP_002288452.1|,gi|317411656|sp|B8BYH3.1|GUF1_THAPS	predicted protein [Thalassiosira pseudonana CCMP1335],RecName: Full=Translation factor GUF1 homolog, mitochondrial; AltName: Full=Elongation factor 4 homolog; Short=EF-4; AltName: Full=GTPase GUF1 homolog; AltName: Full=Ribosomal back-translocase	0.017	3	1.71e-5	1	0	1538
gi|223994587|ref|XP_002286977.1|,gi|220978292|gb|EED96618.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.009	3	7.01e-6	1	1	1539
gi|224002360|ref|XP_002290852.1|,gi|220974274|gb|EED92604.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.009	3	1.74e-5	1	1	1540
gi|224003823|ref|XP_002291583.1|,gi|220973359|gb|EED91690.1|	hypothetical protein THAPSDRAFT_269160 [Thalassiosira pseudonana CCMP1335]	0.022	3	2.61e-5	1	0	1541
gi|224006245|ref|XP_002292083.1|,gi|220972602|gb|EED90934.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.018	3	1.49e-5	1	1	1542
gi|224015533|ref|XP_002297418.1|,gi|220967919|gb|EED86288.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.013	3	2.68e-5	1	0	1543
pdb|5XGX|B,pdb|5XGX|A	Chain B, Isoaspartyl dipeptidase,Chain A, Isoaspartyl dipeptidase	0.089	3	3.06e-5	2	2	1544
AAZ28575.1,WP_011042693.1,pdb|5XGW|B,pdb|5XGW|A	isoaspartyl dipeptidase [Colwellia psychrerythraea 34H],MULTISPECIES: beta-aspartyl-peptidase [Colwellia],Chain B, Isoaspartyl dipeptidase,Chain A, Isoaspartyl dipeptidase	0.089	3	3.06e-5	2	2	1544
sp|Q47VQ7.1|MURD_COLP3,AAZ24030.1,WP_011045196.1	RecName: Full=UDP-N-acetylmuramoylalanine--D-glutamate ligase; AltName: Full=D-glutamic acid-adding enzyme; AltName: Full=UDP-N-acetylmuramoyl-L-alanyl-D-glutamate synthetase,UDP-N-acetylmuramoylalanine--D-glutamate ligase [Colwellia psychrerythraea 34H],UDP-N-acetylmuramoyl-L-alanine--D-glutamate ligase [Colwellia psychrerythraea]	0.066	3	2.56e-5	2	2	1545
sp|Q47WV0.1|TRMD_COLP3,AAZ27276.1,WP_011044803.1	RecName: Full=tRNA (guanine-N(1)-)-methyltransferase; AltName: Full=M1G-methyltransferase; AltName: Full=tRNA [GM37] methyltransferase,tRNA (guanine-N1)-methyltransferase [Colwellia psychrerythraea 34H],MULTISPECIES: tRNA (guanosine(37)-N1)-methyltransferase TrmD [Colwellia]	0.123	3	4.77e-5	2	2	1546
sp|Q47XK1.1|PDXB_COLP3,AAZ25306.1,WP_011044555.1	RecName: Full=Erythronate-4-phosphate dehydrogenase,erythronate-4-phosphate dehydrogenase [Colwellia psychrerythraea 34H],4-phosphoerythronate dehydrogenase [Colwellia psychrerythraea]	0.117	3	3.07e-5	3	3	1547
sp|Q481H3.1|MINC_COLP3,WP_011043390.1,AAZ25120.1	RecName: Full=Probable septum site-determining protein MinC,MULTISPECIES: septum site-determining protein MinC [Colwellia],septum site-determining protein MinC [Colwellia psychrerythraea 34H]	0.092	3	5.05e-5	2	2	1548
sp|Q483H8.1|HISXH_COLP3,AAZ25938.1,WP_011042883.1	RecName: Full=Histidinol dehydrogenase homolog,histidinol dehydrogenase [Colwellia psychrerythraea 34H],histidinol dehydrogenase [Colwellia psychrerythraea]	0.099	3	2.71e-5	3	3	1549
sp|Q487I2.1|CCMA_COLP3,WP_011041877.1,AAZ25480.1	RecName: Full=Cytochrome c biogenesis ATP-binding export protein CcmA; AltName: Full=Heme exporter protein A,cytochrome c biogenesis heme-transporting ATPase CcmA [Colwellia psychrerythraea],heme exporter protein CcmA [Colwellia psychrerythraea 34H]	0.256	3	5.51e-5	3	3	1550
sp|Q487R8.1|AROQ_COLP3,AAZ27589.1,WP_011041791.1	RecName: Full=3-dehydroquinate dehydratase; Short=3-dehydroquinase; AltName: Full=Type II DHQase,3-dehydroquinate dehydratase, type II [Colwellia psychrerythraea 34H],MULTISPECIES: type II 3-dehydroquinate dehydratase [Colwellia]	0.261	3	7.89e-5	2	2	1551
sp|Q48AM0.2|UBIC_COLP3,WP_041736524.1	RecName: Full=Probable chorismate pyruvate-lyase; Short=CL; Short=CPL,chorismate--pyruvate lyase family protein [Colwellia psychrerythraea]	0.063	3	5.86e-5	1	1	1552
AAZ28672.1	putative chorismate--pyruvate lyase [Colwellia psychrerythraea 34H]	0.068	3	6.32e-5	1	1	1552
sp|Q48AR8.1|DAPF_COLP3,AAZ24959.1,WP_011040952.1	RecName: Full=Diaminopimelate epimerase; Short=DAP epimerase; AltName: Full=PLP-independent amino acid racemase,diaminopimelate epimerase [Colwellia psychrerythraea 34H],MULTISPECIES: diaminopimelate epimerase [Colwellia]	0.159	3	4.38e-5	2	2	1553
AAZ23986.1,WP_011043609.1	putative membrane protein [Colwellia psychrerythraea 34H],MULTISPECIES: efflux RND transporter permease subunit [Colwellia]	0.032	2	1.04e-5	2	2	1554
AAZ24002.1,WP_011044732.1	TonB-dependent receptor [Colwellia psychrerythraea 34H],TonB-dependent receptor [Colwellia psychrerythraea]	0.041	2	8.52e-6	2	2	1555
AAZ24093.1,WP_011044148.1	hypothetical protein CPS_3386 [Colwellia psychrerythraea 34H],hypothetical protein [Colwellia psychrerythraea]	0.275	2	5.26e-5	2	2	1556
AAZ24269.1,WP_011044331.1	GGDEF domain protein [Colwellia psychrerythraea 34H],MULTISPECIES: sensor domain-containing diguanylate cyclase [Colwellia]	0.075	2	2.50e-5	2	2	1557
AAZ24398.1,WP_011045278.1	magnesium transporter [Colwellia psychrerythraea 34H],MULTISPECIES: magnesium transporter [Colwellia]	0.064	2	1.78e-5	2	2	1558
AAZ24457.1,WP_011043314.1	acetyltransferase, GNAT family [Colwellia psychrerythraea 34H],GNAT family N-acetyltransferase [Colwellia psychrerythraea]	0.058	2	5.88e-5	1	1	1559
AAZ24545.1,WP_011044419.1	YGGT family protein [Colwellia psychrerythraea 34H],MULTISPECIES: YggT family protein [Colwellia]	0.127	2	4.45e-5	2	2	1560
AAZ24611.1,WP_011044002.1	putative lipoprotein [Colwellia psychrerythraea 34H],MULTISPECIES: DUF3313 family protein [Colwellia]	0.078	2	3.50e-5	1	1	1561
AAZ24669.1	ATP-dependent helicase HrpB [Colwellia psychrerythraea 34H]	0.030	2	9.53e-6	2	2	1562
WP_041737143.1	ATP-dependent helicase HrpB [Colwellia psychrerythraea]	0.030	2	9.55e-6	2	2	1562
AAZ24673.1,WP_011041552.1	fumarylacetoacetate hydrolase family protein [Colwellia psychrerythraea 34H],MULTISPECIES: fumarylacetoacetate hydrolase family protein [Colwellia]	0.097	2	3.71e-5	2	2	1563
AAZ24823.1,WP_011041691.1	putative surface protein [Colwellia psychrerythraea 34H],surface protein [Colwellia psychrerythraea]	0.011	2	1.24e-5	1	1	1564
AAZ24854.1,WP_011041295.1	hypothetical protein CPS_0434 [Colwellia psychrerythraea 34H],MULTISPECIES: YheV family putative zinc ribbon protein [Colwellia]	0.284	2	1.20e-4	1	1	1565
AAZ24882.1,WP_011044754.1	choline dehydrogenase [Colwellia psychrerythraea 34H],MULTISPECIES: choline dehydrogenase [Colwellia]	0.032	2	1.44e-5	1	0	1566
AAZ24885.1,WP_011044956.1	putative heme biosynthesis protein [Colwellia psychrerythraea 34H],Lrp/AsnC family transcriptional regulator [Colwellia psychrerythraea]	0.088	2	4.74e-5	1	1	1567
AAZ24921.1,sp|Q485G0.1|LPXD_COLP3	UDP-3-O-[3-hydroxymyristoyl] glucosamine N-acyltransferase [Colwellia psychrerythraea 34H],RecName: Full=UDP-3-O-acylglucosamine N-acyltransferase	0.072	2	2.31e-5	1	1	1568
WP_187148307.1	UDP-3-O-(3-hydroxymyristoyl)glucosamine N-acyltransferase [Colwellia psychrerythraea]	0.071	2	2.29e-5	1	1	1568
AAZ25030.1	primosomal replication protein N [Colwellia psychrerythraea 34H]	0.269	2	7.74e-5	2	2	1569
WP_101153977.1	MULTISPECIES: primosomal replication protein N [Colwellia]	0.295	2	8.47e-5	2	2	1569
AAZ25057.1,WP_011045725.1	hypothetical protein CPS_5006 [Colwellia psychrerythraea 34H],prenyltransferase/squalene oxidase repeat-containing protein [Colwellia psychrerythraea]	0.051	2	2.06e-5	2	2	1570
AAZ25217.1,WP_011041816.1	putative lipoprotein [Colwellia psychrerythraea 34H],outer membrane beta-barrel protein [Colwellia psychrerythraea]	0.044	2	3.55e-5	1	1	1571
AAZ25411.1,WP_011045514.1	RIO1/ZK632.3/MJ0444 family protein [Colwellia psychrerythraea 34H],MULTISPECIES: PA4780 family RIO1-like protein kinase [Colwellia]	0.084	2	2.82e-5	1	1	1572
AAZ25419.1,WP_011043071.1	putative lipoprotein [Colwellia psychrerythraea 34H],MULTISPECIES: META domain-containing protein [Colwellia]	0.203	2	5.83e-5	2	2	1573
AAZ25495.1,WP_011045217.1	TonB-dependent receptor [Colwellia psychrerythraea 34H],TonB-dependent receptor [Colwellia psychrerythraea]	0.014	2	9.64e-6	1	1	1574
AAZ25496.1,WP_011042046.1	phosphate regulon sensor protein PhoR [Colwellia psychrerythraea 34H],MULTISPECIES: phosphate regulon sensor histidine kinase PhoR [Colwellia]	0.030	2	1.85e-5	1	1	1575
AAZ25531.1,WP_011042814.1	copper-translocating P-type ATPase [Colwellia psychrerythraea 34H],heavy metal translocating P-type ATPase [Colwellia psychrerythraea]	0.013	2	9.82e-6	1	1	1576
AAZ25865.1,WP_011041875.1	heme exporter protein CcmC [Colwellia psychrerythraea 34H],heme ABC transporter permease [Colwellia psychrerythraea]	0.069	2	3.25e-5	1	1	1577
AAZ25875.1,WP_011042568.1	sensory box/GGDEF/EAL domain protein [Colwellia psychrerythraea 34H],GGDEF domain-containing phosphodiesterase [Colwellia psychrerythraea]	0.038	2	1.12e-5	2	2	1578
