Protein(s)	Protein Description(s)	Sequence Coverage	PSMs	NSAF	Distinct Peptides	Unique Peptides	Protein Group Number
AAZ24529.1,WP_011043393.1	L-asparaginase I [Colwellia psychrerythraea 34H],MULTISPECIES: asparaginase [Colwellia]	0.077	2	2.59e-5	2	2	1437
AAZ24536.1,WP_011044676.1	alkaline phosphatase family protein [Colwellia psychrerythraea 34H],MULTISPECIES: alkaline phosphatase [Colwellia]	0.023	2	1.66e-5	1	0	1438
AAZ24563.1,WP_011042162.1	sensory box/GGDEF domain protein [Colwellia psychrerythraea 34H],sensor domain-containing diguanylate cyclase [Colwellia psychrerythraea]	0.026	2	2.04e-5	1	1	1439
AAZ24673.1,WP_011041552.1	fumarylacetoacetate hydrolase family protein [Colwellia psychrerythraea 34H],MULTISPECIES: fumarylacetoacetate hydrolase family protein [Colwellia]	0.041	2	4.03e-5	1	1	1440
AAZ24816.1,WP_011044835.1	aquaporin Z [Colwellia psychrerythraea 34H],aquaporin Z [Colwellia psychrerythraea]	0.043	2	3.77e-5	1	1	1441
AAZ24910.1,WP_011044763.1	peptidase, M19 family [Colwellia psychrerythraea 34H],MULTISPECIES: dipeptidase [Colwellia]	0.085	2	2.66e-5	2	2	1442
AAZ25100.1,WP_011042115.1	putative lipoprotein [Colwellia psychrerythraea 34H],SIR2 family protein [Colwellia psychrerythraea]	0.046	2	1.40e-5	2	2	1443
AAZ25291.1,WP_011044181.1	DNA-binding response regulator, LuxR family [Colwellia psychrerythraea 34H],MULTISPECIES: response regulator transcription factor [Colwellia]	0.051	2	4.05e-5	1	0	1444
AAZ25331.1,WP_011043010.1	lactoylglutathione lyase [Colwellia psychrerythraea 34H],MULTISPECIES: VOC family protein [Colwellia]	0.158	2	6.29e-5	2	2	1445
AAZ25408.1,WP_011042405.1,sp|Q485F4.1|RNH2_COLP3	ribonuclease HII [Colwellia psychrerythraea 34H],ribonuclease HII [Colwellia psychrerythraea],RecName: Full=Ribonuclease HII; Short=RNase HII	0.083	2	4.03e-5	1	1	1446
AAZ25470.1,WP_011040967.1	hypothetical protein CPS_0092 [Colwellia psychrerythraea 34H],anaerobic ribonucleoside-triphosphate reductase [Colwellia psychrerythraea]	0.047	2	1.47e-5	2	2	1447
AAZ25491.1,WP_011045742.1	bacterial sugar transferase domain protein [Colwellia psychrerythraea 34H],TIGR03013 family XrtA/PEP-CTERM system glycosyltransferase [Colwellia psychrerythraea]	0.026	2	1.87e-5	1	1	1448
AAZ25495.1,WP_011045217.1	TonB-dependent receptor [Colwellia psychrerythraea 34H],TonB-dependent receptor [Colwellia psychrerythraea]	0.032	2	1.05e-5	2	2	1449
AAZ25521.1,WP_011043507.1	dsbA-like thioredoxin domain protein [Colwellia psychrerythraea 34H],DsbA family protein [Colwellia psychrerythraea]	0.094	2	4.10e-5	1	1	1450
AAZ25552.1,WP_011045070.1	dihydroneopterin aldolase [Colwellia psychrerythraea 34H],MULTISPECIES: dihydroneopterin aldolase [Colwellia]	0.130	2	7.10e-5	1	1	1451
AAZ25600.1,sp|Q487V5.1|HUTI_COLP3,WP_011041754.1	imidazolonepropionase [Colwellia psychrerythraea 34H],RecName: Full=Imidazolonepropionase; AltName: Full=Imidazolone-5-propionate hydrolase,imidazolonepropionase [Colwellia psychrerythraea]	0.053	2	2.09e-5	2	2	1452
AAZ25623.1,WP_011044773.1	iron-sulfur cluster-binding protein, Rieske family [Colwellia psychrerythraea 34H],MULTISPECIES: aromatic ring-hydroxylating oxygenase subunit alpha [Colwellia]	0.026	2	2.05e-5	1	1	1453
AAZ25859.1,WP_011043014.1	electron transport complex, RnfABCDGE type, G subunit [Colwellia psychrerythraea 34H],electron transport complex subunit RsxG [Colwellia psychrerythraea]	0.120	2	3.37e-5	2	2	1454
AAZ25869.1,WP_011045142.1	putative lipoprotein [Colwellia psychrerythraea 34H],hypothetical protein [Colwellia psychrerythraea]	0.090	2	8.74e-5	1	1	1455
AAZ25884.1,WP_011041772.1	thioesterase family protein [Colwellia psychrerythraea 34H],acyl-CoA thioesterase [Colwellia psychrerythraea]	0.137	2	6.67e-5	1	1	1456
AAZ25917.1,WP_011044527.1	sigma-54 depedent transcriptional activator PspF [Colwellia psychrerythraea 34H],phage shock protein operon transcriptional activator [Colwellia psychrerythraea]	0.056	2	2.35e-5	1	1	1457
AAZ26052.1,WP_011044061.1	hypothetical protein CPS_3298 [Colwellia psychrerythraea 34H],AAA family ATPase [Colwellia psychrerythraea]	0.046	2	3.11e-5	1	1	1458
AAZ26250.1,WP_011042312.1	chemotaxis protein methyltransferase CheR [Colwellia psychrerythraea 34H],MULTISPECIES: CheR family methyltransferase [Colwellia]	0.109	2	3.17e-5	2	2	1459
AAZ26282.1,WP_011045752.1	efflux transporter, RND family, MFP subunit [Colwellia psychrerythraea 34H],efflux RND transporter periplasmic adaptor subunit [Colwellia psychrerythraea]	0.074	2	2.57e-5	2	2	1460
AAZ26307.1,WP_011041971.1	iron-sulfur cluster assembly protein [Colwellia psychrerythraea 34H],MULTISPECIES: iron-sulfur cluster assembly protein IscA [Colwellia]	0.131	2	8.17e-5	1	1	1461
AAZ26336.1,WP_011044531.1,CAV20989.1	peptide ABC transporter, ATP-binding protein [Colwellia psychrerythraea 34H],peptide ABC transporter ATP-binding protein [Colwellia psychrerythraea],unnamed protein product [Colwellia psychrerythraea 34H]	0.021	2	2.59e-5	1	1	1462
AAZ26436.1,WP_011043092.1	LytTr DNA-binding response regulator [Colwellia psychrerythraea 34H],MULTISPECIES: LytR/AlgR family response regulator transcription factor [Colwellia]	0.043	2	3.12e-5	1	1	1463
AAZ26509.1	transcriptional regulator BetI [Colwellia psychrerythraea 34H]	0.056	2	4.46e-5	1	1	1464
WP_041736724.1	MULTISPECIES: transcriptional regulator BetI [Colwellia]	0.055	2	4.35e-5	1	1	1464
AAZ26616.1,WP_011045135.1	hypothetical protein CPS_4405 [Colwellia psychrerythraea 34H],class I SAM-dependent methyltransferase [Colwellia psychrerythraea]	0.037	2	2.92e-5	1	1	1465
AAZ26695.1,WP_011042838.1	exodeoxyribonuclease I [Colwellia psychrerythraea 34H],exodeoxyribonuclease I [Colwellia psychrerythraea]	0.066	2	1.79e-5	2	2	1466
AAZ26697.1,WP_011045706.1	hypothetical protein CPS_4987 [Colwellia psychrerythraea 34H],DNA-3-methyladenine glycosylase I [Colwellia psychrerythraea]	0.148	2	3.60e-5	2	2	1467
AAZ26698.1,WP_011044010.1	hypothetical protein CPS_3233 [Colwellia psychrerythraea 34H],MULTISPECIES: 5'-deoxynucleotidase [Colwellia]	0.137	2	4.44e-5	2	2	1468
AAZ26801.1,WP_011042798.1	uridine kinase [Colwellia psychrerythraea 34H],uridine kinase [Colwellia psychrerythraea]	0.162	2	4.05e-5	2	2	1469
AAZ26821.1	glucose/galactose transporter family protein [Colwellia psychrerythraea 34H]	0.023	2	2.02e-5	1	1	1470
WP_420794789.1	N-acetylglucosamine MFS transporter NagP [Colwellia psychrerythraea]	0.023	2	2.01e-5	1	1	1470
AAZ26849.1,WP_011042620.1	ATP-dependent peptidase, M41 family [Colwellia psychrerythraea 34H],AAA family ATPase [Colwellia psychrerythraea]	0.023	2	6.72e-6	2	2	1471
AAZ26985.1,WP_011043633.1	putative lipoprotein [Colwellia psychrerythraea 34H],MULTISPECIES: GFA family protein [Colwellia]	0.058	2	6.29e-5	1	1	1472
AAZ27109.1,WP_011044296.1	GGDEF domain protein [Colwellia psychrerythraea 34H],GGDEF domain-containing protein [Colwellia psychrerythraea]	0.052	2	1.63e-5	2	2	1473
AAZ27123.1,WP_011041941.1	ribosomal subunit interface protein [Colwellia psychrerythraea 34H],MULTISPECIES: ribosome hibernation-promoting factor, HPF/YfiA family [Colwellia]	0.144	2	7.87e-5	1	1	1474
AAZ27163.1,WP_011045306.1	hypothetical protein CPS_4577 [Colwellia psychrerythraea 34H],hypothetical protein [Colwellia psychrerythraea]	0.097	2	7.05e-5	1	1	1475
AAZ27177.1,WP_011042366.1	vacJ lipoprotein [Colwellia psychrerythraea 34H],MlaA family lipoprotein [Colwellia psychrerythraea]	0.090	2	3.28e-5	1	1	1476
AAZ27206.1,WP_011044817.1	sodium-dependent symporter family protein [Colwellia psychrerythraea 34H],sodium-dependent transporter [Colwellia psychrerythraea]	0.027	2	1.95e-5	1	1	1477
AAZ27218.1,WP_011041122.1	hypothetical protein CPS_0248 [Colwellia psychrerythraea 34H],HutD/Ves family protein [Colwellia psychrerythraea]	0.076	2	4.41e-5	1	1	1478
AAZ27236.1,WP_011040932.1	ATP synthase F0, C subunit [Colwellia psychrerythraea 34H],MULTISPECIES: F0F1 ATP synthase subunit C [Colwellia]	0.141	2	1.12e-4	1	1	1479
AAZ27417.1,WP_011044590.1	amino acid/cation symporter [Colwellia psychrerythraea 34H],alanine/glycine:cation symporter family protein [Colwellia psychrerythraea]	0.043	2	1.90e-5	1	1	1480
AAZ27478.1,WP_011042005.1	bacterioferritin, subunit 2 [Colwellia psychrerythraea 34H],bacterioferritin [Colwellia psychrerythraea]	0.219	2	5.64e-5	2	2	1481
AAZ27490.1,WP_011042422.1	transcriptional regulator, TetR family [Colwellia psychrerythraea 34H],MULTISPECIES: TetR family transcriptional repressor PsrA [Colwellia]	0.056	2	4.06e-5	1	1	1482
AAZ27492.1,WP_011040942.1	TonB-dependent receptor [Colwellia psychrerythraea 34H],TonB-dependent receptor [Colwellia psychrerythraea]	0.028	2	1.20e-5	1	1	1483
AAZ27531.1,WP_011042980.1	hypothetical protein CPS_2161 [Colwellia psychrerythraea 34H],hypothetical protein [Colwellia psychrerythraea]	0.128	2	9.29e-5	1	1	1484
AAZ27583.1,WP_011044831.1	thiol:disulfide interchange protein DsbC [Colwellia psychrerythraea 34H],MULTISPECIES: bifunctional protein-disulfide isomerase/oxidoreductase DsbC [Colwellia]	0.080	2	3.31e-5	2	2	1485
AAZ27598.1,WP_011041943.1	putative DNA repair protein RadA [Colwellia psychrerythraea 34H],DNA repair protein RadA [Colwellia psychrerythraea]	0.030	2	1.89e-5	1	1	1486
AAZ27718.1,WP_011042050.1	type IV pilus modification protein PilV [Colwellia psychrerythraea 34H],type IV pilus modification protein PilV [Colwellia psychrerythraea]	0.155	2	4.53e-5	2	2	1487
AAZ27745.1,WP_011042911.1	chain length determinant family protein [Colwellia psychrerythraea 34H],Wzz/FepE/Etk N-terminal domain-containing protein [Colwellia psychrerythraea]	0.034	2	2.71e-5	1	1	1488
AAZ27763.1,WP_011045194.1,sp|Q47VQ9.1|MURG_COLP3	UDP-N-acetylglucosamine--N-acetylmuramyl-(pentapeptide) pyrophosphoryl-undecaprenol N-acetylglucosamine transferase [Colwellia psychrerythraea 34H],undecaprenyldiphospho-muramoylpentapeptide beta-N-acetylglucosaminyltransferase [Colwellia psychrerythraea],RecName: Full=UDP-N-acetylglucosamine--N-acetylmuramyl-(pentapeptide) pyrophosphoryl-undecaprenol N-acetylglucosamine transferase; AltName: Full=Undecaprenyl-PP-MurNAc-pentapeptide-UDPGlcNAc GlcNAc transferase	0.034	2	2.26e-5	1	1	1489
AAZ28042.1,WP_011041882.1	ferrochelatase [Colwellia psychrerythraea 34H],ferrochelatase [Colwellia psychrerythraea]	0.102	2	2.47e-5	2	2	1490
AAZ28044.1,WP_011044432.1	hypothetical protein CPS_3678 [Colwellia psychrerythraea 34H],ribonuclease E inhibitor RraB [Colwellia psychrerythraea]	0.099	2	7.87e-5	1	1	1491
AAZ28070.1,WP_011044475.1	hypothetical protein CPS_3722 [Colwellia psychrerythraea 34H],hypothetical protein [Colwellia psychrerythraea]	0.030	2	7.60e-6	2	2	1492
AAZ28077.1,WP_011044713.1	putative lipoprotein [Colwellia psychrerythraea 34H],alpha-2-macroglobulin family protein [Colwellia psychrerythraea]	0.007	2	5.25e-6	1	1	1493
AAZ28086.1,WP_011042338.1	flagellar M-ring protein FliF [Colwellia psychrerythraea 34H],flagellar basal-body MS-ring/collar protein FliF [Colwellia psychrerythraea]	0.023	2	1.55e-5	1	1	1494
AAZ28101.1,WP_011045549.1	acyltransferase family protein [Colwellia psychrerythraea 34H],MULTISPECIES: acyltransferase [Colwellia]	0.030	2	2.88e-5	1	1	1495
AAZ28115.1,WP_011044059.1	universal stress protein family [Colwellia psychrerythraea 34H],universal stress protein [Colwellia psychrerythraea]	0.072	2	2.85e-5	1	1	1496
AAZ28142.1,WP_011041740.1	hypothetical protein CPS_0897 [Colwellia psychrerythraea 34H],hypothetical protein [Colwellia psychrerythraea]	0.133	2	5.82e-5	1	1	1497
AAZ28239.1,WP_011042547.1	penicillin-binding protein [Colwellia psychrerythraea 34H],MULTISPECIES: penicillin-binding protein 2 [Colwellia]	0.018	2	1.34e-5	1	1	1498
AAZ28280.1,WP_011043739.1	hypothetical protein CPS_2947 [Colwellia psychrerythraea 34H],7-carboxy-7-deazaguanine synthase QueE [Colwellia psychrerythraea]	0.062	2	3.87e-5	1	1	1499
WP_011043680.1,AAZ27071.1	7-carboxy-7-deazaguanine synthase QueE [Colwellia psychrerythraea],radical SAM domain protein [Colwellia psychrerythraea 34H]	0.063	2	3.94e-5	1	1	1499
AAZ28353.1,WP_011041637.1	thermostable serine protease, subtilase family [Colwellia psychrerythraea 34H],S8 family serine peptidase [Colwellia psychrerythraea]	0.059	2	1.44e-5	2	2	1500
AAZ28362.1,WP_011043639.1	putative rcsF protein [Colwellia psychrerythraea 34H],MULTISPECIES: Rcs stress response system protein RcsF [Colwellia]	0.079	2	6.24e-5	1	1	1501
AAZ28370.1,WP_011042080.1	FMN reductase, NADPH-dependent [Colwellia psychrerythraea 34H],NADPH-dependent FMN reductase [Colwellia psychrerythraea]	0.230	2	5.02e-5	2	2	1502
AAZ28439.1,WP_011043769.1	ABC transporter, ATP-binding/permease protein [Colwellia psychrerythraea 34H],MULTISPECIES: ABCB family ABC transporter ATP-binding protein/permease [Colwellia]	0.020	2	1.45e-5	1	1	1503
AAZ28447.1	hypothetical protein CPS_4204 [Colwellia psychrerythraea 34H]	0.033	2	1.95e-5	1	1	1504
WP_138140316.1	capsule assembly Wzi family protein [Colwellia psychrerythraea]	0.032	2	1.89e-5	1	1	1504
AAZ28479.1,WP_011041150.1	hypothetical protein CPS_0276 [Colwellia psychrerythraea 34H],MULTISPECIES: methylenetetrahydrofolate reductase [Colwellia]	0.089	2	2.69e-5	2	2	1505
AAZ28520.1	hypothetical protein CPS_0783 [Colwellia psychrerythraea 34H]	0.074	2	3.60e-5	1	1	1506
WP_049757732.1	PEP-CTERM sorting domain-containing protein [Colwellia psychrerythraea]	0.075	2	3.64e-5	1	1	1506
AAZ28694.1,WP_011041300.1	hypothetical protein CPS_0439 [Colwellia psychrerythraea 34H],MULTISPECIES: glycosyltransferase [Colwellia]	0.026	2	2.09e-5	1	1	1507
AAZ28795.1,WP_011043288.1,AAZ27539.1	sarcosine oxidase, beta subunit [Colwellia psychrerythraea 34H],sarcosine oxidase subunit beta family protein [Colwellia psychrerythraea]	0.065	2	2.10e-5	2	2	1508
AAZ28860.1,WP_011042484.1	hypothetical protein CPS_1652 [Colwellia psychrerythraea 34H],efflux RND transporter permease subunit [Colwellia psychrerythraea]	0.017	2	1.12e-5	1	1	1509
CBV34674.1,CBG21416.1,CBV35340.1,CBG22179.1,WP_011043592.1,AAZ25220.1	unnamed protein product [Colwellia psychrerythraea 34H],response regulator [Colwellia psychrerythraea],response regulator [Colwellia psychrerythraea 34H]	0.082	2	3.60e-5	1	1	1510
WP_011040951.1,AAZ28119.1	LPS translocon maturation chaperone LptM [Colwellia psychrerythraea],hypothetical protein CPS_0076 [Colwellia psychrerythraea 34H]	0.116	2	7.80e-5	1	1	1511
WP_011040956.1,AAZ24911.1	diguanylate cyclase [Colwellia psychrerythraea],response regulator/GGDEF domain protein [Colwellia psychrerythraea 34H]	0.062	2	2.09e-5	2	2	1512
WP_011041011.1,AAZ25730.1	hypothetical protein [Colwellia psychrerythraea],hypothetical protein CPS_0136 [Colwellia psychrerythraea 34H]	0.014	2	1.22e-5	1	1	1513
WP_011041034.1,AAZ27883.1	cell division ATP-binding protein FtsE [Colwellia psychrerythraea],cell division ATP-binding protein FtsE [Colwellia psychrerythraea 34H]	0.089	2	3.72e-5	1	1	1514
WP_011041056.1,AAZ27936.1,sp|Q48AG4.1|SLMA_COLP3	MULTISPECIES: nucleoid occlusion factor SlmA [Colwellia],transcriptional regulator, TetR family [Colwellia psychrerythraea 34H],RecName: Full=Nucleoid occlusion factor SlmA	0.152	2	4.41e-5	2	2	1515
WP_011041099.1,AAZ26630.1	polysaccharide deacetylase family protein [Colwellia psychrerythraea],polysaccharide deacetylase family protein [Colwellia psychrerythraea 34H]	0.070	2	2.45e-5	2	2	1516
WP_011041111.1,CBV33445.1,AAZ27640.1,sp|Q48AA9.1|LEXA_COLP3,CBG20090.1	MULTISPECIES: transcriptional repressor LexA [Colwellia],unnamed protein product [Colwellia psychrerythraea 34H],LexA repressor [Colwellia psychrerythraea 34H],RecName: Full=LexA repressor	0.047	2	4.14e-5	1	1	1517
WP_011041194.1,AAZ25424.1	MULTISPECIES: tRNA (adenosine(37)-N6)-threonylcarbamoyltransferase complex ATPase subunit type 1 TsaE [Colwellia],conserved hypothetical protein TIGR00150 [Colwellia psychrerythraea 34H]	0.130	2	5.39e-5	1	1	1518
WP_011041199.1,AAZ24566.1	ribosome rescue GTPase HflX [Colwellia psychrerythraea],GTP-binding protein HflX [Colwellia psychrerythraea 34H]	0.044	2	2.04e-5	2	2	1519
WP_011041361.1,AAZ26274.1	hypothetical protein [Colwellia psychrerythraea],hypothetical protein CPS_0500 [Colwellia psychrerythraea 34H]	0.079	2	6.88e-5	1	1	1520
WP_011041439.1,AAZ28046.1	UDP-glucose 4-epimerase family protein [Colwellia psychrerythraea],sugar epimerase family protein [Colwellia psychrerythraea 34H]	0.072	2	2.72e-5	2	2	1521
WP_011041445.1,AAZ26480.1	outer membrane lipoprotein [Colwellia psychrerythraea],hypothetical protein CPS_0595 [Colwellia psychrerythraea 34H]	0.081	2	5.46e-5	1	1	1522
WP_011041553.1,AAZ25208.1	MULTISPECIES: YacL family protein [Colwellia],hypothetical protein CPS_0703 [Colwellia psychrerythraea 34H]	0.106	2	6.62e-5	1	1	1523
WP_011041612.1,AAZ27146.1	methyl-accepting chemotaxis protein [Colwellia psychrerythraea],methyl-accepting chemotaxis protein [Colwellia psychrerythraea 34H]	0.071	2	1.32e-5	2	1	1524
WP_011041927.1,AAZ24962.1	MULTISPECIES: (2E,6E)-farnesyl diphosphate synthase [Colwellia],geranyltranstransferase [Colwellia psychrerythraea 34H]	0.047	2	2.91e-5	1	1	1525
WP_011041928.1,AAZ24300.1,sp|Q487D1.1|EX7S_COLP3	exodeoxyribonuclease VII small subunit [Colwellia psychrerythraea],exodeoxyribonuclease VII, small subunit [Colwellia psychrerythraea 34H],RecName: Full=Exodeoxyribonuclease 7 small subunit; AltName: Full=Exodeoxyribonuclease VII small subunit; Short=Exonuclease VII small subunit	0.134	2	1.07e-4	1	1	1526
WP_011041963.1,AAZ24095.1	uroporphyrinogen-III C-methyltransferase [Colwellia psychrerythraea],uroporphyrin-III C-methyltransferase [Colwellia psychrerythraea 34H]	0.038	2	3.32e-5	1	0	1527
WP_011042022.1,AAZ27576.1	tRNA (adenosine(37)-N6)-threonylcarbamoyltransferase complex dimerization subunit type 1 TsaB [Colwellia psychrerythraea],putative glycoprotease family protein [Colwellia psychrerythraea 34H]	0.088	2	3.66e-5	1	1	1528
WP_011042167.1,AAZ26091.1	MULTISPECIES: hypothetical protein [Colwellia],hypothetical protein CPS_1330 [Colwellia psychrerythraea 34H]	0.159	2	5.79e-5	2	2	1529
WP_011042187.1,AAZ25619.1	MULTISPECIES: HPF/RaiA family ribosome-associated protein [Colwellia],hypothetical protein CPS_1350 [Colwellia psychrerythraea 34H]	0.125	2	8.40e-5	1	1	1530
WP_011042212.1,AAZ28610.1	fasciclin domain-containing protein [Colwellia psychrerythraea],putative adhesion lipoprotein [Colwellia psychrerythraea 34H]	0.033	2	1.43e-5	1	1	1531
WP_011042248.1,AAZ26679.1	MULTISPECIES: MlaC/ttg2D family ABC transporter substrate-binding protein [Colwellia],toluene tolerance family protein [Colwellia psychrerythraea 34H]	0.068	2	3.95e-5	1	1	1532
WP_011042270.1,AAZ25638.1	MULTISPECIES: IclR family transcriptional regulator [Colwellia],transcriptional regulator, IclR family [Colwellia psychrerythraea 34H]	0.051	2	3.43e-5	1	1	1533
WP_011042304.1,AAZ24652.1	MULTISPECIES: flagellar assembly protein T N-terminal domain-containing protein [Colwellia],putative lipoprotein [Colwellia psychrerythraea 34H]	0.028	2	2.24e-5	1	1	1534
WP_011042332.1,AAZ28127.1	flagellar export chaperone FliS [Colwellia psychrerythraea],flagellar protein FliS [Colwellia psychrerythraea 34H]	0.076	2	6.62e-5	1	1	1535
WP_011042409.1,AAZ24429.1,sp|Q485F0.1|SSTT_COLP3	serine/threonine transporter SstT [Colwellia psychrerythraea],sodium:dicarboxylate symporter [Colwellia psychrerythraea 34H],RecName: Full=Serine/threonine transporter SstT; AltName: Full=Na(+)/serine-threonine symporter	0.034	2	2.14e-5	1	1	1536
WP_011042528.1,AAZ24176.1	MULTISPECIES: acyl-CoA thioesterase [Colwellia],thioesterase family protein [Colwellia psychrerythraea 34H]	0.144	2	6.99e-5	2	2	1537
WP_011042591.1,AAZ27168.1	MULTISPECIES: GNA1162 family protein [Colwellia],hypothetical protein CPS_1766 [Colwellia psychrerythraea 34H]	0.035	2	4.33e-5	1	1	1538
WP_011042761.1,AAZ27657.1	methyl-accepting chemotaxis protein [Colwellia psychrerythraea],methyl-accepting chemotaxis protein [Colwellia psychrerythraea 34H]	0.042	2	1.32e-5	2	1	1539
WP_011043017.1,AAZ25978.1	MULTISPECIES: electron transport complex subunit RsxB [Colwellia],electron transport complex, RnfABCDGE type, B subunit [Colwellia psychrerythraea 34H]	0.201	2	4.62e-5	2	2	1540
WP_011043069.1,AAZ26226.1	MULTISPECIES: hypothetical protein [Colwellia],putative lipoprotein [Colwellia psychrerythraea 34H]	0.074	2	5.90e-5	1	1	1541
WP_011043388.1,AAZ28357.1	MULTISPECIES: hypothetical protein [Colwellia],hypothetical protein CPS_2579 [Colwellia psychrerythraea 34H]	0.289	2	1.15e-4	2	2	1542
WP_011043456.1,AAZ28568.1	MULTISPECIES: carbohydrate kinase family protein [Colwellia],carbohydrate kinase, PfkB family [Colwellia psychrerythraea 34H]	0.077	2	2.60e-5	2	2	1543
WP_011043574.1,AAZ25962.1	exodeoxyribonuclease V subunit beta [Colwellia psychrerythraea],exodeoxyribonuclease V, beta subunit [Colwellia psychrerythraea 34H]	0.022	2	6.79e-6	2	2	1544
WP_011043663.1,AAZ28058.1	TIR domain-containing protein [Colwellia psychrerythraea],hypothetical protein CPS_2866 [Colwellia psychrerythraea 34H]	0.061	2	3.12e-5	1	1	1545
WP_011043728.1,AAZ25004.1	DGQHR domain-containing protein [Colwellia psychrerythraea],hypothetical protein CPS_2936 [Colwellia psychrerythraea 34H]	0.098	2	2.19e-5	1	1	1546
WP_011043765.1,AAZ28415.1	MULTISPECIES: YciC family protein [Colwellia],putative membrane protein [Colwellia psychrerythraea 34H]	0.051	2	3.18e-5	1	1	1547
WP_011044040.1,AAZ27245.1	MULTISPECIES: UvrY/SirA/GacA family response regulator transcription factor [Colwellia],DNA-binding response regulator [Colwellia psychrerythraea 34H]	0.117	2	4.08e-5	2	2	1548
WP_011044283.1,AAZ27197.1	MULTISPECIES: aminodeoxychorismate/anthranilate synthase component II [Colwellia],glutamine amido-transferase [Colwellia psychrerythraea 34H]	0.110	2	4.18e-5	1	1	1549
WP_011044294.1,AAZ25897.1	M61 family metallopeptidase [Colwellia psychrerythraea],putative peptidase, M61 family [Colwellia psychrerythraea 34H]	0.018	2	1.43e-5	1	1	1550
WP_011044463.1,AAZ28073.1,sp|Q47XU3.1|GLK_COLP3	MULTISPECIES: glucokinase [Colwellia],glucokinase [Colwellia psychrerythraea 34H],RecName: Full=Glucokinase; AltName: Full=Glucose kinase	0.042	2	2.65e-5	1	1	1551
WP_011044474.1,AAZ25174.1	MULTISPECIES: glycoside hydrolase family 17 protein [Colwellia],putative glycosyl hydrolase [Colwellia psychrerythraea 34H]	0.041	2	2.96e-5	1	1	1552
WP_011044487.1,AAZ26081.1	MULTISPECIES: tryptophan halogenase family protein [Colwellia],putative tryptophan halogenase [Colwellia psychrerythraea 34H]	0.034	2	1.76e-5	1	1	1553
WP_011044550.1,AAZ27484.1	bifunctional tetrahydrofolate synthase/dihydrofolate synthase [Colwellia psychrerythraea],folC bifunctional protein [Colwellia psychrerythraea 34H]	0.076	2	2.00e-5	2	2	1554
WP_011044575.1,AAZ28800.1	outer membrane protein assembly factor BamE [Colwellia psychrerythraea],SmpA/OmlA family protein [Colwellia psychrerythraea 34H]	0.153	2	6.07e-5	1	1	1555
WP_011044709.1,AAZ25750.1	DUF2237 family protein [Colwellia psychrerythraea],hypothetical protein CPS_3965 [Colwellia psychrerythraea 34H]	0.096	2	6.99e-5	1	1	1556
WP_011044746.1,AAZ28394.1	TolB-like translocation protein [Colwellia psychrerythraea],hypothetical protein CPS_4002 [Colwellia psychrerythraea 34H]	0.053	2	3.07e-5	1	1	1557
WP_011044834.1,AAZ24769.1	porin [Colwellia psychrerythraea],hypothetical protein CPS_4098 [Colwellia psychrerythraea 34H]	0.032	2	2.14e-5	1	1	1558
WP_011044846.1,AAZ27130.1	DUF4202 domain-containing protein [Colwellia psychrerythraea],hypothetical protein CPS_4110 [Colwellia psychrerythraea 34H]	0.066	2	4.41e-5	2	2	1559
WP_011044896.1,AAZ24510.1	MULTISPECIES: HlyD family secretion protein [Colwellia],secretion protein, HlyD family [Colwellia psychrerythraea 34H]	0.038	2	2.34e-5	1	1	1560
WP_011044999.1,AAZ26967.1	MULTISPECIES: hypothetical protein [Colwellia],hypothetical protein CPS_4268 [Colwellia psychrerythraea 34H]	0.074	2	7.16e-5	1	1	1561
WP_011045088.1,AAZ28366.1	MULTISPECIES: VOC family protein [Colwellia],glyoxalase family protein [Colwellia psychrerythraea 34H]	0.148	2	4.96e-5	2	2	1562
WP_011045124.1,AAZ28751.1	S1 family peptidase [Colwellia psychrerythraea],serine protease [Colwellia psychrerythraea 34H]	0.079	2	3.44e-5	1	1	1563
WP_011045137.1,AAZ24484.1	HDOD domain-containing protein [Colwellia psychrerythraea],hypothetical protein CPS_4407 [Colwellia psychrerythraea 34H]	0.075	2	3.12e-5	1	1	1564
WP_011045203.1,sp|Q47VQ0.1|MRAZ_COLP3,AAZ25820.1	MULTISPECIES: division/cell wall cluster transcriptional repressor MraZ [Colwellia],RecName: Full=Transcriptional regulator MraZ,mraZ protein [Colwellia psychrerythraea 34H]	0.072	2	5.75e-5	1	1	1565
WP_011045269.1,AAZ24742.1	MULTISPECIES: LPS export ABC transporter periplasmic protein LptC [Colwellia],hypothetical protein CPS_4540 [Colwellia psychrerythraea 34H]	0.085	2	4.62e-5	1	1	1566
WP_011045437.1,AAZ26890.1	MULTISPECIES: YdbL family probable chaperone protein [Colwellia],hypothetical protein CPS_4712 [Colwellia psychrerythraea 34H]	0.145	2	7.47e-5	2	2	1567
WP_011045538.1,AAZ28183.1	MULTISPECIES: response regulator transcription factor [Colwellia],DNA-binding response regulator [Colwellia psychrerythraea 34H]	0.059	2	4.70e-5	1	1	1568
WP_011045539.1,AAZ27547.1	DUF3083 family protein [Colwellia psychrerythraea],hypothetical protein CPS_4820 [Colwellia psychrerythraea 34H]	0.030	2	2.36e-5	1	1	1569
WP_011045662.1,AAZ26961.1	MULTISPECIES: DeoR/GlpR family DNA-binding transcription regulator [Colwellia],transcriptional regulator, DeoR family [Colwellia psychrerythraea 34H]	0.130	2	3.44e-5	2	2	1570
