Protein(s)	Protein Description(s)	Sequence Coverage	PSMs	NSAF	Distinct Peptides	Unique Peptides	Protein Group Number
WP_011042830.1,AAZ24719.1	glutathione peroxidase [Colwellia psychrerythraea],glutathione peroxidase family protein [Colwellia psychrerythraea 34H]	0.100	1	2.53e-5	1	1	2099
WP_011042876.1,AAZ26258.1	aminotransferase [Colwellia psychrerythraea],aminotransferase, class III [Colwellia psychrerythraea 34H]	0.028	1	8.67e-6	1	1	2100
WP_011042946.1,sp|Q483B5.1|LPXK_COLP3,AAZ24412.1	tetraacyldisaccharide 4'-kinase [Colwellia psychrerythraea],RecName: Full=Tetraacyldisaccharide 4'-kinase; AltName: Full=Lipid A 4'-kinase,tetraacyldisaccharide 4'-kinase [Colwellia psychrerythraea 34H]	0.023	1	1.18e-5	1	1	2101
WP_011042955.1,AAZ27125.1	MULTISPECIES: pseudouridine synthase [Colwellia],ribosomal small subunit pseudouridine synthase A [Colwellia psychrerythraea 34H]	0.049	1	1.67e-5	1	1	2102
WP_011042969.1,AAZ26592.1	gamma-glutamyltransferase [Colwellia psychrerythraea],gamma-glutamyltranspeptidase [Colwellia psychrerythraea 34H]	0.019	1	6.91e-6	1	1	2103
WP_011043031.1,AAZ27991.1	tRNA cyclic N6-threonylcarbamoyladenosine(37) synthase TcdA [Colwellia psychrerythraea],thiF family protein [Colwellia psychrerythraea 34H]	0.055	1	1.49e-5	1	1	2104
WP_011043106.1,sp|Q482K5.1|NTPPB_COLP3,AAZ24133.1	MULTISPECIES: Maf family protein [Colwellia],RecName: Full=7-methyl-GTP pyrophosphatase; Short=m(7)GTP pyrophosphatase,septum formation protein Maf [Colwellia psychrerythraea 34H]	0.080	1	2.02e-5	1	1	2105
WP_011043118.1,AAZ25768.1	MULTISPECIES: PilZ domain-containing protein [Colwellia],putative type IV pilus biogenesis protein pilZ [Colwellia psychrerythraea 34H]	0.083	1	3.75e-5	1	1	2106
WP_011043171.1,AAZ26889.1	TonB-dependent receptor [Colwellia psychrerythraea],TonB-dependent receptor [Colwellia psychrerythraea 34H]	0.007	1	4.42e-6	1	1	2107
WP_011043223.1,AAZ24532.1	DUF1186 domain-containing protein [Colwellia psychrerythraea],SEC-C motif domain protein [Colwellia psychrerythraea 34H]	0.038	1	1.27e-5	1	1	2108
WP_011043358.1,AAZ25478.1	SMI1/KNR4 family protein [Colwellia psychrerythraea],hypothetical protein CPS_2549 [Colwellia psychrerythraea 34H]	0.118	1	2.66e-5	1	1	2109
WP_011043487.1,AAZ24717.1	VOC family protein [Colwellia psychrerythraea],hypothetical protein CPS_2679 [Colwellia psychrerythraea 34H]	0.138	1	3.29e-5	1	1	2110
WP_011043513.1,AAZ24995.1	hypothetical protein [Colwellia psychrerythraea],putative lipoprotein [Colwellia psychrerythraea 34H]	0.036	1	8.03e-6	1	1	2111
WP_011043575.1,AAZ25469.1	exodeoxyribonuclease V subunit gamma [Colwellia psychrerythraea],exodeoxyribonuclease V, gamma subunit [Colwellia psychrerythraea 34H]	0.014	1	3.38e-6	1	1	2112
WP_011043603.1,AAZ24397.1	Lnb N-terminal periplasmic domain-containing protein [Colwellia psychrerythraea],hypothetical protein CPS_2797 [Colwellia psychrerythraea 34H]	0.023	1	6.54e-6	1	1	2113
WP_011043691.1,AAZ26140.1	MULTISPECIES: pseudouridine synthase [Colwellia],ribosomal large subunit pseudouridine synthase E [Colwellia psychrerythraea 34H]	0.080	1	2.01e-5	1	1	2114
WP_011043697.1,AAZ25656.1	MULTISPECIES: Leu/Phe/Val dehydrogenase [Colwellia],Glu/Leu/Phe/Val dehydrogenase [Colwellia psychrerythraea 34H]	0.023	1	1.17e-5	1	1	2115
WP_011043728.1,AAZ25004.1	DGQHR domain-containing protein [Colwellia psychrerythraea],hypothetical protein CPS_2936 [Colwellia psychrerythraea 34H]	0.023	1	1.01e-5	1	1	2116
WP_011043762.1,AAZ24691.1	RNA-binding S4 domain-containing protein [Colwellia psychrerythraea],hypothetical protein CPS_2973 [Colwellia psychrerythraea 34H]	0.089	1	3.26e-5	1	1	2117
WP_011043765.1,AAZ28415.1	MULTISPECIES: YciC family protein [Colwellia],putative membrane protein [Colwellia psychrerythraea 34H]	0.051	1	1.47e-5	1	1	2118
WP_011043883.1,AAZ26601.1	thiopurine S-methyltransferase [Colwellia psychrerythraea],thiopurine S-methyltransferase family protein [Colwellia psychrerythraea 34H]	0.047	1	1.91e-5	1	1	2119
WP_011043938.1,AAZ27758.1	phosphohistidine phosphatase SixA [Colwellia psychrerythraea],phosphohistidine phosphatase SixA [Colwellia psychrerythraea 34H]	0.175	1	2.44e-5	1	1	2120
WP_011043949.1,AAZ26845.1	MULTISPECIES: DUF3379 family protein [Colwellia],hypothetical protein CPS_3166 [Colwellia psychrerythraea 34H]	0.101	1	1.71e-5	1	1	2121
WP_011044009.1,AAZ27247.1	pyridoxal phosphate-dependent aminotransferase [Colwellia psychrerythraea],aminotransferase, class I [Colwellia psychrerythraea 34H]	0.063	1	9.85e-6	1	1	2122
WP_011044239.1,AAZ25386.1	MULTISPECIES: lipoprotein-releasing ABC transporter permease subunit [Colwellia],lipoprotein releasing system transmembrane protein LolC [Colwellia psychrerythraea 34H]	0.040	1	9.59e-6	1	1	2123
WP_011044240.1,AAZ25636.1	MULTISPECIES: PilZ domain-containing protein [Colwellia],hypothetical protein CPS_3480 [Colwellia psychrerythraea 34H]	0.070	1	2.02e-5	1	1	2124
WP_011044283.1,AAZ27197.1	MULTISPECIES: aminodeoxychorismate/anthranilate synthase component II [Colwellia],glutamine amido-transferase [Colwellia psychrerythraea 34H]	0.110	1	1.94e-5	1	1	2125
WP_011044294.1,AAZ25897.1	M61 family metallopeptidase [Colwellia psychrerythraea],putative peptidase, M61 family [Colwellia psychrerythraea 34H]	0.018	1	6.63e-6	1	1	2126
WP_011044328.1,sp|Q47Y78.1|YBEY_COLP3,AAZ27110.1	rRNA maturation RNase YbeY [Colwellia psychrerythraea],RecName: Full=Endoribonuclease YbeY,conserved hypothetical protein TIGR00043 [Colwellia psychrerythraea 34H]	0.077	1	2.61e-5	1	1	2127
WP_011044395.1,AAZ24218.1	MULTISPECIES: phosphate ABC transporter permease PstA [Colwellia],phosphate ABC transporter, permease protein [Colwellia psychrerythraea 34H]	0.024	1	7.43e-6	1	1	2128
WP_011044396.1,AAZ28009.1	ABC transporter permease subunit [Colwellia psychrerythraea],phosphate ABC transporter, permease protein [Colwellia psychrerythraea 34H]	0.014	1	5.20e-6	1	1	2129
WP_011044463.1,AAZ28073.1,sp|Q47XU3.1|GLK_COLP3	MULTISPECIES: glucokinase [Colwellia],glucokinase [Colwellia psychrerythraea 34H],RecName: Full=Glucokinase; AltName: Full=Glucose kinase	0.070	1	1.23e-5	1	1	2130
WP_011044471.1,AAZ25601.1	LytR/AlgR family response regulator transcription factor [Colwellia psychrerythraea],response regulator [Colwellia psychrerythraea 34H]	0.055	1	1.47e-5	1	1	2131
WP_011044558.1,AAZ28437.1	type IV pili methyl-accepting chemotaxis transducer N-terminal domain-containing protein [Colwellia psychrerythraea],hypothetical protein CPS_3809 [Colwellia psychrerythraea 34H]	0.043	1	1.47e-5	1	1	2132
WP_011044567.1,AAZ24852.1	monovalent cation/H+ antiporter subunit A [Colwellia psychrerythraea],monovalent cation/proton antiporter, MnhA/PhaA family subunit/monovalent cation/proton antiporter, MnhB/PhaB family subunit [Colwellia psychrerythraea 34H]	0.016	1	4.35e-6	1	1	2133
WP_011044625.1,AAZ24524.1	DUF481 domain-containing protein [Colwellia psychrerythraea],hypothetical protein CPS_3877 [Colwellia psychrerythraea 34H]	0.051	1	1.38e-5	1	1	2134
WP_011044667.1,AAZ25878.1	sensor domain-containing protein [Colwellia psychrerythraea],sensory box/GGDEF domain protein [Colwellia psychrerythraea 34H]	0.040	1	1.36e-5	1	1	2135
WP_011044718.1,AAZ26991.1	MotA/TolQ/ExbB proton channel family protein [Colwellia psychrerythraea],biopolymer transport exbB protein [Colwellia psychrerythraea 34H]	0.074	1	2.31e-5	1	1	2136
WP_011044851.1,AAZ25070.1	GTP diphosphokinase [Colwellia psychrerythraea],GTP pyrophosphokinase [Colwellia psychrerythraea 34H]	0.031	1	5.49e-6	1	1	2137
WP_011044928.1,AAZ28003.1	CYTH domain-containing protein [Colwellia psychrerythraea],putative adenylate cyclase [Colwellia psychrerythraea 34H]	0.022	1	7.57e-6	1	1	2138
WP_011044967.1,AAZ25305.1	MULTISPECIES: bacteriohemerythrin [Colwellia],hemerythrin family protein [Colwellia psychrerythraea 34H]	0.115	1	2.11e-5	1	1	2139
WP_011044971.1,AAZ27992.1	RidA family protein [Colwellia psychrerythraea],endoribonuclease, L-PSP family [Colwellia psychrerythraea 34H]	0.209	1	3.52e-5	1	1	2140
WP_011044999.1,AAZ26967.1	MULTISPECIES: hypothetical protein [Colwellia],hypothetical protein CPS_4268 [Colwellia psychrerythraea 34H]	0.074	1	3.32e-5	1	1	2141
WP_011045015.1,AAZ24372.1	D-2-hydroxyacid dehydrogenase [Colwellia psychrerythraea],D-isomer specific 2-hydroxyacid dehydrogenase family protein [Colwellia psychrerythraea 34H]	0.044	1	1.28e-5	1	1	2142
WP_011045065.1,AAZ28083.1	MULTISPECIES: DNA primase [Colwellia],DNA primase [Colwellia psychrerythraea 34H]	0.017	1	6.92e-6	1	1	2143
WP_011045088.1,AAZ28366.1	MULTISPECIES: VOC family protein [Colwellia],glyoxalase family protein [Colwellia psychrerythraea 34H]	0.097	1	2.30e-5	1	1	2144
WP_011045092.1,AAZ25323.1	DUF4097 family beta strand repeat-containing protein [Colwellia psychrerythraea],hypothetical protein CPS_4362 [Colwellia psychrerythraea 34H]	0.072	1	1.26e-5	1	1	2145
WP_011045148.1,AAZ24335.1	MULTISPECIES: sigma-54-dependent transcriptional regulator [Colwellia],sigma-54 dependent DNA-binding response regulator [Colwellia psychrerythraea 34H]	0.047	1	8.99e-6	1	1	2146
WP_011045200.1,AAZ25083.1	MULTISPECIES: peptidoglycan glycosyltransferase FtsI [Colwellia],peptidoglycan synthetase FtsI [Colwellia psychrerythraea 34H]	0.022	1	6.85e-6	1	1	2147
WP_011045209.1,AAZ28806.1	RT0821/Lpp0805 family surface protein [Colwellia psychrerythraea],hypothetical protein CPS_4480 [Colwellia psychrerythraea 34H]	0.036	1	1.32e-5	1	1	2148
WP_011045221.1,AAZ24236.1	PLP-dependent decarboxylase [Colwellia psychrerythraea],putative pyridoxal-dependent decarboxylase [Colwellia psychrerythraea 34H]	0.077	1	9.75e-6	1	1	2149
WP_011045263.1,AAZ28612.1	MULTISPECIES: outer membrane lipid asymmetry maintenance protein MlaD [Colwellia],mce family protein [Colwellia psychrerythraea 34H]	0.115	1	2.58e-5	1	1	2150
WP_011045267.1,AAZ26760.1	MULTISPECIES: KpsF/GutQ family sugar-phosphate isomerase [Colwellia],KpsF/GutQ family protein [Colwellia psychrerythraea 34H]	0.044	1	1.26e-5	1	1	2151
WP_011045288.1,AAZ26829.1	rod shape-determining protein MreC [Colwellia psychrerythraea],rod shape-determining protein MreC [Colwellia psychrerythraea 34H]	0.038	1	1.39e-5	1	1	2152
WP_011045291.1,AAZ26356.1	LamG domain-containing protein [Colwellia psychrerythraea],hypothetical protein CPS_4562 [Colwellia psychrerythraea 34H]	0.006	1	2.57e-6	1	1	2153
WP_011045338.1,AAZ26203.1	isoprenoid biosynthesis glyoxalase ElbB [Colwellia psychrerythraea],enhancing lycopene biosynthesis protein 2 [Colwellia psychrerythraea 34H]	0.087	1	1.86e-5	1	1	2154
WP_011045348.1,AAZ27683.1	efflux RND transporter permease subunit [Colwellia psychrerythraea],AcrB/AcrD/AcrF family protein [Colwellia psychrerythraea 34H]	0.015	1	3.85e-6	1	1	2155
WP_011045366.1,AAZ24526.1	MULTISPECIES: molybdopterin synthase catalytic subunit MoaE [Colwellia],molybdopterin converting factor, subunit 2 [Colwellia psychrerythraea 34H]	0.109	1	2.59e-5	1	1	2156
WP_011045377.1,AAZ26257.1	outer membrane beta-barrel protein [Colwellia psychrerythraea],putative outer membrane protein [Colwellia psychrerythraea 34H]	0.051	1	2.31e-5	1	1	2157
WP_011045414.1,AAZ28502.1	MULTISPECIES: (Fe-S)-binding protein [Colwellia],cysteine-rich domain protein [Colwellia psychrerythraea 34H]	0.107	1	1.55e-5	1	1	2158
WP_011045429.1,AAZ26995.1	sigma-54-dependent transcriptional regulator [Colwellia psychrerythraea],sigma-54 dependent DNA-binding response regulator, Fis family [Colwellia psychrerythraea 34H]	0.050	1	8.38e-6	1	1	2159
WP_011045436.1,AAZ25697.1	MULTISPECIES: methyl-accepting chemotaxis protein [Colwellia],methyl-accepting chemotaxis protein [Colwellia psychrerythraea 34H]	0.016	1	6.39e-6	1	0	2160
WP_011044669.1,AAZ26992.1	methyl-accepting chemotaxis protein [Colwellia psychrerythraea],methyl-accepting chemotaxis protein [Colwellia psychrerythraea 34H]	0.015	1	6.00e-6	1	0	2160
WP_011043830.1	methyl-accepting chemotaxis protein [Colwellia psychrerythraea]	0.019	1	7.68e-6	1	0	2160
WP_011045400.1,AAZ27410.1	methyl-accepting chemotaxis protein [Colwellia psychrerythraea],methyl-accepting chemotaxis protein [Colwellia psychrerythraea 34H]	0.014	1	5.77e-6	1	0	2160
AAZ24500.1,WP_011044612.1	methyl-accepting chemotaxis protein [Colwellia psychrerythraea 34H],methyl-accepting chemotaxis protein [Colwellia psychrerythraea]	0.018	1	7.13e-6	1	0	2160
WP_011041612.1,AAZ27146.1	methyl-accepting chemotaxis protein [Colwellia psychrerythraea],methyl-accepting chemotaxis protein [Colwellia psychrerythraea 34H]	0.015	1	6.12e-6	1	0	2160
AAZ25666.1,WP_011042872.1	methyl-accepting chemotaxis protein [Colwellia psychrerythraea 34H],methyl-accepting chemotaxis protein [Colwellia psychrerythraea]	0.014	1	5.75e-6	1	0	2160
WP_011045437.1,AAZ26890.1	MULTISPECIES: YdbL family probable chaperone protein [Colwellia],hypothetical protein CPS_4712 [Colwellia psychrerythraea 34H]	0.145	1	3.46e-5	1	1	2161
WP_011045451.1,AAZ24961.1	OapA family protein [Colwellia psychrerythraea],peptidase, M23/M37 family [Colwellia psychrerythraea 34H]	0.014	1	8.13e-6	1	1	2162
WP_011045469.1,sp|Q47UY4.1|COAX_COLP3,AAZ26906.1	pantothenate kinase [Colwellia psychrerythraea],RecName: Full=Type III pantothenate kinase; AltName: Full=PanK-III; AltName: Full=Pantothenic acid kinase,putative transcriptional activator [Colwellia psychrerythraea 34H]	0.052	1	1.63e-5	1	1	2163
WP_011045539.1,AAZ27547.1	DUF3083 family protein [Colwellia psychrerythraea],hypothetical protein CPS_4820 [Colwellia psychrerythraea 34H]	0.030	1	1.09e-5	1	1	2164
WP_011045543.1,AAZ25302.1	MULTISPECIES: DUF2489 domain-containing protein [Colwellia],hypothetical protein CPS_4824 [Colwellia psychrerythraea 34H]	0.062	1	2.50e-5	1	1	2165
WP_011045577.1,AAZ27039.1	efflux RND transporter permease subunit [Colwellia psychrerythraea],cation efflux system protein CusA [Colwellia psychrerythraea 34H]	0.018	1	3.85e-6	1	1	2166
WP_011045673.1,AAZ25983.1	putative nucleotidyltransferase substrate binding domain-containing protein [Colwellia psychrerythraea],CBS domain protein [Colwellia psychrerythraea 34H]	0.019	1	6.49e-6	1	1	2167
WP_011045735.1,AAZ25604.1	glycosyltransferase [Colwellia psychrerythraea],glycosyl transferase, group 1 family protein [Colwellia psychrerythraea 34H]	0.077	1	1.07e-5	1	1	2168
WP_011045736.1,AAZ25942.1	polysaccharide deacetylase family protein [Colwellia psychrerythraea],polysaccharide deacetylase family protein [Colwellia psychrerythraea 34H]	0.085	1	1.92e-5	1	1	2169
WP_011045739.1,AAZ28397.1	glycosyltransferase family 2 protein [Colwellia psychrerythraea],glycosyl transferase, group 2 family protein [Colwellia psychrerythraea 34H]	0.059	1	1.04e-5	1	1	2170
WP_011045741.1,AAZ27164.1	polysaccharide deacetylase family protein [Colwellia psychrerythraea],polysaccharide deacetylase family protein [Colwellia psychrerythraea 34H]	0.043	1	1.24e-5	1	1	2171
WP_041737116.1	MULTISPECIES: DUF3726 domain-containing protein [Colwellia]	0.065	1	1.65e-5	1	1	2172
AAZ28385.1	hypothetical protein CPS_3868 [Colwellia psychrerythraea 34H]	0.066	1	1.68e-5	1	1	2172
WP_041737155.1	PilN domain-containing protein [Colwellia psychrerythraea]	0.065	1	2.02e-5	1	1	2173
WP_049757723.1	EAL domain-containing protein [Colwellia psychrerythraea]	0.033	1	5.16e-6	1	1	2174
AAZ24656.1	sensory box/GGDEF/EAL domain protein [Colwellia psychrerythraea 34H]	0.033	1	5.14e-6	1	1	2174
WP_138140223.1	DUF481 domain-containing protein [Colwellia psychrerythraea]	0.019	1	1.11e-5	1	1	2175
AAZ26403.1	hypothetical protein CPS_0403 [Colwellia psychrerythraea 34H]	0.019	1	1.08e-5	1	1	2175
WP_232769265.1	MULTISPECIES: methyltransferase [Colwellia]	0.037	1	1.15e-5	1	1	2176
AAZ28742.1,sp|Q47VN0.1|RSMC_COLP3	ribosomal RNA small subunit methyltransferase C [Colwellia psychrerythraea 34H],RecName: Full=Ribosomal RNA small subunit methyltransferase C; AltName: Full=16S rRNA m2G1207 methyltransferase; AltName: Full=rRNA (guanine-N(2)-)-methyltransferase RsmC	0.036	1	1.13e-5	1	1	2176
WP_238383547.1	DUF2066 domain-containing protein [Colwellia psychrerythraea]	0.019	1	8.65e-6	1	1	2177
AAZ24809.1	hypothetical protein CPS_3195 [Colwellia psychrerythraea 34H]	0.019	1	8.48e-6	1	1	2177
WP_238383561.1	YebG family protein [Colwellia psychrerythraea]	0.117	1	3.93e-5	1	1	2178
AAZ27780.1	hypothetical protein CPS_4298 [Colwellia psychrerythraea 34H]	0.098	1	3.32e-5	1	1	2178
gi|125987528|sp|A0T0Q5.1|RK11_THAPS,gi|116739870|gb|ABK20740.1|,gi|118411123|ref|YP_874517.1|,gi|2050584456|gb|QWM92997.1|	RecName: Full=Large ribosomal subunit protein uL11c; AltName: Full=50S ribosomal protein L11, chloroplastic,50S ribosomal protein L11 (chloroplast) [Thalassiosira pseudonana],ribosomal protein L11 (chloroplast) [Thalassiosira pseudonana]	0.170	1	2.87e-5	1	1	2179
gi|125987615|sp|A0T0R3.1|RK33_THAPS,gi|118411131|ref|YP_874525.1|,gi|116739878|gb|ABK20748.1|,gi|2050584448|gb|QWM92989.1|,gi|220967803|gb|EED86179.1|,gi|224015782|ref|XP_002297539.1|	RecName: Full=Large ribosomal subunit protein bL33c; AltName: Full=50S ribosomal protein L33, chloroplastic,ribosomal protein L33 (chloroplast) [Thalassiosira pseudonana],50S ribosomal protein L33 (chloroplast) [Thalassiosira pseudonana],predicted protein [Thalassiosira pseudonana CCMP1335]	0.172	1	6.32e-5	1	1	2180
gi|125987679|sp|A0T0Z2.1|RR13_THAPS,gi|2050584510|gb|QWM93051.1|,gi|116739957|gb|ABK20827.1|,gi|118411210|ref|YP_874604.1|	RecName: Full=Small ribosomal subunit protein uS13c; AltName: Full=30S ribosomal protein S13, chloroplastic,ribosomal protein S13 (chloroplast) [Thalassiosira pseudonana],30S ribosomal protein S13 (chloroplast) [Thalassiosira pseudonana]	0.106	1	3.29e-5	1	1	2181
gi|2050584528|gb|QWM93069.1|	ribosomal protein L23 (chloroplast) [Thalassiosira pseudonana]	0.141	1	4.09e-5	1	1	2182
gi|116739939|gb|ABK20809.1|,gi|118411192|ref|YP_874586.1|,gi|125987566|sp|A0T0X4.1|RK23_THAPS	50S ribosomal protein L23 (chloroplast) [Thalassiosira pseudonana],ribosomal protein L23 (chloroplast) [Thalassiosira pseudonana],RecName: Full=Large ribosomal subunit protein uL23c; AltName: Full=50S ribosomal protein L23, chloroplastic	0.143	1	4.13e-5	1	1	2182
gi|209583482|gb|ACI64168.1|,gi|224011353|ref|XP_002295451.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.068	1	1.44e-5	1	1	2183
gi|209583487|gb|ACI64173.1|,gi|224011363|ref|XP_002295456.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.035	1	7.14e-6	1	1	2184
gi|209583499|gb|ACI64185.1|,gi|224011387|ref|XP_002295468.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.072	1	1.54e-5	1	1	2185
gi|209586040|gb|ACI64725.1|,gi|224004714|ref|XP_002296008.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.010	1	3.98e-6	1	1	2186
gi|209586174|gb|ACI64859.1|,gi|224004982|ref|XP_002296142.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.006	1	2.23e-6	1	1	2187
gi|209586226|gb|ACI64911.1|,gi|224005086|ref|XP_002296194.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.028	1	1.13e-5	1	1	2188
gi|209586316|gb|ACI65001.1|,gi|224005266|ref|XP_002296284.1|	RK28, ribosomal protein 28, 50S large ribosomal subunit, chloroplast, partial [Thalassiosira pseudonana CCMP1335]	0.104	1	5.26e-5	1	1	2189
gi|220967739|gb|EED86121.1|,gi|224015854|ref|XP_002297572.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.013	1	5.76e-6	1	1	2190
gi|220967913|gb|EED86282.1|,gi|224015521|ref|XP_002297412.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.041	1	5.60e-6	1	1	2191
gi|220968086|gb|EED86442.1|,gi|220968364|gb|EED86712.1|,gi|224015268|ref|XP_002297292.1|,gi|224014644|ref|XP_002296984.1|	ABC transporter [Thalassiosira pseudonana CCMP1335]	0.021	1	6.55e-6	1	1	2192
gi|220968138|gb|EED86488.1|,gi|224015004|ref|XP_002297163.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.006	1	2.60e-6	1	1	2193
gi|220968409|gb|EED86757.1|,gi|224014734|ref|XP_002297029.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.030	1	5.43e-6	1	1	2194
gi|220968444|gb|EED86792.1|,gi|224014804|ref|XP_002297064.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.012	1	2.74e-6	1	1	2195
gi|220968544|gb|EED86890.1|,gi|224014052|ref|XP_002296689.1|	phosphoglycerate kinase [Thalassiosira pseudonana CCMP1335]	0.034	1	9.26e-6	1	1	2196
gi|220968931|gb|EED87275.1|,gi|224013830|ref|XP_002296579.1|	3-ketoacyl-coa thiolase [Thalassiosira pseudonana CCMP1335]	0.061	1	9.90e-6	1	1	2197
gi|220968958|gb|EED87302.1|,gi|224013884|ref|XP_002296606.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.011	1	6.36e-6	1	0	2198
gi|224013594|ref|XP_002296461.1|,gi|220968813|gb|EED87157.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.010	1	5.56e-6	1	0	2198
gi|220969014|gb|EED87357.1|,gi|224013279|ref|XP_002295291.1|	hypothetical protein THAPSDRAFT_264946, partial [Thalassiosira pseudonana CCMP1335]	0.043	1	1.17e-5	1	1	2199
gi|220969157|gb|EED87499.1|,gi|224013086|ref|XP_002295195.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.039	1	9.30e-6	1	1	2200
gi|220969244|gb|EED87585.1|,gi|224012305|ref|XP_002294805.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.016	1	9.01e-6	1	1	2201
gi|220969389|gb|EED87730.1|,gi|224012595|ref|XP_002294950.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.051	1	8.29e-6	1	1	2202
gi|220969619|gb|EED87959.1|,gi|224011892|ref|XP_002294599.1|	RS3A, ribosomal protein 3A 40S small ribosomal subunit [Thalassiosira pseudonana CCMP1335]	0.054	1	1.56e-5	1	1	2203
gi|220969863|gb|EED88202.1|,gi|224010822|ref|XP_002294368.1|	o-linked GlcNAc transferase, partial [Thalassiosira pseudonana CCMP1335]	0.068	1	9.80e-6	1	1	2204
gi|220969893|gb|EED88232.1|,gi|224010882|ref|XP_002294398.1|	predicted protein, partial [Thalassiosira pseudonana CCMP1335]	0.059	1	9.20e-6	1	1	2205
gi|220970056|gb|EED88394.1|,gi|224010163|ref|XP_002294039.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.016	1	2.95e-6	1	1	2206
gi|220970104|gb|EED88442.1|,gi|224010259|ref|XP_002294087.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.014	1	4.67e-6	1	1	2207
gi|220970217|gb|EED88555.1|,gi|224010485|ref|XP_002294200.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.026	1	9.66e-6	1	1	2208
gi|220970275|gb|EED88613.1|,gi|224010601|ref|XP_002294258.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.012	1	5.87e-6	1	1	2209
gi|220970348|gb|EED88685.1|,gi|224009436|ref|XP_002293676.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.021	1	1.22e-5	1	1	2210
gi|220970454|gb|EED88791.1|,gi|224009648|ref|XP_002293782.1|	hypothetical protein THAPSDRAFT_264188, partial [Thalassiosira pseudonana CCMP1335]	0.021	1	4.22e-6	1	1	2211
gi|220970482|gb|EED88819.1|,gi|224009704|ref|XP_002293810.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.050	1	1.69e-5	1	1	2212
gi|220970522|gb|EED88859.1|,gi|224009784|ref|XP_002293850.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.032	1	6.89e-6	1	1	2213
gi|220970625|gb|EED88962.1|,gi|224009990|ref|XP_002293953.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.015	1	8.45e-6	1	1	2214
gi|220970645|gb|EED88982.1|,gi|224010030|ref|XP_002293973.1|	26S proteasome regulatory ATPase subunit, partial [Thalassiosira pseudonana CCMP1335]	0.032	1	9.39e-6	1	1	2215
gi|220970649|gb|EED88986.1|,gi|224010038|ref|XP_002293977.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.028	1	5.68e-6	1	1	2216
gi|220970841|gb|EED89177.1|,gi|224008965|ref|XP_002293441.1|	RL6, ribosomal protein 6, partial [Thalassiosira pseudonana CCMP1335]	0.152	1	2.27e-5	1	1	2217
gi|220970944|gb|EED89280.1|,gi|224009171|ref|XP_002293544.1|	RS8, ribosomal protein 8 [Thalassiosira pseudonana CCMP1335]	0.070	1	2.02e-5	1	1	2218
gi|220971027|gb|EED89363.1|,gi|224009337|ref|XP_002293627.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.018	1	8.19e-6	1	1	2219
gi|220971051|gb|EED89387.1|,gi|224009385|ref|XP_002293651.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.007	1	2.83e-6	1	1	2220
gi|220971133|gb|EED89468.1|,gi|224008096|ref|XP_002293007.1|	DNA directed RNA polymerase i, second largest subunit [Thalassiosira pseudonana CCMP1335]	0.010	1	3.79e-6	1	1	2221
gi|220971348|gb|EED89683.1|,gi|224008526|ref|XP_002293222.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.006	1	3.19e-6	1	1	2222
gi|220971477|gb|EED89811.1|,gi|224007311|ref|XP_002292615.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.015	1	4.97e-6	1	1	2223
gi|220971904|gb|EED90237.1|,gi|224006604|ref|XP_002292262.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.062	1	1.32e-5	1	1	2224
gi|220971937|gb|EED90270.1|,gi|224006670|ref|XP_002292295.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.009	1	5.40e-6	1	1	2225
gi|220972011|gb|EED90344.1|,gi|224006818|ref|XP_002292369.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.093	1	3.75e-5	1	1	2226
