Protein(s)	Protein Description(s)	Sequence Coverage	PSMs	NSAF	Distinct Peptides	Unique Peptides	Protein Group Number
WP_011043171.1,AAZ26889.1	TonB-dependent receptor [Colwellia psychrerythraea],TonB-dependent receptor [Colwellia psychrerythraea 34H]	0.017	1	4.69e-6	1	1	1804
WP_011043223.1,AAZ24532.1	DUF1186 domain-containing protein [Colwellia psychrerythraea],SEC-C motif domain protein [Colwellia psychrerythraea 34H]	0.038	1	1.35e-5	1	1	1805
WP_011043327.1,AAZ26143.1	GFA family protein [Colwellia psychrerythraea],hypothetical protein CPS_2517 [Colwellia psychrerythraea 34H]	0.065	1	3.11e-5	1	1	1806
WP_011043374.1,AAZ25810.1	MULTISPECIES: YeaC family protein [Colwellia],hypothetical protein CPS_2565 [Colwellia psychrerythraea 34H]	0.178	1	4.01e-5	1	1	1807
WP_011043388.1,AAZ28357.1	MULTISPECIES: hypothetical protein [Colwellia],hypothetical protein CPS_2579 [Colwellia psychrerythraea 34H]	0.132	1	5.65e-5	1	1	1808
WP_011043406.1,AAZ26359.1	dethiobiotin synthase [Colwellia psychrerythraea],dethiobiotin synthase [Colwellia psychrerythraea 34H]	0.091	1	1.63e-5	1	1	1809
WP_011043429.1,AAZ25871.1	MULTISPECIES: hypothetical protein [Colwellia],cytochrome c family protein [Colwellia psychrerythraea 34H]	0.115	1	2.73e-5	1	1	1810
WP_011043454.1,AAZ27508.1	basic secretory protein-like protein [Colwellia psychrerythraea],PKD domain protein [Colwellia psychrerythraea 34H]	0.017	1	7.95e-6	1	1	1811
WP_011043485.1,AAZ28841.1	SDR family NAD(P)-dependent oxidoreductase [Colwellia psychrerythraea],oxidoreductase, short chain dehydrogenase/reductase family [Colwellia psychrerythraea 34H]	0.070	1	1.66e-5	1	1	1812
WP_011043565.1,AAZ24602.1	DNA translocase FtsK [Colwellia psychrerythraea],cell division protein FtsK [Colwellia psychrerythraea 34H]	0.020	1	4.88e-6	1	1	1813
WP_011043574.1,AAZ25962.1	exodeoxyribonuclease V subunit beta [Colwellia psychrerythraea],exodeoxyribonuclease V, beta subunit [Colwellia psychrerythraea 34H]	0.009	1	3.34e-6	1	1	1814
WP_011043575.1,AAZ25469.1	exodeoxyribonuclease V subunit gamma [Colwellia psychrerythraea],exodeoxyribonuclease V, gamma subunit [Colwellia psychrerythraea 34H]	0.014	1	3.58e-6	1	1	1815
WP_011043593.1,AAZ24503.1	FAD:protein FMN transferase [Colwellia psychrerythraea],apbE family protein [Colwellia psychrerythraea 34H]	0.036	1	1.41e-5	1	1	1816
WP_011043630.1,AAZ24831.1	DUF924 family protein [Colwellia psychrerythraea],hypothetical protein CPS_2824 [Colwellia psychrerythraea 34H]	0.067	1	2.40e-5	1	1	1817
WP_011043663.1,AAZ28058.1	TIR domain-containing protein [Colwellia psychrerythraea],hypothetical protein CPS_2866 [Colwellia psychrerythraea 34H]	0.061	1	1.53e-5	1	1	1818
WP_011043691.1,AAZ26140.1	MULTISPECIES: pseudouridine synthase [Colwellia],ribosomal large subunit pseudouridine synthase E [Colwellia psychrerythraea 34H]	0.085	1	2.14e-5	1	1	1819
WP_011043735.1,AAZ24665.1	protein DpdH [Colwellia psychrerythraea],hypothetical protein CPS_2943 [Colwellia psychrerythraea 34H]	0.012	1	4.20e-6	1	1	1820
WP_011043772.1,AAZ26285.1	MULTISPECIES: arylsulfatase [Colwellia],putative arylsulfatase [Colwellia psychrerythraea 34H]	0.052	1	8.23e-6	1	1	1821
WP_011043856.1,AAZ27869.1	peptide-methionine (S)-S-oxide reductase MsrA [Colwellia psychrerythraea],peptide methionine sulfoxide reductase thioredoxin domain protein [Colwellia psychrerythraea 34H]	0.072	1	2.59e-5	1	1	1822
WP_011043883.1,AAZ26601.1	thiopurine S-methyltransferase [Colwellia psychrerythraea],thiopurine S-methyltransferase family protein [Colwellia psychrerythraea 34H]	0.108	1	2.03e-5	1	1	1823
WP_011043939.1,AAZ25647.1	insulinase family protein [Colwellia psychrerythraea],zinc metallopeptidase, M16 family [Colwellia psychrerythraea 34H]	0.013	1	4.59e-6	1	1	1824
WP_011043953.1,AAZ28403.1	ATP-binding protein [Colwellia psychrerythraea],sensor histidine kinase [Colwellia psychrerythraea 34H]	0.035	1	1.00e-5	1	1	1825
WP_011044049.1,AAZ26110.1	XRE family transcriptional regulator [Colwellia psychrerythraea],DNA-binding protein [Colwellia psychrerythraea 34H]	0.050	1	2.40e-5	1	1	1826
WP_011044180.1,AAZ25800.1	hybrid sensor histidine kinase/response regulator [Colwellia psychrerythraea],sensory box sensor histidine kinase/response regulator [Colwellia psychrerythraea 34H]	0.009	1	3.63e-6	1	1	1827
WP_011044275.1,AAZ26542.1	MULTISPECIES: YcgN family cysteine cluster protein [Colwellia],hypothetical protein CPS_3515 [Colwellia psychrerythraea 34H]	0.110	1	2.48e-5	1	1	1828
WP_011044294.1,AAZ25897.1	M61 family metallopeptidase [Colwellia psychrerythraea],putative peptidase, M61 family [Colwellia psychrerythraea 34H]	0.018	1	7.04e-6	1	1	1829
WP_011044328.1,sp|Q47Y78.1|YBEY_COLP3,AAZ27110.1	rRNA maturation RNase YbeY [Colwellia psychrerythraea],RecName: Full=Endoribonuclease YbeY,conserved hypothetical protein TIGR00043 [Colwellia psychrerythraea 34H]	0.077	1	2.77e-5	1	1	1830
WP_011044395.1,AAZ24218.1	MULTISPECIES: phosphate ABC transporter permease PstA [Colwellia],phosphate ABC transporter, permease protein [Colwellia psychrerythraea 34H]	0.024	1	7.88e-6	1	1	1831
WP_011044422.1,AAZ24295.1	radical SAM family heme chaperone HemW [Colwellia psychrerythraea],putative oxygen-independent coproporphyrinogen III oxidase [Colwellia psychrerythraea 34H]	0.036	1	1.11e-5	1	1	1832
WP_011044462.1,AAZ27597.1	MULTISPECIES: LacI family DNA-binding transcriptional regulator [Colwellia],galactose operon repressor [Colwellia psychrerythraea 34H]	0.045	1	1.29e-5	1	1	1833
WP_011044474.1,AAZ25174.1	MULTISPECIES: glycoside hydrolase family 17 protein [Colwellia],putative glycosyl hydrolase [Colwellia psychrerythraea 34H]	0.041	1	1.46e-5	1	1	1834
WP_011044487.1,AAZ26081.1	MULTISPECIES: tryptophan halogenase family protein [Colwellia],putative tryptophan halogenase [Colwellia psychrerythraea 34H]	0.034	1	8.66e-6	1	1	1835
WP_011044558.1,AAZ28437.1	type IV pili methyl-accepting chemotaxis transducer N-terminal domain-containing protein [Colwellia psychrerythraea],hypothetical protein CPS_3809 [Colwellia psychrerythraea 34H]	0.043	1	1.56e-5	1	1	1836
WP_011044573.1,sp|Q47XI3.1|NADK_COLP3,AAZ24634.1	MULTISPECIES: NAD(+) kinase [Colwellia],RecName: Full=NAD kinase; AltName: Full=ATP-dependent NAD kinase,inorganic polyphosphate/ATP-NAD kinase [Colwellia psychrerythraea 34H]	0.048	1	1.47e-5	1	1	1837
WP_011044593.1,CBM34958.1,AAZ25863.1	MULTISPECIES: glycine cleavage system protein GcvH [Colwellia],unnamed protein product [Colwellia psychrerythraea 34H],glycine cleavage system H protein [Colwellia psychrerythraea 34H]	0.172	1	3.35e-5	1	1	1838
WP_011044625.1,AAZ24524.1	DUF481 domain-containing protein [Colwellia psychrerythraea],hypothetical protein CPS_3877 [Colwellia psychrerythraea 34H]	0.058	1	1.46e-5	1	1	1839
WP_011044667.1,AAZ25878.1	sensor domain-containing protein [Colwellia psychrerythraea],sensory box/GGDEF domain protein [Colwellia psychrerythraea 34H]	0.057	1	1.45e-5	1	1	1840
WP_011044709.1,AAZ25750.1	DUF2237 family protein [Colwellia psychrerythraea],hypothetical protein CPS_3965 [Colwellia psychrerythraea 34H]	0.096	1	3.44e-5	1	1	1841
WP_011044730.1,AAZ27233.1	hypothetical protein [Colwellia psychrerythraea],hypothetical protein CPS_3986 [Colwellia psychrerythraea 34H]	0.071	1	1.91e-5	1	1	1842
WP_011044746.1,AAZ28394.1	TolB-like translocation protein [Colwellia psychrerythraea],hypothetical protein CPS_4002 [Colwellia psychrerythraea 34H]	0.053	1	1.51e-5	1	1	1843
WP_011044792.1,AAZ27176.1	dihydropyrimidinase [Colwellia psychrerythraea],D-hydantoinase [Colwellia psychrerythraea 34H]	0.027	1	8.95e-6	1	1	1844
WP_011044796.1,AAZ24384.1	CoA-acylating methylmalonate-semialdehyde dehydrogenase [Colwellia psychrerythraea],methylmalonate-semialdehyde dehydrogenase [Colwellia psychrerythraea 34H]	0.022	1	8.66e-6	1	1	1845
WP_011044823.1,AAZ25914.1	polyhydroxyalkanoate synthesis repressor PhaR [Colwellia psychrerythraea],putative polyhydroxyalkanoate synthesis repressor PhaR [Colwellia psychrerythraea 34H]	0.070	1	3.00e-5	1	1	1846
WP_011044897.1,AAZ25052.1	response regulator [Colwellia psychrerythraea],response regulator/phosphatase [Colwellia psychrerythraea 34H]	0.051	1	1.22e-5	1	1	1847
WP_011044924.1,AAZ25603.1	hypothetical protein [Colwellia psychrerythraea],hypothetical protein CPS_4192 [Colwellia psychrerythraea 34H]	0.103	1	2.02e-5	1	1	1848
WP_011045007.1,AAZ27534.1	TonB-dependent receptor [Colwellia psychrerythraea],TonB-dependent receptor [Colwellia psychrerythraea 34H]	0.016	1	5.38e-6	1	1	1849
WP_011045024.1,AAZ27389.1	MULTISPECIES: GGDEF domain-containing protein [Colwellia],GGDEF domain protein [Colwellia psychrerythraea 34H]	0.030	1	1.29e-5	1	1	1850
WP_011045030.1,AAZ28277.1	MULTISPECIES: DUF3718 domain-containing protein [Colwellia],hypothetical protein CPS_4299 [Colwellia psychrerythraea 34H]	0.061	1	3.77e-5	1	1	1851
WP_011045082.1,AAZ26651.1	formimidoylglutamate deiminase [Colwellia psychrerythraea],amidohydrolase family protein [Colwellia psychrerythraea 34H]	0.054	1	9.25e-6	1	1	1852
WP_011045088.1,AAZ28366.1	MULTISPECIES: VOC family protein [Colwellia],glyoxalase family protein [Colwellia psychrerythraea 34H]	0.097	1	2.44e-5	1	1	1853
WP_011045108.1,AAZ27980.1	DUF885 domain-containing protein [Colwellia psychrerythraea],hypothetical protein CPS_4378 [Colwellia psychrerythraea 34H]	0.025	1	7.22e-6	1	1	1854
WP_011045137.1,AAZ24484.1	HDOD domain-containing protein [Colwellia psychrerythraea],hypothetical protein CPS_4407 [Colwellia psychrerythraea 34H]	0.075	1	1.53e-5	1	1	1855
WP_011045200.1,AAZ25083.1	MULTISPECIES: peptidoglycan glycosyltransferase FtsI [Colwellia],peptidoglycan synthetase FtsI [Colwellia psychrerythraea 34H]	0.022	1	7.27e-6	1	1	1856
WP_011045203.1,sp|Q47VQ0.1|MRAZ_COLP3,AAZ25820.1	MULTISPECIES: division/cell wall cluster transcriptional repressor MraZ [Colwellia],RecName: Full=Transcriptional regulator MraZ,mraZ protein [Colwellia psychrerythraea 34H]	0.072	1	2.82e-5	1	1	1857
WP_011045269.1,AAZ24742.1	MULTISPECIES: LPS export ABC transporter periplasmic protein LptC [Colwellia],hypothetical protein CPS_4540 [Colwellia psychrerythraea 34H]	0.085	1	2.27e-5	1	1	1858
WP_011045379.1,AAZ24441.1	bifunctional diguanylate cyclase/phosphodiesterase [Colwellia psychrerythraea],sensory box/GGDEF/EAL domain protein [Colwellia psychrerythraea 34H]	0.013	1	5.63e-6	1	1	1859
WP_011045397.1,AAZ23962.1	MULTISPECIES: ABC transporter ATP-binding protein [Colwellia],putrescine ABC transporter, ATP-binding protein [Colwellia psychrerythraea 34H]	0.037	1	1.14e-5	1	1	1860
WP_011045416.1,AAZ26489.1	LysR family transcriptional regulator [Colwellia psychrerythraea],substrate-binding transcriptional regulator, LysR family [Colwellia psychrerythraea 34H]	0.060	1	1.43e-5	1	1	1861
WP_011045435.1,AAZ26156.1	MULTISPECIES: TIGR01777 family oxidoreductase [Colwellia],conserved hypothetical protein TIGR01777 [Colwellia psychrerythraea 34H]	0.034	1	1.45e-5	1	1	1862
WP_011045441.1,AAZ28071.1	alkyl hydroperoxide reductase subunit F [Colwellia psychrerythraea],alkyl hydroperoxide reductase, F subunit [Colwellia psychrerythraea 34H]	0.033	1	8.21e-6	1	1	1863
WP_011045448.1,AAZ26432.1	Na+/H+ antiporter NhaC family protein [Colwellia psychrerythraea],Na+/H+ antiporter family protein [Colwellia psychrerythraea 34H]	0.018	1	8.71e-6	1	1	1864
WP_011045469.1,sp|Q47UY4.1|COAX_COLP3,AAZ26906.1	pantothenate kinase [Colwellia psychrerythraea],RecName: Full=Type III pantothenate kinase; AltName: Full=PanK-III; AltName: Full=Pantothenic acid kinase,putative transcriptional activator [Colwellia psychrerythraea 34H]	0.060	1	1.72e-5	1	1	1865
WP_011045543.1,AAZ25302.1	MULTISPECIES: DUF2489 domain-containing protein [Colwellia],hypothetical protein CPS_4824 [Colwellia psychrerythraea 34H]	0.062	1	2.65e-5	1	1	1866
WP_011045557.1,AAZ28661.1,sp|Q47UP5.1|PPNP_COLP3	pyrimidine/purine nucleoside phosphorylase [Colwellia psychrerythraea],hypothetical protein CPS_4838 [Colwellia psychrerythraea 34H],RecName: Full=Pyrimidine/purine nucleoside phosphorylase; AltName: Full=Adenosine phosphorylase; AltName: Full=Cytidine phosphorylase; AltName: Full=Guanosine phosphorylase; AltName: Full=Inosine phosphorylase; AltName: Full=Thymidine phosphorylase; AltName: Full=Uridine phosphorylase; AltName: Full=Xanthosine phosphorylase	0.087	1	4.13e-5	1	1	1867
WP_011045610.1,AAZ27684.1	MULTISPECIES: IclR family transcriptional regulator [Colwellia],transcriptional regulator, IclR family [Colwellia psychrerythraea 34H]	0.057	1	1.64e-5	1	1	1868
WP_011045640.1,AAZ24435.1	LysR family transcriptional regulator [Colwellia psychrerythraea],substrate-binding transcriptional regulator, LysR family [Colwellia psychrerythraea 34H]	0.041	1	1.48e-5	1	1	1869
WP_011045646.1,AAZ25899.1	methyl-accepting chemotaxis protein [Colwellia psychrerythraea],methyl-accepting chemotaxis protein/sensory box protein [Colwellia psychrerythraea 34H]	0.047	1	8.40e-6	1	1	1870
WP_011045735.1,AAZ25604.1	glycosyltransferase [Colwellia psychrerythraea],glycosyl transferase, group 1 family protein [Colwellia psychrerythraea 34H]	0.077	1	1.14e-5	1	1	1871
WP_011045739.1,AAZ28397.1	glycosyltransferase family 2 protein [Colwellia psychrerythraea],glycosyl transferase, group 2 family protein [Colwellia psychrerythraea 34H]	0.069	1	1.10e-5	1	1	1872
WP_011045741.1,AAZ27164.1	polysaccharide deacetylase family protein [Colwellia psychrerythraea],polysaccharide deacetylase family protein [Colwellia psychrerythraea 34H]	0.043	1	1.31e-5	1	1	1873
WP_041736669.1	MULTISPECIES: hypothetical protein [Colwellia]	0.197	1	5.65e-5	1	1	1874
WP_041736882.1	CDGSH iron-sulfur domain-containing protein [Colwellia psychrerythraea]	0.195	1	5.58e-5	1	1	1875
AAZ28859.1	hypothetical protein CPS_2171 [Colwellia psychrerythraea 34H]	0.161	1	4.62e-5	1	1	1875
WP_041736968.1	NAD-glutamate dehydrogenase [Colwellia psychrerythraea]	0.005	1	2.72e-6	1	0	1876
AAZ28706.1	NAD-glutamate dehydrogenase family protein [Colwellia psychrerythraea 34H]	0.005	1	2.77e-6	1	0	1876
WP_041737103.1	DNA recombination protein RmuC [Colwellia psychrerythraea]	0.022	1	9.52e-6	1	1	1877
AAZ28102.1	hypothetical protein CPS_3589 [Colwellia psychrerythraea 34H]	0.022	1	9.40e-6	1	1	1877
WP_041737127.1	DUF4172 domain-containing protein [Colwellia psychrerythraea]	0.113	1	4.43e-5	1	1	1878
WP_041737155.1	PilN domain-containing protein [Colwellia psychrerythraea]	0.065	1	2.15e-5	1	1	1879
WP_041737157.1	aminotransferase-like domain-containing protein [Colwellia psychrerythraea]	0.016	1	8.75e-6	1	1	1880
AAZ26259.1	aminotransferase/transcriptional regulator, GntR family [Colwellia psychrerythraea 34H]	0.017	1	8.95e-6	1	1	1880
WP_138140263.1	phospholipase A [Colwellia psychrerythraea]	0.056	1	1.26e-5	1	1	1881
AAZ27367.1	phospholipase A1 [Colwellia psychrerythraea 34H]	0.055	1	1.24e-5	1	1	1881
WP_138140325.1	type II secretion system protein GspC [Colwellia psychrerythraea]	0.032	1	1.39e-5	1	1	1882
AAZ28066.1	general secretion pathway protein C [Colwellia psychrerythraea 34H]	0.032	1	1.36e-5	1	1	1882
WP_232769085.1	MULTISPECIES: DUF484 family protein [Colwellia]	0.042	1	1.81e-5	1	1	1883
AAZ26863.1	hypothetical protein CPS_0078 [Colwellia psychrerythraea 34H]	0.043	1	1.87e-5	1	1	1883
WP_232769265.1	MULTISPECIES: methyltransferase [Colwellia]	0.042	1	1.22e-5	1	1	1884
AAZ28742.1,sp|Q47VN0.1|RSMC_COLP3	ribosomal RNA small subunit methyltransferase C [Colwellia psychrerythraea 34H],RecName: Full=Ribosomal RNA small subunit methyltransferase C; AltName: Full=16S rRNA m2G1207 methyltransferase; AltName: Full=rRNA (guanine-N(2)-)-methyltransferase RsmC	0.042	1	1.20e-5	1	1	1884
WP_238383545.1	BatD family protein [Colwellia psychrerythraea]	0.026	1	7.52e-6	1	1	1885
AAZ27196.1	batD protein [Colwellia psychrerythraea 34H]	0.026	1	7.39e-6	1	1	1885
WP_238383560.1	metallophosphoesterase [Colwellia psychrerythraea]	0.067	1	1.51e-5	1	1	1886
WP_238383578.1	GGDEF domain-containing protein [Colwellia psychrerythraea]	0.055	1	1.47e-5	1	1	1887
AAZ25320.1	GGDEF domain protein [Colwellia psychrerythraea 34H]	0.060	1	1.60e-5	1	1	1887
gi|129823|sp|P80025.1|PERL_BOVIN	RecName: Full=Lactoperoxidase; Short=LPO; Flags: Precursor	0.013	1	6.03e-6	1	1	1888
gi|209583443|gb|ACI64129.1|,gi|224011275|ref|XP_002295412.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.019	1	5.44e-6	1	1	1889
gi|209583557|gb|ACI64243.1|,gi|224011503|ref|XP_002295526.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.029	1	6.65e-6	1	1	1890
gi|209583566|gb|ACI64252.1|,gi|224011521|ref|XP_002295535.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.062	1	1.47e-5	1	1	1891
gi|209586202|gb|ACI64887.1|,gi|224004326|ref|XP_002295814.1|,gi|220975304|gb|EED93632.1|,gi|224009752|ref|XP_002293834.1|,gi|224008100|ref|XP_002293009.1|,gi|220970506|gb|EED88843.1|,gi|209585756|gb|ACI64441.1|,gi|220971135|gb|EED89470.1|,gi|224005038|ref|XP_002296170.1|,gi|223997046|ref|XP_002288196.1|,gi|224004146|ref|XP_002295724.1|,gi|209585846|gb|ACI64531.1|	histone H4 [Thalassiosira pseudonana CCMP1335],predicted protein [Thalassiosira pseudonana CCMP1335]	0.078	1	4.17e-5	1	1	1892
gi|220967888|gb|EED86258.1|,gi|224015580|ref|XP_002297441.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.217	1	2.17e-5	1	1	1893
gi|220967910|gb|EED86279.1|,gi|224015515|ref|XP_002297409.1|	hypothetical protein THAPSDRAFT_bd439, partial [Thalassiosira pseudonana CCMP1335]	0.006	1	3.76e-6	1	1	1894
gi|220968139|gb|EED86489.1|,gi|224015006|ref|XP_002297164.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.011	1	1.74e-6	1	1	1895
gi|220968150|gb|EED86500.1|,gi|224015028|ref|XP_002297175.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.035	1	5.84e-6	1	1	1896
gi|220968280|gb|EED86628.1|,gi|224014476|ref|XP_002296900.1|	predicted protein, partial [Thalassiosira pseudonana CCMP1335]	0.024	1	9.56e-6	1	1	1897
gi|220968407|gb|EED86755.1|,gi|224014730|ref|XP_002297027.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.015	1	3.68e-6	1	1	1898
gi|220968549|gb|EED86895.1|,gi|224014062|ref|XP_002296694.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.049	1	7.49e-6	1	1	1899
gi|220968576|gb|EED86922.1|,gi|224014116|ref|XP_002296721.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.007	1	3.99e-6	1	1	1900
gi|220968958|gb|EED87302.1|,gi|224013884|ref|XP_002296606.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.011	1	6.75e-6	1	0	1901
gi|224013594|ref|XP_002296461.1|,gi|220968813|gb|EED87157.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.010	1	5.90e-6	1	0	1901
gi|220969037|gb|EED87380.1|,gi|224013325|ref|XP_002295314.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.012	1	2.19e-6	1	1	1902
gi|220969087|gb|EED87429.1|,gi|224012946|ref|XP_002295125.1|	hypothetical protein THAPSDRAFT_270116 [Thalassiosira pseudonana CCMP1335]	0.016	1	2.84e-6	1	1	1903
gi|220969122|gb|EED87464.1|,gi|224013016|ref|XP_002295160.1|	nadp-reducing hydrogenase, partial [Thalassiosira pseudonana CCMP1335]	0.014	1	7.34e-6	1	1	1904
gi|220969126|gb|EED87468.1|,gi|224013024|ref|XP_002295164.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.010	1	3.49e-6	1	1	1905
gi|220969440|gb|EED87781.1|,gi|224012697|ref|XP_002295001.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.026	1	3.75e-6	1	1	1906
gi|220969523|gb|EED87864.1|,gi|224012863|ref|XP_002295084.1|	serine threonine protein phosphatase [Thalassiosira pseudonana CCMP1335]	0.063	1	1.41e-5	1	1	1907
gi|220969759|gb|EED88099.1|,gi|224012172|ref|XP_002294739.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.010	1	4.39e-6	1	1	1908
gi|220969858|gb|EED88197.1|,gi|224010812|ref|XP_002294363.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.028	1	5.14e-6	1	1	1909
gi|220969892|gb|EED88231.1|,gi|224010880|ref|XP_002294397.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.027	1	4.23e-6	1	1	1910
gi|220969917|gb|EED88256.1|,gi|224010930|ref|XP_002294422.1|	3-isopropylmalate dehydratase [Thalassiosira pseudonana CCMP1335]	0.020	1	5.33e-6	1	1	1911
gi|220970041|gb|EED88379.1|,gi|224010133|ref|XP_002294024.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.018	1	1.09e-5	1	1	1912
gi|220970463|gb|EED88800.1|,gi|224009666|ref|XP_002293791.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.057	1	1.17e-5	1	1	1913
gi|220970767|gb|EED89103.1|,gi|224008817|ref|XP_002293367.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.024	1	4.97e-6	1	1	1914
gi|220970773|gb|EED89109.1|,gi|224008829|ref|XP_002293373.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.016	1	9.85e-6	1	1	1915
gi|220970987|gb|EED89323.1|,gi|224009257|ref|XP_002293587.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.019	1	3.88e-6	1	1	1916
gi|220971053|gb|EED89389.1|,gi|224009389|ref|XP_002293653.1|	cleavage and polyadenylation specificity factor, partial [Thalassiosira pseudonana CCMP1335]	0.040	1	1.24e-5	1	1	1917
gi|220971279|gb|EED89614.1|,gi|224008388|ref|XP_002293153.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.004	1	1.78e-6	1	1	1918
gi|220971290|gb|EED89625.1|,gi|224008410|ref|XP_002293164.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.019	1	4.71e-6	1	1	1919
gi|220971388|gb|EED89723.1|,gi|224008606|ref|XP_002293262.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.059	1	9.33e-6	1	1	1920
gi|220971406|gb|EED89741.1|,gi|224008642|ref|XP_002293280.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.011	1	5.91e-6	1	1	1921
gi|220971677|gb|EED90011.1|,gi|224007711|ref|XP_002292815.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.047	1	1.11e-5	1	1	1922
gi|220972065|gb|EED90398.1|,gi|224006926|ref|XP_002292423.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.018	1	7.59e-6	1	1	1923
gi|220972711|gb|EED91042.1|,gi|224002527|ref|XP_002290935.1|	mitochondrial carnitine/acylcarnitine carrier protein [Thalassiosira pseudonana CCMP1335]	0.024	1	1.29e-5	1	1	1924
gi|220972834|gb|EED91165.1|,gi|224002773|ref|XP_002291058.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.038	1	2.06e-5	1	1	1925
gi|220972888|gb|EED91219.1|,gi|224002881|ref|XP_002291112.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.016	1	4.69e-6	1	1	1926
gi|220972943|gb|EED91274.1|,gi|224002991|ref|XP_002291167.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.012	1	4.21e-6	1	1	1927
gi|220972978|gb|EED91309.1|,gi|224003061|ref|XP_002291202.1|	predicted protein, partial [Thalassiosira pseudonana CCMP1335]	0.018	1	4.26e-6	1	1	1928
gi|220973033|gb|EED91364.1|,gi|224003171|ref|XP_002291257.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.039	1	1.88e-5	1	1	1929
gi|220973131|gb|EED91462.1|,gi|224003367|ref|XP_002291355.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.009	1	5.36e-6	1	1	1930
gi|220973216|gb|EED91547.1|,gi|224003537|ref|XP_002291440.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.012	1	3.16e-6	1	1	1931
gi|220973274|gb|EED91605.1|,gi|224003653|ref|XP_002291498.1|	hypothetical protein THAPSDRAFT_269110 [Thalassiosira pseudonana CCMP1335]	0.026	1	1.61e-5	1	1	1932
gi|220973315|gb|EED91646.1|,gi|224003735|ref|XP_002291539.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.003	1	1.79e-6	1	1	1933
gi|220973462|gb|EED91792.1|,gi|224000736|ref|XP_002290040.1|	hypothetical protein THAPSDRAFT_262371, partial [Thalassiosira pseudonana CCMP1335]	0.017	1	3.80e-6	1	1	1934
gi|220973508|gb|EED91838.1|,gi|224000828|ref|XP_002290086.1|	histidyl-trna synthetase [Thalassiosira pseudonana CCMP1335]	0.049	1	8.45e-6	1	1	1935
gi|220973545|gb|EED91875.1|,gi|224000902|ref|XP_002290123.1|	RL4e, ribosomal protein 4e 60S large ribosomal subunit [Thalassiosira pseudonana CCMP1335]	0.037	1	1.14e-5	1	1	1936
gi|220973704|gb|EED92034.1|,gi|224001220|ref|XP_002290282.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.019	1	4.19e-6	1	1	1937
gi|220973769|gb|EED92099.1|,gi|224001350|ref|XP_002290347.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.025	1	8.80e-6	1	1	1938
gi|220973818|gb|EED92148.1|,gi|224001448|ref|XP_002290396.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.018	1	1.11e-5	1	1	1939
gi|220973838|gb|EED92168.1|,gi|224001488|ref|XP_002290416.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.104	1	2.24e-5	1	1	1940
gi|220973839|gb|EED92169.1|,gi|224001490|ref|XP_002290417.1|	glutamyl-trna amidotransferase, partial [Thalassiosira pseudonana CCMP1335]	0.038	1	8.50e-6	1	1	1941
gi|220973908|gb|EED92238.1|,gi|224001628|ref|XP_002290486.1|	predicted protein, partial [Thalassiosira pseudonana CCMP1335]	0.042	1	7.29e-6	1	1	1942
gi|220974179|gb|EED92509.1|,gi|224002170|ref|XP_002290757.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.047	1	8.47e-6	1	1	1943
