Protein(s)	Protein Description(s)	Sequence Coverage	PSMs	NSAF	Distinct Peptides	Unique Peptides	Protein Group Number
gi|220968511|gb|EED86858.1|,gi|224014423|ref|XP_002296874.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.030	1	1.10e-5	1	1	2471
gi|220968512|gb|EED86859.1|,gi|224014425|ref|XP_002296875.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.072	1	1.67e-5	1	1	2472
gi|220968546|gb|EED86892.1|,gi|224014056|ref|XP_002296691.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.029	1	5.76e-6	1	1	2473
gi|220968576|gb|EED86922.1|,gi|224014116|ref|XP_002296721.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.014	1	4.10e-6	1	1	2474
gi|220968678|gb|EED87024.1|,gi|224014320|ref|XP_002296823.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.026	1	8.67e-6	1	1	2475
gi|220968779|gb|EED87123.1|,gi|224013526|ref|XP_002296427.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.008	1	2.84e-6	1	1	2476
gi|220968796|gb|EED87140.1|,gi|224013560|ref|XP_002296444.1|	hypothetical protein THAPSDRAFT_263801, partial [Thalassiosira pseudonana CCMP1335],hypothetical protein THAPSDRAFT_263801 [Thalassiosira pseudonana CCMP1335]	0.056	1	1.29e-5	1	1	2477
gi|220968875|gb|EED87219.1|,gi|224013718|ref|XP_002296523.1|	predicted protein, partial [Thalassiosira pseudonana CCMP1335]	0.027	1	1.06e-5	1	1	2478
gi|220968888|gb|EED87232.1|,gi|224013744|ref|XP_002296536.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.019	1	6.39e-6	1	1	2479
gi|220968901|gb|EED87245.1|,gi|224013770|ref|XP_002296549.1|	probable glutathione reductase-like protein [Thalassiosira pseudonana CCMP1335]	0.027	1	7.91e-6	1	1	2480
gi|220968904|gb|EED87248.1|,gi|224013776|ref|XP_002296552.1|	sulfate transporter, partial [Thalassiosira pseudonana CCMP1335]	0.030	1	8.39e-6	1	1	2481
gi|220968931|gb|EED87275.1|,gi|224013830|ref|XP_002296579.1|	3-ketoacyl-coa thiolase [Thalassiosira pseudonana CCMP1335]	0.029	1	1.08e-5	1	1	2482
gi|220968968|gb|EED87312.1|,gi|224013904|ref|XP_002296616.1|	hypothetical protein THAPSDRAFT_263819 [Thalassiosira pseudonana CCMP1335]	0.039	1	1.14e-5	1	1	2483
gi|220968979|gb|EED87323.1|,gi|224013926|ref|XP_002296627.1|	signal recognition particle alpha, partial [Thalassiosira pseudonana CCMP1335]	0.035	1	1.54e-5	1	1	2484
gi|220968980|gb|EED87324.1|,gi|224013928|ref|XP_002296628.1|	predicted protein, partial [Thalassiosira pseudonana CCMP1335]	0.162	1	2.87e-5	1	1	2485
gi|220969020|gb|EED87363.1|,gi|224013291|ref|XP_002295297.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.033	1	9.79e-6	1	1	2486
gi|220969207|gb|EED87549.1|,gi|224013186|ref|XP_002295245.1|	hypothetical protein THAPSDRAFT_43128 [Thalassiosira pseudonana CCMP1335]	0.028	1	1.24e-5	1	1	2487
gi|220969234|gb|EED87575.1|,gi|224012285|ref|XP_002294795.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.025	1	1.24e-5	1	1	2488
gi|224013664|ref|XP_002296496.1|,gi|220968848|gb|EED87192.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.024	1	1.16e-5	1	1	2488
gi|220969275|gb|EED87616.1|,gi|224012367|ref|XP_002294836.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.096	1	2.64e-5	1	1	2489
gi|220969285|gb|EED87626.1|,gi|224012387|ref|XP_002294846.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.044	1	2.14e-5	1	1	2490
gi|220969393|gb|EED87734.1|,gi|224012603|ref|XP_002294954.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.092	1	3.40e-5	1	1	2491
gi|220969434|gb|EED87775.1|,gi|224012685|ref|XP_002294995.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.025	1	7.02e-6	1	1	2492
gi|220969464|gb|EED87805.1|,gi|224012745|ref|XP_002295025.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.050	1	1.47e-5	1	1	2493
gi|220969473|gb|EED87814.1|,gi|224012763|ref|XP_002295034.1|	predicted protein, partial [Thalassiosira pseudonana CCMP1335]	0.085	1	5.38e-5	1	0	2494
gi|220969483|gb|EED87824.1|,gi|224012783|ref|XP_002295044.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.033	1	1.13e-5	1	1	2495
gi|220969495|gb|EED87836.1|,gi|224012807|ref|XP_002295056.1|	Hypothetical protein THAPSDRAFT_38651 [Thalassiosira pseudonana CCMP1335],THAPSDRAFT_38651 [Thalassiosira pseudonana CCMP1335]	0.060	1	2.63e-5	1	1	2496
gi|220969518|gb|EED87859.1|,gi|224012853|ref|XP_002295079.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.046	1	1.07e-5	1	1	2497
gi|220969570|gb|EED87910.1|,gi|224011794|ref|XP_002294550.1|	predicted protein, partial [Thalassiosira pseudonana CCMP1335]	0.029	1	7.97e-6	1	1	2498
gi|220969573|gb|EED87913.1|,gi|224011800|ref|XP_002294553.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.091	1	2.69e-5	1	1	2499
gi|220969621|gb|EED87961.1|,gi|224011896|ref|XP_002294601.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.043	1	8.00e-6	1	1	2500
gi|220969626|gb|EED87966.1|,gi|224011906|ref|XP_002294606.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.356	1	4.25e-5	1	1	2501
gi|220969640|gb|EED87980.1|,gi|224011934|ref|XP_002294620.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.095	1	2.32e-5	1	1	2502
gi|220969710|gb|EED88050.1|,gi|224012074|ref|XP_002294690.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.031	1	7.31e-6	1	1	2503
gi|220969785|gb|EED88125.1|,gi|224012224|ref|XP_002294765.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.049	1	1.03e-5	1	1	2504
gi|220969792|gb|EED88132.1|,gi|224012238|ref|XP_002294772.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.012	1	3.68e-6	1	1	2505
gi|220969824|gb|EED88163.1|,gi|224010744|ref|XP_002294329.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.067	1	1.65e-5	1	1	2506
gi|220969846|gb|EED88185.1|,gi|224010788|ref|XP_002294351.1|	geranylgeranyl diphosphate synthetase [Thalassiosira pseudonana CCMP1335]	0.049	1	1.27e-5	1	1	2507
gi|220969885|gb|EED88224.1|,gi|224010866|ref|XP_002294390.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.019	1	5.53e-6	1	1	2508
gi|220969942|gb|EED88281.1|,gi|224010980|ref|XP_002294447.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.012	1	4.23e-6	1	1	2509
gi|220969967|gb|EED88306.1|,gi|224011030|ref|XP_002294472.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.032	1	6.97e-6	1	1	2510
gi|220969975|gb|EED88314.1|,gi|224011046|ref|XP_002294480.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.025	1	1.09e-5	1	1	2511
gi|220969984|gb|EED88323.1|,gi|224011064|ref|XP_002294489.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.041	1	1.41e-5	1	1	2512
gi|220970022|gb|EED88361.1|,gi|224011140|ref|XP_002294527.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.022	1	5.60e-6	1	1	2513
gi|220970064|gb|EED88402.1|,gi|224010179|ref|XP_002294047.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.035	1	1.28e-5	1	1	2514
gi|220970085|gb|EED88423.1|,gi|224010221|ref|XP_002294068.1|	predicted protein, partial [Thalassiosira pseudonana CCMP1335]	0.065	1	1.91e-5	1	1	2515
gi|220970211|gb|EED88549.1|,gi|224010473|ref|XP_002294194.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.025	1	7.37e-6	1	1	2516
gi|220970256|gb|EED88594.1|,gi|224010563|ref|XP_002294239.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.045	1	6.42e-6	1	1	2517
gi|220970299|gb|EED88637.1|,gi|224010649|ref|XP_002294282.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.010	1	3.06e-6	1	1	2518
gi|220970321|gb|EED88659.1|,gi|224010693|ref|XP_002294304.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.014	1	5.59e-6	1	1	2519
gi|220970334|gb|EED88672.1|,gi|224010719|ref|XP_002294317.1|	predicted protein, partial [Thalassiosira pseudonana CCMP1335]	0.017	1	6.33e-6	1	1	2520
gi|220970355|gb|EED88692.1|,gi|224009450|ref|XP_002293683.1|	nifu-like protein, partial [Thalassiosira pseudonana CCMP1335]	0.062	1	2.10e-5	1	1	2521
gi|220970357|gb|EED88694.1|,gi|224009454|ref|XP_002293685.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.061	1	1.79e-5	1	1	2522
gi|220970382|gb|EED88719.1|,gi|224009504|ref|XP_002293710.1|	gamma subunit of tetrameric clathrin adaptor complex AP2 [Thalassiosira pseudonana CCMP1335]	0.014	1	5.07e-6	1	1	2523
gi|220970454|gb|EED88791.1|,gi|224009648|ref|XP_002293782.1|	hypothetical protein THAPSDRAFT_264188, partial [Thalassiosira pseudonana CCMP1335]	0.013	1	4.60e-6	1	1	2524
gi|220970490|gb|EED88827.1|,gi|224009720|ref|XP_002293818.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.009	1	3.22e-6	1	1	2525
gi|220970498|gb|EED88835.1|,gi|224009736|ref|XP_002293826.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.065	1	2.04e-5	1	1	2526
gi|220970555|gb|EED88892.1|,gi|224009850|ref|XP_002293883.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.035	1	8.62e-6	1	1	2527
gi|220970586|gb|EED88923.1|,gi|224009912|ref|XP_002293914.1|	RM24, ribosomal protein 24 mitochondrial large ribosomal subunit, partial [Thalassiosira pseudonana CCMP1335]	0.157	1	6.31e-5	1	1	2528
gi|220970587|gb|EED88924.1|,gi|224009914|ref|XP_002293915.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.008	1	3.34e-6	1	1	2529
gi|220970632|gb|EED88969.1|,gi|224010004|ref|XP_002293960.1|	hypothetical protein THAPSDRAFT_269777 [Thalassiosira pseudonana CCMP1335]	0.018	1	6.70e-6	1	1	2530
gi|220970711|gb|EED89047.1|,gi|224008705|ref|XP_002293311.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.007	1	2.40e-6	1	1	2531
gi|220970794|gb|EED89130.1|,gi|224008871|ref|XP_002293394.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.023	1	8.51e-6	1	1	2532
gi|220970824|gb|EED89160.1|,gi|224008931|ref|XP_002293424.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.028	1	1.25e-5	1	1	2533
gi|220970845|gb|EED89181.1|,gi|224008973|ref|XP_002293445.1|	pseudouridylate synthase, partial [Thalassiosira pseudonana CCMP1335]	0.055	1	1.75e-5	1	1	2534
gi|220970846|gb|EED89182.1|,gi|224008975|ref|XP_002293446.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.015	1	3.79e-6	1	1	2535
gi|220971029|gb|EED89365.1|,gi|224009341|ref|XP_002293629.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.014	1	4.49e-6	1	1	2536
gi|220971031|gb|EED89367.1|,gi|224009345|ref|XP_002293631.1|	predicted protein, partial [Thalassiosira pseudonana CCMP1335]	0.048	1	2.35e-5	1	1	2537
gi|220971097|gb|EED89432.1|,gi|224008024|ref|XP_002292971.1|	predicted protein, partial [Thalassiosira pseudonana CCMP1335]	0.030	1	1.63e-5	1	1	2538
gi|209585836|gb|ACI64521.1|,gi|224004306|ref|XP_002295804.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.024	1	1.35e-5	1	1	2538
gi|220971114|gb|EED89449.1|,gi|224008058|ref|XP_002292988.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.097	1	2.87e-5	1	1	2539
gi|220971185|gb|EED89520.1|,gi|224008200|ref|XP_002293059.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.031	1	9.68e-6	1	1	2540
gi|220971210|gb|EED89545.1|,gi|224008250|ref|XP_002293084.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.028	1	1.02e-5	1	1	2541
gi|220971311|gb|EED89646.1|,gi|224008452|ref|XP_002293185.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.018	1	6.23e-6	1	1	2542
gi|220971529|gb|EED89863.1|,gi|224007415|ref|XP_002292667.1|	predicted protein, partial [Thalassiosira pseudonana CCMP1335]	0.046	1	2.28e-5	1	1	2543
gi|220971600|gb|EED89934.1|,gi|224007557|ref|XP_002292738.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.005	1	1.86e-6	1	1	2544
gi|220971602|gb|EED89936.1|,gi|224007561|ref|XP_002292740.1|	hypothetical protein THAPSDRAFT_263734, partial [Thalassiosira pseudonana CCMP1335]	0.028	1	1.75e-5	1	1	2545
gi|220971694|gb|EED90028.1|,gi|224007745|ref|XP_002292832.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.118	1	2.90e-5	1	1	2546
gi|220971703|gb|EED90037.1|,gi|224007763|ref|XP_002292841.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.028	1	1.54e-5	1	1	2547
gi|220971721|gb|EED90055.1|,gi|224007799|ref|XP_002292859.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.043	1	1.11e-5	1	1	2548
gi|220971727|gb|EED90061.1|,gi|224007811|ref|XP_002292865.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.036	1	9.33e-6	1	1	2549
gi|220971740|gb|EED90074.1|,gi|224007837|ref|XP_002292878.1|	hypothetical protein THAPSDRAFT_36419, partial [Thalassiosira pseudonana CCMP1335]	0.025	1	1.35e-5	1	1	2550
gi|220971763|gb|EED90097.1|,gi|224007883|ref|XP_002292901.1|	mitochondrial carrier, partial [Thalassiosira pseudonana CCMP1335]	0.058	1	1.60e-5	1	1	2551
gi|220971796|gb|EED90130.1|,gi|224007949|ref|XP_002292934.1|	peptidase of the M20/M25/M40 family [Thalassiosira pseudonana CCMP1335]	0.029	1	1.18e-5	1	1	2552
gi|220971804|gb|EED90137.1|,gi|224006404|ref|XP_002292162.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.025	1	5.22e-6	1	1	2553
gi|220971845|gb|EED90178.1|,gi|224006486|ref|XP_002292203.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.006	1	2.78e-6	1	1	2554
gi|220971893|gb|EED90226.1|,gi|224006582|ref|XP_002292251.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.033	1	1.46e-5	1	1	2555
gi|220971987|gb|EED90320.1|,gi|224006770|ref|XP_002292345.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.016	1	5.43e-6	1	1	2556
gi|220972057|gb|EED90390.1|,gi|224006910|ref|XP_002292415.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.029	1	5.40e-6	1	1	2557
gi|220972059|gb|EED90392.1|,gi|224006914|ref|XP_002292417.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.029	1	1.08e-5	1	1	2558
gi|220972154|gb|EED90487.1|,gi|224007104|ref|XP_002292512.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.037	1	1.16e-5	1	1	2559
gi|220972172|gb|EED90505.1|,gi|224007140|ref|XP_002292530.1|	hypothetical protein THAPSDRAFT_269456 [Thalassiosira pseudonana CCMP1335]	0.016	1	7.11e-6	1	1	2560
gi|220972193|gb|EED90526.1|,gi|224007182|ref|XP_002292551.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.013	1	5.21e-6	1	1	2561
gi|220972229|gb|EED90561.1|,gi|224005499|ref|XP_002291710.1|	hypothetical protein THAPSDRAFT_14727, partial [Thalassiosira pseudonana CCMP1335]	0.027	1	9.88e-6	1	1	2562
gi|220972268|gb|EED90600.1|,gi|224005577|ref|XP_002291749.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.019	1	5.48e-6	1	1	2563
gi|220972272|gb|EED90604.1|,gi|224005585|ref|XP_002291753.1|	histidine triad-like protein, partial [Thalassiosira pseudonana CCMP1335]	0.064	1	2.58e-5	1	1	2564
gi|220972315|gb|EED90647.1|,gi|224005671|ref|XP_002291796.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.024	1	1.06e-5	1	1	2565
gi|220972346|gb|EED90678.1|,gi|224005733|ref|XP_002291827.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.035	1	1.42e-5	1	1	2566
gi|220972374|gb|EED90706.1|,gi|224005789|ref|XP_002291855.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.023	1	6.88e-6	1	1	2567
gi|220972480|gb|EED90812.1|,gi|224006001|ref|XP_002291961.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.017	1	6.63e-6	1	1	2568
gi|220972497|gb|EED90829.1|,gi|224006035|ref|XP_002291978.1|	ankyrin domain-containing protein, partial [Thalassiosira pseudonana CCMP1335]	0.125	1	5.02e-5	1	1	2569
gi|220972521|gb|EED90853.1|,gi|224006083|ref|XP_002292002.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.026	1	8.15e-6	1	1	2570
gi|220972522|gb|EED90854.1|,gi|224006085|ref|XP_002292003.1|	hypothetical protein THAPSDRAFT_263381, partial [Thalassiosira pseudonana CCMP1335]	0.011	1	4.47e-6	1	1	2571
gi|220972530|gb|EED90862.1|,gi|224006101|ref|XP_002292011.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.013	1	3.19e-6	1	1	2572
gi|220972544|gb|EED90876.1|,gi|224006129|ref|XP_002292025.1|	hypothetical protein THAPSDRAFT_269352 [Thalassiosira pseudonana CCMP1335]	0.024	1	9.68e-6	1	1	2573
gi|220972560|gb|EED90892.1|,gi|224006161|ref|XP_002292041.1|	hypothetical protein THAPSDRAFT_263399, partial [Thalassiosira pseudonana CCMP1335]	0.024	1	9.64e-6	1	1	2574
gi|220972606|gb|EED90938.1|,gi|224006253|ref|XP_002292087.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.022	1	1.06e-5	1	1	2575
gi|220972633|gb|EED90965.1|,gi|224006307|ref|XP_002292114.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.024	1	1.08e-5	1	1	2576
gi|220972652|gb|EED90984.1|,gi|224006345|ref|XP_002292133.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.034	1	1.50e-5	1	1	2577
gi|220972708|gb|EED91039.1|,gi|224002521|ref|XP_002290932.1|	predicted protein, partial [Thalassiosira pseudonana CCMP1335]	0.051	1	1.26e-5	1	1	2578
gi|220972711|gb|EED91042.1|,gi|224002527|ref|XP_002290935.1|	mitochondrial carnitine/acylcarnitine carrier protein [Thalassiosira pseudonana CCMP1335]	0.075	1	1.33e-5	1	1	2579
gi|220972730|gb|EED91061.1|,gi|224002565|ref|XP_002290954.1|	hypothetical protein THAPSDRAFT_262729, partial [Thalassiosira pseudonana CCMP1335],hypothetical protein THAPSDRAFT_262729 [Thalassiosira pseudonana CCMP1335]	0.025	1	1.21e-5	1	1	2580
gi|220972746|gb|EED91077.1|,gi|224002597|ref|XP_002290970.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.041	1	8.56e-6	1	1	2581
gi|220972778|gb|EED91109.1|,gi|224002661|ref|XP_002291002.1|	hypothetical protein THAPSDRAFT_262792, partial [Thalassiosira pseudonana CCMP1335]	0.055	1	1.35e-5	1	1	2582
gi|220972791|gb|EED91122.1|,gi|224002687|ref|XP_002291015.1|	predicted protein, partial [Thalassiosira pseudonana CCMP1335]	0.034	1	1.24e-5	1	1	2583
gi|220972795|gb|EED91126.1|,gi|224002695|ref|XP_002291019.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.023	1	1.00e-5	1	1	2584
gi|220972820|gb|EED91151.1|,gi|224002745|ref|XP_002291044.1|	hypothetical protein THAPSDRAFT_262824, partial [Thalassiosira pseudonana CCMP1335],hypothetical protein THAPSDRAFT_262824 [Thalassiosira pseudonana CCMP1335]	0.013	1	3.91e-6	1	1	2585
gi|220972822|gb|EED91153.1|,gi|224002749|ref|XP_002291046.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.098	1	3.09e-5	1	1	2586
gi|220972940|gb|EED91271.1|,gi|224002985|ref|XP_002291164.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.032	1	1.08e-5	1	1	2587
gi|220972943|gb|EED91274.1|,gi|224002991|ref|XP_002291167.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.012	1	4.33e-6	1	1	2588
gi|220972950|gb|EED91281.1|,gi|224003005|ref|XP_002291174.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.053	1	1.46e-5	1	1	2589
gi|220972956|gb|EED91287.1|,gi|224003017|ref|XP_002291180.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.036	1	1.06e-5	1	1	2590
gi|220972963|gb|EED91294.1|,gi|224003031|ref|XP_002291187.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.067	1	2.12e-5	1	1	2591
gi|220972992|gb|EED91323.1|,gi|224003089|ref|XP_002291216.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.014	1	6.22e-6	1	1	2592
gi|220973000|gb|EED91331.1|,gi|224003105|ref|XP_002291224.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.076	1	2.24e-5	1	1	2593
gi|220973020|gb|EED91351.1|,gi|224003145|ref|XP_002291244.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.056	1	1.38e-5	1	1	2594
gi|220973029|gb|EED91360.1|,gi|224003163|ref|XP_002291253.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.014	1	4.06e-6	1	1	2595
gi|220973037|gb|EED91368.1|,gi|224003179|ref|XP_002291261.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.017	1	1.04e-5	1	0	2596
gi|220973146|gb|EED91477.1|,gi|224003397|ref|XP_002291370.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.025	1	1.00e-5	1	1	2597
gi|220973178|gb|EED91509.1|,gi|224003461|ref|XP_002291402.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.025	1	7.91e-6	1	1	2598
gi|220973229|gb|EED91560.1|,gi|224003563|ref|XP_002291453.1|	predicted protein, partial [Thalassiosira pseudonana CCMP1335]	0.017	1	6.11e-6	1	1	2599
gi|220973242|gb|EED91573.1|,gi|224003589|ref|XP_002291466.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.024	1	1.18e-5	1	1	2600
gi|220973254|gb|EED91585.1|,gi|224003613|ref|XP_002291478.1|	hypothetical protein THAPSDRAFT_269097 [Thalassiosira pseudonana CCMP1335]	0.031	1	9.66e-6	1	1	2601
gi|220973301|gb|EED91632.1|,gi|224003707|ref|XP_002291525.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.050	1	2.01e-5	1	1	2602
gi|220973315|gb|EED91646.1|,gi|224003735|ref|XP_002291539.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.011	1	1.84e-6	1	1	2603
gi|220973353|gb|EED91684.1|,gi|224003811|ref|XP_002291577.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.050	1	1.39e-5	1	1	2604
gi|220973378|gb|EED91709.1|,gi|224003861|ref|XP_002291602.1|	predicted protein, partial [Thalassiosira pseudonana CCMP1335]	0.026	1	1.16e-5	1	1	2605
gi|220973382|gb|EED91713.1|,gi|224003869|ref|XP_002291606.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.018	1	8.15e-6	1	0	2606
gi|220973387|gb|EED91718.1|,gi|224003879|ref|XP_002291611.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.012	1	3.82e-6	1	1	2607
gi|220973404|gb|EED91735.1|,gi|224003913|ref|XP_002291628.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.042	1	1.43e-5	1	1	2608
gi|220973425|gb|EED91756.1|,gi|224003955|ref|XP_002291649.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.007	1	4.67e-6	1	1	2609
gi|220973434|gb|EED91765.1|,gi|224003973|ref|XP_002291658.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.010	1	5.08e-6	1	0	2610
gi|220973447|gb|EED91778.1|,gi|224003999|ref|XP_002291671.1|	probable homogentisate 1,2-dioxygenase [Thalassiosira pseudonana CCMP1335]	0.017	1	9.26e-6	1	1	2611
gi|220973470|gb|EED91800.1|,gi|224000752|ref|XP_002290048.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.013	1	2.40e-6	1	1	2612
gi|220973540|gb|EED91870.1|,gi|224000892|ref|XP_002290118.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.029	1	9.81e-6	1	1	2613
gi|220973552|gb|EED91882.1|,gi|224000916|ref|XP_002290130.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.015	1	5.67e-6	1	1	2614
gi|220973590|gb|EED91920.1|,gi|224000992|ref|XP_002290168.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.113	1	3.84e-5	1	1	2615
gi|220973608|gb|EED91938.1|,gi|224001028|ref|XP_002290186.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.028	1	6.40e-6	1	1	2616
gi|220973649|gb|EED91979.1|,gi|224001110|ref|XP_002290227.1|	peptidyl dipeptidase [Thalassiosira pseudonana CCMP1335]	0.022	1	6.46e-6	1	1	2617
gi|220973667|gb|EED91997.1|,gi|224001146|ref|XP_002290245.1|	predicted protein, partial [Thalassiosira pseudonana CCMP1335]	0.031	1	1.72e-5	1	0	2618
gi|220973735|gb|EED92065.1|,gi|224001282|ref|XP_002290313.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.019	1	6.51e-6	1	1	2619
gi|220973788|gb|EED92118.1|,gi|224001388|ref|XP_002290366.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.018	1	9.01e-6	1	1	2620
gi|220973844|gb|EED92174.1|,gi|224001500|ref|XP_002290422.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.083	1	3.07e-5	1	1	2621
gi|220973875|gb|EED92205.1|,gi|224001562|ref|XP_002290453.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.053	1	2.58e-5	1	1	2622
gi|220973908|gb|EED92238.1|,gi|224001628|ref|XP_002290486.1|	predicted protein, partial [Thalassiosira pseudonana CCMP1335]	0.022	1	7.50e-6	1	1	2623
gi|220973928|gb|EED92258.1|,gi|224001668|ref|XP_002290506.1|	RPB5,-like protein to RNA polymerase i [Thalassiosira pseudonana CCMP1335]	0.044	1	1.95e-5	1	1	2624
gi|220973954|gb|EED92284.1|,gi|224001720|ref|XP_002290532.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.099	1	5.45e-5	1	1	2625
gi|220973955|gb|EED92285.1|,gi|224001722|ref|XP_002290533.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.007	1	2.51e-6	1	1	2626
